Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.43016226678778563,0.10654516413337321,0.19803750000000003,0.4301622667877856,0.10654516413337321,0.19803750000000003,0.0220857156745177,0.12703280111326792,0.23104375000000002,0.05,0.0,0.19803750000000003,0.0,0.09196183080003988,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.005264967105263157,0.0,0.016820748569254543,0.0,0.0044170267132147105,0.0,0.08495549995883028,0.0637166249691227,0.0,0.0,4874.169363333333,20.000000000000057,0.4,0.0,5.803907016666667,0.23104375000000002,0.5,4643.125613333334,9286.251226666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5078.336213333333,0.0,0.0,79.02194711770859,51.66666666666668,46.10666666666668,0.0,49.15354158419157,0.0,0.0,0.0,123.47179237141968,49.1822090596409,49.19654279736556,49.15354158419157,12.43753247303448,19.732156456319995,-0.05359697560506872,2.8,9.236100170605994,3528.7355852342557,-1433.0682244209152,0.0,0.0,209.17124601288972,0.0,1.0,0.06493428350541115,0.0,0.0,0.8403173138082346,65.99961422222222,-121.53679969105231,0.1961680168609558,9.113225414047069,0.0027362009084299977,-25.5722222525253,1.2230905090813844
2025-01-01 01:00:00,0.4150046241304864,0.10649093895836977,0.18483500000000003,0.4150046241304864,0.10649093895836977,0.18483500000000003,0.022049094378899178,0.1273146964182538,0.21564083333333336,0.05,0.0,0.18483500000000003,0.0,0.09190760562503644,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03671876758019234,0.027539075685144247,0.0,0.0,0.00487009457236842,0.0,0.017178999806530756,0.0,0.004771222251538532,0.0,0.08582470658652294,0.06436852993989219,0.0,0.0,4549.224739111111,20.000000000000057,0.37333333333333335,0.0,5.416979882222222,0.21564083333333336,0.4666666666666667,4333.583905777778,9286.251226666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5078.336213333333,0.0,0.0,76.93107472037626,51.66666666666668,46.10666666666668,0.0,48.40578135268936,0.041628596473394154,103.57398237562947,0.0,120.2048042505879,48.37968437003378,48.45389737174426,48.3185198596511,12.43753247303448,19.705699542859914,-0.05497387920388792,2.5,9.236100170605994,3321.973595418784,-1326.9945871257323,0.0,0.0,214.8666433458742,0.0,1.0835000000000001,0.0592341845359978,0.0,0.0,0.7665520915582753,71.51058200977778,-115.12319991246913,0.19604643734828195,9.094269485863162,0.002729863911144972,-10.544376281398401,1.2232649820987236
2025-01-01 02:00:00,0.2172223334249556,0.11295576349106128,0.04531565426507711,0.21722233342495556,0.11295576349106128,0.04531565426507711,0.02239881582481167,0.1371220592668106,0.007701458333333334,0.05,0.03871440426507711,0.006601250000000001,0.0,0.09837243015772794,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.00487009457236842,0.0,0.017528721252443247,0.0,0.005958819056506638,0.0,0.09538597949114218,0.07153948461835662,0.0,0.0,162.4723121111111,16.666666666666686,0.013333333333333334,0.0,0.19346356722222222,0.007701458333333334,0.016666666666666666,154.77085377777777,9286.251226666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5078.336213333333,879.2133333333333,0.0,87.17734658788869,51.66666666666668,46.10666666666668,0.0,49.99563776880326,0.061046503281222436,155.36097356344422,879.2133333333333,136.21460404357606,49.67137146489092,50.00158120729447,49.50329487444354,12.43753247303448,17.228963805966266,-0.0322275243964298,1.6500000000000001,9.236100170605994,-605.8458324115635,-1008.2747522095082,0.0,-0.1625668225642474,284.8430849716867,0.0,2.0,0.04941378837462192,0.0,7.376098984574706e-06,0.6395613831986796,131.99922844444444,-44.723910462289034,0.23001027186840708,7.937558815663781,0.002736869100395556,57.08875571677303,1.2337056041746015
2025-01-01 03:00:00,0.3284657604919169,0.10573058363759341,0.11222125000000001,0.32846576049191684,0.10573058363759341,0.11222125000000002,0.021427594786359805,0.12611337403889036,0.13092479166666668,0.05,0.0,0.11222125000000001,0.0,0.09114725030426007,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03483575385813119,0.026126815393598384,0.0,0.0,0.004606846217105263,0.0,0.016820748569254543,0.0,0.004583706966543568,0.0,0.08669391321421559,0.06502043491066169,0.0,0.0,2762.0293058888888,16.666666666666686,0.22666666666666668,0.0,3.288880642777778,0.13092479166666668,0.2833333333333333,2631.1045142222224,9286.251226666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5078.336213333333,0.0,0.0,91.67265912791262,51.66666666666668,46.10666666666668,0.0,50.75919792355147,0.0,0.0,0.0,143.2385298873635,50.56258002908866,50.75919792355147,50.46427108185726,12.43753247303448,16.40571544299804,-0.04932088245613908,1.6500000000000001,9.236100170605994,1975.2375616185743,-985.0478942598879,0.0,0.0,273.47162334469954,0.0,2.0,0.05109849333572779,0.0,0.0,0.661267767064043,131.99922844444444,-75.21547335512633,0.2432658930772521,7.56347012796275,0.0027525746726834925,33.68993420000001,1.2371893492832347
2025-01-01 04:00:00,0.2948133267888388,0.10372064355028149,0.08581625000000001,0.29481332678883876,0.10372064355028149,0.08581625000000001,0.021427594786359805,0.12326677366914561,0.10011895833333334,0.05,0.0,0.08581625000000001,0.0,0.08913731021694815,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.004606846217105263,0.0,0.016820748569254543,0.0,0.0044170267132147105,0.0,0.08495549995883028,0.0637166249691227,0.0,0.0,2112.140057444444,16.666666666666686,0.17333333333333334,0.0,2.515026373888889,0.10011895833333334,0.21666666666666667,2012.0210991111114,9286.251226666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5078.336213333333,0.0,0.0,89.62784591663724,51.66666666666668,46.10666666666668,0.0,49.84864154729046,0.0,0.0,0.0,140.0435092447457,49.71496799068771,49.84864154729046,49.648131212386346,12.43753247303448,16.317985251155143,-0.0672454208959255,0.55,9.236100170605994,1211.0378665925311,-1077.6216786757211,0.0,0.0,270.74671190283175,0.0,2.0,0.052189467089926014,0.0,0.0,0.675386104636625,131.99922844444444,-94.22722407902407,0.24510507119904826,7.525628758473323,0.0027593644072840466,55.12984266056695,1.2369781020021235
2025-01-01 05:00:00,0.3495364392082649,0.10567635846258996,0.12542375000000003,0.3495364392082649,0.10567635846258996,0.12542375000000003,0.026278695718291827,0.12693003515663967,0.14632770833333333,0.05,0.0,0.12542375000000003,0.0,0.09109302512925663,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.005133342927631578,0.0,0.021145352790660252,0.0,0.005472668317630805,0.0,0.08756311984190825,0.06567233988143117,0.0,0.0,3086.9739301111113,16.666666666666686,0.25333333333333335,0.0,3.6758077772222224,0.14632770833333333,0.31666666666666665,2940.646221777778,9286.251226666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5078.336213333333,0.0,0.0,87.14277600794463,51.66666666666668,46.10666666666668,0.0,48.962317632337864,0.0,0.0,0.0,136.16058751241349,48.888355624179034,48.962317632337864,48.851374620099634,12.43753247303448,16.4154357940194,-0.04416482106210943,-0.25000000000000006,9.236100170605994,2125.1823627862295,-1128.3268429401721,0.0,0.0,273.5675731428868,0.0,1.9164999999999999,0.05145732841746699,0.0,0.0,0.6659114670590097,126.48826065688887,-107.03229752759624,0.24550745241499589,7.596620808838282,0.0027825499363169767,58.13324136701029,1.2359242253403473
2025-01-01 06:00:00,0.35949262477625077,0.10513290384182736,0.13862625000000003,0.35949262477625077,0.10513290384182736,0.13862625000000003,0.022612212385044017,0.12514978739120677,0.16173062500000002,0.05,0.0,0.13862625000000003,0.0,0.09054957050849402,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.005791463815789473,0.0,0.016820748569254543,0.0,0.0044170267132147105,0.0,0.08495549995883028,0.0637166249691227,0.0,0.0,3411.9185543333338,16.666666666666686,0.28,0.0,4.062734911666667,0.16173062500000002,0.35,3250.1879293333336,9286.251226666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5078.336213333333,0.0,0.0,85.0411911710209,51.66666666666668,46.10666666666668,0.0,48.10015759957446,0.0,0.0,0.0,132.87686120472014,48.0827666171509,48.10152572926019,48.07270299625339,12.43753247303448,16.39110415909813,-0.05831887299721717,0.3,9.236100170605994,2410.415417482766,-1095.46559387726,0.0,0.0,207.8147290013549,0.0,1.0,0.0518020521775379,0.0,0.0,0.6703725518424358,65.99961422222222,-113.85227197466226,0.24600979087086025,7.586304084774718,0.0027838092317826143,-22.510107023927677,1.2360274407625318
2025-01-01 07:00:00,0.3609807659654172,0.10654516413337321,0.13862625000000003,0.3609807659654172,0.10654516413337321,0.13862625000000003,0.022217339852149277,0.12703280111326792,0.16173062500000002,0.05,0.0,0.13862625000000003,0.0,0.09196183080003988,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.005396591282894736,0.0,0.016820748569254543,0.0,0.0044170267132147105,0.0,0.08495549995883028,0.0637166249691227,0.0,0.0,3411.9185543333338,16.666666666666686,0.28,0.0,4.062734911666667,0.16173062500000002,0.35,3250.1879293333336,9286.251226666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5078.336213333333,0.0,0.0,83.01152469538677,51.66666666666668,46.10666666666668,0.0,47.261361919643115,0.0,0.0,0.0,129.70550733654184,47.297536647889665,47.31562401201295,47.261361919643115,12.43753247303448,16.360432801592825,-0.05793430999976502,-0.55,9.236100170605994,2319.3774485910526,-1187.9608997090227,0.0,0.0,209.3028701905213,2.651725637444376,1.0,0.053243716065650926,0.0,0.0,0.6890291852951252,65.99961422222222,-113.88307622377945,0.2461961639726047,7.567655338462107,0.0027805857957288963,7.065858163981153,1.2361605318963258
2025-01-01 08:00:00,0.360606031050132,0.10725129427914615,0.13862625000000003,0.360606031050132,0.10725129427914615,0.13862625000000003,0.02090109807583349,0.12797430797429848,0.16173062500000002,0.05,0.0,0.13862625000000003,0.0,0.09266796094581281,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.004080349506578947,0.0,0.016820748569254543,0.0,0.0044170267132147105,0.0,0.08495549995883028,0.0637166249691227,0.0,0.0,3411.9185543333338,16.666666666666686,0.28,0.0,4.062734911666667,0.16173062500000002,0.35,3250.1879293333336,9286.251226666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5078.336213333333,0.0,0.0,80.90981192553778,51.66666666666668,46.10666666666668,0.0,46.50432444575608,0.0,0.0,0.0,126.42158113365278,46.53130379979104,46.54479347680852,46.50432444575608,12.43753247303448,16.377759420709108,-0.053593582450995304,-1.4,9.236100170605994,2237.1313329364425,-1305.9358050953529,0.0,0.0,208.9281352752361,170.07161339380073,1.0,0.055556208532259385,0.0,0.0,0.7189552482750958,65.99961422222222,-77.7795515767744,0.2467744650567109,7.589560231262879,0.002788926732378628,55.72356563952545,1.2366609292036015
2025-01-01 09:00:00,0.438478492335831,0.1193257080855724,0.17188103511809255,0.438478492335831,0.11932570808557241,0.17188103511809255,0.08261766412337937,0.1595331198791183,0.14632770833333333,0.05,0.04645728511809253,0.12542375000000003,0.0,0.10474237475223908,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.003290604440789473,0.0,0.07932705968258989,0.0,0.019876620209466192,0.0,0.10105471836739864,0.07579103877554895,0.0,0.0,3086.9739301111113,16.666666666666686,0.25333333333333335,0.0,3.6758077772222224,0.14632770833333333,0.31666666666666665,2940.646221777778,9286.251226666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5078.336213333333,1055.056,0.0,91.5486815915289,51.66666666666668,46.10666666666668,0.0,51.02038764804209,0.11675755263289825,310.9988829086415,1055.056,143.0448149867639,50.41888509772587,51.02153895063468,50.11698251997518,12.43753247303448,16.35785061932539,-0.05573971867549622,-0.85,9.236100170605994,2134.9274189917646,-1240.831650774194,0.0,0.0,301.0765679390021,437.00016266556975,1.0,0.05455541887972296,0.0,0.0,0.7060039869828018,65.99961422222222,-12.291428284154538,0.24927102178108662,7.6116962648222035,0.002812270741538604,108.62456513605669,1.237349119017869
