Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Pool Heater Electric Power (kW),Pool Heater Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.4734947194223747,0.24210499816246503,0.2678547289261777,0.4734947194223747,0.24210499816246503,0.2678547289261777,0.01800744344748149,0.0,0.3714488144364317,0.07403846153846153,0.010000000000000002,0.2678547289261777,0.0,0.0,0.23918833149579835,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004021034356725146,0.0,0.00047372547128208555,0.0,0.01351268361947426,0.0,0.012322734687384932,0.0,0.2792753811790755,0.20945653588430657,0.033983677491183806,0.0,0.006224626930131713,0.0,6519.297413242165,18.33333333333337,0.3831552870729454,0.0,7.8500483022760355,0.07403846153846153,0.4666666666666667,6445.258951703703,13811.269182222222,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2064.6859777777777,0.0,0.0,36.338342366048614,51.66666666666668,46.10666666666668,0.0,50.903557369473376,0.0,0.0,0.0,36.338342366048614,49.17718349975099,50.903557369473376,48.31399656488979,12.43753247303448,18.00919489912251,-0.07047575416771441,7.0040089516142405,2.660062418323389,-0.19826365845744667,2.8,9.236100170605994,4734.657153213654,-929.9191694055079,151.6832728867736,473.2489900715838,-2323.4729629215026,0.0,0.0,725.6963621133957,0.0,6.0,0.11719453787011384,0.0,0.0,1.0968249239740138,395.9976853333333,-186.86365922040505,0.24608111027480165,8.71274234998116,0.0030836920026075616,41.942221496283324,1.2300704302136296,0.1746853078090632,-957.0842792411103,27.165109835602458,0.7249112727551998,116.10864429030909,35.57462859646455,0.1636584144968421,641.9369813810351,-168.68799130945132
2025-01-01 01:00:00,0.479463745578626,0.2427253525943412,0.2869872095637618,0.479463745578626,0.2427253525943412,0.2869872095637618,0.017705865870727106,0.0,0.3724309566309758,0.07932692307692307,0.010000000000000002,0.2869872095637618,0.0,0.0,0.23980868592767451,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.0037194567799707597,0.0,0.00047372547128208555,0.0,0.01351268361947426,0.0,0.012477737639427508,0.0,0.28109358027529346,0.21082018520647003,0.033983677491183806,0.0,0.006224626930131713,0.0,6984.961514188034,18.33333333333337,0.41052352186387003,0.0,8.410766038152895,0.07932692307692307,0.5,6905.634591111111,13811.269182222222,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2064.6859777777777,0.0,0.0,35.99504728775173,51.66666666666668,46.10666666666668,0.0,50.682857507696845,0.03481043269308948,92.56393939980354,0.0,35.99504728775173,48.93974493563832,50.682857507696845,48.06818864960906,12.43753247303448,18.063649262189,-0.04817033492718732,7.308399083551609,3.5324645598726074,1.274019138477801,2.5,9.236100170605994,5254.134977054561,-811.9412688003971,-945.0747967044728,74.15267687716431,-2268.8846985785945,0.0,0.0,726.2496527944502,0.0,6.0,0.11182507767502331,0.0,0.0,1.0465720890100767,395.9976853333333,-188.19149134932903,0.2459709000336982,8.749140717348963,0.0030928965126000327,56.313152058135515,1.2298930828146288,0.13724155524552342,-837.3553983414369,25.41412954103982,0.7249112727551998,-976.641486327364,31.566689622891197,0.11990659300254142,214.9080806694451,-140.7554037922808
2025-01-01 02:00:00,1.6650676340994417,0.2476184749023295,0.2391560079698015,1.665067634099442,0.24761847490232947,0.23915600796980147,0.017705865870727106,1.1916808674814816,0.3795751315164638,0.06610576923076923,0.010000000000000002,0.2391560079698015,0.0,0.0,0.24470180823566282,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0037194567799707597,0.0,0.00047372547128208555,0.0,0.01351268361947426,0.0,0.013097749447597819,0.0,0.2886088032063276,0.21645660240474562,0.033983677491183806,0.0,0.006224626930131713,0.0,5820.8012618233615,18.33333333333337,0.34210293488655835,0.0,7.008971698460745,0.06610576923076923,0.4166666666666667,5754.695492592593,13811.269182222222,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2064.6859777777777,1191.6808674814815,0.21666666666666667,37.30666446297856,51.66666666666668,46.10666666666668,0.0,51.10467129575523,0.20870285828365848,554.8970979525674,1191.6808674814815,37.30666446297856,50.02702906654013,51.10467129575523,49.48820795193259,12.43753247303448,18.02857769682827,-0.058804466536669216,7.774203456544609,3.11191504995472,1.5605707092124346,1.6500000000000001,9.236100170605994,4067.2681102811543,-738.796671896395,-1355.8553812750004,-122.46563057717408,-2312.301532975443,0.0,0.0,732.8677620747659,0.0,6.0,0.10778351787094968,0.0,0.0,1.0087470879016427,395.9976853333333,-174.09938064153027,0.24768054070843787,8.749670906227655,0.0031075735727314454,83.20383322158173,1.230030415474442,0.09551707538073101,-761.975750570968,23.179078674573073,0.7249112727551998,-1387.2987325776635,31.443351302662915,0.07332268762390699,13.89065556798302,-136.3562861451571
2025-01-01 03:00:00,0.49135437101476565,0.23987511349160312,0.29655344988255383,0.4913543710147657,0.23987511349160312,0.29655344988255383,0.017504814152890846,0.0,0.381878403015721,0.08197115384615385,0.010000000000000002,0.29655344988255383,0.0,0.0,0.23695844682493644,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.003518405062134503,0.0,0.00047372547128208555,0.0,0.01351268361947426,0.0,0.012322734687384932,0.0,0.2792753811790755,0.20945653588430657,0.04531156998824507,0.0,0.008299502573508949,0.0,7217.7935646609685,18.33333333333337,0.42420763925933236,0.0,8.691124906091325,0.08197115384615385,0.5166666666666667,7135.822410814815,13811.269182222222,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2064.6859777777777,0.0,0.0,38.83004239991308,51.66666666666668,46.10666666666668,0.0,51.6945686983524,0.0,0.0,0.0,38.83004239991308,51.36664139838972,51.6945686983524,51.20267774840839,12.43753247303448,18.005566012052086,-0.06635993920030513,7.6281635154088345,2.820436117458148,1.442067279951991,1.6500000000000001,9.236100170605994,5400.7974300608685,-865.2472649571359,-1079.158091523804,-97.69388756247987,-2371.050725983712,0.0,0.0,722.2205532576559,0.0,6.0,0.11078656113923578,0.0,0.0,1.0368526017275437,395.9976853333333,-168.16596187404326,0.24927922527501684,8.75695648648593,0.003123194450492998,31.633527211775043,1.2301160137967266,0.11675062001097676,-890.3299324724321,25.082667515296087,0.7249112727551998,-1110.977259304072,31.819167780268078,0.09357745897642175,46.02002062518019,-143.71390818766005
2025-01-01 04:00:00,0.5333974606458801,0.2391318186013158,0.2582884886073856,0.5333974606458802,0.2391318186013158,0.25828848860738557,0.017504814152890846,0.0,0.43449841572375864,0.07139423076923077,0.010000000000000002,0.2582884886073856,0.0,0.0,0.23621515193464912,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.003518405062134503,0.0,0.00047372547128208555,0.0,0.01351268361947426,0.0,0.012322734687384932,0.0,0.2792753811790755,0.20945653588430657,0.09062313997649014,0.0,0.016599005147017898,0.0,6286.4653627692305,18.33333333333337,0.369471169677483,0.0,7.569689434337605,0.07139423076923077,0.45,6215.071132,13811.269182222222,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2064.6859777777777,0.0,0.0,38.51775958608489,51.66666666666668,46.10666666666668,0.0,51.48174210663629,0.0,0.0,0.0,38.51775958608489,51.17122906766529,51.48174210663629,51.01597254817979,12.43753247303448,18.077908699429674,-0.04993379719865854,7.409623879753477,2.651033782058464,1.490979377570472,0.55,9.236100170605994,4183.93273307807,-837.8076073845617,-1972.4621378701304,-192.13787030580355,-2648.374157111117,0.0,0.0,710.2405576359395,0.0,5.8335,0.11474415090440315,0.0,0.0,1.0738917263504926,385.00874956533335,-164.39903021598292,0.24822368118562663,8.789594648723847,0.003125602748480591,67.99749387454679,1.2292317351464015,0.1053826622789852,-864.3046881786405,26.497080794078702,0.7249112727551998,-2004.663635503144,32.2014976330134,0.09081038127267375,-49.43472507154854,-142.703145234255
2025-01-01 05:00:00,0.8611789384674516,0.2464955249409985,0.2678547289261777,0.8611789384674516,0.24649552494099847,0.2678547289261777,0.02746602065937142,0.0,0.7496744562696187,0.07403846153846153,0.010000000000000002,0.2678547289261777,0.0,0.0,0.24357885827433182,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.20648141713282459,0.0,0.0039205084978070175,0.0,0.0007974962531795923,0.0,0.022748015908384808,0.0,0.017379705997774032,0.0,0.28909365629865236,0.2168202422239892,0.16991838745591903,0.0,0.031123134650658562,0.0,6519.297413242165,18.33333333333337,0.3831552870729454,0.0,7.8500483022760355,0.07403846153846153,0.4666666666666667,6445.258951703703,13811.269182222222,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2064.6859777777777,0.0,0.0,38.008280663287486,51.66666666666668,46.10666666666668,0.0,51.2206260477016,0.2086143496707807,560.735559307614,0.0,38.008280663287486,50.646546046972176,51.2206260477016,50.35950604660747,12.43753247303448,17.977953273421743,-0.07740000423272993,7.4847918081603035,1.3982722508747172,0.7705560137129068,-0.25000000000000006,9.236100170605994,4424.407921543473,-887.5615479191155,-1538.066580512841,-209.1163151091829,-2767.7017575524387,0.0,0.0,827.9136739669827,0.0,4.997999999999999,0.11526974845745107,0.0,0.0,1.0788107994288099,329.86607188266663,-155.10140811323606,0.25129478801797184,8.762690199048718,0.0031461218842751973,52.364998786576294,1.2290213689525586,0.09284677881436866,-913.5892423060316,26.027694386915883,0.7249112727551998,-1574.0719916296598,36.00541111681871,0.0716397019253973,-50.0891626683044,-159.02715244087852
2025-01-01 06:00:00,2.686852168221341,0.29516438126842864,0.2869872095637618,2.686852168221341,0.2951643812684286,0.2869872095637618,0.08909132591111675,1.1000131084444444,1.4084208107888565,0.07932692307692307,0.010000000000000002,0.2869872095637618,0.0,0.0,0.29224771460176185,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.6194442513984737,0.0,0.00442313779239766,0.0,0.002867746614508004,0.0,0.08180044150421109,0.0,0.0508409682699655,0.0,0.35200334502779307,0.26400250877084475,0.29452520492359296,0.0,0.05394676672780817,0.0,6984.961514188034,18.33333333333337,0.41052352186387003,0.0,8.410766038152895,0.07932692307692307,0.5,6905.634591111111,13811.269182222222,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2064.6859777777777,1100.0131084444445,0.2,37.48164192511094,51.66666666666668,46.10666666666668,0.0,51.353427091035,0.3743522359979219,1011.9999682081018,1100.0131084444445,37.48164192511094,50.23160309261562,51.353427091035,49.670691093405935,12.43753247303448,18.062033285948296,-0.05013076932778245,7.10863320393369,1.971765895324235,0.5520121332050131,0.3,9.236100170605994,5422.180244740348,-957.4610908608657,-1557.756217069956,-151.13720630480213,-2677.599576211243,0.0,0.0,1280.8216123877207,0.0,4.997999999999999,0.11470564721630759,0.0,0.0,1.0735313699248805,329.86607188266663,-166.00330562416397,0.2502720855631213,8.806151054548316,0.0031499562149818936,11.20116212265253,1.2286636446545418,0.1104365988210074,-985.7208081460383,28.259717285172655,0.7249112727551998,-1592.497949520261,34.741732450305214,0.08456349316316501,4.552542610310625,-155.68974891511277
2025-01-01 07:00:00,2.339349775251959,0.30646924616858,0.2582884886073856,2.339349775251959,0.30646924616858007,0.25828848860738557,0.10035891297043162,1.1000131084444444,1.057583523067852,0.07139423076923077,0.010000000000000002,0.2582884886073856,0.0,0.0,0.30355257950191344,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004121560215643275,0.0,0.0032595990145056625,0.0,0.09297775374028268,0.0,0.0631249522193398,0.0,0.3650943785205623,0.27382078389042164,0.4984272698706958,0.0,0.09129452830859844,0.0,6286.4653627692305,18.33333333333337,0.369471169677483,0.0,7.569689434337605,0.07139423076923077,0.45,6215.071132,13811.269182222222,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2064.6859777777777,1100.0131084444445,0.2,36.88692783810091,51.66666666666668,46.10666666666668,0.0,51.42865667187261,0.2902686050991127,789.7735328816351,1100.0131084444445,36.88692783810091,49.70468810257031,51.428656671872616,48.842703817919165,12.43753247303448,18.077516065563863,-0.04558975114253047,6.904509762660294,1.4552753431695973,0.24535498508488868,-0.55,9.236100170605994,4050.7443452016137,-1074.213008250331,-1879.7015658803864,-253.01671936447875,-2901.2401174405904,0.0,0.0,828.6733595945501,5.581438004380179,4.3335,0.11807105883639354,0.0,0.0,1.1050282930019018,286.00932823200003,-163.15425972157647,0.24988683433539235,8.81133778698043,0.003148184269011073,-12.0466360760997,1.2285995999818882,0.11191497248506187,-1103.3596183736377,29.146610123306605,0.7249112727551998,-1915.9051061224113,36.20354024202479,0.08857919145538865,-98.77027628677143,-154.24644307770728
2025-01-01 08:00:00,2.7879713322306396,0.3117234689561909,0.31568593052013794,2.7879713322306396,0.3117234689561909,0.31568593052013794,0.08435898289762984,0.9166775903703706,1.689675143578024,0.08725961538461538,0.010000000000000002,0.31568593052013794,0.0,0.0,0.30880680228952423,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.11204524139563556,0.01596558220349659,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0031163016264619883,0.0,0.002751723278195848,0.0,0.07849095799297201,0.0,0.061342418270850144,0.0,0.3498215061123316,0.2623661295842486,0.9515429697531466,0.0,0.17428955404368793,0.0,7683.4576656068375,18.33333333333337,0.45157587405025706,0.0,9.251842641968183,0.08725961538461538,0.55,7596.198050222222,13811.269182222222,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2064.6859777777777,916.6775903703705,0.16666666666666666,37.390551418972755,51.66666666666668,46.10666666666668,0.0,51.461748241513945,0.22817228232567352,619.6077740508052,916.6775903703705,37.390551418972755,50.07349784226026,51.461748241513945,49.379372642633435,12.43753247303448,18.000607550038573,-0.06828497901067969,6.375450450224643,0.7390925963243065,-0.2962016275356389,-1.4,9.236100170605994,5237.477901688256,-1194.911502573319,-2011.5212222244147,-298.3927861945429,-3124.3333273423145,0.0,0.0,765.3581418980112,331.1789981021983,3.3345000000000002,0.1217993162761942,0.0,0.0,1.1399210939573268,220.075713624,-87.00457847427802,0.2514610106788656,8.782799269884238,0.0031512232674988172,75.43872414512154,1.2294992401740532,0.11934855339499768,-1226.7793465312354,31.867843957916264,0.7249112727551998,-2049.7958148216217,38.27459259720677,0.09785027066935008,-143.11721104714542,-155.2755751473975
2025-01-01 09:00:00,3.394055782098797,0.3383818559841521,0.2678547289261777,3.394055782098797,0.33838185598415205,0.2678547289261777,0.07845598696111727,0.8250098313333335,2.4065515022658848,0.07403846153846153,0.010000000000000002,0.2678547289261777,0.0,0.0,0.3354651893174854,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.3361357241869067,0.047896746610489774,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0025131464729532165,0.0,0.002572215474844965,0.0,0.07337062501331909,0.0,0.06525624280992523,0.0,0.3427911362736222,0.25709335220521656,1.3706749921444132,0.0,0.2510599528486457,0.0,6519.297413242165,18.33333333333337,0.3831552870729454,0.0,7.8500483022760355,0.07403846153846153,0.4666666666666667,6445.258951703703,13811.269182222222,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2064.6859777777777,825.0098313333333,0.15,37.278535313041175,51.66666666666668,46.10666666666668,0.0,51.353002051863186,0.3465259511700979,940.0718768797755,825.0098313333333,37.278535313041175,50.08558548924179,51.353171390882245,49.45170786891204,12.43753247303448,18.08772808362629,-0.04427739671171433,6.315671219966162,0.7429382155980495,-0.30474530368825903,-0.85,9.236100170605994,4371.744198381382,-1085.5642187047026,-1488.1202427786948,-204.15955154619203,-3002.538130963962,0.0,0.0,801.9810004306219,980.9729057050558,3.0,0.12000358871294906,0.0,0.0,1.1231148606308445,197.99884266666666,53.00391567255751,0.2530750258996562,8.868906040083328,0.003187521005241967,238.61748867640992,1.2297212457975,0.11794739207881924,-1116.830615280829,31.26639657612646,0.7249112727551998,-1524.819975967878,36.699733189183135,0.09480938280307027,-74.92093819853807,-129.23861334765397
