Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Pool Pump Mode,Pool Heater Electric Power (kW),Pool Heater Reactive Power (kVAR),Pool Heater Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.39945625788391315,0.24210499816246503,0.0,0.006657604298065219,0.00403508330270775,0.0,0.01800744344748149,0.0,0.3714488144364317,0.0,0.010000000000000002,0.0,0.0,0.0,0.23918833149579835,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00047372547128208555,0.0,On,0.01351268361947426,0,On,0.012322734687384932,0,On,0.2792753811790755,0.20945653588430657,On,0.033983677491183806,0,On,0.006224626930131712,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,13811.269182222222,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2064.6859777777777,Off,0.0,0.0,36.60490122935232,51.666666666666686,46.10666666666668,0.0,51.008632080045444,0.0,0.0,0.0,36.60490122935232,49.267577466820434,51.008632080045444,48.39705016020793,12.43753247303448,17.871031336295925,0.0,6.681563253189371,-0.3666430100873671,-1.561347402203444,2.8,9.236100170605994,-1706.0490144154414,-851.6407443396394,3036.2439643365497,785.9503968690249,-2291.823383092553,-0.0,-0.0,725.6963621133957,0.0,6.0,0.11668647527249124,0.0,0,1.0920699607296596,395.9976853333333,-139.92199343628434,0.24710918874428375,8.620753614378799,0.003079363641268027,44.724643490768486,1.2271310701161566,0.17418521838819606,-881.1211318784775,29.4803875388382,0.7249112727551998,2991.586821426716,44.65714290983358,0.1695180918751929,963.5059231955161,-177.55552632649116
2025-01-01 00:01:00,0.39945625788391315,0.24210499816246503,0.0,0.006657604298065219,0.00403508330270775,0.0,0.01800744344748149,0.0,0.3714488144364317,0.0,0.010000000000000002,0.0,0.0,0.0,0.23918833149579835,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00047372547128208555,0.0,On,0.01351268361947426,0,On,0.012322734687384932,0,On,0.2792753811790755,0.20945653588430657,On,0.033983677491183806,0,On,0.006224626930131712,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,13811.269182222222,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2064.6859777777777,Off,0.0,0.0,36.73325854254314,51.666666666666686,46.10666666666668,0.0,51.00504926540078,0.0,0.0,0.0,36.73325854254314,49.26449515209125,51.00504926540078,48.39421809543649,12.43753247303448,17.75761161795241,-0.07572171538096129,6.709097384214174,-0.08068048446058187,-1.4863476815003092,2.8,9.236100170605994,-1683.824018926782,-858.2723460377164,2765.1456960230485,766.2451527846239,-2266.3925317778544,-0.0,-0.0,725.6963621133957,0.0,6.0,0.1162666679006322,0.0,0,1.0881409790800765,395.9976853333333,-143.12784926232322,0.24962076066774364,8.590938832884362,0.003079518084473611,45.633598854144864,1.2311953984438215,0.17422798588174457,-887.5892993929016,29.31695335518532,0.7249112727551998,2721.4326801604457,43.7130158626029,0.16920228856052502,945.1729415051802,-178.92778872055632
2025-01-01 00:02:00,0.39945625788391315,0.24210499816246503,0.0,0.006657604298065219,0.00403508330270775,0.0,0.01800744344748149,0.0,0.3714488144364317,0.0,0.010000000000000002,0.0,0.0,0.0,0.23918833149579835,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00047372547128208555,0.0,On,0.01351268361947426,0,On,0.012322734687384932,0,On,0.2792753811790755,0.20945653588430657,On,0.033983677491183806,0,On,0.006224626930131712,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,13811.269182222222,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2064.6859777777777,Off,0.0,0.0,36.85824141322085,51.666666666666686,46.10666666666668,0.0,51.00145492412324,0.0,0.0,0.0,36.85824141322085,49.261402029037946,51.00145492412324,48.3913755814953,12.43753247303448,17.64708128879898,-0.18625204453439181,6.734686714537673,0.1840126342710529,-1.4147106396516838,2.8,9.236100170605994,-1662.678248026521,-864.4961177449042,2514.294464765664,747.2762620498486,-2241.7184724613,-0.0,-0.0,725.6963621133957,0.0,6.0,0.1158570143020428,0.0,0,1.084307026702309,395.9976853333333,-146.65613767861652,0.25137939201161547,8.539851493444218,0.003079675146287496,46.51862665517105,1.2316632522152557,0.17426772319636016,-893.6033084355703,29.107190690666123,0.7249112727551998,2471.3721450140956,42.92231975156827,0.16890009320857194,927.7165509755221,-180.44028892567354
2025-01-01 00:03:00,0.39945625788391315,0.24210499816246503,0.0,0.006657604298065219,0.00403508330270775,0.0,0.01800744344748149,0.0,0.3714488144364317,0.0,0.010000000000000002,0.0,0.0,0.0,0.23918833149579835,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00047372547128208555,0.0,On,0.01351268361947426,0,On,0.012322734687384932,0,On,0.2792753811790755,0.20945653588430657,On,0.033983677491183806,0,On,0.006224626930131712,0,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,13811.269182222222,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2064.6859777777777,Off,0.0,0.0,36.97999117883407,51.666666666666686,46.10666666666668,0.0,50.997849361419405,0.0,0.0,0.0,36.97999117883407,49.25829838180536,50.997849361419405,48.388522891998335,12.43753247303448,17.539319158846602,-0.2940141744867688,6.758500366386117,0.42905424889963806,-1.3461843096378114,2.8,9.236100170605994,-1642.6098667140352,-870.3463425724759,2282.065853701789,729.9677014295269,-2217.7660974748314,-0.0,-0.0,725.6963621133957,0.0,6.0,0.11545710543226433,0.0,0,1.0805642753449254,395.9976853333333,-150.54013135259964,0.25310793299867906,8.48896893876115,0.0030798351933740463,47.380529219585256,1.2321197261223826,0.17430469494657636,-899.2023360933102,28.855993520834335,0.7249112727551998,2239.8767529889064,42.189100712882606,0.16861051330815094,911.0682377824205,-181.1005363528937
2025-01-01 00:04:00,0.5581101040377593,0.24210499816246503,0.5739744191275236,0.009301835067295988,0.00403508330270775,0.009566240318792059,0.01800744344748149,0.0,0.3714488144364317,0.15865384615384615,0.010000000000000002,0.5739744191275236,0.0,0.0,0.23918833149579835,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00047372547128208555,0.0,On,0.01351268361947426,0,On,0.012322734687384932,0,On,0.2792753811790755,0.20945653588430657,On,0.033983677491183806,0,On,0.006224626930131712,0,On,On,13969.923028376068,18.33333333333337,0.8210470437277401,0.0,16.82153207630579,0.15865384615384615,1,13811.269182222222,13811.269182222222,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2064.6859777777777,Off,0.0,0.0,37.09864281990281,51.666666666666686,46.10666666666668,0.0,50.99423286971381,0.0,0.0,0.0,37.09864281990281,49.255184482637006,50.99423286971381,48.38566028909861,12.43753247303448,17.43420948978606,-0.39912384354731145,6.780683746504994,0.6559335831942846,-1.2804622662745722,2.8,9.236100170605994,12350.334297801526,-875.7153729632541,2067.0545016696246,713.3222784464972,-2194.5021426326375,-0.0,-0.0,725.6963621133957,0.0,6.0,0.11506654936414638,0.0,0,1.076909056957565,395.9976853333333,-150.78295005530106,0.25480734116515547,8.440052023775763,0.00307999814543915,48.22023510443837,1.232565285443491,0.1743391285738983,-904.4200848023784,28.704711839124286,0.7249112727551998,2025.5396065635491,41.514895106075855,0.16833231581902444,895.1473210463699,-181.82504259987272
2025-01-01 00:05:00,0.5581101040377593,0.24210499816246503,0.5739744191275236,0.009301835067295988,0.00403508330270775,0.009566240318792059,0.01800744344748149,0.0,0.3714488144364317,0.15865384615384615,0.010000000000000002,0.5739744191275236,0.0,0.0,0.23918833149579835,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00047372547128208555,0.0,On,0.01351268361947426,0,On,0.012322734687384932,0,On,0.2792753811790755,0.20945653588430657,On,0.033983677491183806,0,On,0.006224626930131712,0,On,On,13969.923028376068,18.33333333333337,0.8210470437277401,0.0,16.82153207630579,0.15865384615384615,1,13811.269182222222,13811.269182222222,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2064.6859777777777,Off,0.0,0.0,36.91888074713306,51.666666666666686,46.10666666666668,0.0,50.99060572922381,0.0,0.0,0.0,36.91888074713306,49.252060592410395,50.99060572922381,48.382788024003695,12.43753247303448,17.585566727724316,-0.24776660560905484,6.80137952399983,0.8660262751212962,-1.2173324742265887,2.8,9.236100170605994,12304.81416394953,-880.7455387318885,1867.955367185396,697.5514366098733,-2228.033023901768,-0.0,-0.0,725.6963621133957,0.0,6.0,0.1156287940358696,0.0,0,1.0821711108085823,395.9976853333333,-162.77220263816648,0.2523968840503421,8.51160834841368,0.0030801639254881452,46.86435288424458,1.231923487525235,0.1743712469741906,-909.2896979535975,28.544159221709087,0.7249112727551998,1827.0611148469945,40.89425233840153,0.1680646575620637,879.8969701975615,-182.3455335876882
2025-01-01 00:06:00,0.5581101040377593,0.24210499816246503,0.5739744191275236,0.009301835067295988,0.00403508330270775,0.009566240318792059,0.01800744344748149,0.0,0.3714488144364317,0.15865384615384615,0.010000000000000002,0.5739744191275236,0.0,0.0,0.23918833149579835,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00047372547128208555,0.0,On,0.01351268361947426,0,On,0.012322734687384932,0,On,0.2792753811790755,0.20945653588430657,On,0.033983677491183806,0,On,0.006224626930131712,0,On,On,13969.923028376068,18.33333333333337,0.8210470437277401,0.0,16.82153207630579,0.15865384615384615,1,13811.269182222222,13811.269182222222,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2064.6859777777777,Off,0.0,0.0,36.74469240796408,51.666666666666686,46.10666666666668,0.0,50.98699492056562,0.0,0.0,0.0,36.74469240796408,49.24895183904431,50.98699492056562,48.37993029828367,12.43753247303448,17.732148703016314,-0.10118463031705716,6.820703338693641,1.06060272715468,-1.1565805624201728,2.8,9.236100170605994,12263.159293571509,-885.4437634021036,1683.5637976162516,682.5629050733303,-2260.6988186597796,-0.0,-0.0,725.6963621133957,0.0,6.0,0.11617234320888904,0.0,0,1.0872581932887735,395.9976853333333,-171.76127825817557,0.25008694735883147,8.580404355481905,0.0030803251279838337,45.552647165275246,1.2313025742286765,0.17440123084423376,-913.8380311920354,28.394267789931757,0.7249112727551998,1643.2411048841477,40.3226927321039,0.16780667795639426,865.2605530780459,-182.69764800471563
2025-01-01 00:07:00,0.5581101040377593,0.24210499816246503,0.5739744191275236,0.009301835067295988,0.00403508330270775,0.009566240318792059,0.01800744344748149,0.0,0.3714488144364317,0.15865384615384615,0.010000000000000002,0.5739744191275236,0.0,0.0,0.23918833149579835,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00047372547128208555,0.0,On,0.01351268361947426,0,On,0.012322734687384932,0,On,0.2792753811790755,0.20945653588430657,On,0.033983677491183806,0,On,0.006224626930131712,0,On,On,13969.923028376068,18.33333333333337,0.8210470437277401,0.0,16.82153207630579,0.15865384615384615,1,13811.269182222222,13811.269182222222,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2064.6859777777777,Off,0.0,0.0,36.57572061419449,51.666666666666686,46.10666666666668,0.0,50.98339993961309,0.0,0.0,0.0,36.57572061419449,49.24585775320268,50.98339993961309,48.377086659997474,12.43753247303448,17.874261936879613,0.0,6.838760952366072,1.2408362712324705,-1.0980126860235089,2.8,9.236100170605994,12222.794212243036,-889.8345391117691,1512.7672014999996,668.2886096109202,-2292.5494012304994,-0.0,-0.0,725.6963621133957,0.0,6.0,0.11669842466819798,0.0,0,1.0921817952509245,395.9976853333333,-180.27577701592955,0.2478701490008741,8.646614007903556,0.0030804818975312125,44.282287090817434,1.2307011870874376,0.17442924535006793,-918.0896734646138,28.255134352844735,0.7249112727551998,1472.9711080690433,39.7960934309562,0.16755759670036363,851.1870795540411,-182.89846994312094
2025-01-01 00:08:00,0.5581101040377593,0.24210499816246503,0.5739744191275236,0.009301835067295988,0.00403508330270775,0.009566240318792059,0.01800744344748149,0.0,0.3714488144364317,0.15865384615384615,0.010000000000000002,0.5739744191275236,0.0,0.0,0.23918833149579835,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00047372547128208555,0.0,On,0.01351268361947426,0,On,0.012322734687384932,0,On,0.2792753811790755,0.20945653588430657,On,0.033983677491183806,0,On,0.006224626930131712,0,On,On,13969.923028376068,18.33333333333337,0.8210470437277401,0.0,16.82153207630579,0.15865384615384615,1,13811.269182222222,13811.269182222222,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2064.6859777777777,Off,0.0,0.0,36.41170322597445,51.666666666666686,46.10666666666668,0.0,50.979820314540035,0.0,0.0,0.0,36.41170322597445,49.24277789562642,50.979820314540035,48.37425668616961,12.43753247303448,18.012131289408355,0.0,6.855648076452519,1.407810668543965,-1.0414525025225116,2.8,9.236100170605994,12183.584393078614,-893.9415426487226,1354.537964875951,654.6670433704005,-2323.6183730661082,-0.0,-0.0,725.6963621133957,0.0,6.0,0.11720795401019322,0.0,0,1.096950485771432,395.9976853333333,-188.41662434474242,0.2457406825315728,8.71160218168485,0.003080634369600974,43.0511599179833,1.2301183197168217,0.17445543989259446,-922.0668970336033,28.125354384880666,0.7249112727551998,1315.2272749557067,39.310689920244435,0.16731670193706383,837.6303697509244,-182.96332638052377
2025-01-01 00:09:00,0.5581101040377593,0.24210499816246503,0.5739744191275236,0.009301835067295988,0.00403508330270775,0.009566240318792059,0.01800744344748149,0.0,0.3714488144364317,0.15865384615384615,0.010000000000000002,0.5739744191275236,0.0,0.0,0.23918833149579835,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00047372547128208555,0.0,On,0.01351268361947426,0,On,0.012322734687384932,0,On,0.2792753811790755,0.20945653588430657,On,0.033983677491183806,0,On,0.006224626930131712,0,On,On,13969.923028376068,18.33333333333337,0.8210470437277401,0.0,16.82153207630579,0.15865384615384615,1,13811.269182222222,13811.269182222222,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2064.6859777777777,Off,0.0,0.0,36.25240840515877,51.666666666666686,46.10666666666668,0.0,50.976255597226235,0.0,0.0,0.0,36.25240840515877,49.23971184912994,50.976255597226235,48.3714399750818,12.43753247303448,18.145955599702365,0.0,6.87145171089586,1.5625270176268877,-0.9867396310114995,2.8,9.236100170605994,12145.490302068372,-897.7853875937997,1207.926887217859,641.6421613025377,-2353.9350880644824,-0.0,-0.0,725.6963621133957,0.0,6.0,0.11770174277269439,0.0,0,1.1015718600413644,395.9976853333333,-196.1940003566093,0.243693381906986,8.773642031897685,0.0030807826729104732,41.85739130487879,1.229553080954465,0.1744799502128414,-925.7899646382251,28.004577044425417,0.7249112727551998,1169.0638490496847,38.86303816817429,0.1670833445540013,824.5485966759148,-182.90643537337706
