Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 06:31:00,0.5973465313058254,0.3714197885318574,0.0,0.009955775521763756,0.00619032980886429,0.0,0.018609784196005535,0.0,0.5787367471098198,0.0,0.0,0.0,0.0,0.3714197885318574,0,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.05674249454634407,0,On,0.0027713386330409356,0.0,On,0.007919222781482299,0,On,0.007919222781482299,0.0,On,0.02676786785433244,0,On,0.45139086896231573,0.3385431517217367,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8032.1999422222225,Off,0.0,0.0,21.4514475490929,51.666666666666686,46.10666666666668,0.0,50.63098742412907,0.0,0.0,0.0,21.4514475490929,50.69697710840816,50.72997195054772,50.63098742412907,12.43753247303448,20.23417603386085,0.0,-0.0030777440844844683,0.0,9.236100170605994,-1424.2085046375316,-1063.209524416416,-2265.4642950787093,-0.0,-0.0,875.2151256343057,0.0,5.0,0.08512535912697476,0.0,0,4.26743898801976,329.99807111111113,-33.95933519312804,0.23412438403967933,10.049943826724022,0.0033761542785471343,0.8633398423562113,1.219399123707025,0,0,37.353584096414494
2025-01-01 06:32:00,0.5973465313058254,0.3714197885318574,0.0,0.009955775521763756,0.00619032980886429,0.0,0.018609784196005535,0.0,0.5787367471098198,0.0,0.0,0.0,0.0,0.3714197885318574,0,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.05674249454634407,0,On,0.0027713386330409356,0.0,On,0.007919222781482299,0,On,0.007919222781482299,0.0,On,0.02676786785433244,0,On,0.45139086896231573,0.3385431517217367,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8032.1999422222225,Off,0.0,0.0,21.633408041121424,51.666666666666686,46.10666666666668,0.0,50.627809429707504,0.0,0.0,0.0,21.633408041121424,50.69396657746275,50.727045151340384,50.627809429707504,12.43753247303448,19.972778384301716,0.0,1.3877787807814457e-17,0.0,9.236100170605994,-1374.440153629987,-1125.1160547286102,-2218.7784609533637,-0.0,-0.0,875.2151256343057,0.0,5.0,0.08446226378471304,0.0,0,4.234197202665044,329.99807111111113,-30.87681831092896,0.23794425072382477,9.933031932865683,0.003376170348966158,2.9929054381297107,1.2204865335713013,0,0,36.859617509755424
2025-01-01 06:33:00,0.5973465313058254,0.3714197885318574,0.0,0.009955775521763756,0.00619032980886429,0.0,0.018609784196005535,0.0,0.5787367471098198,0.0,0.0,0.0,0.0,0.3714197885318574,0,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.05674249454634407,0,On,0.0027713386330409356,0.0,On,0.007919222781482299,0,On,0.007919222781482299,0.0,On,0.02676786785433244,0,On,0.45139086896231573,0.3385431517217367,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8032.1999422222225,Off,0.0,0.0,21.806940259482797,51.666666666666686,46.10666666666668,0.0,50.62460441648686,0.0,0.0,0.0,21.806940259482797,50.69093050988673,50.72409355658667,50.62460441648686,12.43753247303448,19.72332322297217,0.0,-0.0035894099295470105,0.0,9.236100170605994,-1327.4373008076711,-1047.6901586554288,-2174.5874366733815,-0.0,-0.0,875.2151256343057,0.0,5.0,0.08382702278107015,0.0,0,4.202351789576203,329.99807111111113,-28.06498976859541,0.24165794255082443,9.820696062783203,0.0033762260100039174,5.022249989788875,1.2215260432932729,0,0,36.891880531407935
2025-01-01 06:34:00,0.5973465313058254,0.3714197885318574,0.0,0.009955775521763756,0.00619032980886429,0.0,0.018609784196005535,0.0,0.5787367471098198,0.0,0.0,0.0,0.0,0.3714197885318574,0,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.05674249454634407,0,On,0.0027713386330409356,0.0,On,0.007919222781482299,0,On,0.007919222781482299,0.0,On,0.02676786785433244,0,On,0.45139086896231573,0.3385431517217367,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8032.1999422222225,Off,0.0,0.0,21.972544836925902,51.666666666666686,46.10666666666668,0.0,50.62137363741009,0.0,0.0,0.0,21.972544836925902,50.6878700885177,50.72111831407151,50.62137363741009,12.43753247303448,19.485100841086652,-0.014899158913404875,-1.3877787807814457e-17,0.0,9.236100170605994,-1282.9682821715508,-1080.0288905992388,-2132.7175958046714,-0.0,-0.0,875.2151256343057,0.0,5.0,0.08321813020337075,0.0,0,4.171827255498004,329.99807111111113,-25.465812001184997,0.24526824167034267,9.713896000141268,0.0033763193326171756,6.9569627091982085,1.222520369421761,0,0,36.80774458159835
2025-01-01 06:35:00,0.5973465313058254,0.3714197885318574,0.0,0.009955775521763756,0.00619032980886429,0.0,0.018609784196005535,0.0,0.5787367471098198,0.0,0.0,0.0,0.0,0.3714197885318574,0,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.05674249454634407,0,On,0.0027713386330409356,0.0,On,0.007919222781482299,0,On,0.007919222781482299,0.0,On,0.02676786785433244,0,On,0.45139086896231573,0.3385431517217367,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8032.1999422222225,Off,0.0,0.0,22.1320713224751,51.666666666666686,46.10666666666668,0.0,50.68478642593364,0.0,0.0,0.0,22.1320713224751,50.684786425933645,50.68478642593365,50.68478642593364,12.43753247303448,19.257455115155825,-0.2425448848442322,1.3877787807814457e-17,0.0,9.236100170605994,-1240.8392287982022,-1113.7673559729349,-2093.010365565151,-0.0,-0.0,875.2151256343057,0.0,5.0,0.08263418423894753,0.0,0,4.1425533258366976,329.99807111111113,-23.043988867356738,0.24877791439288002,9.611066412025334,0.003376448500596964,8.802234706668756,1.2234720335758775,0,0,36.74945819339874
2025-01-01 06:36:00,0.9970319479724921,0.3714197885318574,0.3425875,0.016617199132874867,0.00619032980886429,0.005709791666666667,0.018609784196005535,0.0,0.5787367471098198,0.3996854166666667,0.3425875,0.0,0.0,0.3714197885318574,0,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.05674249454634407,0,On,0.0027713386330409356,0.0,On,0.007919222781482299,0,On,0.007919222781482299,0.0,On,0.02676786785433244,0,On,0.45139086896231573,0.3385431517217367,On,0,0,Off,On,7372.464606469627,20.000000000000057,0.8,1059.4207524192614,10.040249927777777,0.3996854166666667,1,8032.1999422222225,8032.1999422222225,Off,0.0,0.0,22.283175438027865,51.666666666666686,46.10666666666668,0.0,50.68149689511912,0.0,0.0,0.0,22.283175438027865,50.68168037514384,50.6817721151562,50.68149689511912,12.43753247303448,19.03977723452897,-0.4602227654710873,-0.0035786825544227574,0.0,9.236100170605994,4697.077317679901,1495.3550336691826,-2055.320439501551,-0.0,-0.0,875.2151256343057,0.0,5.0,0.08207387482675457,0.0,0,4.1144643256202045,329.99807111111113,-20.789053628555763,0.2521897230716688,9.5125666877443,0.0033766118021044027,10.562905075927532,1.2243833850969124,0,0,36.68174018812615
2025-01-01 06:37:00,0.9970319479724921,0.3714197885318574,0.3425875,0.016617199132874867,0.00619032980886429,0.005709791666666667,0.018609784196005535,0.0,0.5787367471098198,0.3996854166666667,0.3425875,0.0,0.0,0.3714197885318574,0,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.05674249454634407,0,On,0.0027713386330409356,0.0,On,0.007919222781482299,0,On,0.007919222781482299,0.0,On,0.02676786785433244,0,On,0.45139086896231573,0.3385431517217367,On,0,0,Off,On,7372.464606469627,20.000000000000057,0.8,1059.4207524192614,10.040249927777777,0.3996854166666667,1,8032.1999422222225,8032.1999422222225,Off,0.0,0.0,22.023873964457287,51.666666666666686,46.10666666666668,0.0,50.678184934263896,0.0,0.0,0.0,22.023873964457287,50.67855311815734,50.678737210104075,50.678184934263896,12.43753247303448,19.404850154585407,-0.09514984541464955,0.24675391432463506,0.0,9.236100170605994,4628.933735934696,-1049.387780702602,-2118.6858951017684,-0.0,-0.0,875.2151256343057,0.0,5.0,0.0830125091516451,0.0,0,4.161519219186723,329.99807111111113,-25.567179773542946,0.24653124768028212,9.678106935053412,0.0033768076221940896,7.488734868143368,1.222855359058411,0,0,34.87750515945446
2025-01-01 06:38:00,0.9970319479724921,0.3714197885318574,0.3425875,0.016617199132874867,0.00619032980886429,0.005709791666666667,0.018609784196005535,0.0,0.5787367471098198,0.3996854166666667,0.3425875,0.0,0.0,0.3714197885318574,0,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.05674249454634407,0,On,0.0027713386330409356,0.0,On,0.007919222781482299,0,On,0.007919222781482299,0.0,On,0.02676786785433244,0,On,0.45139086896231573,0.3385431517217367,On,0,0,Off,On,7372.464606469627,20.000000000000057,0.8,1059.4207524192614,10.040249927777777,0.3996854166666667,1,8032.1999422222225,8032.1999422222225,Off,0.0,0.0,21.776301461632436,51.666666666666686,46.10666666666668,0.0,50.67491154290436,0.0,0.0,0.0,21.776301461632436,50.67546225196027,50.67573760648823,50.67491154290436,12.43753247303448,19.753304502636,0.0,0.2433575235914963,0.0,9.236100170605994,4563.838665400724,-1015.2665349344352,-2179.879889691304,-0.0,-0.0,875.2151256343057,0.0,5.0,0.08390349766336175,0.0,0,4.206185569517249,329.99807111111113,-29.468255717980334,0.24125985808343917,9.835116342801214,0.003376946625349711,4.582139909408809,1.2214004788166646,0,0,34.92548758761621
2025-01-01 06:39:00,0.9970319479724921,0.3714197885318574,0.3425875,0.016617199132874867,0.00619032980886429,0.005709791666666667,0.018609784196005535,0.0,0.5787367471098198,0.3996854166666667,0.3425875,0.0,0.0,0.3714197885318574,0,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.05674249454634407,0,On,0.0027713386330409356,0.0,On,0.007919222781482299,0,On,0.007919222781482299,0.0,On,0.02676786785433244,0,On,0.45139086896231573,0.3385431517217367,On,0,0,Off,On,7372.464606469627,20.000000000000057,0.8,1059.4207524192614,10.040249927777777,0.3996854166666667,1,8032.1999422222225,8032.1999422222225,Off,0.0,0.0,21.539813004004504,51.666666666666686,46.10666666666668,0.0,50.671674977399334,0.0,0.0,0.0,21.539813004004504,50.67240613048982,50.672771707035075,50.671674977399334,12.43753247303448,20.086054417816783,0.0,0.24335285103611665,0.0,9.236100170605994,4501.072903363567,-1014.8949741863839,-2238.9621042778895,-0.0,-0.0,875.2151256343057,0.0,5.0,0.08474993371936594,0.0,0,4.248618450427274,329.99807111111113,-33.15180316855126,0.2363408265660458,9.984206057553433,0.0033770317786638955,1.8329009421551206,1.2200144307667329,0,0,34.9038878774436
2025-01-01 06:40:00,0.5973465313058254,0.3714197885318574,0.0,0.009955775521763756,0.00619032980886429,0.0,0.018609784196005535,0.0,0.5787367471098198,0.0,0.0,0.0,0.0,0.3714197885318574,0,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.05674249454634407,0,On,0.0027713386330409356,0.0,On,0.007919222781482299,0,On,0.007919222781482299,0.0,On,0.02676786785433244,0,On,0.45139086896231573,0.3385431517217367,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8032.1999422222225,Off,0.0,0.0,21.31384279809018,51.666666666666686,46.10666666666668,0.0,50.66847358997944,0.0,0.0,0.0,21.31384279809018,50.66938319819313,50.66983800229998,50.66847358997944,12.43753247303448,20.403901763393645,0.0,0.2433549544278338,0.0,9.236100170605994,-1457.344804234972,-3548.3481658087157,-2295.984448144816,-0.0,-0.0,875.2151256343057,0.0,5.0,0.0855545236082637,0.0,0,4.28895353149433,329.99807111111113,-36.57548172446175,0.2317440165891761,10.126575763775453,0.003377065879523169,-0.7679917136726857,1.2186934273774312,0,0,34.8403477173988
2025-01-01 06:41:00,0.5973465313058254,0.3714197885318574,0.0,0.009955775521763756,0.00619032980886429,0.0,0.018609784196005535,0.0,0.5787367471098198,0.0,0.0,0.0,0.0,0.3714197885318574,0,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.05674249454634407,0,On,0.0027713386330409356,0.0,On,0.007919222781482299,0,On,0.007919222781482299,0.0,On,0.02676786785433244,0,On,0.45139086896231573,0.3385431517217367,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8032.1999422222225,Off,0.0,0.0,21.50162239712374,51.666666666666686,46.10666666666668,0.0,50.66530581698476,0.0,0.0,0.0,21.50162239712374,50.66639197892168,50.66693505989015,50.66530581698476,12.43753247303448,20.134260080235798,0.0,-0.0033927723208903027,0.0,9.236100170605994,-1405.223950052217,-1036.9069790515005,-2247.573512425364,-0.0,-0.0,875.2151256343057,0.0,5.0,0.084872205961435,0.0,0,4.254748108361283,329.99807111111113,-32.86556326115906,0.2356381230856649,10.006266318417996,0.003377051575659539,1.4336791184487794,1.2198138885650345,0,0,36.43417249143366
2025-01-01 06:42:00,0.5973465313058254,0.3714197885318574,0.0,0.009955775521763756,0.00619032980886429,0.0,0.018609784196005535,0.0,0.5787367471098198,0.0,0.0,0.0,0.0,0.3714197885318574,0,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.05674249454634407,0,On,0.0027713386330409356,0.0,On,0.007919222781482299,0,On,0.007919222781482299,0.0,On,0.02676786785433244,0,On,0.45139086896231573,0.3385431517217367,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8032.1999422222225,Off,0.0,0.0,21.68058858098327,51.666666666666686,46.10666666666668,0.0,50.662110161715376,0.0,0.0,0.0,21.68058858098327,50.66337440635671,50.66400652867738,50.662110161715376,12.43753247303448,19.87710696463363,0.0,0.0,0.0,9.236100170605994,-1356.5385101435625,-1104.8370037240502,-2201.7883898972113,-0.0,-0.0,875.2151256343057,0.0,5.0,0.0842189188236425,0.0,0,4.221998020364249,329.99807111111113,-29.965245880656695,0.2394234071542775,9.89077409309872,0.003377078253439224,3.5307078256097526,1.2208843464980281,0,0,36.237061968578516
2025-01-01 06:43:00,0.5973465313058254,0.3714197885318574,0.0,0.009955775521763756,0.00619032980886429,0.0,0.018609784196005535,0.0,0.5787367471098198,0.0,0.0,0.0,0.0,0.3714197885318574,0,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.05674249454634407,0,On,0.0027713386330409356,0.0,On,0.007919222781482299,0,On,0.007919222781482299,0.0,On,0.02676786785433244,0,On,0.45139086896231573,0.3385431517217367,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8032.1999422222225,Off,0.0,0.0,21.85130543118277,51.666666666666686,46.10666666666668,0.0,50.6588879343659,0.0,0.0,0.0,21.85130543118277,50.660331717387194,50.661053608897845,50.6588879343659,12.43753247303448,19.631642665110782,0.0,-0.003528785126790876,0.0,9.236100170605994,-1310.437679777638,-1031.248469384364,-2158.435323460321,-0.0,-0.0,875.2151256343057,0.0,5.0,0.0835929513029558,0.0,0,4.19061749838574,329.99807111111113,-27.217481951622776,0.2431034039075759,9.781024478072801,0.0033771438949473354,5.529397151418905,1.2219078716360487,0,0,36.20791090741022
2025-01-01 06:44:00,0.5973465313058254,0.3714197885318574,0.0,0.009955775521763756,0.00619032980886429,0.0,0.018609784196005535,0.0,0.5787367471098198,0.0,0.0,0.0,0.0,0.3714197885318574,0,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.05674249454634407,0,On,0.0027713386330409356,0.0,On,0.007919222781482299,0,On,0.007919222781482299,0.0,On,0.02676786785433244,0,On,0.45139086896231573,0.3385431517217367,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8032.1999422222225,Off,0.0,0.0,22.01425393858452,51.666666666666686,46.10666666666668,0.0,50.65564036127894,0.0,0.0,0.0,22.01425393858452,50.657265069738,50.65807742396753,50.65564036127894,12.43753247303448,19.39718533902528,-0.10281466097477576,-1.3877787807814457e-17,0.0,9.236100170605994,-1266.8004545803622,-1064.97390808762,-2117.34764612815,-0.0,-0.0,875.2151256343057,0.0,5.0,0.08299285679325358,0.0,0,4.1605340222810465,329.99807111111113,-24.66793408651803,0.24668076126089986,9.674805675098781,0.0033772466091779984,7.435128552447239,1.2228870747375473,0,0,36.152397402075216
2025-01-01 06:45:00,1.0472831494816017,0.390065882946824,0.3425875,0.017454719158026696,0.006501098049113733,0.005709791666666667,0.029690435834917525,0.0,0.6179072969800175,0.3996854166666667,0.3425875,0.0,0.0,0.390065882946824,0,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.05674249454634407,0,On,0.0027713386330409356,0.0,On,0.013459548600938296,0,On,0.013459548600938296,0.0,On,0.04107695850457467,0,On,0.47625232818227115,0.3571892461367033,On,0,0,Off,On,7372.464606469627,20.000000000000057,0.8,1059.4207524192614,10.040249927777777,0.3996854166666667,1,8032.1999422222225,8032.1999422222225,Off,0.0,0.0,22.1377019071399,51.666666666666686,46.10666666666668,0.0,50.652368597295755,0.25074538806474145,668.0386190243419,0.0,22.1377019071399,50.65417555363096,50.655079031798564,50.652368597295755,12.43753247303448,19.173094828010647,-0.3269051719894094,-1.3877787807814457e-17,0.0,9.236100170605994,4721.027994685425,1470.3827723141892,-2078.371380431759,-0.0,-0.0,923.7260249980184,0.0,5.0,0.08241726385822908,0.0,0,4.131678840260745,329.99807111111113,-22.29833505653609,0.25015825719892393,9.573728884099797,0.003377384613733556,9.775071410845882,1.2238244199082748,0,0,36.09034286230313
2025-01-01 06:46:00,1.0472831494816017,0.390065882946824,0.3425875,0.017454719158026696,0.006501098049113733,0.005709791666666667,0.029690435834917525,0.0,0.6179072969800175,0.3996854166666667,0.3425875,0.0,0.0,0.390065882946824,0,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.05674249454634407,0,On,0.0027713386330409356,0.0,On,0.013459548600938296,0,On,0.013459548600938296,0.0,On,0.04107695850457467,0,On,0.47625232818227115,0.3571892461367033,On,0,0,Off,On,7372.464606469627,20.000000000000057,0.8,1059.4207524192614,10.040249927777777,0.3996854166666667,1,8032.1999422222225,8032.1999422222225,Off,0.0,0.0,21.814981956661086,51.666666666666686,46.10666666666668,0.0,50.63500920604705,0.2508593429033202,668.038619024342,0.0,21.814981956661086,50.55731508921708,50.63500920604705,50.5184680308021,12.43753247303448,19.536841767503084,0.0,0.24675391432463503,0.0,9.236100170605994,4652.883784913817,-1038.8581568924278,-2141.783970736426,-0.0,-0.0,923.7260249980184,0.0,5.0,0.08335056807382456,0.0,0,4.1784665288903415,329.99807111111113,-27.029954523476874,0.2445702123048859,9.738182444062007,0.003377565911360589,6.719419078179314,1.2223033352396726,0,0,34.34592802088999
2025-01-01 06:47:00,1.0472831494816017,0.390065882946824,0.3425875,0.017454719158026696,0.006501098049113733,0.005709791666666667,0.029690435834917525,0.0,0.6179072969800175,0.3996854166666667,0.3425875,0.0,0.0,0.390065882946824,0,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.05674249454634407,0,On,0.0027713386330409356,0.0,On,0.013459548600938296,0,On,0.013459548600938296,0.0,On,0.04107695850457467,0,On,0.47625232818227115,0.3571892461367033,On,0,0,Off,On,7372.464606469627,20.000000000000057,0.8,1059.4207524192614,10.040249927777777,0.3996854166666667,1,8032.1999422222225,8032.1999422222225,Off,0.0,0.0,21.503931190600156,51.666666666666686,46.10666666666668,0.0,50.61768528316367,0.25097316821807586,668.038619024342,0.0,21.503931190600156,50.46049991584454,50.61768528316367,50.38190723218497,12.43753247303448,19.884063576763904,0.0,0.24340928886711205,0.0,9.236100170605994,4587.7925125903585,-1006.0459088119815,-2203.022044482613,-0.0,-0.0,923.7260249980184,0.0,5.0,0.0842366251706105,0.0,0,4.222885661322966,329.99807111111113,-30.883153100748842,0.2393633279850603,9.89481633946087,0.0033776906910864134,3.8302441863924486,1.220854912254858,0,0,34.41440766663863
2025-01-01 06:48:00,0.647597732814935,0.390065882946824,0.0,0.010793295546915584,0.006501098049113733,0.0,0.029690435834917525,0.0,0.6179072969800175,0.0,0.0,0.0,0.0,0.390065882946824,0,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.05674249454634407,0,On,0.0027713386330409356,0.0,On,0.013459548600938296,0,On,0.013459548600938296,0.0,On,0.04107695850457467,0,On,0.47625232818227115,0.3571892461367033,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8032.1999422222225,Off,0.0,0.0,21.203908782508734,51.666666666666686,46.10666666666668,0.0,50.60039509577727,0.25108687491640047,668.038619024342,0.0,21.203908782508734,50.36372839584105,50.60039509577727,50.24539504587295,12.43753247303448,20.215668582803964,0.0,0.24340262028135262,0.0,9.236100170605994,-1372.9424065112883,-3540.2664049221203,-2262.1461191834446,-0.0,-0.0,923.7260249980184,0.0,5.0,0.08507849602716286,0.0,0,4.2650896831676235,329.99807111111113,-34.52231232586204,0.2345034866159193,10.042964037573874,0.003377761903171621,1.0974141375098014,1.2194748702309735,0,0,34.42661327306824
2025-01-01 06:49:00,0.647597732814935,0.390065882946824,0.0,0.010793295546915584,0.006501098049113733,0.0,0.029690435834917525,0.0,0.6179072969800175,0.0,0.0,0.0,0.0,0.390065882946824,0,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.05674249454634407,0,On,0.0027713386330409356,0.0,On,0.013459548600938296,0,On,0.013459548600938296,0.0,On,0.04107695850457467,0,On,0.47625232818227115,0.3571892461367033,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8032.1999422222225,Off,0.0,0.0,21.318123744907552,51.666666666666686,46.10666666666668,0.0,50.58313700628172,0.25120047331945344,668.038619024342,0.0,21.318123744907552,50.26699898146899,50.58313700628172,50.10892996906263,12.43753247303448,19.959102262742704,0.0,-0.0033524826319838996,0.0,9.236100170605994,-1323.6323975147727,-1029.811699563851,-2216.3465629750763,-0.0,-0.0,923.7260249980184,0.0,5.0,0.08442749942025904,0.0,0,4.232454422302221,329.99807111111113,-31.01185953771476,0.2382590558625402,9.92857188158279,0.0033777823294379996,3.19022422289531,1.2205422945257756,0,0,36.050597986096946
2025-01-01 06:50:00,0.647597732814935,0.390065882946824,0.0,0.010793295546915584,0.006501098049113733,0.0,0.029690435834917525,0.0,0.6179072969800175,0.0,0.0,0.0,0.0,0.390065882946824,0,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.05674249454634407,0,On,0.0027713386330409356,0.0,On,0.013459548600938296,0,On,0.013459548600938296,0.0,On,0.04107695850457467,0,On,0.47625232818227115,0.3571892461367033,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8032.1999422222225,Off,0.0,0.0,21.424026046696326,51.666666666666686,46.10666666666668,0.0,50.56584944738153,0.25131436879984365,668.0386190243419,0.0,21.424026046696326,50.17025353798383,50.56584944738153,49.97245558328499,12.43753247303448,19.714323415708527,0.0,1.3877787807814457e-17,0.0,9.236100170605994,-1277.5702591826193,-1097.5836330405,-2172.9997437754305,-0.0,-0.0,923.7260249980184,0.0,5.0,0.08380405967154561,0.0,0,4.2012006206428065,329.99807111111113,-28.29654040520729,0.241908076045463,9.818683079601156,0.0033778416574328837,5.183832808552765,1.2215623919668148,0,0,35.93718384276015
2025-01-01 06:51:00,0.647597732814935,0.390065882946824,0.0,0.010793295546915584,0.006501098049113733,0.0,0.029690435834917525,0.0,0.6179072969800175,0.0,0.0,0.0,0.0,0.390065882946824,0,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.05674249454634407,0,On,0.0027713386330409356,0.0,On,0.013459548600938296,0,On,0.013459548600938296,0.0,On,0.04107695850457467,0,On,0.47625232818227115,0.3571892461367033,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8032.1999422222225,Off,0.0,0.0,21.522146727136374,51.666666666666686,46.10666666666668,0.0,50.54853365671577,0.25142855386101437,668.0386190243419,0.0,21.522146727136374,50.073493231997865,50.54853365671577,49.835973019638914,12.43753247303448,19.48057913973848,-0.019420860261575967,-0.003499582829122397,0.0,9.236100170605994,-1233.920247207071,-1025.0593612143011,-2131.9260027519363,-0.0,-0.0,923.7260249980184,0.0,5.0,0.08320655129655832,0.0,0,4.171246790653252,329.99807111111113,-25.720269453153122,0.24545420676367027,9.71360332959739,0.0033779379796849422,7.084207133575418,1.2225380673542452,0,0,35.87121999389247
