Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.24627256412943266,0.09410979900811435,0.029330903102352455,0.004104542735490544,0.0015684966501352392,0.0004888483850392076,0.010137401767760805,0.13036593159244106,0.10576923076923077,0.0,0.029330903102352455,0.0,0.09410979900811435,0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0028521290204678363,0.0,On,0.007285272747292969,0,On,0.004886199581621886,0,On,0.08781945756959626,0.06586459317719717,On,0,0,Off,On,793.9001996581196,21.111111111111143,0.8005208676345467,0.0,0.8596040362098769,0.10576923076923077,1,688.1309688888889,688.1309688888889,Off,0.0,0,74.9284155338976,51.666666666666686,46.10666666666668,0.0,50.500697862223724,0.0,0.0,0.0,117.07564927171501,48.655690961446496,50.500697862223724,47.73318751105789,12.43753247303448,20.7954007719542,0.0,2.8,403.6994522348384,-797.7924291330293,-0.0,-0.0,398.15642937655235,0.0,3.997,0.03401815342598153,0.0,0,0.867741392975203,263.8004580462222,9.435252333195733,0.26914185225246473,10.986784642771209,0.004029895885785066,25.529998780427533,1.2142274245251792
2025-01-01 00:01:00,0.24627256412943266,0.09410979900811435,0.029330903102352455,0.004104542735490544,0.0015684966501352392,0.0004888483850392076,0.010137401767760805,0.13036593159244106,0.10576923076923077,0.0,0.029330903102352455,0.0,0.09410979900811435,0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0028521290204678363,0.0,On,0.007285272747292969,0,On,0.004886199581621886,0,On,0.08781945756959626,0.06586459317719717,On,0,0,Off,On,793.9001996581196,21.111111111111143,0.8005208676345467,0.0,0.8596040362098769,0.10576923076923077,1,688.1309688888889,688.1309688888889,Off,0.0,0,74.87732346029343,51.666666666666686,46.10666666666668,0.0,50.48732452797316,0.0,0.0,0.0,116.99581790670848,48.644016597335145,50.48732452797316,47.72236263201614,12.43753247303448,20.80270862630054,0.0,2.8,401.5457017668865,-798.2634035930532,-0.0,-0.0,398.15642937655235,0.0,3.997,0.034024418775598295,0.0,0,0.8679012106800574,263.8004580462222,7.752476325267814,0.26982279147215765,11.015237263791649,0.004030138721895315,25.470382579219788,1.2177438875445954
2025-01-01 00:02:00,0.24627256412943266,0.09410979900811435,0.029330903102352455,0.004104542735490544,0.0015684966501352392,0.0004888483850392076,0.010137401767760805,0.13036593159244106,0.10576923076923077,0.0,0.029330903102352455,0.0,0.09410979900811435,0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0028521290204678363,0.0,On,0.007285272747292969,0,On,0.004886199581621886,0,On,0.08781945756959626,0.06586459317719717,On,0,0,Off,On,793.9001996581196,21.111111111111143,0.8005208676345467,0.0,0.8596040362098769,0.10576923076923077,1,688.1309688888889,688.1309688888889,Off,0.0,0,74.82710773565383,51.666666666666686,46.10666666666668,0.0,50.47396052744774,0.0,0.0,0.0,116.91735583695909,48.632350193721365,50.47396052744774,47.71154502685819,12.43753247303448,20.80969789969298,0.0,2.8,399.4132833736661,-798.7139493110593,-0.0,-0.0,398.15642937655235,0.0,3.997,0.03403041062604288,0.0,0,0.8680540519170927,263.8004580462222,6.0706036500533695,0.26972278473510347,11.01856067407854,0.004030380291351329,25.412349971706547,1.2177147571581879
2025-01-01 00:03:00,0.24627256412943266,0.09410979900811435,0.029330903102352455,0.004104542735490544,0.0015684966501352392,0.0004888483850392076,0.010137401767760805,0.13036593159244106,0.10576923076923077,0.0,0.029330903102352455,0.0,0.09410979900811435,0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0028521290204678363,0.0,On,0.007285272747292969,0,On,0.004886199581621886,0,On,0.08781945756959626,0.06586459317719717,On,0,0,Off,On,793.9001996581196,21.111111111111143,0.8005208676345467,0.0,0.8596040362098769,0.10576923076923077,1,688.1309688888889,688.1309688888889,Off,0.0,0,74.77772540869071,51.666666666666686,46.10666666666668,0.0,50.46060571407639,0.0,0.0,0.0,116.84019595107924,48.62069161406396,50.46060571407639,47.70073456405775,12.43753247303448,20.816384461873046,0.0,2.8,397.3010745046678,-799.1450758332377,-0.0,-0.0,398.15642937655235,0.0,3.997,0.03403614263000806,0.0,0,0.8682002649417387,263.8004580462222,4.389521303233559,0.2696278081945563,11.021730649728914,0.0040306213161727745,25.355750832915405,1.2176868824650262
2025-01-01 00:04:00,0.24627256412943266,0.09410979900811435,0.029330903102352455,0.004104542735490544,0.0015684966501352392,0.0004888483850392076,0.010137401767760805,0.13036593159244106,0.10576923076923077,0.0,0.029330903102352455,0.0,0.09410979900811435,0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0028521290204678363,0.0,On,0.007285272747292969,0,On,0.004886199581621886,0,On,0.08781945756959626,0.06586459317719717,On,0,0,Off,On,793.9001996581196,21.111111111111143,0.8005208676345467,0.0,0.8596040362098769,0.10576923076923077,1,688.1309688888889,688.1309688888889,Off,0.0,0,74.72913625761038,51.666666666666686,46.10666666666668,0.0,50.44725994844383,0.0,0.0,0.0,116.76427540251622,48.609040728513804,50.44725994844383,47.68993111854879,12.43753247303448,20.822783172095413,0.0,2.8,395.8681000772218,-799.5577289981201,-0.0,-0.0,398.15642937655235,0.0,3.997,0.0340416275688386,0.0,0,0.8683401757829181,263.8004580462222,3.3692000406698845,0.2695376101523776,11.024754707264309,0.00403086180968173,25.300516274917968,1.2176602017352611
2025-01-01 00:05:00,0.24627256412943266,0.09410979900811435,0.029330903102352455,0.004104542735490544,0.0015684966501352392,0.0004888483850392076,0.010137401767760805,0.13036593159244106,0.10576923076923077,0.0,0.029330903102352455,0.0,0.09410979900811435,0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0028521290204678363,0.0,On,0.007285272747292969,0,On,0.004886199581621886,0,On,0.08781945756959626,0.06586459317719717,On,0,0,Off,On,793.9001996581196,21.111111111111143,0.8005208676345467,0.0,0.8596040362098769,0.10576923076923077,1,688.1309688888889,688.1309688888889,Off,0.0,0,74.6812157443195,51.666666666666686,46.10666666666668,0.0,50.43392309783591,0.0,0.0,0.0,116.68939960049921,48.59739741348863,50.43392309783591,47.67913457131499,12.43753247303448,20.828940318022074,0.0,2.8,395.20086311420835,-799.954883386671,-0.0,-0.0,398.15642937655235,0.0,3.997,0.034046905157323025,0.0,0,0.8684747974928527,263.8004580462222,3.0991174662074314,0.2694514183157635,11.027656150758208,0.0040311017845615985,25.246433968561448,1.2176345230838708
2025-01-01 00:06:00,0.24627256412943266,0.09410979900811435,0.029330903102352455,0.004104542735490544,0.0015684966501352392,0.0004888483850392076,0.010137401767760805,0.13036593159244106,0.10576923076923077,0.0,0.029330903102352455,0.0,0.09410979900811435,0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0028521290204678363,0.0,On,0.007285272747292969,0,On,0.004886199581621886,0,On,0.08781945756959626,0.06586459317719717,On,0,0,Off,On,793.9001996581196,21.111111111111143,0.8005208676345467,0.0,0.8596040362098769,0.10576923076923077,1,688.1309688888889,688.1309688888889,Off,0.0,0,74.63383400599456,51.666666666666686,46.10666666666668,0.0,50.42059505027712,0.0,0.0,0.0,116.6153656343665,48.585761564810056,50.42059505027712,47.66834482207652,12.43753247303448,20.83490419110188,0.0,2.8,394.6659519949312,-800.3396456317748,-0.0,-0.0,398.15642937655235,0.0,3.997,0.03405201681786084,0.0,0,0.8686051866818236,263.8004580462222,2.948968592034092,0.2693684283974582,11.030459281964674,0.0040313412515219004,25.193282576806254,1.2176096463659916
2025-01-01 00:07:00,0.24627256412943266,0.09410979900811435,0.029330903102352455,0.004104542735490544,0.0015684966501352392,0.0004888483850392076,0.010137401767760805,0.13036593159244106,0.10576923076923077,0.0,0.029330903102352455,0.0,0.09410979900811435,0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0028521290204678363,0.0,On,0.007285272747292969,0,On,0.004886199581621886,0,On,0.08781945756959626,0.06586459317719717,On,0,0,Off,On,793.9001996581196,21.111111111111143,0.8005208676345467,0.0,0.8596040362098769,0.10576923076923077,1,688.1309688888889,688.1309688888889,Off,0.0,0,74.58695054904162,51.666666666666686,46.10666666666668,0.0,50.40727571541645,0.0,0.0,0.0,116.54211023287753,48.574133098533224,50.40727571541645,47.657561790091606,12.43753247303448,20.84068979792793,0.0,2.8,394.21911545565933,-800.7129770256519,-0.0,-0.0,398.15642937655235,0.0,3.997,0.03405697543700057,0.0,0,0.8687316720623104,263.8004580462222,2.8754634466391913,0.2692883888893492,11.033171672085324,0.004031580219213903,25.140992903663133,1.217585509326434
2025-01-01 00:08:00,0.24627256412943266,0.09410979900811435,0.029330903102352455,0.004104542735490544,0.0015684966501352392,0.0004888483850392076,0.010137401767760805,0.13036593159244106,0.10576923076923077,0.0,0.029330903102352455,0.0,0.09410979900811435,0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0028521290204678363,0.0,On,0.007285272747292969,0,On,0.004886199581621886,0,On,0.08781945756959626,0.06586459317719717,On,0,0,Off,On,793.9001996581196,21.111111111111143,0.8005208676345467,0.0,0.8596040362098769,0.10576923076923077,1,688.1309688888889,688.1309688888889,Off,0.0,0,74.54053267015004,51.666666666666686,46.10666666666668,0.0,50.39396500964775,0.0,0.0,0.0,116.46958229710944,48.56251193702245,50.39396500964775,47.64678540070981,12.43753247303448,20.846309248164363,0.0,2.8,393.80359975036936,-801.0756528030141,-0.0,-0.0,398.15642937655235,0.0,3.997,0.03406179141534707,0.0,0,0.8688545189348786,263.8004580462222,2.8226235187115094,0.26921109669094784,11.035799434167766,0.0040318186956462216,25.089509029189983,1.2175620617205545
2025-01-01 00:09:00,0.24627256412943266,0.09410979900811435,0.029330903102352455,0.004104542735490544,0.0015684966501352392,0.0004888483850392076,0.010137401767760805,0.13036593159244106,0.10576923076923077,0.0,0.029330903102352455,0.0,0.09410979900811435,0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0028521290204678363,0.0,On,0.007285272747292969,0,On,0.004886199581621886,0,On,0.08781945756959626,0.06586459317719717,On,0,0,Off,On,793.9001996581196,21.111111111111143,0.8005208676345467,0.0,0.8596040362098769,0.10576923076923077,1,688.1309688888889,688.1309688888889,Off,0.0,0,74.49455681964113,51.666666666666686,46.10666666666668,0.0,50.38066285481249,0.0,0.0,0.0,116.39774503068926,48.55089800773749,50.38066285481249,47.63601558419998,12.43753247303448,20.85177124534258,0.0,2.8,393.39447816518816,-801.4282290523405,-0.0,-0.0,398.15642937655235,0.0,3.997,0.034066472231961575,0.0,0,0.8689739180768153,263.8004580462222,2.7660781828567416,0.2691364054448356,11.038346967982262,0.004032056688308221,25.038790627477553,1.217539267419947
