Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.23684692122934534,0.14604836105598035,0.2107502777777778,0.23684692122934534,0.14604836105598037,0.2107502777777778,0.02261970009024058,0.0,0.20422722113910477,0.0,0.010000000000000002,0.2107502777777778,0.0,0.0,0.14313169438931367,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661799100099244,0.04963493250744329,0.0,0.0,0.00284234283625731,0.0,0.009888678626991635,0.0,0.009888678626991635,0.0,0.01338496195335312,0.0,0.12466234917582723,0.09349676188187041,3705.8890845185183,19.222222222222253,0.22999999999999998,0.0,6.176481807530864,0.0,0.38333333333333336,3705.8890845185183,9667.536742222223,0.0,20.222222222222253,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,938.9998400000001,0.0,0.0,38.185246427299276,51.66666666666668,46.10666666666668,0.0,51.77810784630298,0.0,0.0,0.0,38.185246427299276,51.7962970293843,51.805391620924965,51.77810784630298,12.43753247303448,18.975705063546165,-0.057769554198583546,0.8710466361587119,-0.07926254779204613,2.8,9.236100170605994,1180.6397270019975,427.6025068613873,203.3128014565276,-2228.717346242012,0.0,0.0,482.1190136759263,0.0,4.0,0.10570243953427176,0.0,0.0,2.73579949627117,263.9984568888889,-37.47320804673204,0.24065157701967094,9.296808555274223,0.0032044818376588424,-77.74928306721152,1.225911641604384,0.0,0.0,50.67139878454066,0.07954363888153523,299.78522412100995,-96.47242266448231
2025-01-01 01:00:00,0.21393022717130766,0.14040810640845428,0.17409805555555558,0.21393022717130766,0.14040810640845428,0.17409805555555558,0.015690435879350137,0.0,0.1882397912919575,0.0,0.010000000000000002,0.17409805555555558,0.0,0.0,0.1374914397417876,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06452541225967628,0.04839405919475721,0.0,0.0,0.002629167123538011,0.0,0.006530634377906063,0.0,0.006530634377906063,0.0,0.004917871636240662,0.0,0.11879650739604056,0.0890973805470304,3061.386635037037,19.222222222222253,0.19,0.0,5.102311058395062,0.0,0.31666666666666665,3061.386635037037,9667.536742222223,0.0,20.222222222222253,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,938.9998400000001,0.0,0.0,37.877794006295396,51.66666666666668,46.10666666666668,0.0,51.439411360106654,0.0,0.0,0.0,37.877794006295396,51.476145289415925,51.49451225407056,51.439411360106654,12.43753247303448,18.91925963683843,-0.06478923984351942,2.5377898333229605,1.4104877245852856,2.5,9.236100170605994,797.5533831320023,-1172.4256344937519,12.452955665989768,-2073.439624498498,0.0,0.0,459.6129285424737,0.0,4.0,0.09690409716991427,0.0,0.0,2.508080053706875,263.9984568888889,-37.7292289416035,0.23872729150270372,9.22949063516233,0.003167437952212977,-38.64150659137862,1.2262352962503094,0.0,0.0,44.1987304349593,0.05795186320824808,93.72242883453964,-81.26947316854987
2025-01-01 02:00:00,0.21227572942105954,0.1391672330957682,0.24740250000000005,0.21227572942105954,0.1391672330957682,0.24740250000000003,0.015690435879350137,0.0,0.1865852935417094,0.0,0.010000000000000002,0.24740250000000005,0.0,0.0,0.13625056642910152,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06287091450942818,0.04715318588207112,0.0,0.0,0.002629167123538011,0.0,0.006530634377906063,0.0,0.006530634377906063,0.0,0.004917871636240662,0.0,0.11879650739604056,0.0890973805470304,4350.391534,20.0555555555556,0.26999999999999996,0.0,7.250652556666667,0.0,0.45,4350.391534,9667.536742222223,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,938.9998400000001,0.0,0.0,36.5488146929746,51.66666666666668,46.10666666666668,0.0,51.10766928548262,0.0,0.0,0.0,36.5488146929746,51.162328670374364,51.18965836282023,51.10766928548262,12.43753247303448,19.7471655835624,-0.07502675640926348,1.7120438101476523,1.7017146060371577,1.6500000000000001,9.236100170605994,1718.3078124077194,-1645.3204387465473,-79.40012388856128,-2173.0621429379103,0.0,0.0,457.9584307922256,0.0,4.0,0.09169635541107292,0.0,0.0,2.3732928402487676,263.9984568888889,-46.90170264659653,0.2260646500384057,9.595904067069666,0.0031577641258230607,-3.2118796965900236,1.2227768956070635,0.0,0.0,50.252824972235445,0.03580021085055454,-0.3472940019727165,-79.05282988658857
2025-01-01 03:00:00,0.21047911452899853,0.1379263597830821,0.2107502777777778,0.21047911452899853,0.1379263597830821,0.2107502777777778,0.015548318737537271,0.0,0.18493079579146127,0.0,0.010000000000000002,0.2107502777777778,0.0,0.0,0.13500969311641542,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061216416759180055,0.04591231256938503,0.0,0.0,0.002487049981725146,0.0,0.006530634377906063,0.0,0.006530634377906063,0.0,0.004917871636240662,0.0,0.11879650739604056,0.0890973805470304,3705.8890845185183,20.0555555555556,0.22999999999999998,0.0,6.176481807530864,0.0,0.38333333333333336,3705.8890845185183,9667.536742222223,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,938.9998400000001,0.0,0.0,36.243183302843434,51.66666666666668,46.10666666666668,0.0,50.83743558488134,0.0,0.0,0.0,36.243183302843434,50.856079027757986,50.865400749196304,50.83743558488134,12.43753247303448,19.704668531788762,-0.0825611150527438,1.5909648601450643,1.5753220774039063,1.6500000000000001,9.236100170605994,1177.9091847177876,-845.0281176781465,-69.51175048476436,-2263.8847269442463,0.0,0.0,515.5614687001646,0.0,4.9,0.0958988583369058,0.0,0.0,2.482062377056326,323.39810968888895,-38.47882465294639,0.22712437256100476,9.584336318871097,0.00316451763205935,-4.054725647482419,1.2229488285453427,0.0,0.0,48.901656895772916,0.04572691864183494,14.07474436471474,-83.5864948494791
2025-01-01 04:00:00,0.2132184864284458,0.1394598710959708,0.2107502777777778,0.2132184864284458,0.1394598710959708,0.2107502777777778,0.01574039621924039,0.0,0.1874780902092054,0.0,0.010000000000000002,0.2107502777777778,0.0,0.0,0.13654320442930412,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05956191900893194,0.04467143925669895,0.0,0.0,0.002487049981725146,0.0,0.006626673118757623,0.0,0.006626673118757623,0.0,0.0054204843034665155,0.0,0.12249568689680694,0.09187176517260516,3705.8890845185183,20.0555555555556,0.22999999999999998,0.0,6.176481807530864,0.0,0.38333333333333336,3705.8890845185183,9667.536742222223,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,938.9998400000001,0.0,0.0,35.54882895406662,51.66666666666668,46.10666666666668,0.0,50.49484118336114,0.028476459790708928,75.45626090210534,0.0,35.54882895406662,50.320260038053995,50.509361402568615,50.218449246192954,12.43753247303448,19.76618894826174,-0.0673007025903012,0.6403831952248954,1.6176562574026792,0.55,9.236100170605994,974.9755255422658,-2641.8264471549305,-117.52845104961715,-2479.468141714098,0.0,0.0,524.6418594567804,0.0,5.0,0.09832564503459858,0.0,0.0,2.544872675989426,329.99807111111113,-34.909459815231926,0.22546396465647406,9.597440133196766,0.0031547756197165913,43.429909015761254,1.2221253201274525,0.0,0.0,58.587384605890364,0.04466542500150856,-34.03267391039701,-83.49577713922014
2025-01-01 05:00:00,0.21990501483523142,0.1409659656069971,0.2290763888888889,0.21990501483523142,0.1409659656069971,0.2290763888888889,0.019429038282017964,0.0,0.19047597655321344,0.0,0.010000000000000002,0.2290763888888889,0.0,0.0,0.1380492989403304,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05956191900893194,0.04467143925669895,0.0,0.0,0.002771284265350877,0.0,0.008328877008333544,0.0,0.008328877008333544,0.0,0.006410244632772811,0.0,0.12450381291150868,0.09337785968363148,4028.1403092592595,20.0555555555556,0.25,0.0,6.713567182098767,0.0,0.4166666666666667,4028.1403092592595,9667.536742222223,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,938.9998400000001,0.0,0.0,34.75698120420265,51.66666666666668,46.10666666666668,0.0,50.116216148977365,0.0,0.0,0.0,34.75698120420265,49.622354318478024,50.116216148977365,49.375423403228346,12.43753247303448,19.763464925886638,-0.06111552188929619,-0.4177987621516941,0.860571283101365,-0.25000000000000006,9.236100170605994,1153.0337830059236,-1198.7574921634707,-133.7031804291902,-2568.9071616031306,0.0,0.0,531.187819042537,0.0,5.0,0.09751272332894136,0.0,0.0,2.523832567524154,329.99807111111113,-31.759121840890653,0.22903702225538142,9.64956170258433,0.0032061918765087416,47.46217311724057,1.2214854775954527,0.0,0.0,61.62444363016944,0.0356131712072155,-41.26213213979908,-92.44104828939115
2025-01-01 06:00:00,1.1382480931652803,0.2461735780174377,0.21991333333333335,1.1382480931652803,0.2461735780174377,0.21991333333333335,0.049529847354781505,0.758301961925926,0.3204162838845728,0.0,0.010000000000000002,0.21991333333333335,0.0,0.0,0.24325691135077102,0.0,0.0029166666666666685,1.0,0.08088175356652913,0.09456124817266258,0.0,0.0,0.0,0.0,0.06287091450942818,0.04715318588207112,0.02860007436390147,0.0,0.0031265771198830407,0.0,0.02320163511744923,0.0,0.02320163511744923,0.0,0.01267357171666422,0.0,0.13538996972804979,0.1015424772960373,3867.014696888889,20.0555555555556,0.23999999999999996,0.0,6.445024494814815,0.0,0.4,3867.014696888889,9667.536742222223,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,938.9998400000001,758.301961925926,0.21666666666666667,34.486178268415834,51.66666666666668,46.10666666666668,0.0,50.18515608692483,0.2422149945749434,639.0133664927471,758.301961925926,34.486178268415834,49.40044159222624,50.18521158179727,49.00802885000451,12.43753247303448,19.79082136754819,-0.05670696657103669,0.3486346883461479,0.5827265036999686,0.3,9.236100170605994,1176.7631753987137,-1773.879329159741,-104.93573762804142,-2505.220573737911,0.0,0.0,621.074365933402,0.0,5.0,0.09780895634370991,0.0,0.0,2.531499695512434,329.99807111111113,-32.702374307888824,0.2284867078290541,9.659353546791412,0.0032038876116517647,-8.250918126303755,1.2213731583446292,0.0,0.0,57.55110804027289,0.04126558128461257,-14.549579265861587,-90.38615836217984
2025-01-01 07:00:00,2.735077241633823,0.40162021404576626,0.2290763888888889,2.735077241633823,0.40162021404576626,0.2290763888888889,0.07404830325169834,0.9332947223703704,1.7177342160117546,0.0,0.010000000000000002,0.2290763888888889,0.0,0.0,0.3987035473790996,0.0,0.0029166666666666685,1.0,0.026960584522176374,0.03152041605755419,1.4591693543719053,0.20792037203781824,0.0,0.0,0.0661799100099244,0.04963493250744329,0.0,0.0,0.0029134014071637428,0.0,0.035567450922267305,0.0,0.035567450922267305,0.0,0.019253931406036554,0.0,0.14617043570171181,0.10962782677628383,4028.1403092592595,20.0555555555556,0.25,0.0,6.713567182098767,0.0,0.4166666666666667,4028.1403092592595,9667.536742222223,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,938.9998400000001,933.2947223703704,0.26666666666666666,35.542651396095906,51.66666666666668,46.10666666666668,0.0,51.413454515453175,0.3158971598420285,853.404829718484,933.2947223703704,35.542651396095906,50.28416272860553,51.41345451545318,49.71951683518171,12.43753247303448,19.773935758951282,-0.0641893314511974,-0.4932593421964805,0.35867786276231517,-0.55,9.236100170605994,1292.1988318410738,-2132.9848302789533,-145.75664313681466,-2686.5224281749975,0.0,0.0,786.7861923981128,2.4955964120177705,4.35,0.1002144035783963,0.0,0.0,2.5937576846558934,287.0983218666667,-30.577179789449897,0.22907456660072548,9.657047118487581,0.0032087359824182126,23.9631151080671,1.2214401185015646,0.0,0.0,63.653196722521145,0.043636486588678296,-55.20552695858969,-90.55111617822497
2025-01-01 08:00:00,1.0369637015794329,0.2652402457136885,0.24740250000000005,1.0369637015794329,0.2652402457136884,0.24740250000000003,0.0667805897189758,0.0,0.9601831118604571,0.0,0.010000000000000002,0.24740250000000005,0.0,0.0,0.2623235790470218,0.0,0.0029166666666666685,1.0,0.0,0.0,0.7295846771859527,0.10396018601890912,0.0,0.0,0.06783440776017251,0.05087580582012936,0.0,0.0,0.002202815698099415,0.0,0.032288887010438194,0.0,0.032288887010438194,0.0,0.01944724397035419,0.0,0.14331678294397773,0.10748758720798328,4350.391534,20.0555555555556,0.26999999999999996,0.0,7.250652556666667,0.0,0.45,4350.391534,9667.536742222223,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,938.9998400000001,0.0,0.0,35.00900622617131,51.66666666666668,46.10666666666668,0.0,51.276751622746524,0.055732490003872134,150.91252180421068,0.0,35.00900622617131,49.79067350444131,51.276751622746524,49.04763444528871,12.43753247303448,19.734150648298087,-0.07386478333984693,-1.3500867399923107,-0.1615856466265878,-1.4,9.236100170605994,1193.6334968274398,-2148.119073514642,-170.0818020483893,-2895.1326166878675,0.0,0.0,606.9394886519499,160.06573233292812,3.35,0.10360520130584769,0.0,0.0,2.6815185987425663,221.09870764444443,1.5133976633573734,0.23109089728363771,9.664001252294707,0.0032276185051292295,44.08982109729305,1.2221657521470068,0.0,0.0,68.70404250241172,0.0482185053481486,-79.11802762660815,-90.96377442178115
2025-01-01 09:00:00,0.8245224821483038,0.1590605519943195,0.21991333333333335,0.8245224821483038,0.1590605519943195,0.21991333333333335,0.060923081914345555,0.5249782813333334,0.22862111890062492,0.0,0.010000000000000002,0.21991333333333335,0.0,0.0,0.15614388532765283,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06783440776017251,0.05087580582012936,0.0,0.0,0.0017764642726608186,0.0,0.029573308820842366,0.0,0.029573308820842366,0.0,0.020429271797087777,0.0,0.14035743934336464,0.10526807950752345,3867.014696888889,20.0555555555556,0.23999999999999996,0.0,6.445024494814815,0.0,0.4,3867.014696888889,9667.536742222223,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,938.9998400000001,524.9782813333334,0.15,34.14790676892323,51.66666666666668,46.10666666666668,0.0,50.93559907871142,0.05649022689954115,150.91252180421068,524.9782813333334,34.14790676892323,49.04179282764283,50.93576233086336,48.0947264499566,12.43753247303448,19.77317453754209,-0.06677711698266364,-0.9973923322014016,-0.05867383050827731,-0.85,9.236100170605994,840.6987498761839,-1287.2506106076846,-128.53781252067105,-2782.4959601108744,0.0,0.0,477.7180227276016,411.31037552144574,3.0,0.10213216538320985,0.0,0.0,2.643393358181441,197.99884266666666,51.86492974834512,0.2334643449322188,9.729742595069524,0.0032671010506157777,110.93809596411718,1.2225873571587869,0.0,0.0,63.82323985466149,0.04660795719293312,-51.663862464048606,-76.87395005662246
