occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.8,0.606,0.0764,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.591,0.0427,0.0742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.589,0.0318,0.0641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.573,0.0222,0.0553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.92,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.578,0.0174,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.0184,0.0504,0.0,0.0,0.0,0.0,0.0,0.0,0.0826,0,0,0,0
1.0,0.589,0.0184,0.0504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.0184,0.0504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.0205,0.0619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.022,0.0696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.022,0.0696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.022,0.0696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.637,0.0395,0.167,0.0,0.0,0.29,0.6,0.0,0.6,0.165,0,0,0,0
1.0,0.668,0.0512,0.232,0.0,0.0,0.338,1.0,0.0,0.4,0.248,0,0,0,0
1.0,0.668,0.0512,0.232,0.0,0.0,0.0,1.0,0.0,0.0,0.248,0,0,0,0
1.0,0.668,0.0512,0.232,0.0,0.0,0.0,0.267,0.733,0.0,0.475,0,0,0,0
0.88,0.69,0.0614,0.266,0.0,0.0,0.0,0.0,1.0,0.0,0.42,0,0,0,0
0.8,0.704,0.0682,0.288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
0.8,0.704,0.0682,0.288,0.0,0.0,0.0,0.0,1.0,0.0,0.0392,0,0,0,0
0.8,0.704,0.0682,0.288,0.0,0.0,0.0,0.0,1.0,0.0,0.0826,0,0,0,0
0.68,0.68,0.0633,0.247,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0,0,0,0
0.6,0.664,0.06,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.664,0.06,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0826,0,0,0,0
0.6,0.664,0.06,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.664,0.0656,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0826,0,0,0,0
0.6,0.664,0.0693,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0826,0,0,0,0
0.6,0.664,0.0693,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.72,0.695,0.0853,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.715,0.103,0.308,0.0,0.0,0.372,0.6,0.0,0.0,0.165,0,0,0,0
0.8,0.715,0.107,0.305,0.0,0.0,0.628,1.0,0.0,0.0,0.0826,0,0,0,0
