Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,0.7805820108041441,0.0927955958710128,0.0,0.7805820108041441,0.0927955958710128,0.0,0.011458384854211546,0.12732733295847962,0.6417962929914529,0.0,0.0,0.0927955958710128,0.0,1.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0025669161184210527,0.0,0.008891468735790492,0.0,0.003599871797129189,0.0,0.08866271067882124,0.06649703300911591,641.7962929914528,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1.0,536.0270622222222,536.0270622222222,0.0,0.0,84.52169232126363,51.66666666666668,46.10666666666668,0.0,50.00392387069278,0.0,0.0,0.0,132.06514425197443,49.6993976587935,50.00392387069278,49.547134552843865,12.43753247303448,18.207753575649562,0.0,0.85,248.56690237970093,-529.7810710498644,0.0,0.0,132.57932806517368,28.095075613516478,0.0,0.023241414082787466,0.0,0.0,0.5928463187983755,0.0,3.972352372938715,0.22961324905106886,8.609722017028762,0.0029132942846197218,31.16652198133666,1.2294164915417976
2025-01-01 11:00:00,0.7805820108041441,0.0927955958710128,0.0,0.7805820108041441,0.0927955958710128,0.0,0.011458384854211546,0.12732733295847962,0.6417962929914529,0.0,0.0,0.0927955958710128,0.0,1.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0025669161184210527,0.0,0.008891468735790492,0.0,0.003599871797129189,0.0,0.08866271067882124,0.06649703300911591,641.7962929914528,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1.0,536.0270622222222,536.0270622222222,0.0,0.0,81.37137994348092,51.66666666666668,46.10666666666668,0.0,48.89703007651174,0.0,0.0,0.0,127.14278116168893,48.66517941569235,48.89703007651174,48.549254085282655,12.43753247303448,18.34544480598797,0.0,1.95,302.74442008608605,-475.89520398529453,0.0,0.0,132.57932806517368,34.74332648646791,0.0,0.022243452029779343,0.0,0.0,0.567390116894357,0.0,4.264003014753945,0.22879296319835032,8.689086278129391,0.0029295336555467824,24.22176540913393,1.2282471735729443
2025-01-01 12:00:00,0.5685101055027205,0.09411052401410763,0.0,0.5685101055027204,0.09411052401410763,0.0,0.011565339692479089,0.12908057048260607,0.42786419532763525,0.0,0.0,0.09411052401410763,0.0,1.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0026738709566885965,0.0,0.008891468735790492,0.0,0.003599871797129189,0.0,0.08866271067882124,0.06649703300911591,427.8641953276353,18.33333333333337,0.6666666666666666,0.0,0.3573513748148148,0.07051282051282051,0.6666666666666666,357.35137481481485,536.0270622222222,0.0,0.0,78.50390423611888,51.66666666666668,46.10666666666668,0.0,47.83371105935554,0.0,0.0,0.0,122.66235036893575,47.669553279678,47.83371105935554,47.58747438983924,12.43753247303448,18.41646687056952,0.0,3.05,129.27835444026468,-438.8572039936888,0.0,0.0,134.4395204275677,36.74497931216904,0.0,0.02196804498663539,0.0,0.0,0.5603649827472934,0.0,5.831842678750497,0.2284932699035106,8.730406890743913,0.002940211356798302,13.65028615222688,1.2273238877417247
2025-01-01 13:00:00,0.14096677468988777,0.09411052401410763,0.0,0.14096677468988777,0.09411052401410763,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.002994735471491228,0.0,0.008891468735790492,0.0,0.003599871797129189,0.0,0.08866271067882124,0.06649703300911591,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,536.0270622222222,0.0,0.0,77.55577272741529,51.66666666666668,46.10666666666668,0.0,46.79814420411831,0.0,0.0,0.0,121.18089488658639,46.69776188257542,46.79814420411831,46.64757072180399,12.43753247303448,17.79611122292953,-0.08777092053284133,4.45,-206.00782485587203,-350.6036690691561,0.0,0.0,134.7603849423703,36.614837213886055,0.0,0.020264936905960946,0.0,0.0,0.5169217846463922,0.0,9.83545927091378,0.23792805033499864,8.442995178766841,0.0029458569878742986,9.046276449134677,1.229358808241693
2025-01-01 14:00:00,0.27850290374625364,0.11795243175669988,0.03871440426507711,0.27850290374625364,0.1179524317566999,0.03871440426507711,0.06818129448004508,0.1996250043830177,0.010696604883190882,0.03871440426507711,0.0,0.11795243175669988,0.0,1.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0032086451480263156,0.0,0.06497264933201877,0.0,0.04235509537408447,0.0,0.1204519210022776,0.09033894075170817,10.696604883190881,18.33333333333337,0.016666666666666666,0.0,0.00893378437037037,0.0017628205128205128,0.016666666666666666,8.93378437037037,536.0270622222222,879.2133333333333,0.0,87.00212662040882,51.66666666666668,46.10666666666668,0.0,51.63574266945337,0.16587663975735695,457.2370109192902,879.2133333333333,135.9408228443888,49.962290664239376,51.63574266945337,49.125564661632374,12.43753247303448,17.614664714087247,-0.21866861924612663,4.7,-1.3357974511311388,-326.47122302444467,0.0,0.0,308.87437505957007,32.69869122959473,0.75,0.019573409828038662,0.0,0.0,0.4992821831559111,49.499710666666665,5.564445630552621,0.24186959971090483,8.37290483642913,0.002962306964924096,39.10917929666311,1.2294957620255347
2025-01-01 15:00:00,0.7826351327871502,0.09345305994256022,0.0,0.7826351327871502,0.09345305994256022,0.0,0.012634888075154527,0.12820395172054283,0.6417962929914529,0.0,0.0,0.09345305994256022,0.0,1.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.003743419339364035,0.0,0.008891468735790492,0.0,0.003599871797129189,0.0,0.08866271067882124,0.06649703300911591,641.7962929914528,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1.0,536.0270622222222,536.0270622222222,0.0,0.0,80.83501326387541,51.66666666666668,46.10666666666668,0.0,50.67930814743227,0.0,0.0,0.0,126.30470822480534,47.989440851797646,50.67930814743227,46.64450720398033,12.43753247303448,17.94393856868494,-0.038340296767320224,4.15,416.9771252855229,-359.2203248606095,0.0,0.0,134.6324500481799,22.837447779425872,0.0,0.020138550724255033,0.0,0.0,0.5136979023858534,0.0,-0.23129289350033666,0.23742825381380656,8.534796990464944,0.0029686853400925518,-4.347812043688754,1.2281007569648392
2025-01-01 16:00:00,0.7862275826177478,0.09542545215720248,0.030971523412061684,0.7862275826177478,0.09542545215720248,0.030971523412061684,0.013597481619562422,0.13083380800673253,0.6417962929914529,0.030971523412061684,0.0,0.09542545215720248,0.0,1.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.00470601288377193,0.0,0.008891468735790492,0.0,0.003599871797129189,0.0,0.08866271067882124,0.06649703300911591,641.7962929914528,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1.0,536.0270622222222,536.0270622222222,703.3706666666666,0.0,90.06788422713522,51.66666666666668,46.10666666666668,0.0,52.10104376562846,0.0,0.0,703.3706666666666,140.73106910489878,51.84537616421652,52.13752071950642,51.68106540963258,12.43753247303448,18.33056240317131,0.0,3.05,346.9439063101106,-432.01863829289135,0.0,0.0,138.2248998787775,11.115934438339112,0.0,0.021668337730392652,0.0,0.0,0.5527199942389452,0.0,-1.058648267228463,0.2314117626996446,8.71100749223591,0.0029648094970678596,-24.618270322877724,1.2264742043507681
2025-01-01 17:00:00,0.7910175157252113,0.09805530844339216,0.0,0.7910175157252113,0.09805530844339216,0.0,0.014880939678772949,0.13434028305498544,0.6417962929914529,0.0,0.0,0.09805530844339216,0.0,1.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.005989470942982456,0.0,0.008891468735790492,0.0,0.003599871797129189,0.0,0.08866271067882124,0.06649703300911591,641.7962929914528,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1.0,536.0270622222222,536.0270622222222,0.0,0.0,88.54151751211724,51.66666666666668,46.10666666666668,0.0,51.39147326773858,0.0,0.0,0.0,138.3461211126832,51.424245673746086,51.44063187674984,51.39147326773858,12.43753247303448,18.42423092227674,0.0,1.95,293.82462705907017,-490.7807020180373,0.0,0.0,143.01483298624092,1.4867669394264842,0.0,0.022850223036877965,0.0,0.0,0.5828677447456853,0.0,-0.20579690058628772,0.22817596528690284,8.724512146180029,0.0029418634786553947,-39.82959069639651,1.2255207073301762
2025-01-01 18:00:00,0.7936263919554781,0.09937023658648701,0.0,0.7936263919554781,0.09937023658648701,0.0,0.015736578384913297,0.13609352057911192,0.6417962929914529,0.0,0.0,0.09937023658648701,0.0,1.0,0.04383093810316148,0.0328732035773711,0.0,0.0,0.006845109649122807,0.0,0.008891468735790492,0.0,0.003599871797129189,0.0,0.08866271067882124,0.06649703300911591,641.7962929914528,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1.0,536.0270622222222,536.0270622222222,0.0,0.0,85.44118172526727,51.66666666666668,46.10666666666668,0.0,50.30783978831878,0.0,0.0,0.0,133.5018464457301,50.33988174352781,50.35590272113234,50.30783978831878,12.43753247303448,18.495370227126465,0.0,1.15,272.9126941217575,-514.9959242985115,0.0,0.0,145.62370921650773,0.0,0.0,0.022706915651359662,0.0,0.0,0.5792122332669724,0.0,0.48861621230835167,0.22554189279200582,8.731145406098758,0.002922292251503803,-37.17040175203366,1.2246201030872998
2025-01-01 19:00:00,0.7764890383650144,0.10687030659139772,0.0,0.7764890383650144,0.10687030659139773,0.0,0.043204021474563384,0.1877581678477161,0.545526849042735,0.0,0.0,0.10687030659139772,0.0,1.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.007272929002192983,0.0,0.035931092472370404,0.0,0.0452644257258524,0.0,0.10041604154282867,0.0753120311571215,545.526849042735,18.33333333333337,0.85,0.0,0.4556230028888889,0.08990384615384615,0.85,455.62300288888883,536.0270622222222,0.0,0.0,82.64564627172985,51.66666666666668,46.10666666666668,0.0,49.260659103151475,0.0,0.0,0.0,129.13382229957787,49.29232968494458,49.308164975841144,49.260659103151475,12.43753247303448,18.489712837349753,0.0,-0.25000000000000006,205.61760100981436,-578.5849736119781,0.0,0.0,237.13298925872593,0.0,0.2,0.02346343880159026,0.0,0.0,0.598509766674465,13.199922844444444,1.5427363203315532,0.2238690726373488,8.702227431272526,0.0028994882660242564,-31.547155773182737,1.224660713066988
2025-01-01 20:00:00,0.5254420601009918,0.1373019802834539,0.030971523412061684,0.5254420601009918,0.13730198028345386,0.030971523412061684,0.1354933282370912,0.3899487318639006,0.0,0.030971523412061684,0.0,0.1373019802834539,0.0,1.0,0.04120108181697179,0.030900811362728833,0.0,0.0,0.00748683867872807,0.0,0.12800648955836313,0.0,0.20687942481929542,0.0,0.14186822522763345,0.10640116892072506,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,536.0270622222222,703.3706666666666,0.0,85.99072057914577,51.66666666666668,46.10666666666668,0.0,50.75286520250425,0.14674863050136852,381.5224951326551,703.3706666666666,134.36050090491526,50.19828381164667,50.755897660058736,49.917960658663404,12.43753247303448,18.187336729549887,0.0,-0.55,7.631614873540586,-577.2024149929429,0.0,0.0,581.5108985572798,0.0,1.0,0.023400572038444676,0.0,0.0,0.5969061495721292,65.99961422222222,3.3231313092037245,0.22796198732753725,8.558124969067096,0.0028969119959747296,17.9018403913288,1.2259338215606255
2025-01-01 21:00:00,0.4441395902183166,0.1274745516955248,0.0,0.4441395902183166,0.1274745516955248,0.0,0.10912279549804582,0.3350167947202708,0.0,0.0,0.0,0.1274745516955248,0.0,1.0,0.040324463054908555,0.030243347291181406,0.0,0.0,0.00695206448739035,0.0,0.10217073101065546,0.0,0.16505072579290433,0.0,0.1296416058724579,0.0972312044043434,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,536.0270622222222,0.0,0.0,84.21538643602692,51.66666666666668,46.10666666666668,0.0,50.58669016989545,0.02830138312396375,76.20616848654838,0.0,131.58654130629208,49.22121555782408,50.58669016989545,48.5384782517884,12.43753247303448,17.87087734238657,-0.034553260511759616,-0.3,-53.22578361220523,-556.5184766580928,0.0,0.0,501.0642920294668,0.0,1.0,0.023304023984120802,0.0,0.0,0.5944433838217678,65.99961422222222,2.2284010164207113,0.23356510352524606,8.424550194106498,0.002909653712141608,24.747049149832566,1.2272575174859286
2025-01-01 22:00:00,0.7469347847723526,0.109535365300151,0.0,0.7469347847723525,0.10953536530015098,0.0,0.06186775291187271,0.21441641700008104,0.47065061486039883,0.0,0.0,0.109535365300151,0.0,1.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.005989470942982456,0.0,0.055878281968890255,0.0,0.06836926326654634,0.0,0.1074759282027526,0.08060694615206443,470.6506148603988,18.33333333333337,0.7333333333333333,0.0,0.39308651229629626,0.07756410256410257,0.7333333333333333,393.08651229629623,536.0270622222222,0.0,0.0,80.67007240158107,51.66666666666668,46.10666666666668,0.0,49.369521557864765,0.029475592084275762,76.20616848654838,0.0,126.04698812747041,47.73433890628635,49.369521557864765,46.91674758049715,12.43753247303448,17.713479242297822,-0.11985409103554788,-1.95,157.3728114260246,-647.7072552990631,0.0,0.0,334.7604691599833,0.0,1.0,0.02482340437717797,0.0,0.0,0.6332000218503234,65.99961422222222,-0.3310172952943335,0.23698924459173257,8.366335016017302,0.002923302995684223,20.65891718507895,1.2279114833476477
