Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.7822932882164247,0.0927955958710128,0.0,0.12732733295847962,0.6417962929914529,0.013169662266492247,0.0,0.0,48.59235882589443,17.851030156275737,-0.024202747493664904
2025-01-01 01:00:00,0.7810958049395589,0.09213813179946537,0.0,0.12645071419641638,0.6417962929914529,0.012848797751689615,0.0,0.0,47.52199865634173,18.03382250424891,0.0
2025-01-01 02:00:00,0.7802191861774956,0.09148066772791795,0.030971523412061684,0.12557409543435316,0.6417962929914529,0.012848797751689615,0.030971523412061684,0.0,51.214273061057,18.20063216437974,0.0
2025-01-01 03:00:00,0.7791286577388974,0.09082320365637053,0.0,0.12469747667228992,0.6417962929914529,0.012634888075154527,0.0,0.0,50.34201688887508,18.282798389817927,0.0
2025-01-01 04:00:00,0.7782520389768341,0.09016573958482312,0.0,0.12382085791022669,0.6417962929914529,0.012634888075154527,0.0,0.0,49.288062660824586,18.341642545047698,0.0
2025-01-01 05:00:00,0.7786798583299043,0.09016573958482312,0.0,0.12382085791022669,0.6417962929914529,0.013062707428224702,0.0,0.0,48.267954369600915,18.290485895193456,0.0
2025-01-01 06:00:00,0.7809678700453685,0.09148066772791795,0.0,0.12557409543435316,0.6417962929914529,0.013597481619562422,0.0,0.0,47.280355554680746,18.336567574906173,0.0
2025-01-01 07:00:00,0.8463173276135557,0.10640263999209523,0.03871440426507711,0.15668852685248585,0.6417962929914529,0.047832507769616964,0.03871440426507711,0.0,48.74967871329128,18.361577011297474,0.0
2025-01-01 08:00:00,0.860379549658866,0.11010689872553718,0.030971523412061684,0.16412367601678263,0.6417962929914529,0.05445958065063035,0.030971523412061684,0.0,51.888620983362394,18.404860626520698,0.0
2025-01-01 09:00:00,0.7815655844044749,0.09345305994256022,0.0,0.12820395172054283,0.6417962929914529,0.011565339692479089,0.0,0.0,51.15784090052761,18.193206799388715,0.0
2025-01-01 10:00:00,0.7805820108041441,0.0927955958710128,0.0,0.12732733295847962,0.6417962929914529,0.011458384854211546,0.0,0.0,50.007328494273125,18.202997048692758,0.0
2025-01-01 11:00:00,0.7805820108041441,0.0927955958710128,0.0,0.12732733295847962,0.6417962929914529,0.011458384854211546,0.0,0.0,48.90014982601799,18.340659456139914,0.0
2025-01-01 12:00:00,0.5899033152691022,0.09411052401410763,0.0,0.12908057048260607,0.44925740509401707,0.011565339692479089,0.0,0.0,47.83664208956636,18.427198821305808,0.0
2025-01-01 13:00:00,0.14096677468988777,0.09411052401410763,0.0,0.12908057048260607,0.0,0.01188620420728172,0.0,0.0,46.80177908210365,17.8183590334707,-0.07652582045958578
2025-01-01 14:00:00,0.2678062988630628,0.11795243175669988,0.03871440426507711,0.1996250043830177,0.0,0.06818129448004508,0.03871440426507711,0.0,51.639829332715415,17.62788800331531,-0.2054453300180618
2025-01-01 15:00:00,0.7826351327871502,0.09345305994256022,0.0,0.12820395172054283,0.6417962929914529,0.012634888075154527,0.0,0.0,50.683299208571704,17.936597353431626,-0.04251124457789608
2025-01-01 16:00:00,0.7862275826177478,0.09542545215720248,0.030971523412061684,0.13083380800673253,0.6417962929914529,0.013597481619562422,0.030971523412061684,0.0,52.10480905686471,18.330092749105802,0.0
2025-01-01 17:00:00,0.7910175157252113,0.09805530844339216,0.0,0.13434028305498544,0.6417962929914529,0.014880939678772949,0.0,0.0,51.39511637434764,18.42453386282801,0.0
2025-01-01 18:00:00,0.7936263919554781,0.09937023658648701,0.0,0.13609352057911192,0.6417962929914529,0.015736578384913297,0.0,0.0,50.31137411224334,18.49568748551268,0.0
2025-01-01 19:00:00,0.7764890383650144,0.10687030659139772,0.0,0.1877581678477161,0.545526849042735,0.043204021474563384,0.0,0.0,49.2640855362824,18.489904610492285,0.0
2025-01-01 20:00:00,0.5254420601009918,0.1373019802834539,0.030971523412061684,0.3899487318639006,0.0,0.1354933282370912,0.030971523412061684,0.0,50.75618287835998,18.18738125882246,0.0
2025-01-01 21:00:00,0.4441395902183166,0.1274745516955248,0.0,0.3350167947202708,0.0,0.10912279549804582,0.0,0.0,50.58989322489002,17.87078214859311,-0.03460352146398022
2025-01-01 22:00:00,0.7469347847723526,0.109535365300151,0.0,0.21441641700008104,0.47065061486039883,0.06186775291187271,0.0,0.0,49.372607486342176,17.71325943146811,-0.12007390186526087
2025-01-01 23:00:00,0.7839185908463608,0.09345305994256022,0.030971523412061684,0.12820395172054283,0.6417962929914529,0.013918346134365054,0.030971523412061684,0.0,51.76073385037647,17.716224768223547,-0.1171085651098231
2025-01-02 00:00:00,0.7822932882164247,0.0927955958710128,0.0,0.12732733295847962,0.6417962929914529,0.013169662266492247,0.0,0.0,50.88860130937719,17.681402501492972,-0.1519308318404004
2025-01-02 01:00:00,0.7810958049395589,0.09213813179946537,0.0,0.12645071419641638,0.6417962929914529,0.012848797751689615,0.0,0.0,49.796320529415816,17.702954147408615,-0.13037918592475595
2025-01-02 02:00:00,0.7802191861774956,0.09148066772791795,0.0,0.12557409543435316,0.6417962929914529,0.012848797751689615,0.0,0.0,48.7398796993885,17.71154921644024,-0.12178411689313164
2025-01-02 03:00:00,0.7791286577388974,0.09082320365637053,0.0,0.12469747667228992,0.6417962929914529,0.012634888075154527,0.0,0.0,47.719107893264784,17.760155113102577,-0.07317822023079437
2025-01-02 04:00:00,0.7782520389768341,0.09016573958482312,0.0,0.12382085791022669,0.6417962929914529,0.012634888075154527,0.0,0.0,46.730823827817936,17.72996385908219,-0.10336947425118304
2025-01-02 05:00:00,0.7786798583299043,0.09016573958482312,0.03871440426507711,0.12382085791022669,0.6417962929914529,0.013062707428224702,0.03871440426507711,0.0,50.9769265648849,17.74971035548553,-0.08362297784784219
2025-01-02 06:00:00,0.8389067878720773,0.10405239327457019,0.030971523412061684,0.1512115517888495,0.6417962929914529,0.04589894309177494,0.030971523412061684,0.0,51.752320487962834,17.802551337356235,-0.043481566755117086
2025-01-02 07:00:00,0.8531718868250194,0.10814789130327754,0.030971523412061684,0.15864195699914005,0.6417962929914529,0.052733636834426424,0.030971523412061684,0.0,52.15971273906969,17.9776230451868,0.0
2025-01-02 08:00:00,0.7822073134340801,0.09345305994256022,0.0,0.12820395172054283,0.6417962929914529,0.012207068722084352,0.0,0.0,51.80876831520819,17.884259255541608,0.0
2025-01-02 09:00:00,0.7815655844044749,0.09345305994256022,0.0,0.12820395172054283,0.6417962929914529,0.011565339692479089,0.0,0.0,50.69040451099122,17.809239311896853,-0.03237615305084412
2025-01-02 10:00:00,0.7805820108041441,0.0927955958710128,0.0,0.12732733295847962,0.6417962929914529,0.011458384854211546,0.0,0.0,49.60435434822755,17.65310110616406,-0.18023222716931286
2025-01-02 11:00:00,0.7805820108041441,0.0927955958710128,0.0,0.12732733295847962,0.6417962929914529,0.011458384854211546,0.0,0.0,48.55153152513898,17.71139199529271,-0.1259207877754334
2025-01-02 12:00:00,0.7824422031665381,0.09411052401410763,0.0,0.12908057048260607,0.6417962929914529,0.011565339692479089,0.0,0.0,47.53919259590507,17.9963116979912,0.0
2025-01-02 13:00:00,0.7827630676813406,0.09411052401410763,0.0,0.12908057048260607,0.6417962929914529,0.01188620420728172,0.0,0.0,46.56431186439455,18.079862379630715,0.0
2025-01-02 14:00:00,0.7829769773578757,0.09411052401410763,0.03871440426507711,0.12908057048260607,0.6417962929914529,0.012100113883816805,0.03871440426507711,0.0,52.08683475460912,18.347034133053935,0.0
2025-01-02 15:00:00,0.5580064302401417,0.09345305994256022,0.0,0.12820395172054283,0.4171675904444444,0.012634888075154527,0.0,0.0,51.42562238216683,18.414304357162862,0.0
2025-01-02 16:00:00,0.23000412869182202,0.09542545215720248,0.0,0.13083380800673253,0.08557283906552705,0.013597481619562422,0.0,0.0,50.32904605689181,17.766285523688005,-0.1105694977018001
2025-01-02 17:00:00,0.7910175157252113,0.09805530844339216,0.0,0.13434028305498544,0.6417962929914529,0.014880939678772949,0.0,0.0,49.25830005422736,17.99641097864738,-0.0124242055944863
2025-01-02 18:00:00,1.1216757723835082,0.14675824676469149,0.030971523412061684,0.8712780363583764,0.07487623418233617,0.1755215018427954,0.030971523412061684,0.0,49.99165771406787,18.680776132711177,0.0
2025-01-02 19:00:00,0.5515097679156341,0.1446150637620525,0.0,0.38254917721696696,0.0,0.16896059069866715,0.0,0.0,50.850559856768115,18.340850814210643,0.0
2025-01-02 20:00:00,0.5254420601009918,0.1373019802834539,0.030971523412061684,0.3899487318639006,0.0,0.1354933282370912,0.030971523412061684,0.0,51.36133835811681,18.138144942557048,0.0
