Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.2633943880109473,0.3553766235888266,0.6466702702702702,0.021056573133515787,0.0059229437264804435,0.010777837837837837,0.033105788790159685,0.5360401617207873,0.6542484375000002,0.04000000000000001,0.0,0.6466702702702702,0.0,0.34370995692215994,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004021034356725146,0.0,On,0.029084754433434536,0,On,0.07776021915790728,0,On,0.39748883467671975,0.29811662600753974,On,0,0,Off,On,13024.255167894908,20.611111111111143,0.9250000000000003,5160.627922938425,18.95203746306306,0.6542484375000002,1,17530.634653333334,17530.634653333334,Off,0.0,21.611111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,5575.091746666667,Off,0.0,0,75.15181385086002,51.666666666666686,46.10666666666668,0.0,49.82334260848084,0.0,0.0,0.0,117.42470914196878,48.628245865447894,49.82334260848084,48.03069749393143,12.43753247303448,20.65564419332055,0.0,9.296598795953,-2.4621513018953967,2.8,9.236100170605994,12006.669297448132,660.1087509935851,1541.063613467135,-1594.8532823581918,-0.0,-0.0,673.320960528021,0.0,2.0,0.0685373899274529,0.0,0.0,0.6414421598715659,131.99922844444444,-96.05354861660612,0.1938906838826234,9.66517767750302,0.0028729453432275362,-1.9350343811260249,1.2156519888211257,0.5393684416973378,-4566.560666767529,66.04149482268923,0.26072144057822155,1787.959718245378,-246.89610477824323
2025-01-01 00:01:00,1.2633943880109473,0.3553766235888266,0.6466702702702702,0.021056573133515787,0.0059229437264804435,0.010777837837837837,0.033105788790159685,0.5360401617207873,0.6542484375000002,0.04000000000000001,0.0,0.6466702702702702,0.0,0.34370995692215994,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004021034356725146,0.0,On,0.029084754433434536,0,On,0.07776021915790728,0,On,0.39748883467671975,0.29811662600753974,On,0,0,Off,On,13024.255167894908,20.611111111111143,0.9250000000000003,5160.627922938425,18.95203746306306,0.6542484375000002,1,17530.634653333334,17530.634653333334,Off,0.0,21.611111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,5575.091746666667,Off,0.0,0,74.75759172777792,51.666666666666686,46.10666666666668,0.0,49.80603461811178,0.0,0.0,0.0,116.80873707465301,48.61263363730059,49.80603461811178,48.015933146894994,12.43753247303448,20.786905489898402,0.0,9.390794109923108,-2.402039057855168,2.8,9.236100170605994,11975.242476094149,588.3345473151503,1513.5267888662233,-1612.0196336702122,-0.0,-0.0,673.320960528021,0.0,2.0,0.06876955631360468,0.0,0.0,0.6436150075440613,131.99922844444444,-110.31401865856935,0.19289062152364864,9.748797055177095,0.0028729385980669608,-2.315459751584479,1.2186586198986622,0.5398011809242524,-4636.488929499679,64.19555387640371,0.26020255418289023,1764.017202037538,-250.49041317131474
2025-01-01 00:02:00,0.609145950510947,0.3553766235888266,0.0,0.010152432508515783,0.0059229437264804435,0.0,0.033105788790159685,0.5360401617207873,0.0,0.04000000000000001,0.0,0.0,0.0,0.34370995692215994,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004021034356725146,0.0,On,0.029084754433434536,0,On,0.07776021915790728,0,On,0.39748883467671975,0.29811662600753974,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,17530.634653333334,Off,0.0,21.611111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,5575.091746666667,Off,0.0,0,74.37320189938283,51.666666666666686,46.10666666666668,0.0,49.78881454395749,0.0,0.0,0.0,116.20812796778567,48.59710330585558,49.78881454395749,48.001247686804625,12.43753247303448,20.91458441339261,0.0,9.47926784865974,-2.3437602620525815,2.8,9.236100170605994,-1079.699721420693,-4639.769361564969,1489.041565068256,-1628.7874638270926,-0.0,-0.0,673.320960528021,0.0,2.0,0.0689951226937816,0.0,0.0,0.6457260856905773,131.99922844444444,-124.2332181216214,0.19138044038902788,9.805658034700794,0.0028729305467292457,-2.6847323347299525,1.218129500484411,0.5402073191669524,-4702.263648315403,62.49428675043385,0.25969850423579766,1740.8759242882088,-251.83435921995283
2025-01-01 00:03:00,0.609145950510947,0.3553766235888266,0.0,0.010152432508515783,0.0059229437264804435,0.0,0.033105788790159685,0.5360401617207873,0.0,0.04000000000000001,0.0,0.0,0.0,0.34370995692215994,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004021034356725146,0.0,On,0.029084754433434536,0,On,0.07776021915790728,0,On,0.39748883467671975,0.29811662600753974,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,17530.634653333334,Off,0.0,21.611111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,5575.091746666667,Off,0.0,0,74.6329019723813,51.666666666666686,46.10666666666668,0.0,49.77168021611049,0.0,0.0,0.0,116.61390933184579,48.58165282852707,49.77168021611049,47.98663913473536,12.43753247303448,20.80229397174504,0.0,9.376146938908223,-2.2870126730328573,2.8,9.236100170605994,-1063.1631116079961,-4560.605020614389,1465.6448558127083,-1614.036918610366,-0.0,-0.0,673.320960528021,0.0,2.0,0.06879675644661308,0.0,0.0,0.6438695738776228,131.99922844444444,-122.44715352565123,0.19270680212532534,9.755573417674547,0.002872921207298534,-2.3563983028882607,1.2185948355772729,0.5397339136754433,-4625.608452712295,65.00343209790572,0.25920675573181445,1718.409986416625,-252.76513060391684
2025-01-01 00:04:00,0.609145950510947,0.3553766235888266,0.0,0.010152432508515783,0.0059229437264804435,0.0,0.033105788790159685,0.5360401617207873,0.0,0.04000000000000001,0.0,0.0,0.0,0.34370995692215994,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004021034356725146,0.0,On,0.029084754433434536,0,On,0.07776021915790728,0,On,0.39748883467671975,0.29811662600753974,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,17530.634653333334,Off,0.0,21.611111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,5575.091746666667,Off,0.0,0,74.88334111247002,51.666666666666686,46.10666666666668,0.0,49.754489733429146,0.0,0.0,0.0,117.00522048823441,48.566148400447645,49.754489733429146,47.971977733956905,12.43753247303448,20.69340102057215,0.0,9.280059343915536,-2.231599444766251,2.8,9.236100170605994,-1046.4225818271634,-4487.264648094726,1443.6540730180845,-1599.7836390872205,-0.0,-0.0,673.320960528021,0.0,2.0,0.06860419990491659,0.0,0.0,0.6420674351598522,131.99922844444444,-119.9599032679641,0.19400297823764376,9.706496339302252,0.0028729130131800373,-2.0378818408403934,1.2190464304007933,0.5392924225710614,-4554.292850789476,67.02820269474947,0.2587256682485725,1696.5365863629984,-252.88251334491378
2025-01-01 00:05:00,0.609145950510947,0.3553766235888266,0.0,0.010152432508515783,0.0059229437264804435,0.0,0.033105788790159685,0.5360401617207873,0.0,0.04000000000000001,0.0,0.0,0.0,0.34370995692215994,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004021034356725146,0.0,On,0.029084754433434536,0,On,0.07776021915790728,0,On,0.39748883467671975,0.29811662600753974,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,17530.634653333334,Off,0.0,21.611111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,5575.091746666667,Off,0.0,0,75.1251563572938,51.666666666666686,46.10666666666668,0.0,49.73724513754672,0.0,0.0,0.0,117.38305680827158,48.55059194550698,49.73724513754672,47.95726534948711,12.43753247303448,20.587670066266142,0.0,9.190346472455492,-2.1773361775071574,2.8,9.236100170605994,-1026.9483334952351,-4418.833812042245,1422.8062018482556,-1585.9923377864477,-0.0,-0.0,673.320960528021,0.0,2.0,0.06841705364942977,0.0,0.0,0.6403159313681495,131.99922844444444,-114.27695623680852,0.1952709694713989,9.658314075422489,0.0028729059292930455,-1.728515790138994,1.2194852317072653,0.5388798947343457,-4487.8056189479385,68.97180690569306,0.25825369602861326,1675.1788158221816,-252.372613973926
2025-01-01 00:06:00,0.609145950510947,0.3553766235888266,0.0,0.010152432508515783,0.0059229437264804435,0.0,0.033105788790159685,0.5360401617207873,0.0,0.04000000000000001,0.0,0.0,0.0,0.34370995692215994,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004021034356725146,0.0,On,0.029084754433434536,0,On,0.07776021915790728,0,On,0.39748883467671975,0.29811662600753974,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,17530.634653333334,Off,0.0,21.611111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,5575.091746666667,Off,0.0,0,75.35872254821255,51.666666666666686,46.10666666666668,0.0,49.71994832967866,0.0,0.0,0.0,117.74800398158212,48.534985255254895,49.71994832967866,47.94250371804302,12.43753247303448,20.484963202008895,0.0,9.106469849057788,-2.124069882138629,2.8,9.236100170605994,-1007.2041126477953,-4354.935396326111,1402.9330141955404,-1572.64093466521,-0.0,-0.0,673.320960528021,0.0,2.0,0.06823508916972126,0.0,0.0,0.6386129238709618,131.99922844444444,-107.88413851060659,0.19651168859462098,9.611684075347714,0.0028728999229562903,-1.4279148612357577,1.2199117844612983,0.5384939179331721,-4425.72860073012,70.7932044040094,0.257789554854979,1654.2729800753725,-251.3399658798321
2025-01-01 00:07:00,0.609145950510947,0.3553766235888266,0.0,0.010152432508515783,0.0059229437264804435,0.0,0.033105788790159685,0.5360401617207873,0.0,0.04000000000000001,0.0,0.0,0.0,0.34370995692215994,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004021034356725146,0.0,On,0.029084754433434536,0,On,0.07776021915790728,0,On,0.39748883467671975,0.29811662600753974,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,17530.634653333334,Off,0.0,21.611111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,5575.091746666667,Off,0.0,0,75.58444663841203,51.666666666666686,46.10666666666668,0.0,49.702601128391294,0.0,0.0,0.0,118.10069787251881,48.51933004337076,49.702601128391294,47.9276945008605,12.43753247303448,20.385130475043354,0.0,9.027966168494059,-2.0716724158551134,2.8,9.236100170605994,-987.9879094796701,-4295.206847531673,1383.8879724505503,-1559.7061404064887,-0.0,-0.0,673.320960528021,0.0,2.0,0.06805805525211957,0.0,0.0,0.6369560615568708,131.99922844444444,-101.60272960120238,0.1977262544082597,9.566528834262755,0.0028728949628982437,-1.135656930004325,1.2203266860502868,0.5381324151048253,-4367.70250444298,72.49565691130752,0.25733216752696897,1633.7658259505768,-249.87785350002642
2025-01-01 00:08:00,0.609145950510947,0.3553766235888266,0.0,0.010152432508515783,0.0059229437264804435,0.0,0.033105788790159685,0.5360401617207873,0.0,0.04000000000000001,0.0,0.0,0.0,0.34370995692215994,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004021034356725146,0.0,On,0.029084754433434536,0,On,0.07776021915790728,0,On,0.39748883467671975,0.29811662600753974,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,17530.634653333334,Off,0.0,21.611111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,5575.091746666667,Off,0.0,0,75.80271252180644,51.666666666666686,46.10666666666668,0.0,49.68520526253043,0.0,0.0,0.0,118.44173831532257,48.50362793899243,49.68520526253043,47.91283927722343,12.43753247303448,20.28803044196959,0.0,8.954430052719882,-2.0200371459799777,2.8,9.236100170605994,-969.4797403076985,-4239.331813246769,1365.5461538545862,-1547.1661160228318,-0.0,-0.0,673.320960528021,0.0,2.0,0.06788571444603009,0.0,0.0,0.6353431221232411,131.99922844444444,-95.63458481288787,0.19891574224638556,9.522775216952677,0.0028728910193794133,-0.8513430273625548,1.2207305008307474,0.5377935670710362,-4313.413518237643,74.08170499087335,0.2568806368412241,1613.6130826214196,-248.06692876683346
2025-01-01 00:09:00,0.609145950510947,0.3553766235888266,0.0,0.010152432508515783,0.0059229437264804435,0.0,0.033105788790159685,0.5360401617207873,0.0,0.04000000000000001,0.0,0.0,0.0,0.34370995692215994,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004021034356725146,0.0,On,0.029084754433434536,0,On,0.07776021915790728,0,On,0.39748883467671975,0.29811662600753974,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,17530.634653333334,Off,0.0,21.611111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,5575.091746666667,Off,0.0,0,76.01386885205682,51.666666666666686,46.10666666666668,0.0,49.667762376304694,0.0,0.0,0.0,118.77167008133877,48.48788049150668,49.667762376304694,47.897939549107676,12.43753247303448,20.193534713441824,0.0,8.885500988241608,-1.9690759223050458,2.8,9.236100170605994,-951.6588150632491,-4187.027357647326,1347.801529780452,-1535.0010235615096,-0.0,-0.0,673.320960528021,0.0,2.0,0.06771785126816257,0.0,0.0,0.633772088859672,131.99922844444444,-89.97875202976073,0.20008112232552314,9.479647230792814,0.0028728880641060487,-0.5746107969280079,1.2211237409845233,0.5374757539611408,-4262.58317903811,75.55582139078345,0.2564342208756061,1593.7781520655737,-245.97662228512175
