Metric,Value
Total Electric Energy (kWh),508.97278198551976
Total Gas Energy (therms),0.0
Average Electric Power (kW),0.7069066416465553
Peak Electric Power (kW),4.705793660698701
Other Electric Energy (kWh),185.18885595526584
HVAC Heating Electric Energy (kWh),170.8350387434074
Lighting Electric Energy (kWh),31.54528896758717
Water Heating Electric Energy (kWh),114.45359831925929
HVAC Cooling Electric Energy (kWh),6.950000000000004
Average Temperature - Indoor (C),19.34437688363955
Unmet Heating Load (C-hours),208.18088312172455
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
