Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.21931953085373507,0.14747983393577752,0.0,0.0036553255142289178,0.0024579972322629584,0.0,0.013012409282335241,0.0,0.19630712157139985,0.0,0.010000000000000002,0.0,0.0,0.14456316726911084,0.0,0.0029166666666666685,1,0,0,Off,0.10427872271436223,0.07820904203577164,On,0,0,Off,0.004278193530701754,0.0,On,0.008734215751633488,0,On,0.0035562318792520128,0,On,0.0884721669777856,0.06635412523333918,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,774.2938755555556,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,418.50554666666665,Off,0.0,0.0,36.46263191296533,51.666666666666686,46.10666666666668,0.0,50.556004353071984,0.0,0.0,0.0,36.46263191296533,48.99906168099388,50.556004353071984,48.220590344954836,12.43753247303448,17.70557086618306,0.0,2.8,-194.06902433284642,-486.94145709372066,-0.0,-0.0,269.12609338751236,0.0,1.0,0.025067468933323303,0.0,0,0.6394256660019451,65.99961422222222,23.74633937336188,0.2240007381130584,8.173630047323197,0.0027610361785082105,20.77029875551018,1.2280649605071892
2025-01-01 00:01:00,0.21931953085373507,0.14747983393577752,0.0,0.0036553255142289178,0.0024579972322629584,0.0,0.013012409282335241,0.0,0.19630712157139985,0.0,0.010000000000000002,0.0,0.0,0.14456316726911084,0.0,0.0029166666666666685,1,0,0,Off,0.10427872271436223,0.07820904203577164,On,0,0,Off,0.004278193530701754,0.0,On,0.008734215751633488,0,On,0.0035562318792520128,0,On,0.0884721669777856,0.06635412523333918,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,774.2938755555556,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,418.50554666666665,Off,0.0,0.0,36.45929769209771,51.666666666666686,46.10666666666668,0.0,50.55023696347809,0.0,0.0,0.0,36.45929769209771,48.99394445608522,50.55023696347809,48.21579820238878,12.43753247303448,17.70330018715416,0.0,2.8,-196.4498782405159,-486.83624164321736,-0.0,-0.0,269.12609338751236,0.0,1.0,0.025065870976700037,0.0,0,0.6393849050268026,65.99961422222222,21.260270015189203,0.2247030677253224,8.195338357502777,0.002761231515238803,20.756793383555465,1.2316617675546575
2025-01-01 00:02:00,0.21931953085373507,0.14747983393577752,0.0,0.0036553255142289178,0.0024579972322629584,0.0,0.013012409282335241,0.0,0.19630712157139985,0.0,0.010000000000000002,0.0,0.0,0.14456316726911084,0.0,0.0029166666666666685,1,0,0,Off,0.10427872271436223,0.07820904203577164,On,0,0,Off,0.004278193530701754,0.0,On,0.008734215751633488,0,On,0.0035562318792520128,0,On,0.0884721669777856,0.06635412523333918,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,774.2938755555556,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,418.50554666666665,Off,0.0,0.0,36.45637431502639,51.666666666666686,46.10666666666668,0.0,50.54447021473074,0.0,0.0,0.0,36.45637431502639,48.98882769910651,50.54447021473074,48.21100644129441,12.43753247303448,17.700676862720094,0.0,2.8,-198.81601503448718,-486.7146968959138,-0.0,-0.0,269.12609338751236,0.0,1.0,0.02506402481521773,0.0,0,0.6393378127958913,65.99961422222222,18.77258847391427,0.22475601326985575,8.194261486773865,0.002761426154887937,20.743665827782078,1.2316727318346237
2025-01-01 00:03:00,0.21931953085373507,0.14747983393577752,0.0,0.0036553255142289178,0.0024579972322629584,0.0,0.013012409282335241,0.0,0.19630712157139985,0.0,0.010000000000000002,0.0,0.0,0.14456316726911084,0.0,0.0029166666666666685,1,0,0,Off,0.10427872271436223,0.07820904203577164,On,0,0,Off,0.004278193530701754,0.0,On,0.008734215751633488,0,On,0.0035562318792520128,0,On,0.0884721669777856,0.06635412523333918,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,774.2938755555556,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,418.50554666666665,Off,0.0,0.0,36.45383925889382,51.666666666666686,46.10666666666668,0.0,50.53870404572692,0.0,0.0,0.0,36.45383925889382,48.9837113523993,50.53870404572692,48.20621500573549,12.43753247303448,17.697720193380903,0.0,2.8,-201.16852028804885,-486.57772173635004,-0.0,-0.0,269.12609338751236,0.0,1.0,0.02506194401652736,0.0,0,0.6392847353953789,65.99961422222222,16.283108060788827,0.2248136864861729,8.193000280491749,0.002761620669706383,20.730853427639406,1.2316851080562907
2025-01-01 00:04:00,0.21931953085373507,0.14747983393577752,0.0,0.0036553255142289178,0.0024579972322629584,0.0,0.013012409282335241,0.0,0.19630712157139985,0.0,0.010000000000000002,0.0,0.0,0.14456316726911084,0.0,0.0029166666666666685,1,0,0,Off,0.10427872271436223,0.07820904203577164,On,0,0,Off,0.004278193530701754,0.0,On,0.008734215751633488,0,On,0.0035562318792520128,0,On,0.0884721669777856,0.06635412523333918,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,774.2938755555556,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,418.50554666666665,Off,0.0,0.0,36.4516715127915,51.666666666666686,46.10666666666668,0.0,50.53293839871201,0.0,0.0,0.0,36.4516715127915,48.97859536146596,50.53293839871201,48.20142384284294,12.43753247303448,17.694448183349746,0.0,2.8,-202.4210771637202,-486.4261552105469,-0.0,-0.0,269.12609338751236,0.0,1.0,0.02505964123530625,0.0,0,0.6392259956231314,65.99961422222222,14.878984659314268,0.22487583623985788,8.19156468585986,0.002761815062428732,20.718340052600087,1.2316988200570893
2025-01-01 00:05:00,0.21931953085373507,0.14747983393577752,0.0,0.0036553255142289178,0.0024579972322629584,0.0,0.013012409282335241,0.0,0.19630712157139985,0.0,0.010000000000000002,0.0,0.0,0.14456316726911084,0.0,0.0029166666666666685,1,0,0,Off,0.10427872271436223,0.07820904203577164,On,0,0,Off,0.004278193530701754,0.0,On,0.008734215751633488,0,On,0.0035562318792520128,0,On,0.0884721669777856,0.06635412523333918,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,774.2938755555556,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,418.50554666666665,Off,0.0,0.0,36.4497894486698,51.666666666666686,46.10666666666668,0.0,50.52717321905501,0.0,0.0,0.0,36.4497894486698,48.973479674757634,50.52717321905501,48.196632902608954,12.43753247303448,17.690930939928837,0.0,2.8,-202.66737336001347,-486.2632495544632,-0.0,-0.0,269.12609338751236,0.0,1.0,0.02505716579653568,0.0,0,0.6391628516699573,65.99961422222222,14.469782806937394,0.22494147228002837,8.189993421157302,0.00276200933565067,20.706062163448014,1.2317135710197413
2025-01-01 00:06:00,0.21931953085373507,0.14747983393577752,0.0,0.0036553255142289178,0.0024579972322629584,0.0,0.013012409282335241,0.0,0.19630712157139985,0.0,0.010000000000000002,0.0,0.0,0.14456316726911084,0.0,0.0029166666666666685,1,0,0,Off,0.10427872271436223,0.07820904203577164,On,0,0,Off,0.004278193530701754,0.0,On,0.008734215751633488,0,On,0.0035562318792520128,0,On,0.0884721669777856,0.06635412523333918,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,774.2938755555556,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,418.50554666666665,Off,0.0,0.0,36.44812077967408,51.666666666666686,46.10666666666668,0.0,50.521408464258094,0.0,0.0,0.0,36.44812077967408,48.96836425218124,50.521408464258094,48.19184214614282,12.43753247303448,17.687230553157523,0.0,2.8,-202.77747439152472,-486.0918844270254,-0.0,-0.0,269.12609338751236,0.0,1.0,0.025054561386685114,0.0,0,0.6390964178984557,65.99961422222222,14.188316647988335,0.2250097170304481,8.188968127811535,0.0027622034914191827,20.693963432438718,1.2317290980592233
2025-01-01 00:07:00,0.21931953085373507,0.14747983393577752,0.0,0.0036553255142289178,0.0024579972322629584,0.0,0.013012409282335241,0.0,0.19630712157139985,0.0,0.010000000000000002,0.0,0.0,0.14456316726911084,0.0,0.0029166666666666685,1,0,0,Off,0.10427872271436223,0.07820904203577164,On,0,0,Off,0.004278193530701754,0.0,On,0.008734215751633488,0,On,0.0035562318792520128,0,On,0.0884721669777856,0.06635412523333918,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,774.2938755555556,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,418.50554666666665,Off,0.0,0.0,36.44664622227337,51.666666666666686,46.10666666666668,0.0,50.5156441025681,0.0,0.0,0.0,36.44664622227337,48.96324906378856,50.5156441025681,48.18705154439879,12.43753247303448,17.683363567199844,0.0,2.8,-202.7879705060991,-485.91282933641327,-0.0,-0.0,269.12609338751236,0.0,1.0,0.02505183963906044,0.0,0,0.6390269910531596,65.99961422222222,13.998765442801783,0.22508033836093938,8.187203098617847,0.0027623975312947263,20.682028923435926,1.2317453311650362
2025-01-01 00:08:00,0.21931953085373507,0.14747983393577752,0.0,0.0036553255142289178,0.0024579972322629584,0.0,0.013012409282335241,0.0,0.19630712157139985,0.0,0.010000000000000002,0.0,0.0,0.14456316726911084,0.0,0.0029166666666666685,1,0,0,Off,0.10427872271436223,0.07820904203577164,On,0,0,Off,0.004278193530701754,0.0,On,0.008734215751633488,0,On,0.0035562318792520128,0,On,0.0884721669777856,0.06635412523333918,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,774.2938755555556,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,418.50554666666665,Off,0.0,0.0,36.44534954749939,51.666666666666686,46.10666666666668,0.0,50.50988010509841,0.0,0.0,0.0,36.44534954749939,48.95813408233765,50.50988010509841,48.18226107095728,12.43753247303448,17.67934390351263,0.0,2.8,-202.7628011879608,-485.726732089524,-0.0,-0.0,269.12609338751236,0.0,1.0,0.025049010341843786,0.0,0,0.6389548208128419,65.99961422222222,13.837837514050818,0.2251531411413724,8.185353513735697,0.0027625914567088916,20.67024606946264,1.231762211430021
2025-01-01 00:09:00,0.21931953085373507,0.14747983393577752,0.0,0.0036553255142289178,0.0024579972322629584,0.0,0.013012409282335241,0.0,0.19630712157139985,0.0,0.010000000000000002,0.0,0.0,0.14456316726911084,0.0,0.0029166666666666685,1,0,0,Off,0.10427872271436223,0.07820904203577164,On,0,0,Off,0.004278193530701754,0.0,On,0.008734215751633488,0,On,0.0035562318792520128,0,On,0.0884721669777856,0.06635412523333918,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,774.2938755555556,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,418.50554666666665,Off,0.0,0.0,36.44421909647327,51.666666666666686,46.10666666666668,0.0,50.50411644537489,0.0,0.0,0.0,36.44421909647327,48.95301928286419,50.50411644537489,48.17747070160885,12.43753247303448,17.67518155778374,0.0,2.8,-202.7342945891079,-485.53405852720994,-0.0,-0.0,269.12609338751236,0.0,1.0,0.025046080520711875,0.0,0,0.6388800863897727,65.99961422222222,13.673670550589755,0.22522798579518416,8.184071803597341,0.0027627852689848455,20.65860586456962,1.2317796965702323
