Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,3.8461755962381217,0.23222025381997166,0.00029711632920373295,0.3217756680664147,2.687214361641026,0.012175735197348186,0.8250098313333335,0.00029711632920373295,0.0,51.755286163408066,20.775586962592268,-0.061653606774183585
2025-01-01 01:00:00,2.1483402611874354,0.23143979418517,7.427908230093324e-05,0.3207350552200125,1.81568537948718,0.011919826480242923,0.0,7.427908230093324e-05,0.0,51.7973908392635,20.792318794756326,-0.06083495899573806
2025-01-01 02:00:00,2.72831896977693,0.23065933455036833,7.427908230093324e-05,0.3196944423736103,2.396704700923077,0.011919826480242923,0.0,7.427908230093324e-05,0.0,51.60247284718901,20.893395195528935,-0.02693804145836894
2025-01-01 03:00:00,2.799735166298612,0.22987887491556666,0.00014855816460186648,0.31865382952720805,2.4693321161025645,0.011749220668839414,0.0,0.00014855816460186648,0.0,51.408845400483834,20.735807400415034,-0.06941123510116393
2025-01-01 04:00:00,2.2176752320163122,0.22909841528076502,0.0005199535761065327,0.31761321668080583,1.888312794666667,0.011749220668839414,0.0,0.0005199535761065327,0.0,51.21650362882664,20.813653769871628,-0.05637567721644032
2025-01-01 05:00:00,2.9532059817179825,0.2332114428375638,0.0008913489876111988,0.3250265222286838,2.6145869464615386,0.013592513027760007,0.0,0.0008913489876111988,0.0,50.70553194147215,20.871340170093426,-0.03555476263613387
2025-01-01 06:00:00,2.80154350529633,0.23065933455036833,0.0021540933867270637,0.3196944423736103,2.4693321161025645,0.012516946820155203,0.0,0.0021540933867270637,0.0,50.33207537629087,20.737414885721524,-0.06329296950826475
2025-01-01 07:00:00,3.480936425543844,0.2611902740026412,0.0034168377858429287,0.3833243672529661,1.960940209846154,0.03665874000027929,1.1000131084444444,0.0034168377858429287,0.0,51.10386253586078,20.851743234359915,-0.04531580880329825
2025-01-01 08:00:00,4.285778895750295,0.2693920659681885,0.003268279621241062,0.4032569770754868,2.832469192,0.041707377267400286,1.0083453494074075,0.003268279621241062,0.0,51.526907798954646,20.871705694538058,-0.038341211463929464
2025-01-01 09:00:00,2.722302652705992,0.26340135191806857,0.003045442374338263,0.3959761201816247,2.1061950402051286,0.03679597424516479,0.18333551807407408,0.003045442374338263,0.0,51.277824810240055,20.728413098466735,-0.06602134410206588
2025-01-01 10:00:00,2.767148129681515,0.2626208922832669,0.003268279621241062,0.3998255351986163,1.5978031339487182,0.03617738823788426,0.7333420722962963,0.003268279621241062,0.0,51.329033755791876,20.87031129242201,-0.03166293663883094
2025-01-01 11:00:00,4.180317958137162,0.2626208922832669,0.0034168377858429287,0.40440993632054806,1.81568537948718,0.03519970255165649,1.925022939777778,0.0034168377858429287,0.0,51.46694192256372,20.74460814505155,-0.06919266597574011
2025-01-01 12:00:00,2.652573596912631,0.26418181155287024,0.003119721456639196,0.40962383611333913,1.0167838125128206,0.03448508080499006,1.1916808674814816,0.003119721456639196,0.0,51.36392861672777,20.854097431961293,-0.050759930883697756
2025-01-01 13:00:00,2.2548528243885237,0.2636453296976356,0.002822605127435463,0.41366484313703045,0.7989015669743591,0.03394106486972715,1.0083453494074075,0.002822605127435463,0.0,51.57579689220548,20.742209859181877,-0.06724344012994443
2025-01-01 14:00:00,2.0635827897223056,0.2418284009180943,0.0036396750327457286,0.3494285294961655,0.8715289821538462,0.017615446738960285,0.8250098313333335,0.0036396750327457286,0.0,51.37483658618958,20.78338887578777,-0.058646912159388914
2025-01-01 15:00:00,3.2614122509725374,0.26697789761963275,0.004382465855755061,0.6833075797676866,0.7989015669743591,0.03751568252678765,1.741687421703704,0.004382465855755061,0.0,51.46203715817105,20.761347816242797,-0.06300889660827226
2025-01-01 16:00:00,2.1318160934841712,0.28684435046170204,0.008170699053102656,1.2534131655946688,0.0,0.05339309655616897,0.8250098313333335,0.008170699053102656,0.0,51.57421417291727,20.79558275505216,-0.03214379676314578
2025-01-01 17:00:00,2.542028859024385,0.346296783800544,0.011958932250450251,0.6878928337493572,1.7430579643076924,0.11107806096733579,0.0,0.011958932250450251,0.0,51.176126945168654,20.790828419960512,-0.05866312034969295
2025-01-01 18:00:00,2.9050112912359523,0.3659192588630463,0.008542094464607321,0.8074633066920522,0.9441563973333335,0.14504623780315887,1.0083453494074075,0.008542094464607321,0.0,51.36050796569221,20.81299436986639,-0.04643551345903519
