Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Grill Gas Power (therms/hour),Gas Grill Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,5.834016945485986,0.23222025381997166,0.00029711632920373295,0.09723361575809976,0.003870337563666194,4.951938820062216e-06,0.012175735197348186,5.500065542222223,0.3217756680664147,0.0,0.00029711632920373295,0.0,0.0,0.23222025381997166,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003412116228070175,0.0,On,0.008763618969278011,0,On,0.012148662973119062,0,On,0.26800249123720715,0.2010018684279053,On,0.00029711632920373295,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,4251.87568,Lower On,5500.065542222223,1.0,31.800534516884,51.666666666666686,46.10666666666668,0.0,50.16023292640955,0.0,0.0,5500.065542222223,31.800534516884,47.918881427676155,50.16023292640955,46.798205678309465,12.43753247303448,20.893009034786736,0.0,6.973179559228702,2.8,9.236100170605994,172.91636061111404,-1880.1353541911624,-363.7848035363556,-0.0,-0.0,513.1900715438251,0.0,3.0,0.015428229881276961,0.0,0,0.21544750295422968,197.99884266666666,23.511092603644542,0.21003063766792457,10.088885182059286,0.0031593640171648637,119.88810742726623,1.214460854588577,0.3542560338265782,-1926.646240922297,46.51088673113458
2025-01-01 00:01:00,5.834016945485986,0.23222025381997166,0.00029711632920373295,0.09723361575809976,0.003870337563666194,4.951938820062216e-06,0.012175735197348186,5.500065542222223,0.3217756680664147,0.0,0.00029711632920373295,0.0,0.0,0.23222025381997166,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003412116228070175,0.0,On,0.008763618969278011,0,On,0.012148662973119062,0,On,0.26800249123720715,0.2010018684279053,On,0.00029711632920373295,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,4251.87568,Lower On,5500.065542222223,1.0,32.38732688326945,51.666666666666686,46.10666666666668,0.0,50.157042314258454,0.0,0.0,5500.065542222223,32.38732688326945,48.37933653642546,50.157042314258454,47.490483647508974,12.43753247303448,20.832043614432447,0.0,6.998825651652466,2.8,9.236100170605994,172.10587747324132,-1892.709657453933,-361.8828109281246,-0.0,-0.0,513.1900715438251,0.0,3.0,0.015399455103954112,0.0,0,0.21504567760096638,197.99884266666666,20.79861685754085,0.21147742102588946,10.086846247301215,0.0031599881842738695,119.9310843349357,1.2182605817992052,0.3543366311058904,-1938.9273888220735,46.21773136814039
2025-01-01 00:02:00,5.834016945485986,0.23222025381997166,0.00029711632920373295,0.09723361575809976,0.003870337563666194,4.951938820062216e-06,0.012175735197348186,5.500065542222223,0.3217756680664147,0.0,0.00029711632920373295,0.0,0.0,0.23222025381997166,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003412116228070175,0.0,On,0.008763618969278011,0,On,0.012148662973119062,0,On,0.26800249123720715,0.2010018684279053,On,0.00029711632920373295,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,4251.87568,Lower On,5500.065542222223,1.0,32.972347331446144,51.666666666666686,46.10666666666668,0.0,50.153871415722435,0.0,0.0,5500.065542222223,32.972347331446144,48.83974223433925,50.153871415722435,48.182677643647665,12.43753247303448,20.772554237598214,0.0,7.022797558738358,2.8,9.236100170605994,171.08167740003375,-1904.5646518102576,-360.03071968503906,-0.0,-0.0,513.1900715438251,0.0,3.0,0.01537135326957915,0.0,0,0.21465324955892207,197.99884266666666,17.9223255412477,0.21229492837974007,10.060701852114956,0.003160610627670308,119.97253730725716,1.2185066982139916,0.3544119503953071,-1950.4115996021876,45.846947791930205
2025-01-01 00:03:00,5.834016945485986,0.23222025381997166,0.00029711632920373295,0.09723361575809976,0.003870337563666194,4.951938820062216e-06,0.012175735197348186,5.500065542222223,0.3217756680664147,0.0,0.00029711632920373295,0.0,0.0,0.23222025381997166,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003412116228070175,0.0,On,0.008763618969278011,0,On,0.012148662973119062,0,On,0.26800249123720715,0.2010018684279053,On,0.00029711632920373295,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,4251.87568,Lower On,5500.065542222223,1.0,33.55566824293601,51.666666666666686,46.10666666666668,0.0,50.15072038015732,0.0,0.0,5500.065542222223,33.55566824293601,49.30009867062185,50.15072038015732,48.87478781585411,12.43753247303448,20.714478844189134,0.0,7.045224792243918,2.8,9.236100170605994,169.87409223311914,-1915.7473948664772,-358.2263241466813,-0.0,-0.0,513.1900715438251,0.0,3.0,0.015343896708510609,0.0,0,0.21426983243541226,197.99884266666666,14.910344835975337,0.21309738855424093,10.035281829082985,0.003161233160442228,120.0124443207569,1.2187470499555795,0.3544824018588629,-1961.159985092129,45.41259022565198
2025-01-01 00:04:00,5.834016945485986,0.23222025381997166,0.00029711632920373295,0.09723361575809976,0.003870337563666194,4.951938820062216e-06,0.012175735197348186,5.500065542222223,0.3217756680664147,0.0,0.00029711632920373295,0.0,0.0,0.23222025381997166,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003412116228070175,0.0,On,0.008763618969278011,0,On,0.012148662973119062,0,On,0.26800249123720715,0.2010018684279053,On,0.00029711632920373295,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,4251.87568,Lower On,5500.065542222223,1.0,34.13735801069288,51.666666666666686,46.10666666666668,0.0,50.14758935037469,0.0,0.0,5500.065542222223,34.13735801069288,49.76040598838268,50.14758935037469,49.566814307386686,12.43753247303448,20.657758795568437,0.0,7.066220751815861,2.8,9.236100170605994,171.40255340970467,-1926.067074489305,-356.4675462662427,-0.0,-0.0,513.1900715438251,0.0,3.0,0.015317059242636832,0.0,0,0.2138950606662191,197.99884266666666,14.680028132122288,0.21388535511843104,10.010555954273137,0.003161855777478197,120.05086892149212,1.2189818734255142,0.35454834452324463,-1971.2260858783004,45.15901138899538
2025-01-01 00:05:00,5.834016945485986,0.23222025381997166,0.00029711632920373295,0.09723361575809976,0.003870337563666194,4.951938820062216e-06,0.012175735197348186,5.500065542222223,0.3217756680664147,0.0,0.00029711632920373295,0.0,0.0,0.23222025381997166,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003412116228070175,0.0,On,0.008763618969278011,0,On,0.012148662973119062,0,On,0.26800249123720715,0.2010018684279053,On,0.00029711632920373295,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,4251.87568,Lower On,5500.065542222223,1.0,34.720659017332764,51.666666666666686,46.10666666666668,0.0,50.22066432497218,0.0,0.0,5500.065542222223,34.720659017332764,50.220664324972184,50.22066432497219,50.22066432497218,12.43753247303448,20.602415965696228,-0.008695145414915117,7.085899262256695,2.8,9.236100170605994,174.36296311584408,-1935.7702137849176,-354.75481721354413,-0.0,-0.0,513.1900715438251,0.0,3.0,0.015290852715620645,0.0,0,0.21352909964216202,197.99884266666666,15.927708785563098,0.21465833195838555,9.986536528357497,0.0031624784738798505,120.08777730955183,1.2192110713874527,0.3546101383015476,-1980.6637754927212,44.893561707803734
2025-01-01 00:06:00,5.834016945485986,0.23222025381997166,0.00029711632920373295,0.09723361575809976,0.003870337563666194,4.951938820062216e-06,0.012175735197348186,5.500065542222223,0.3217756680664147,0.0,0.00029711632920373295,0.0,0.0,0.23222025381997166,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003412116228070175,0.0,On,0.008763618969278011,0,On,0.012148662973119062,0,On,0.26800249123720715,0.2010018684279053,On,0.00029711632920373295,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,4251.87568,Lower On,5500.065542222223,1.0,35.31892359834728,51.666666666666686,46.10666666666668,0.0,50.680873544716015,0.0,0.0,5500.065542222223,35.31892359834728,50.68087354471602,50.68087354471602,50.680873544716015,12.43753247303448,20.548436154071073,-0.06267495704006976,7.104352889736057,2.8,9.236100170605994,177.52201337642666,-1944.8656757245476,-353.0874552893349,-0.0,-0.0,513.1900715438251,0.0,3.0,0.015265271871578447,0.0,0,0.21317187596745898,197.99884266666666,17.41939712193647,0.21541630086299177,9.96321678859547,0.003163101244627115,120.12317949514548,1.219434696401109,0.3546680759627532,-1989.5168437570612,44.65116803251371
2025-01-01 00:07:00,5.834016945485986,0.23222025381997166,0.00029711632920373295,0.09723361575809976,0.003870337563666194,4.951938820062216e-06,0.012175735197348186,5.500065542222223,0.3217756680664147,0.0,0.00029711632920373295,0.0,0.0,0.23222025381997166,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003412116228070175,0.0,On,0.008763618969278011,0,On,0.012148662973119062,0,On,0.26800249123720715,0.2010018684279053,On,0.00029711632920373295,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,4251.87568,Lower On,5500.065542222223,1.0,35.91559767329272,51.666666666666686,46.10666666666668,0.0,51.1410323876068,0.0,0.0,5500.065542222223,35.91559767329272,51.1410323876068,51.14103238760681,51.1410323876068,12.43753247303448,20.49577295398983,-0.11533815712131101,7.1216673141597004,2.8,9.236100170605994,180.76472962746286,-1953.394487913765,-351.46379567470746,-0.0,-0.0,513.1900715438251,0.0,3.0,0.015240296124298967,0.0,0,0.2128231021659803,197.99884266666666,19.038453758345213,0.21615967950196174,9.940572922646686,0.003163724084728836,120.15712491490041,1.219652935032239,0.35472242833692574,-1997.8258685291612,44.43138061539618
2025-01-01 00:08:00,5.834016945485986,0.23222025381997166,0.00029711632920373295,0.09723361575809976,0.003870337563666194,4.951938820062216e-06,0.012175735197348186,5.500065542222223,0.3217756680664147,0.0,0.00029711632920373295,0.0,0.0,0.23222025381997166,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003412116228070175,0.0,On,0.008763618969278011,0,On,0.012148662973119062,0,On,0.26800249123720715,0.2010018684279053,On,0.00029711632920373295,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,4251.87568,Lower On,5500.065542222223,1.0,36.51073576759154,51.666666666666686,46.10666666666668,0.0,51.60114098757307,0.0,0.0,5500.065542222223,36.51073576759154,51.60114098757307,51.601140987573075,51.60114098757307,12.43753247303448,20.44437963658287,-0.16673147452827308,7.137920705749413,2.8,9.236100170605994,183.79622095051712,-1961.3967817983807,-349.8821795412402,-0.0,-0.0,513.1900715438251,0.0,3.0,0.015215904640108607,0.0,0,0.2124824873059089,197.99884266666666,20.488328947932203,0.2168889025861339,9.917898550450712,0.003164346989358554,120.18966379441115,1.2198659756052677,0.354773442405043,-2005.6279030786905,44.23112128030979
2025-01-01 00:09:00,0.3339514032637629,0.23222025381997166,0.00029711632920373295,0.005565856721062715,0.003870337563666194,4.951938820062216e-06,0.012175735197348186,0.0,0.3217756680664147,0.0,0.00029711632920373295,0.0,0.0,0.23222025381997166,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003412116228070175,0.0,On,0.008763618969278011,0,On,0.012148662973119062,0,On,0.26800249123720715,0.2010018684279053,On,0.00029711632920373295,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,4251.87568,Off,0.0,0.0,36.844896452054186,51.666666666666686,46.10666666666668,0.0,52.061199473952016,0.0,0.0,0.0,36.844896452054186,52.06119947395201,52.061199473952016,52.061199473952016,12.43753247303448,20.394204266365463,-0.21690684474567945,7.1531846000799595,2.8,9.236100170605994,186.5772872908634,-1968.907693531464,-348.34080362091055,-0.0,-0.0,513.1900715438251,0.0,3.0,0.01519207401990279,0.0,0,0.21214970463046892,197.99884266666666,21.728019367948875,0.21760448721792375,9.896533194876177,0.00316496995385741,120.2208531155675,1.2200740284908456,0.35482134408732785,-2012.956884089569,44.04919055810505
