Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Grill Gas Power (therms/hour),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,3.410411105161199,0.23222025381997166,0.00029711632920373295,3.4104111051611987,0.23222025381997166,0.00029711632920373295,0.012175735197348186,0.8250098313333335,0.3217756680664147,2.2514498705641026,0.00029711632920373295,0.0,0.0,0.23222025381997166,0.0,1.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.003412116228070175,0.0,0.008763618969278011,0.0,0.012148662973119062,0.0,0.26800249123720715,0.2010018684279053,0.00029711632920373295,2251.4498705641026,21.111111111111143,0.5166666666666666,0.0,2.1968024346666666,0.0546474358974359,0.5166666666666667,2196.8024346666666,4251.87568,825.0098313333333,0.15,36.00344724005501,51.66666666666668,46.10666666666668,0.0,51.755756373734286,0.0,0.0,825.0098313333333,36.00344724005501,51.65102226249621,51.762929995114106,51.59148158549736,12.43753247303448,20.744541277483037,-0.061574092080280175,7.283047051889739,2.8,9.236100170605994,2415.4015443423928,-2031.9058219314982,-359.2051308588574,0.0,0.0,513.1900715438251,0.0,3.0,0.015357833219621423,0.0,0.0,0.21446444883287483,197.99884266666666,9.966733093322544,0.21383040092433464,10.066306743747024,0.003177653568273269,119.1750526539656,1.2185523799416411,0.355228443441812,-2075.437660014846,43.53183808334816
2025-01-01 01:00:00,2.2209676763669224,0.23143979418517,7.427908230093324e-05,2.2209676763669224,0.23143979418517,7.427908230093324e-05,0.011919826480242923,0.0,0.3207350552200125,1.888312794666667,7.427908230093324e-05,0.0,0.0,0.23143979418517,0.0,1.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.0031562075109649117,0.0,0.008763618969278011,0.0,0.012148662973119062,0.0,0.26800249123720715,0.2010018684279053,7.427908230093324e-05,1888.3127946666666,21.111111111111143,0.4333333333333333,0.0,1.8424794613333335,0.04583333333333333,0.43333333333333335,1842.4794613333333,4251.87568,0.0,0.0,36.039424486253324,51.66666666666668,46.10666666666668,0.0,51.79775394347143,0.0,0.0,0.0,36.039424486253324,51.81573342732391,51.82472316925016,51.79775394347143,12.43753247303448,20.84035250513335,-0.0461998212554277,7.602771992344927,2.5,9.236100170605994,2046.4542649439702,-1769.7724798560832,-360.2038025498811,0.0,0.0,511.89354998031763,0.0,3.0,0.015057767212456495,0.0,0.0,0.21027417733299367,197.99884266666666,6.451722846867316,0.215049734534787,10.150029978634988,0.003214582334282414,118.90728516689096,1.2181873796981897,0.27969018820175207,-1812.3674761692373,42.59499631315405
2025-01-01 02:00:00,3.018828630494879,0.23065933455036833,7.427908230093324e-05,3.018828630494879,0.23065933455036833,7.427908230093324e-05,0.011919826480242923,0.0,0.3196944423736103,2.687214361641026,7.427908230093324e-05,0.0,0.0,0.23065933455036833,0.0,1.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.0031562075109649117,0.0,0.008763618969278011,0.0,0.012148662973119062,0.0,0.26800249123720715,0.2010018684279053,7.427908230093324e-05,2687.2143616410253,21.111111111111143,0.6166666666666667,0.0,2.6219900026666667,0.06522435897435898,0.6166666666666667,2621.9900026666664,4251.87568,0.0,0.0,35.80141659079716,51.66666666666668,46.10666666666668,0.0,51.60282284427865,0.0,0.0,0.0,35.80141659079716,51.633972487242744,51.64954730872479,51.60282284427865,12.43753247303448,20.86266614780462,-0.041682860374656565,8.192243338241898,1.6500000000000001,9.236100170605994,2828.21063734882,-1630.8188143321565,-376.17009679758627,0.0,0.0,510.85293713391536,0.0,3.0,0.014954231202579753,0.0,0.0,0.20882834881180612,197.99884266666666,6.313435371465599,0.21722568783183502,10.2007979247107,0.003251860757838636,120.46978138819428,1.218067580182379,0.19615915483909097,-1672.1059149650057,41.28710063284906
2025-01-01 03:00:00,2.5092255055806634,0.22987887491556666,0.00014855816460186648,2.5092255055806634,0.22987887491556663,0.00014855816460186648,0.011749220668839414,0.0,0.31865382952720805,2.178822455384615,0.00014855816460186648,0.0,0.0,0.22987887491556666,0.0,1.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.002985601699561403,0.0,0.008763618969278011,0.0,0.012148662973119062,0.0,0.26800249123720715,0.2010018684279053,0.00014855816460186648,2178.8224553846153,21.111111111111143,0.49999999999999994,0.0,2.12593784,0.052884615384615384,0.5,2125.93784,4251.87568,0.0,0.0,35.73434345591199,51.66666666666668,46.10666666666668,0.0,51.4092771752461,0.0,0.0,0.0,35.73434345591199,51.45338726670922,51.475442312440784,51.4092771752461,12.43753247303448,20.739250349969744,-0.06065643578852355,8.093324828088623,1.6500000000000001,9.236100170605994,2320.6208355460826,-1921.922815368086,-377.7124644959254,0.0,0.0,509.64171847610965,0.0,3.0,0.015115579478379198,0.0,0.0,0.21108149667092288,197.99884266666666,9.86912618128256,0.22135991197388924,10.186691905917987,0.0032889420156314558,112.99546550247209,1.2185516087194197,0.23913077696773535,-1969.4080423210135,47.4852269529274
2025-01-01 04:00:00,2.2176752320163122,0.22909841528076502,0.0005199535761065327,2.217675232016312,0.22909841528076502,0.0005199535761065327,0.011749220668839414,0.0,0.31761321668080583,1.888312794666667,0.0005199535761065327,0.0,0.0,0.22909841528076502,0.0,1.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.002985601699561403,0.0,0.008763618969278011,0.0,0.012148662973119062,0.0,0.26800249123720715,0.2010018684279053,0.0005199535761065327,1888.3127946666666,21.111111111111143,0.4333333333333333,0.0,1.8424794613333335,0.04583333333333333,0.43333333333333335,1842.4794613333333,4251.87568,0.0,0.0,35.389888005555925,51.66666666666668,46.10666666666668,0.0,51.21692828754944,0.0,0.0,0.0,35.389888005555925,51.2738037944074,51.30224154783638,51.21692828754944,12.43753247303448,20.855244606526444,-0.042057497876460265,7.823329289497413,0.55,9.236100170605994,1986.0688119580966,-1843.8647014541068,-418.73697309702004,0.0,0.0,508.6011056297074,0.0,3.0,0.015651968278659882,0.0,0.0,0.2185718976127271,197.99884266666666,7.891884758742831,0.22196311961165696,10.271606957241346,0.003323130548251374,117.2802235008801,1.2174744839754268,0.21622268778543235,-1894.1144773612289,50.24977590712204
2025-01-01 05:00:00,3.243715642435931,0.2332114428375638,0.0008913489876111988,3.243715642435931,0.2332114428375638,0.0008913489876111988,0.013592513027760007,0.0,0.3250265222286838,2.9050966071794875,0.0008913489876111988,0.0,0.0,0.2332114428375638,0.0,1.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.003326813322368421,0.0,0.010265699705391585,0.0,0.014077931778598661,0.0,0.27348652797960554,0.20511489598470406,0.0008913489876111988,2905.0966071794874,21.111111111111143,0.6666666666666666,0.0,2.834583786666667,0.07051282051282051,0.6666666666666666,2834.583786666667,4251.87568,0.0,0.0,32.78792834563515,51.66666666666668,46.10666666666668,0.0,50.705925776069606,0.24475144822253866,654.9088262355236,0.0,32.78792834563515,48.97590777867459,50.70947189930118,48.10735265674552,12.43753247303448,20.832809646354452,-0.05227416267129771,7.956523079318088,-0.25000000000000006,9.236100170605994,2957.196046100886,-1953.5704992955486,-440.76782330709443,0.0,0.0,483.4180200258715,0.0,2.4840000000000004,0.015867601114269506,0.0,0.0,0.22158310216078816,163.94304172800003,9.449242202622127,0.2245839373188845,10.297300569125364,0.003359629072152603,91.06822691844422,1.2169296438358255,0.19130272937937995,-2003.0999886562097,49.529489360660975
2025-01-01 06:00:00,2.438406429398894,0.23065933455036833,0.0021540933867270637,2.438406429398894,0.23065933455036833,0.0021540933867270637,0.012516946820155203,0.0,0.3196944423736103,2.1061950402051286,0.0021540933867270637,0.0,0.0,0.23065933455036833,0.0,1.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.003753327850877193,0.0,0.008763618969278011,0.0,0.012148662973119062,0.0,0.26800249123720715,0.2010018684279053,0.0021540933867270637,2106.195040205128,21.111111111111143,0.4833333333333333,0.0,2.0550732453333334,0.05112179487179487,0.48333333333333334,2055.0732453333335,4251.87568,0.0,0.0,31.378589937750142,51.66666666666668,46.10666666666668,0.0,50.3326223555885,0.0,0.0,0.0,31.378589937750142,47.63045719695803,50.3326223555885,46.279374617642794,12.43753247303448,20.76118602921948,-0.05775790899906408,7.523657894385336,0.3,9.236100170605994,2141.5951682698264,-2087.8167658402353,-421.14730246817186,0.0,0.0,445.5164428658276,0.0,2.0010000000000003,0.01566100212239402,0.0,0.0,0.21869805071580992,132.0652280586667,11.030987667042718,0.22689829063498132,10.287326919631061,0.0033794997604364115,55.42241918346193,1.2172113725959226,0.2260789271713623,-2141.4433390630356,53.626573222800396
2025-01-01 07:00:00,3.7714460862617925,0.2611902740026412,0.0034168377858429287,3.771446086261793,0.2611902740026412,0.0034168377858429287,0.03665874000027929,1.1000131084444444,0.3833243672529661,2.2514498705641026,0.0034168377858429287,0.0,0.0,0.2611902740026412,0.0,1.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.0034974191337719296,0.0,0.03316132086650736,0.0,0.035070668582777666,0.0,0.30662918481409995,0.22997188861057488,0.0034168377858429287,2251.4498705641026,21.111111111111143,0.5166666666666666,0.0,2.1968024346666666,0.0546474358974359,0.5166666666666667,2196.8024346666666,4251.87568,1100.0131084444445,0.2,33.95194572504379,51.66666666666668,46.10666666666668,0.0,51.10436380868769,0.1863702973032632,503.0098209109346,1100.0131084444445,33.95194572504379,50.00961221157745,51.10436380868769,49.46223641302234,12.43753247303448,20.893462594066094,-0.031040089155313016,7.2804705982599796,-0.55,9.236100170605994,2335.0057553052693,-2314.8480347360164,-456.0513898784098,0.0,0.0,530.5842923749251,2.0573032330075205,2.0010000000000003,0.016128826906955794,0.0,0.0,0.22523098951887063,132.0652280586667,9.022982244651555,0.2262539923934249,10.36554440500074,0.0033975686762531356,62.95343534926293,1.2166505344602963,0.22887149181208055,-2369.343745405051,54.49571066903466
2025-01-01 08:00:00,4.285778895750296,0.2693920659681885,0.003268279621241062,4.285778895750295,0.26939206596818854,0.003268279621241062,0.041707377267400286,1.0083453494074075,0.4032569770754868,2.832469192,0.003268279621241062,0.0,0.0,0.2693920659681885,0.0,1.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0026443900767543858,0.0,0.0390629871906459,0.0,0.04406755578456867,0.0,0.31652429458842746,0.2373932209413205,0.003268279621241062,2832.4691919999996,21.111111111111143,0.65,0.0,2.7637191920000004,0.06875,0.65,2763.719192,4251.87568,1008.3453494074075,0.18333333333333332,34.496927440734595,51.66666666666668,46.10666666666668,0.0,51.52740044460737,0.3702526723785498,1006.5730079614852,1008.3453494074075,34.496927440734595,50.39974369234347,51.52740044460737,49.83591531621152,12.43753247303448,20.792158439984995,-0.05659657929443724,6.656223545899082,-1.4,9.236100170605994,2906.8664728255258,-2534.289753496397,-485.1483657177114,0.0,0.0,504.1356783470305,172.6057737706782,1.23225,0.016535519329564593,0.0,0.0,0.23091024550583286,81.32802462533333,55.40996819620701,0.22891041722018454,10.34322745439703,0.003414530922076468,37.21499970559431,1.2176292959590787,0.24338921721149093,-2592.0521652099496,57.76241171355272
2025-01-01 09:00:00,2.359165576808556,0.26340135191806857,0.003045442374338263,2.359165576808556,0.26340135191806857,0.003045442374338263,0.03679597424516479,0.18333551807407408,0.3959761201816247,1.7430579643076924,0.003045442374338263,0.0,0.0,0.26340135191806857,0.0,1.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0021325726425438594,0.0,0.034663401602620936,0.0,0.04477431762419981,0.0,0.30853667585493416,0.23140250689120057,0.003045442374338263,1743.0579643076921,21.111111111111143,0.39999999999999997,0.0,1.700750272,0.0423076923076923,0.4,1700.750272,4251.87568,183.3355180740741,0.03333333333333333,33.168920717647595,51.66666666666668,46.10666666666668,0.0,51.27839625486801,0.18609526414058244,503.0098209109346,183.3355180740741,33.168920717647595,49.2216814592139,51.27839625486801,48.193324061386846,12.43753247303448,20.776805317363127,-0.061121086652019055,6.493797692603818,-0.85,9.236100170605994,1909.8460810485583,-2275.0395991373475,-464.65731058388184,0.0,0.0,477.1081417249441,557.6404369839287,0.9990000000000001,0.01626754885431898,0.0,0.0,0.2271681720339313,65.933614608,154.3372855998037,0.2299697495520622,10.352444086602997,0.003425362828944199,42.08329687536027,1.2182960395043156,0.2400852422073015,-2329.9076809368153,54.86808179946761
