Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.14564954116666093,0.0638454456542578,0.06276282030833698,0.14564954116666093,0.0638454456542578,0.06276282030833698,0.014081096811524522,0.0,0.0879787007653928,0.04358974358974359,0.06276282030833698,0.0,0.0,0.0638454456542578,0.0,1.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.004278193530701754,0.0,0.009802903280822768,0.0,0.00285143989304904,0.0,0.05181574791394104,0.03886181093545577,0.0,0.0,1478.309598997151,17.77777777777783,0.41599716882205495,0.0,1.8393969484231325,0.04358974358974359,0.5333333333333333,1434.7198554074073,2690.099728888889,0.0,0.0,38.45732074167716,51.66666666666668,46.10666666666668,0.0,50.50786948177436,0.0,0.0,0.0,38.45732074167716,50.51803643173877,50.523119906720986,50.50786948177436,12.43753247303448,17.463834701214147,-0.05341637335637882,6.70871667894219,2.8,9.236100170605994,1113.898207771568,-965.1681901082594,-587.2719610274113,0.0,0.0,230.4319236673859,0.0,2.0,0.030725201537155723,0.0,0.0,0.7837441629307392,131.99922844444444,-7.571353865557452,0.2636435510046024,8.583900047483798,0.003192825332137932,21.760749353664213,1.2322974221810108,0.1934823450909717,-985.6200735205053,20.45188341224595
2025-01-01 01:00:00,0.14449588882789824,0.06322085478628775,0.06276282030833698,0.1444958888278982,0.06322085478628775,0.06276282030833698,0.01376023229672189,0.0,0.08714591294143273,0.04358974358974359,0.06276282030833698,0.0,0.0,0.06322085478628775,0.0,1.0,0.0,0.0,0.032478725134442644,0.024359043850831975,0.0,0.0,0.003957329015899122,0.0,0.009802903280822768,0.0,0.00285143989304904,0.0,0.05181574791394104,0.03886181093545577,0.0,0.0,1478.309598997151,17.77777777777783,0.41599716882205495,0.0,1.8393969484231325,0.04358974358974359,0.5333333333333333,1434.7198554074073,2690.099728888889,0.0,0.0,38.08083260220577,51.66666666666668,46.10666666666668,0.0,50.16796455834002,0.0,0.0,0.0,38.08083260220577,50.19580607377777,50.20972683149664,50.16796455834002,12.43753247303448,17.464672259756586,-0.055698603233510786,7.014802402315739,2.5,9.236100170605994,1141.4335542658296,-848.1149790046181,-558.2309635107761,0.0,0.0,229.2782713286232,0.0,2.0,0.028633039812201177,0.0,0.0,0.7303769120159703,131.99922844444444,-7.923352549168245,0.26469951929902563,8.599498068697455,0.003205663749674707,27.45829415361143,1.2323441135700928,0.1517066505042576,-867.6955933974706,19.580614392852414
2025-01-01 02:00:00,0.14366310100393817,0.0625962639183177,0.06276282030833698,0.14366310100393817,0.0625962639183177,0.06276282030833698,0.01376023229672189,0.0,0.08631312511747266,0.04358974358974359,0.06276282030833698,0.0,0.0,0.0625962639183177,0.0,1.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.003957329015899122,0.0,0.009802903280822768,0.0,0.00285143989304904,0.0,0.05181574791394104,0.03886181093545577,0.0,0.0,1478.309598997151,17.77777777777783,0.41599716882205495,0.0,1.8393969484231325,0.04358974358974359,0.5333333333333333,1434.7198554074073,2690.099728888889,0.0,0.0,37.68078016164795,51.66666666666668,46.10666666666668,0.0,49.830709120987805,0.0,0.0,0.0,37.68078016164795,49.8768940393074,49.8999864984672,49.830709120987805,12.43753247303448,17.489061802961714,-0.04917665165113618,7.4982924406894345,1.6500000000000001,9.236100170605994,1141.8126489356014,-782.4616419371864,-558.3958381419668,0.0,0.0,228.44548350466312,0.0,2.0,0.026921642885094903,0.0,0.0,0.6867222804766091,131.99922844444444,-6.5465954242458935,0.26579597131819127,8.632114574715585,0.003223988676206386,36.01895968400812,1.2322270703938936,0.10520132251357973,-801.1370762661384,18.675434328951994
2025-01-01 03:00:00,0.14261640350344298,0.06197167305034765,0.06276282030833698,0.14261640350344298,0.06197167305034765,0.06276282030833698,0.013546322620186802,0.0,0.08548033729351259,0.04358974358974359,0.06276282030833698,0.0,0.0,0.06197167305034765,0.0,1.0,0.0,0.0,0.030813149486522508,0.023109862114891876,0.0,0.0,0.003743419339364035,0.0,0.009802903280822768,0.0,0.00285143989304904,0.0,0.05181574791394104,0.03886181093545577,0.0,0.0,1478.309598997151,17.77777777777783,0.41599716882205495,0.0,1.8393969484231325,0.04358974358974359,0.5333333333333333,1434.7198554074073,2690.099728888889,0.0,0.0,37.30181237345535,51.66666666666668,46.10666666666668,0.0,49.520412890432205,0.0,0.0,0.0,37.30181237345535,49.56114087903532,49.58150487333689,49.520412890432205,12.43753247303448,17.499190993530377,-0.04885202444346414,7.386638911246016,1.6500000000000001,9.236100170605994,1118.2376614404454,-921.4622373660229,-581.1440907790659,0.0,0.0,227.39878600416796,0.0,2.0,0.02803678631893304,0.0,0.0,0.715167566866164,131.99922844444444,-6.326632781807581,0.26717488464544253,8.65859814375947,0.0032429073935400865,21.35749753409817,1.2321700739256625,0.12899209194122244,-942.9423220583043,21.480084692281316
2025-01-01 04:00:00,0.17992464132050856,0.061347082182377596,0.11768028807813183,0.17992464132050856,0.061347082182377596,0.11768028807813183,0.013546322620186802,0.0,0.08464754946955252,0.08173076923076923,0.11768028807813183,0.0,0.0,0.061347082182377596,0.0,1.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.003743419339364035,0.0,0.009802903280822768,0.0,0.00285143989304904,0.0,0.05181574791394104,0.03886181093545577,0.0,0.0,2771.830498119658,21.111111111111143,0.779994691541353,0.0,3.4488692782933734,0.08173076923076923,1.0,2690.099728888889,2690.099728888889,0.0,0.0,35.79520844839852,51.66666666666668,46.10666666666668,0.0,49.236167126789574,0.0,0.0,0.0,35.79520844839852,49.25141447246319,49.259038145299996,49.236167126789574,12.43753247303448,18.48513673686637,-2.0704188186892187,7.159642625010695,0.55,9.236100170605994,2277.477743574981,-891.1125967741373,-705.5859330427774,0.0,0.0,226.56599818020788,0.0,2.0,0.029864896840131477,0.0,0.0,0.7617993504998337,131.99922844444444,-15.332819682107447,0.251749592487227,9.120648929016818,0.0032513132440229317,29.872845329149122,1.2274261369053516,0.11620046573441008,-913.992077152657,22.879480378519627
2025-01-01 05:00:00,0.18035246067357874,0.061347082182377596,0.11768028807813183,0.18035246067357874,0.061347082182377596,0.11768028807813183,0.013974141973256977,0.0,0.08464754946955252,0.08173076923076923,0.11768028807813183,0.0,0.0,0.061347082182377596,0.0,1.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.0041712386924342105,0.0,0.009802903280822768,0.0,0.00285143989304904,0.0,0.05181574791394104,0.03886181093545577,0.0,0.0,2771.830498119658,21.111111111111143,0.779994691541353,0.0,3.4488692782933734,0.08173076923076923,1.0,2690.099728888889,2690.099728888889,0.0,0.0,34.055139860836796,51.66666666666668,46.10666666666668,0.0,48.92581573834257,0.0,0.0,0.0,34.055139860836796,48.95807298687783,48.97420161114547,48.92581573834257,12.43753247303448,19.68687431749894,-0.924236793612202,7.276511920376063,-0.25000000000000006,9.236100170605994,2171.9418999697946,-955.6917017319809,-814.3257649735381,0.0,0.0,226.99381753327808,0.0,2.0,0.03103303580953081,0.0,0.0,0.7915964568801297,131.99922844444444,-12.5566507096029,0.2350366820337664,9.69224120935559,0.0032754028429654016,29.43057135138455,1.2217532040286423,0.10235973174792516,-979.3665568056697,23.674855073688935
2025-01-01 06:00:00,0.12125473358975968,0.0625962639183177,0.029420072019532957,0.12125473358975968,0.0625962639183177,0.029420072019532957,0.014508916164594697,0.0,0.08631312511747266,0.020432692307692308,0.029420072019532957,0.0,0.0,0.0625962639183177,0.0,1.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.00470601288377193,0.0,0.009802903280822768,0.0,0.00285143989304904,0.0,0.05181574791394104,0.03886181093545577,0.0,0.0,692.9576245299145,17.77777777777783,0.19499867288533826,0.0,0.8622173195733434,0.020432692307692308,0.25,672.5249322222222,2690.099728888889,0.0,0.0,35.57901762158685,51.66666666666668,46.10666666666668,0.0,48.61879222767617,0.0,0.0,0.0,35.57901762158685,48.66766271440288,48.69209795776624,48.61879222767617,12.43753247303448,18.086207005896235,-0.038317975161296286,6.948073180293708,0.3,9.236100170605994,248.76906257505115,-1038.1361450751385,-686.9541351067961,0.0,0.0,229.19416737253593,0.0,2.0,0.029367585259381938,0.0,0.0,0.7491138340810409,131.99922844444444,13.57140577939683,0.26076808232679244,8.967695753969615,0.0032832207293437463,13.65111307853711,1.2284719558008654,0.12220301144679503,-1064.9324488954715,26.796303820333026
2025-01-01 07:00:00,0.14788740613184487,0.06413932945581596,0.06276282030833698,0.14788740613184487,0.06413932945581596,0.06276282030833698,0.015599828795711777,0.0,0.0886978337463895,0.04358974358974359,0.06276282030833698,0.0,0.0,0.06413932945581596,0.0,1.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.004385148368969297,0.0,0.011214680426742478,0.0,0.003178727805301524,0.0,0.05220759298268526,0.039155694737013934,0.0,0.0,1478.309598997151,17.77777777777783,0.41599716882205495,0.0,1.8393969484231325,0.04358974358974359,0.5333333333333333,1434.7198554074073,2690.099728888889,0.0,0.0,35.88194624232618,51.66666666666668,46.10666666666668,0.0,48.32073108950273,0.023956616390554932,59.74572239463536,0.0,35.88194624232618,48.30585887368853,48.37104354293175,48.248110312352416,12.43753247303448,17.4618326926653,-0.050312844428892355,6.717064043379124,-0.55,9.236100170605994,1011.209770726203,-1162.8646738590612,-702.9936295297869,0.0,0.0,230.4313724013133,0.2878909247624838,1.9665,0.029588435087587128,0.0,0.0,0.7547473126289606,129.788241368,5.46242885752562,0.27177223502441283,8.692923261219843,0.0032945100289219513,27.350863586896175,1.2310935923529527,0.1237792292442467,-1189.6240415120046,26.759367652943393
2025-01-01 08:00:00,0.8789945950326694,0.0733211251338619,0.06668549657760804,0.8789945950326695,0.0733211251338619,0.06668549657760804,0.05546187555213101,0.6666390874074075,0.11057952950902847,0.04631410256410256,0.06668549657760804,0.0,0.0,0.0733211251338619,0.0,1.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0033155999862938598,0.0,0.05214627556583715,0.0,0.012818029330545917,0.0,0.06361719939611978,0.047712899547089814,0.0,0.0,1570.7039489344727,17.77777777777783,0.4419969918734334,0.0,1.9543592576995783,0.04631410256410256,0.5666666666666667,1524.3898463703704,2690.099728888889,666.6390874074075,0.26666666666666666,37.78281146274617,51.66666666666668,46.10666666666668,0.0,50.33828550407097,0.09155955145596871,235.34970375724603,666.6390874074075,37.78281146274617,49.89643737882591,50.33831021595856,49.675488604315795,12.43753247303448,17.464621379552547,-0.05289974754765326,6.105172124605255,-1.4,9.236100170605994,1036.8538491323734,-1280.1959792272235,-765.3629934343287,0.0,0.0,227.58781532565334,11.686155527469827,1.0,0.030684745481236876,0.0,0.0,0.7827122023220104,65.99961422222222,3.9250783065760504,0.27248367243329663,8.706673826107899,0.0033021313696016685,3.2940916286245496,1.2316545546007485,0.13185651382008012,-1308.2118684144086,28.015889187185497
2025-01-01 09:00:00,0.2164352757006879,0.0733211251338619,0.06864683471224356,0.2164352757006879,0.0733211251338619,0.06864683471224357,0.05611261855752266,0.0,0.1126463750918832,0.04767628205128205,0.06864683471224356,0.0,0.0,0.0733211251338619,0.0,1.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0026738709566885965,0.0,0.053438747600834065,0.0,0.014884874913400646,0.0,0.06361719939611978,0.047712899547089814,0.0,0.0,1616.9011239031338,17.77777777777783,0.45499690339912263,0.0,2.011840412337801,0.04767628205128205,0.5833333333333334,1569.2248418518518,2690.099728888889,0.0,0.0,38.01070159788506,51.66666666666668,46.10666666666668,0.0,51.34271120269703,0.06340085700072054,171.97079554131525,0.0,38.01070159788506,50.15106236209318,51.34271120269703,49.555237941791255,12.43753247303448,17.5044587056592,-0.04551051347713582,5.927394931147332,-0.85,9.236100170605994,1122.574674824759,-1138.4339068161057,-732.0668731937242,0.0,0.0,230.3054039138997,38.044127801364546,1.0,0.030187286222971677,0.0,0.0,0.7700229189176454,65.99961422222222,7.43502020144979,0.27278891565618363,8.741133621126956,0.0033124941498902474,34.58800267228839,1.2320960916277761,0.1299883862582006,-1164.4510928575694,26.017186041463688
