Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.14564954116666093,0.0638454456542578,0.06276282030833698,0.0879787007653928,0.04358974358974359,0.014081096811524522,0.0,0.06276282030833698,0.0,50.508837138298084,17.472948167289456,-0.052174333791318264
2025-01-01 01:00:00,0.14313370934071873,0.06322085478628775,0.06080148217370144,0.08714591294143273,0.042227564102564105,0.01376023229672189,0.0,0.06080148217370144,0.0,50.16900587004329,17.47237349825245,-0.06050552766143694
2025-01-01 02:00:00,0.14366310100393817,0.0625962639183177,0.06276282030833698,0.08631312511747266,0.04358974358974359,0.01376023229672189,0.0,0.06276282030833698,0.0,49.831585427554586,17.48276622557211,-0.05095089468213955
2025-01-01 03:00:00,0.14261640350344298,0.06197167305034765,0.06276282030833698,0.08548033729351259,0.04358974358974359,0.013546322620186802,0.0,0.06276282030833698,0.0,49.521231343349,17.51240878899613,-0.03999971600919873
2025-01-01 04:00:00,0.17992464132050856,0.061347082182377596,0.11768028807813183,0.08464754946955252,0.08173076923076923,0.013546322620186802,0.0,0.11768028807813183,0.0,49.23656626495407,18.38228615004292,-2.1732694055126704
2025-01-01 05:00:00,0.18035246067357874,0.061347082182377596,0.11768028807813183,0.08464754946955252,0.08173076923076923,0.013974141973256977,0.0,0.11768028807813183,0.0,48.9255978551116,19.652219523573727,-0.9588915875374142
2025-01-01 06:00:00,0.11989255410258019,0.0625962639183177,0.02745873388489743,0.08631312511747266,0.01907051282051282,0.014508916164594697,0.0,0.02745873388489743,0.0,48.61836191150194,18.08803133781932,-0.03357112899023835
2025-01-01 07:00:00,0.15061176510620383,0.06413932945581596,0.06668549657760804,0.0886978337463895,0.04631410256410256,0.015599828795711777,0.0,0.06668549657760804,0.0,48.32021574739185,17.45720230228352,-0.05326748474688733
2025-01-01 08:00:00,0.8789945950326694,0.0733211251338619,0.06668549657760804,0.11057952950902847,0.04631410256410256,0.05546187555213101,0.6666390874074075,0.06668549657760804,0.0,50.33782004109777,17.46310655323388,-0.05086272004042781
2025-01-01 09:00:00,0.21507309621350842,0.0733211251338619,0.06668549657760804,0.1126463750918832,0.04631410256410256,0.05611261855752266,0.0,0.06668549657760804,0.0,51.34222013466297,17.484331994861343,-0.05514077793152801
2025-01-01 10:00:00,1.1189112329965183,0.11311705558935409,0.06080148217370144,0.39709575369102057,0.042227564102564105,0.0546137707584892,0.6249741444444445,0.06080148217370144,0.0,51.04881755600083,17.49783695166477,-0.04927770605025425
2025-01-01 11:00:00,1.5756878720190608,0.11311705558935409,0.058840144039065914,0.3987097762719917,0.040865384615384616,0.052824194094647316,1.0832885170370372,0.058840144039065914,0.0,51.14689533109028,17.48239651156465,-0.04701546625013435
2025-01-01 12:00:00,0.8517714079540583,0.07394571600183195,0.05491746776979486,0.13706727143355474,0.03814102564102564,0.05158896643503345,0.6249741444444445,0.05491746776979486,0.0,51.23437876651949,17.501550345761757,-0.04071362235391517
2025-01-01 13:00:00,0.3690343968184215,0.08856434939187253,0.05295612963515932,0.2806936929549307,0.036778846153846155,0.051561857709644596,0.0,0.05295612963515932,0.0,50.96870429448946,17.503210588023652,-0.04817366830318542
2025-01-01 14:00:00,1.4399845524614745,0.130242051973975,0.11768028807813183,0.5236975329879581,0.08173076923076923,0.042922333946450814,0.7916339162962964,0.11768028807813183,0.0,51.042084988245406,19.112058838905448,-1.444252100954248
2025-01-01 15:00:00,1.1632191549338313,0.1039413745095109,0.09610556859714099,0.32994224303089337,0.06674679487179487,0.05822608666077253,0.7083040303703705,0.09610556859714099,0.0,51.15013808503593,20.788439599425935,-0.04940447090983889
2025-01-01 16:00:00,0.2578147679686402,0.07858320509691322,0.07256951098151462,0.13584754147957903,0.05040064102564103,0.07156658546342012,0.0,0.07256951098151462,0.0,51.2060718295133,20.870506328758612,-0.04598047251641836
2025-01-01 17:00:00,0.31996044157806997,0.08305231876747757,0.08826021605859886,0.16602755690433268,0.06129807692307692,0.09263480775066038,0.0,0.08826021605859886,0.0,50.88829349081824,20.869894370756224,-0.03743927431825303
2025-01-01 18:00:00,0.36301274354442614,0.08494112995386778,0.07845352538542122,0.19873008577433093,0.05448717948717949,0.10979547828291568,0.0,0.07845352538542122,0.0,50.412314959906375,20.78029626415482,-0.050283386845386364
2025-01-01 19:00:00,0.28926747797891544,0.08298316963769918,0.0,0.18058520469234896,0.0,0.10868227328656645,0.0,0.0,0.0,50.037633839393,19.160843067272342,0.0
2025-01-01 20:00:00,0.9659476458620035,0.0809928834566059,0.021574719480990833,0.19317503638228548,0.01498397435897436,0.09114954771333618,0.6666390874074075,0.021574719480990833,0.0,51.000902001168825,17.41138948427244,-0.05793435496105701
2025-01-01 21:00:00,0.2916663439658411,0.07767147652727859,0.05295612963515932,0.18341125250052775,0.036778846153846155,0.0714762453114672,0.0,0.05295612963515932,0.0,51.050261528057185,17.494252333970017,-0.04470964117073173
2025-01-01 22:00:00,0.25632666198903775,0.07356989318797985,0.07060817284687909,0.1460206947800333,0.049038461538461545,0.06126750567054289,0.0,0.07060817284687909,0.0,50.69930297716302,17.510787850572076,-0.05005667177710897
2025-01-01 23:00:00,0.15949062824310917,0.06447003652222785,0.08041486352005675,0.08881148858935287,0.05584935897435897,0.014829780679397329,0.0,0.08041486352005675,0.0,50.35230092771018,17.453406115929855,-0.05331171151627488
2025-01-02 00:00:00,0.15109825911537886,0.0638454456542578,0.07060817284687909,0.0879787007653928,0.049038461538461545,0.014081096811524522,0.0,0.07060817284687909,0.0,50.0091707809655,17.46553347607249,-0.05301492165641785
2025-01-02 01:00:00,0.14994460677661617,0.06322085478628775,0.07060817284687909,0.08714591294143273,0.049038461538461545,0.01376023229672189,0.0,0.07060817284687909,0.0,49.66957037872569,17.515219008787394,-0.050702220960611534
2025-01-02 02:00:00,0.15592271638855357,0.0625962639183177,0.08041486352005675,0.08631312511747266,0.05584935897435897,0.01376023229672189,0.0,0.08041486352005675,0.0,49.333514353078,17.55066793406838,-0.03071476476267533
2025-01-02 03:00:00,0.15623819837523784,0.06197167305034765,0.08237620165469228,0.08548033729351259,0.057211538461538466,0.013546322620186802,0.0,0.08237620165469228,0.0,49.001070937639746,17.4528526344589,-0.05769028513408572
2025-01-02 04:00:00,0.17992464132050856,0.061347082182377596,0.11768028807813183,0.08464754946955252,0.08173076923076923,0.013546322620186802,0.0,0.11768028807813183,0.0,48.67702263658032,18.6429654417793,-1.9232086120221212
2025-01-02 05:00:00,0.18035246067357874,0.061347082182377596,0.11768028807813183,0.08464754946955252,0.08173076923076923,0.013974141973256977,0.0,0.11768028807813183,0.0,48.36868892792438,19.572284521724765,-1.038826589386379
2025-01-02 06:00:00,0.12125473358975968,0.0625962639183177,0.029420072019532957,0.08631312511747266,0.020432692307692308,0.014508916164594697,0.0,0.029420072019532957,0.0,48.06217096374543,17.979950798054908,-0.03784775966443128
