Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 06:54:00,1.627681783960471,0.2559647300201733,0.0,0.027128029732674516,0.004266078833669555,0.0,0.026530788254392,0.0,1.5511509957060787,0.0,0.05,0.0,0.0,0.0,0.24138139668683994,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0417481102350739,0.03131108267630542,On,0.8196802108661685,0,On,0.006351233552631579,0.0,On,0.02017955470176042,0,On,0.009103801362161996,0,On,0.2800937520140461,0.21007031401053453,On,0.20869360217822072,0,On,0.19183151905040766,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,36.623197149324106,51.666666666666686,46.10666666666668,0.0,50.84674950507927,0.0,0.0,0.0,36.623197149324106,49.182292789458245,50.84674950507927,48.35006443164773,12.43753247303448,17.775195216186663,0.0,5.885832769019013,0.0,-1973.7005810904539,-895.6308065450901,-2901.106112014797,-0.0,-0.0,1060.0388694927767,0.0,2.0,0.12408991703063259,0.0,0,0.5957665645151912,131.99922844444444,-132.63333856843366,0.22726193466261144,8.276553740153517,0.002808299394025581,0.6583174387049411,1.2301269589654986,0.013957089812526077,-108.04770147938952,-787.5831050657006
2025-01-01 06:55:00,1.627681783960471,0.2559647300201733,0.0,0.027128029732674516,0.004266078833669555,0.0,0.026530788254392,0.0,1.5511509957060787,0.0,0.05,0.0,0.0,0.0,0.24138139668683994,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0417481102350739,0.03131108267630542,On,0.8196802108661685,0,On,0.006351233552631579,0.0,On,0.02017955470176042,0,On,0.009103801362161996,0,On,0.2800937520140461,0.21007031401053453,On,0.20869360217822072,0,On,0.19183151905040766,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,36.72656338256876,51.666666666666686,46.10666666666668,0.0,50.84399877957855,0.0,0.0,0.0,36.72656338256876,49.179956535415336,50.84399877957855,48.34793541333374,12.43753247303448,17.684002910946187,0.0,5.829520067787263,0.0,-1941.8741993086014,-889.060423933895,-2877.2422099336354,-0.0,-0.0,1060.0388694927767,0.0,2.0,0.12370381813785197,0.0,0,0.5939128699006784,131.99922844444444,-124.67085886774271,0.22857235168897955,8.233441358120537,0.002808300557369134,1.1969313050194472,1.2305126699235585,0.013957089812526077,-107.01395516498306,-782.046468768912
2025-01-01 06:56:00,1.627681783960471,0.2559647300201733,0.0,0.027128029732674516,0.004266078833669555,0.0,0.026530788254392,0.0,1.5511509957060787,0.0,0.05,0.0,0.0,0.0,0.24138139668683994,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0417481102350739,0.03131108267630542,On,0.8196802108661685,0,On,0.006351233552631579,0.0,On,0.02017955470176042,0,On,0.009103801362161996,0,On,0.2800937520140461,0.21007031401053453,On,0.20869360217822072,0,On,0.19183151905040766,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,36.82727867449741,51.666666666666686,46.10666666666668,0.0,50.841240968621,0.0,0.0,0.0,36.82727867449741,49.177613687470235,50.841240968621,48.34580004689485,12.43753247303448,17.595082362609546,0.0,5.773882468390551,0.0,-1911.105127257389,-884.2524647733071,-2854.0484102087385,-0.0,-0.0,1060.0388694927767,0.0,2.0,0.12332675103608429,0.0,0,0.5921025377061908,131.99922844444444,-117.09558654142705,0.22985838259574629,8.191520955815502,0.0028083026718594487,1.722561346669707,1.2308890044218943,0.013957089812526077,-105.99260186349471,-778.2598629098125
2025-01-01 06:57:00,1.627681783960471,0.2559647300201733,0.0,0.027128029732674516,0.004266078833669555,0.0,0.026530788254392,0.0,1.5511509957060787,0.0,0.05,0.0,0.0,0.0,0.24138139668683994,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0417481102350739,0.03131108267630542,On,0.8196802108661685,0,On,0.006351233552631579,0.0,On,0.02017955470176042,0,On,0.009103801362161996,0,On,0.2800937520140461,0.21007031401053453,On,0.20869360217822072,0,On,0.19183151905040766,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,36.9254572594036,51.666666666666686,46.10666666666668,0.0,50.83847625539647,0.0,0.0,0.0,36.9254572594036,49.17526441473083,50.83847625539647,48.34365849439802,12.43753247303448,17.508335561266666,0.0,5.718880739402989,0.0,-1881.3435948833958,-878.0108275745318,-2831.493669936305,-0.0,-0.0,1060.0388694927767,0.0,2.0,0.12295834037722403,0.0,0,0.5903337658525859,131.99922844444444,-109.88879443986713,0.23112089252128773,8.150104460637177,0.002808305713993657,2.235744176630206,1.2312563602273903,0.013957089812526077,-104.98292139384576,-773.027906180686
2025-01-01 06:58:00,1.627681783960471,0.2559647300201733,0.0,0.027128029732674516,0.004266078833669555,0.0,0.026530788254392,0.0,1.5511509957060787,0.0,0.05,0.0,0.0,0.0,0.24138139668683994,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0417481102350739,0.03131108267630542,On,0.8196802108661685,0,On,0.006351233552631579,0.0,On,0.02017955470176042,0,On,0.009103801362161996,0,On,0.2800937520140461,0.21007031401053453,On,0.20869360217822072,0,On,0.19183151905040766,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,37.02120363884096,51.666666666666686,46.10666666666668,0.0,50.83570481520174,0.0,0.0,0.0,37.02120363884096,49.17290887901787,50.83570481520174,48.34151091092593,12.43753247303448,17.423672854807084,0.0,5.664521385623911,0.0,-1852.5424569018169,-873.4430885152776,-2809.5495515286407,-0.0,-0.0,1060.0388694927767,0.0,2.0,0.12259824325205533,0.0,0,0.5886049080026722,131.99922844444444,-103.03177486595268,0.23236066618280452,8.110419733316443,0.0028083096612577635,2.7369704716509347,1.2316151010670384,0.013957089812526077,-103.9850331662614,-769.4580553490163
2025-01-01 06:59:00,1.627681783960471,0.2559647300201733,0.0,0.027128029732674516,0.004266078833669555,0.0,0.026530788254392,0.0,1.5511509957060787,0.0,0.05,0.0,0.0,0.0,0.24138139668683994,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0417481102350739,0.03131108267630542,On,0.8196802108661685,0,On,0.006351233552631579,0.0,On,0.02017955470176042,0,On,0.009103801362161996,0,On,0.2800937520140461,0.21007031401053453,On,0.20869360217822072,0,On,0.19183151905040766,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,37.114614610536584,51.666666666666686,46.10666666666668,0.0,50.83292681611291,0.0,0.0,0.0,37.114614610536584,49.170547235485714,50.83292681611291,48.33935744517212,12.43753247303448,17.341011205131146,0.0,5.6107678125470555,0.0,-1824.6579889723666,-867.5126261163728,-2788.189722513642,-0.0,-0.0,1060.0388694927767,0.0,2.0,0.12224614211272315,0.0,0,0.5869144395813739,131.99922844444444,-96.50713595150108,0.23357842884825272,8.071152885267736,0.0028083144920423384,3.2266949078815372,1.2319655638657874,0.013957089812526077,-102.99826540625475,-764.514360710118
2025-01-01 07:00:00,1.5626688537029645,0.30171997187030464,0.0,0.026044480895049408,0.005028666197838411,0.0,0.10742995080469478,0.0,1.4052389028982695,0.0,0.05,0.0,0.0,0.0,0.2871366385369713,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.8196802108661685,0,On,0.00591819490131579,0.0,On,0.10151175590337899,0,On,0.03406768434268168,0,On,0.33890347218781386,0.2541776041408603,On,0.08787099039082978,0,On,0.08077116591596112,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,37.14152612248972,51.666666666666686,46.10666666666668,0.0,50.83014241951769,0.6704707625300095,1794.5852546113792,0.0,37.14152612248972,49.16817963311388,50.83014241951769,48.337198239911984,12.43753247303448,17.260272982298346,-0.017504795479482027,5.557626808131888,0.0,-1634.895939826618,-863.1544961387392,-2767.389604590789,-0.0,-0.0,1222.792223744944,0.0,2.0,0.12190173991152879,0.0,0,0.5852609344366619,131.99922844444444,-90.29855898077261,0.23477486040970963,8.032270417996227,0.002808320185576088,4.940347116491637,1.2323080637355808,0.013957089812526077,-102.02274272209226,-761.1317534166469
2025-01-01 07:01:00,1.5626688537029645,0.30171997187030464,0.0,0.026044480895049408,0.005028666197838411,0.0,0.10742995080469478,0.0,1.4052389028982695,0.0,0.05,0.0,0.0,0.0,0.2871366385369713,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.8196802108661685,0,On,0.00591819490131579,0.0,On,0.10151175590337899,0,On,0.03406768434268168,0,On,0.33890347218781386,0.2541776041408603,On,0.08787099039082978,0,On,0.08077116591596112,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,37.10026170841161,51.666666666666686,46.10666666666668,0.0,50.81017783182206,0.6708195962424297,1794.5852546113795,0.0,37.10026170841161,49.051330766000035,50.81017783182206,48.17190723308903,12.43753247303448,17.182904307670558,-0.09487347010727021,5.505064390742276,0.0,-1609.24937533187,-857.5007977631767,-2747.5157881765513,-0.0,-0.0,1222.792223744944,0.0,2.0,0.12157125064143083,0.0,0,0.5836742264932052,131.99922844444444,-84.52581090026263,0.23592809323181083,7.995836801138006,0.002808328900442575,5.398402741237533,1.232636445941696,0.013957089812526077,-101.05784130439628,-756.4429564587804
2025-01-01 07:02:00,1.5626688537029645,0.30171997187030464,0.0,0.026044480895049408,0.005028666197838411,0.0,0.10742995080469478,0.0,1.4052389028982695,0.0,0.05,0.0,0.0,0.0,0.2871366385369713,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.8196802108661685,0,On,0.00591819490131579,0.0,On,0.10151175590337899,0,On,0.03406768434268168,0,On,0.33890347218781386,0.2541776041408603,On,0.08787099039082978,0,On,0.08077116591596112,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,37.05697054415259,51.666666666666686,46.10666666666668,0.0,50.790203240724686,0.6711689681862041,1794.5852546113792,0.0,37.05697054415259,48.934484531211105,50.790203240724686,48.006625176454314,12.43753247303448,17.107279647322393,-0.17049813045543516,5.453087494735953,0.0,-1584.374764871011,-853.3300054635679,-2728.145114806641,-0.0,-0.0,1222.792223744944,0.0,2.0,0.12124777341560541,0.0,0,0.5821211839887014,131.99922844444444,-79.02187380931423,0.2370615655218773,7.959697303282447,0.0028083384207909577,5.846372350857507,1.2329575943267577,0.013957089812526077,-100.10368844890283,-753.226317014665
2025-01-01 07:03:00,1.5626688537029645,0.30171997187030464,0.0,0.026044480895049408,0.005028666197838411,0.0,0.10742995080469478,0.0,1.4052389028982695,0.0,0.05,0.0,0.0,0.0,0.2871366385369713,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.8196802108661685,0,On,0.00591819490131579,0.0,On,0.10151175590337899,0,On,0.03406768434268168,0,On,0.33890347218781386,0.2541776041408603,On,0.08787099039082978,0,On,0.08077116591596112,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,37.01172699113795,51.666666666666686,46.10666666666668,0.0,50.770218787908064,0.6715188769942256,1794.5852546113795,0.0,37.01172699113795,48.81764105803681,50.770218787908064,47.84135219310119,12.43753247303448,17.033335220340728,-0.2444425574371003,5.401664409785206,0.0,-1560.2512904199648,-847.9238373841705,-2709.257621443421,-0.0,-0.0,1222.792223744944,0.0,2.0,0.12093106274070763,0.0,0,0.5806006282880916,131.99922844444444,-73.78589272148776,0.23817585407392403,7.92444677562194,0.0028083487284702095,6.284607652647395,1.2332717685255055,0.013957089812526077,-99.15970204120988,-748.7641353429606
2025-01-01 07:04:00,3.0505480203696314,0.30171997187030464,1.275325,0.05084246700616052,0.005028666197838411,0.021255416666666666,0.10742995080469478,0.0,1.4052389028982695,1.4878791666666669,0.05,1.275325,0.0,0.0,0.2871366385369713,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.8196802108661685,0,On,0.00591819490131579,0.0,On,0.10151175590337899,0,On,0.03406768434268168,0,On,0.33890347218781386,0.2541776041408603,On,0.08787099039082978,0,On,0.08077116591596112,0,On,0,0,Off,On,22210.14638642624,17.77777777777783,0.8,9178.605962462647,37.37609147777778,1.4878791666666669,1,29900.87318222222,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,36.964602072550406,51.666666666666686,46.10666666666668,0.0,50.750224609916216,0.671869321382303,1794.5852546113795,0.0,36.964602072550406,48.70080047102326,50.750224609916216,47.67608840157678,12.43753247303448,16.961010110425892,-0.31676766735193596,5.350802161060868,0.0,20673.2999714741,8334.684344102388,-2690.8343266740176,-0.0,-0.0,1222.792223744944,0.0,2.0,0.12062088358582598,0.0,0,0.5791114309873757,131.99922844444444,-68.80431202306607,0.23927151714572398,7.890052867697362,0.002808359805974939,6.713445348332414,1.2335792167811284,0.013957089812526077,-98.22601104413224,-745.6956073161269
2025-01-01 07:05:00,3.0505480203696314,0.30171997187030464,1.275325,0.05084246700616052,0.005028666197838411,0.021255416666666666,0.10742995080469478,0.0,1.4052389028982695,1.4878791666666669,0.05,1.275325,0.0,0.0,0.2871366385369713,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.8196802108661685,0,On,0.00591819490131579,0.0,On,0.10151175590337899,0,On,0.03406768434268168,0,On,0.33890347218781386,0.2541776041408603,On,0.08787099039082978,0,On,0.08077116591596112,0,On,0,0,Off,On,22210.14638642624,17.77777777777783,0.8,9178.605962462647,37.37609147777778,1.4878791666666669,1,29900.87318222222,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,36.67444635507604,51.666666666666686,46.10666666666668,0.0,50.730220838385364,0.6722203001455408,1794.5852546113797,0.0,36.67444635507604,48.583962890185845,50.730220838385364,47.510833916086085,12.43753247303448,17.097562103389173,-0.1802156743886556,5.429015054282416,0.0,20624.78419421603,8323.23446174318,-2725.6599985070893,-0.0,-0.0,1222.792223744944,0.0,2.0,0.12120617606835418,0.0,0,0.5819214714797577,131.99922844444444,-82.49441744806768,0.23721034626221713,7.955012962717081,0.0028083716364171426,5.891539393516723,1.232998849269595,0.013957089812526077,-99.6617846500564,-755.7097160694093
2025-01-01 07:06:00,3.0505480203696314,0.30171997187030464,1.275325,0.05084246700616052,0.005028666197838411,0.021255416666666666,0.10742995080469478,0.0,1.4052389028982695,1.4878791666666669,0.05,1.275325,0.0,0.0,0.2871366385369713,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.8196802108661685,0,On,0.00591819490131579,0.0,On,0.10151175590337899,0,On,0.03406768434268168,0,On,0.33890347218781386,0.2541776041408603,On,0.08787099039082978,0,On,0.08077116591596112,0,On,0,0,Off,On,22210.14638642624,17.77777777777783,0.8,9178.605962462647,37.37609147777778,1.4878791666666669,1,29900.87318222222,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,36.388468656130954,51.666666666666686,46.10666666666668,0.0,50.71022426333495,0.672571519332211,1794.5852546113792,0.0,36.388468656130954,48.46714381885936,50.71022426333495,47.34560359662157,12.43753247303448,17.23054130800762,-0.047236469770208345,5.506119076144734,0.0,20579.157090272263,8315.400334696644,-2759.7456350997095,-0.0,-0.0,1222.792223744944,0.0,2.0,0.12177479105375542,0.0,0,0.5846514418471384,131.99922844444444,-94.03588479921137,0.2352221575751738,8.018483725276676,0.0028083820233823957,5.093442784117514,1.2324341921178905,0.013957089812526077,-101.07720242762072,-762.1284253383832
2025-01-01 07:07:00,3.0505480203696314,0.30171997187030464,1.275325,0.05084246700616052,0.005028666197838411,0.021255416666666666,0.10742995080469478,0.0,1.4052389028982695,1.4878791666666669,0.05,1.275325,0.0,0.0,0.2871366385369713,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.8196802108661685,0,On,0.00591819490131579,0.0,On,0.10151175590337899,0,On,0.03406768434268168,0,On,0.33890347218781386,0.2541776041408603,On,0.08787099039082978,0,On,0.08077116591596112,0,On,0,0,Off,On,22210.14638642624,17.77777777777783,0.8,9178.605962462647,37.37609147777778,1.4878791666666669,1,29900.87318222222,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,36.106447018244126,51.666666666666686,46.10666666666668,0.0,50.69023459765218,0.6729229841718819,1794.5852546113792,0.0,36.106447018244126,48.350342990521135,50.69023459765218,47.18039718695562,12.43753247303448,17.360138220044732,0.0,5.582191019046102,0.0,20534.66147727474,8306.1752563836,-2793.1263852772536,-0.0,-0.0,1222.792223744944,0.0,2.0,0.1223276599270031,0.0,0,0.5873058137503836,131.99922844444444,-105.15074761919016,0.23330243585834295,8.079955975441425,0.0028083910073930327,4.317848499883297,1.231884395106715,0.013957089812526077,-102.47367407405082,-769.9570320049957
2025-01-01 07:08:00,3.0505480203696314,0.30171997187030464,1.275325,0.05084246700616052,0.005028666197838411,0.021255416666666666,0.10742995080469478,0.0,1.4052389028982695,1.4878791666666669,0.05,1.275325,0.0,0.0,0.2871366385369713,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.8196802108661685,0,On,0.00591819490131579,0.0,On,0.10151175590337899,0,On,0.03406768434268168,0,On,0.33890347218781386,0.2541776041408603,On,0.08787099039082978,0,On,0.08077116591596112,0,On,0,0,Off,On,22210.14638642624,17.77777777777783,0.8,9178.605962462647,37.37609147777778,1.4878791666666669,1,29900.87318222222,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,35.82820454968851,51.666666666666686,46.10666666666668,0.0,50.67025156955958,0.6732746996452939,1794.5852546113795,0.0,35.82820454968851,48.23356015280751,50.67025156955958,47.01521444443148,12.43753247303448,17.486504617061524,0.0,5.657235691853437,0.0,20491.391097854907,8297.360049166256,-2825.828704374213,-0.0,-0.0,1222.792223744944,0.0,2.0,0.12286553743094186,0.0,0,0.5898882107760218,131.99922844444444,-115.71880794206498,0.2314474047476911,8.140154006352173,0.0028083986267796457,3.563696237617819,1.2313487760929114,0.013957089812526077,-103.85128786691716,-777.394625429474
2025-01-01 07:09:00,3.0505480203696314,0.30171997187030464,1.275325,0.05084246700616052,0.005028666197838411,0.021255416666666666,0.10742995080469478,0.0,1.4052389028982695,1.4878791666666669,0.05,1.275325,0.0,0.0,0.2871366385369713,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.8196802108661685,0,On,0.00591819490131579,0.0,On,0.10151175590337899,0,On,0.03406768434268168,0,On,0.33890347218781386,0.2541776041408603,On,0.08787099039082978,0,On,0.08077116591596112,0,On,0,0,Off,On,22210.14638642624,17.77777777777783,0.8,9178.605962462647,37.37609147777778,1.4878791666666669,1,29900.87318222222,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,35.553581488440386,51.666666666666686,46.10666666666668,0.0,50.65027491950181,0.6736266705378935,1794.5852546113795,0.0,35.553581488440386,48.11679506463906,50.65027491950181,46.85005513720768,12.43753247303448,17.609777566003807,0.0,5.731282426703371,0.0,20449.28490179043,8288.792415856551,-2857.8763130685325,-0.0,-0.0,1222.792223744944,0.0,2.0,0.1233891060575162,0.0,0,0.592401909627679,131.99922844444444,-125.77739531222363,0.2296536427638305,8.198530009220512,0.0028084049181052095,2.83002655317523,1.2308267184867825,0.013957089812526077,-105.21058226357442,-784.6029643425206
2025-01-01 07:10:00,3.0505480203696314,0.30171997187030464,1.275325,0.05084246700616052,0.005028666197838411,0.021255416666666666,0.10742995080469478,0.0,1.4052389028982695,1.4878791666666669,0.05,1.275325,0.0,0.0,0.2871366385369713,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.8196802108661685,0,On,0.00591819490131579,0.0,On,0.10151175590337899,0,On,0.03406768434268168,0,On,0.33890347218781386,0.2541776041408603,On,0.08787099039082978,0,On,0.08077116591596112,0,On,0,0,Off,On,22210.14638642624,17.77777777777783,0.8,9178.605962462647,37.37609147777778,1.4878791666666669,1,29900.87318222222,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,35.282432332453936,51.666666666666686,46.10666666666668,0.0,50.63030439896216,0.6739789014596533,1794.5852546113795,0.0,35.282432332453936,48.00004749512782,50.63030439896216,46.684919043210655,12.43753247303448,17.730081888006943,0.0,5.804357206946889,0.0,20408.297198305332,8280.460887212907,-2889.2907045261068,-0.0,-0.0,1222.792223744944,0.0,2.0,0.12389898773246692,0.0,0,0.5948498962253304,131.99922844444444,-135.3507073397468,0.2279180299178434,8.255800028063556,0.002808409916334317,2.115964546550771,1.2303176604162156,0.013957089812526077,-106.55203424688308,-791.593041002858
2025-01-01 07:11:00,3.0505480203696314,0.30171997187030464,1.275325,0.05084246700616052,0.005028666197838411,0.021255416666666666,0.10742995080469478,0.0,1.4052389028982695,1.4878791666666669,0.05,1.275325,0.0,0.0,0.2871366385369713,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.8196802108661685,0,On,0.00591819490131579,0.0,On,0.10151175590337899,0,On,0.03406768434268168,0,On,0.33890347218781386,0.2541776041408603,On,0.08787099039082978,0,On,0.08077116591596112,0,On,0,0,Off,On,22210.14638642624,17.77777777777783,0.8,9178.605962462647,37.37609147777778,1.4878791666666669,1,29900.87318222222,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,35.0146225776823,51.666666666666686,46.10666666666668,0.0,50.610339769477434,0.6743313968615154,1794.5852546113792,0.0,35.0146225776823,47.88331722266767,50.610339769477434,46.51980594926279,12.43753247303448,17.847532961309543,0.0,5.87648488586287,0.0,20368.384252197786,8272.354762389607,-2920.0917662893953,-0.0,-0.0,1222.792223744944,0.0,2.0,0.12439575669898129,0.0,0,0.5972349275608332,131.99922844444444,-144.46259168400564,0.22623769278570882,8.31074913663759,0.002808413654974701,1.420701873820093,1.229821082539358,0.013957089812526077,-107.8761000546879,-798.3751000183529
