Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.2831385496497374,0.2703215619470219,0.5738962500000001,1.2831385496497372,0.27032156194702184,0.57389625,0.033525852919085906,0.0,0.5300670717306514,0.669545625,0.05,0.5738962500000001,0.0,0.0,0.2557382286136885,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.005773848684210526,0.0,0.027752004234875383,0.0,0.020440610605609012,0.0,0.2970389256234368,0.22277919421757755,0.08787099039082978,0.0,0.08077116591596112,0.0,0.0,0.0,9994.565873891808,19.444444444444457,0.36000000000000004,4130.372683108191,16.819241165,0.669545625,0.45,13455.392931999999,29900.87318222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,24890.822537777778,0.0,0.0,36.23461095375496,51.66666666666668,46.10666666666668,0.0,51.298719657313654,0.0,0.0,0.0,36.23461095375496,50.21601334798383,51.298719657313654,49.674660193318935,12.43753247303448,19.1187795064503,-0.06408126040345312,6.109437735169869,2.8,7585.363490899729,3240.455847648404,-2944.615736454321,0.0,0.0,638.1565004381945,0.0,4.0,0.13843565758158224,0.0,0.0,0.6646417218847921,263.9984568888889,-102.74314697595287,0.20582180768025707,8.860976372834518,0.0027634825784698374,31.609200489289947,1.2256372008535807,0.013957089812526077,-60.195876098834106,-829.7209593609529
2025-01-01 01:00:00,0.9089164350298465,0.2567887058800761,0.255065,0.9089164350298465,0.2567887058800761,0.255065,0.025520364734655156,0.0,0.5358202369618581,0.2975758333333334,0.05,0.255065,0.0,0.0,0.2422053725467427,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042846744714944256,0.03213505853620819,0.0,0.0,0.005340810032894736,0.0,0.02017955470176042,0.0,0.009103801362161996,0.0,0.2800937520140461,0.21007031401053453,0.10617744672225267,0.0,0.09759849214845302,0.0,0.0,0.0,4442.029277285249,17.77777777777783,0.16000000000000003,1835.7211924925293,7.475218295555555,0.2975758333333334,0.2,5980.174636444444,29900.87318222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,24890.822537777778,0.0,0.0,37.671349266556895,51.66666666666668,46.10666666666668,0.0,51.13757232087594,0.0,0.0,0.0,37.671349266556895,50.075086709805056,51.13757232087594,49.543843904269615,12.43753247303448,17.74219948291653,-0.04485311100040743,5.703373479509863,2.5,2543.8569126381053,1156.8446112274714,-2462.4948066990914,0.0,0.0,601.956557073713,0.0,4.0,0.1237767490383538,0.0,0.0,0.5942630175442475,263.9984568888889,-37.634115021764266,0.22484155362044372,8.21977703455668,0.0027674949575647806,54.31977467755652,1.2314976678360785,0.013957089812526077,-58.33214336143989,-620.5444379036181
2025-01-01 02:00:00,1.0890436995064727,0.2686736102272163,0.42510833333333337,1.0890436995064727,0.2686736102272163,0.4251083333333333,0.025520364734655156,0.0,0.5175636125495952,0.4959597222222223,0.05,0.42510833333333337,0.0,0.0,0.25409027689388297,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417481102350739,0.03131108267630542,0.0,0.0,0.005340810032894736,0.0,0.02017955470176042,0.0,0.010134420384293543,0.0,0.2970389256234368,0.22277919421757755,0.08787099039082978,0.0,0.08077116591596112,0.0,0.0,0.0,7403.3821288087465,17.77777777777783,0.26666666666666666,3059.5353208208826,12.458697159259259,0.4959597222222223,0.3333333333333333,9966.957727407407,29900.87318222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,24890.822537777778,0.0,0.0,35.977696509988064,51.66666666666668,46.10666666666668,0.0,50.735653089878404,0.19183737514796548,514.1448894013193,0.0,35.977696509988064,48.3643870459319,50.735653089878404,47.17875402395864,12.43753247303448,17.525540582705574,-0.04079817845208401,5.82032496362143,1.6500000000000001,5550.573637927707,2327.050073028654,-2389.70377340418,0.0,0.0,617.6475530727078,0.0,4.0,0.1149539621702269,0.0,0.0,0.5519040447312016,263.9984568888889,-80.75227054956719,0.22842112462215874,8.126827744885794,0.0027750843715726075,87.52507703568045,1.2324060487993937,0.013957089812526077,-76.18356651367938,-656.3016812785487
2025-01-01 03:00:00,2.424793024729595,0.25831797421203123,0.5313854166666666,2.424793024729595,0.25831797421203123,0.5313854166666666,0.02523167230044463,1.1916808674814816,0.5379308321698909,0.6199496527777779,0.05,0.5313854166666666,0.0,0.0,0.24373464087869792,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04064947575520353,0.030487106816402636,0.0,0.0,0.005052117598684211,0.0,0.02017955470176042,0.0,0.009175372127587797,0.0,0.2843300454163938,0.21324753406229527,0.10617744672225267,0.0,0.09759849214845302,0.0,0.0,0.0,9254.227661010933,17.77777777777783,0.3333333333333333,3824.4191510261026,15.573371449074074,0.6199496527777779,0.4166666666666667,12458.69715925926,29900.87318222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,24890.822537777778,1191.6808674814815,0.21666666666666667,38.77133510924409,51.66666666666668,46.10666666666668,0.0,51.31764390212926,0.06651847603908287,176.6189918304237,1191.6808674814815,38.77133510924409,50.73511764231033,51.32175181988957,50.43974659464056,12.43753247303448,17.467948226557365,-0.0616655620124772,5.912599423903587,1.6500000000000001,7282.265050255353,3037.2737047721316,-2475.763931463218,0.0,0.0,603.4819193093712,0.0,4.0,0.11968081102885282,0.0,0.0,0.5745980602714887,263.9984568888889,-99.68059860173379,0.22997591163708067,8.109624313744906,0.0027837905260318574,35.05666844767619,1.2326440024277059,0.013957089812526077,-77.87627780452502,-709.269168449446
2025-01-01 04:00:00,1.3293892897194515,0.25431677830036775,0.51013,1.3293892897194515,0.25431677830036775,0.51013,0.02523167230044463,0.0,0.6590059507523401,0.5951516666666667,0.05,0.51013,0.0,0.0,0.2397334449670344,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03955084127533316,0.02966313095649986,0.0,0.0,0.005052117598684211,0.0,0.02017955470176042,0.0,0.009103801362161996,0.0,0.2800937520140461,0.21007031401053453,0.17208068951537497,0.0,0.15817686658542385,0.0,0.0,0.0,8884.058554570498,17.77777777777783,0.32000000000000006,3671.4423849850587,14.95043659111111,0.5951516666666667,0.4,11960.349272888889,29900.87318222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,24890.822537777778,0.0,0.0,39.70687371070054,51.66666666666668,46.10666666666668,0.0,51.54311571850265,0.0,0.0,0.0,39.70687371070054,51.557663040225755,51.56493670108732,51.54311571850265,12.43753247303448,17.430693662665668,-0.06150077857398646,6.059398635930153,0.55,6651.9164845311725,2866.9265685028085,-2730.1307871310432,0.0,0.0,598.3719611998915,0.0,4.0,0.12308978385353339,0.0,0.0,0.5909648374995226,263.9984568888889,-100.3832441081718,0.23053295686529168,8.090220703995264,0.0027853938878160097,88.51311115395347,1.2322220777354784,0.013957089812526077,-101.12770792127345,-703.3881085609765
2025-01-01 05:00:00,1.4457038187324203,0.25431677830036775,0.4888745833333334,1.4457038187324205,0.25431677830036775,0.48887458333333333,0.02580905716886568,0.0,0.7995410810079993,0.5703536805555557,0.05,0.4888745833333334,0.0,0.0,0.2397334449670344,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03955084127533316,0.02966313095649986,0.0,0.0,0.005629502467105263,0.0,0.02017955470176042,0.0,0.009103801362161996,0.0,0.2800937520140461,0.21007031401053453,0.2453065148410665,0.0,0.22548617151539146,0.0,0.0,0.0,8513.88944813006,17.77777777777783,0.3066666666666667,3518.4656189440148,14.327501733148148,0.5703536805555557,0.38333333333333336,11462.00138651852,29900.87318222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,24890.822537777778,0.0,0.0,39.46682016790557,51.66666666666668,46.10666666666668,0.0,51.379279511684864,0.0,0.0,0.0,39.46682016790557,51.406215359084406,51.419683282784185,51.379279511684864,12.43753247303448,17.485048356456332,-0.054995010383647326,5.996127400941112,-0.25000000000000006,6134.383947732117,2569.523292939963,-2874.2021498774566,0.0,0.0,598.9493460683127,0.0,4.0,0.12305935132557466,0.0,0.0,0.590818728266272,263.9984568888889,-104.25269658879799,0.23094578205404742,8.130854734478591,0.0028013488385902298,104.92169693374201,1.231361714644323,0.013957089812526077,-114.78805803170206,-834.1542679723498
2025-01-01 06:00:00,2.2534991581575254,0.2641881230953188,0.51013,2.2534991581575254,0.26418812309531875,0.51013,0.04202361067754883,0.0,1.56632388081331,0.5951516666666667,0.05,0.51013,0.0,0.0,0.24960478976198544,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417481102350739,0.03131108267630542,0.8196802108661685,0.0,0.006351233552631579,0.0,0.03567237712491725,0.0,0.013312162369199148,0.0,0.2910582761142401,0.21829370708568,0.20869360217822072,0.0,0.19183151905040766,0.0,0.0,0.0,8884.058554570498,17.77777777777783,0.32000000000000006,3671.4423849850587,14.95043659111111,0.5951516666666667,0.4,11960.349272888889,29900.87318222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,24890.822537777778,0.0,0.0,38.3919379435105,51.66666666666668,46.10666666666668,0.0,51.10523779999674,0.1954720511623263,526.2602328923665,0.0,38.3919379435105,50.51752742530895,51.13331685448482,50.19559318347698,12.43753247303448,17.52945436697406,-0.042083089280926585,5.772789981570941,0.3,7138.801347151252,2797.157409280502,-2785.206381848069,0.0,0.0,1155.9366745583732,0.0,3.0,0.12300446064616599,0.0,0.0,0.5905551933048687,197.99884266666666,-115.98750012954791,0.23074980015408209,8.158473517223467,0.0028069093397342093,36.98203053934801,1.2311693798986174,0.013957089812526077,-100.36748896123159,-773.9174867433247
2025-01-01 07:00:00,3.2694382326953315,0.2906931493377232,0.5738962500000001,3.269438232695332,0.29069314933772317,0.57389625,0.08716853178365744,1.2833486265185186,1.1793754493931556,0.669545625,0.05,0.5738962500000001,0.0,0.0,0.2761098160043899,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043945379194814636,0.03295903439611097,0.6147601581496264,0.0,0.00591819490131579,0.0,0.08125033688234165,0.0,0.027826713597551764,0.0,0.32420104214437195,0.24315078160827888,0.08787099039082978,0.0,0.08077116591596112,0.0,0.0,0.0,9994.565873891808,17.77777777777783,0.36000000000000004,4130.372683108191,16.819241165,0.669545625,0.45,13455.392931999999,29900.87318222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,24890.822537777778,1283.3486265185188,0.23333333333333334,37.341364463668405,51.66666666666668,46.10666666666668,0.0,51.14455076452218,0.45837203679436384,1238.9831742016327,1283.3486265185188,37.341364463668405,49.526851490274815,51.14455076452218,48.71800185315114,12.43753247303448,17.501692699181646,-0.04953652720033729,5.640053266329684,-0.55,7877.349486482964,3227.082044905827,-3010.8129520948223,0.0,0.0,1002.0743289713542,6.615684196817369,1.5,0.12640966993267888,0.0,0.0,0.6069039014563956,98.99942133333333,-108.47776428537753,0.23132470666267263,8.147628081575167,0.002808952529945055,12.105035556765932,1.2312855358519803,0.013957089812526077,-113.85675082839761,-789.4338873739669
2025-01-01 08:00:00,2.854737989327158,0.28235925563666847,0.6164070833333334,2.854737989327158,0.28235925563666847,0.6164070833333333,0.06832890176625961,1.4666841445925927,0.5505833457460836,0.7191415972222224,0.05,0.6164070833333334,0.0,0.0,0.26777592230333513,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.004474732730263157,0.0,0.06385416903599646,0.0,0.024906626368179047,0.0,0.3119905493964286,0.2339929120473214,0.08787099039082978,0.0,0.08077116591596112,0.0,0.0,0.0,10734.904086772682,17.77777777777783,0.3866666666666667,4436.326215190279,18.065110880925925,0.7191415972222224,0.48333333333333334,14452.088704740741,29900.87318222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,24890.822537777778,1466.6841445925927,0.26666666666666666,38.4615278357743,51.66666666666668,46.10666666666668,0.0,51.504024114874355,0.4826196721679077,1309.9715149694882,1466.6841445925927,38.4615278357743,50.45687237053153,51.50524963641067,49.9320709768238,12.43753247303448,17.448756472228983,-0.062338969827967654,5.563725906442703,-1.4,7938.652030444554,3485.430550459517,-3262.7341771209713,0.0,0.0,494.43036697002447,357.2483509737913,1.0,0.13091306564371616,0.0,0.0,0.6285250988559781,65.99961422222222,-27.9482461771819,0.23235095124720206,8.128177081428209,0.0028106977569617663,55.06024508572272,1.2320868957336337,0.013957089812526077,-128.47492569770148,-822.4207390330613
2025-01-01 09:00:00,2.468817201476344,0.2644173071090783,0.5313854166666666,2.4688172014763445,0.2644173071090783,0.5313854166666666,0.03501385491023946,1.2833486265185186,0.48050506726980846,0.6199496527777779,0.05,0.5313854166666666,0.0,0.0,0.24983397377574498,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.003608655427631579,0.0,0.03140519948260787,0.0,0.01388472849260556,0.0,0.28806795135964175,0.21605096351973124,0.06956453405940691,0.0,0.06394383968346923,0.0,0.0,0.0,9254.227661010933,17.77777777777783,0.3333333333333333,3824.4191510261026,15.573371449074074,0.6199496527777779,0.4166666666666667,12458.69715925926,29900.87318222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,24890.822537777778,1283.3486265185188,0.23333333333333334,37.15249736644334,51.66666666666668,46.10666666666668,0.0,51.311408826886094,0.26513121116926336,717.8341018445518,1283.3486265185188,37.15249736644334,49.303720778378796,51.3114088268861,48.29987675412516,12.43753247303448,17.473084672676585,-0.05653277143982602,5.7778114638361595,-0.85,6642.279971463111,3019.3725008656775,-3117.6856720055534,0.0,0.0,378.34569539755245,1097.2480395657606,0.25,0.12873323455614658,0.0,0.0,0.6180595388061303,16.499903555555555,127.3922870601781,0.23302759095506712,8.156745345645737,0.002821811105300519,145.21254161590352,1.2325938824952078,0.013957089812526077,-122.06930220970595,-682.9773479507191
