Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.13532672326320855,0.09204759858069458,0.0,0.0022554453877201425,0.0015341266430115763,0.0,0.009347943127944215,0.0,0.12597878013526434,0.0,0.0,0.0,0.09204759858069458,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.006244635379406203,0,On,0.003248648694338197,0,On,0.08766538095839696,0.0657490357187977,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,521.3735066666667,Off,0.0,0.0,22.564079764910392,51.666666666666686,46.10666666666668,0.0,51.73695148860436,0.0,0.0,0.0,22.564079764910392,51.74939891286162,51.75562262499025,51.73695148860436,12.43753247303448,19.708252066328118,0.0,2.8,-67.33441309613946,-279.79027508368415,-0.0,-0.0,195.18976081834302,0.0,1.0,0.012697442351134425,0.0,0,0.2362794791341125,65.99961422222222,17.266101169201693,0.20980958342931846,9.30149519019303,0.002932147582311858,29.793531374787374,1.2195410475107402
2025-01-01 00:01:00,0.13532672326320855,0.09204759858069458,0.0,0.0022554453877201425,0.0015341266430115763,0.0,0.009347943127944215,0.0,0.12597878013526434,0.0,0.0,0.0,0.09204759858069458,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.006244635379406203,0,On,0.003248648694338197,0,On,0.08766538095839696,0.0657490357187977,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,521.3735066666667,Off,0.0,0.0,22.563908810661903,51.666666666666686,46.10666666666668,0.0,51.7335997043919,0.0,0.0,0.0,22.563908810661903,51.746232233306245,51.752548497763414,51.7335997043919,12.43753247303448,19.705322672913557,0.0,2.8,-69.03293433696186,-279.72036572789807,-0.0,-0.0,195.18976081834302,0.0,1.0,0.012696469417147919,0.0,0,0.23626137435921327,65.99961422222222,15.497670572593195,0.21047544240366056,9.323858243076755,0.0029323534168490327,29.787006925205336,1.2231155675185608
2025-01-01 00:02:00,0.13532672326320855,0.09204759858069458,0.0,0.0022554453877201425,0.0015341266430115763,0.0,0.009347943127944215,0.0,0.12597878013526434,0.0,0.0,0.0,0.09204759858069458,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.006244635379406203,0,On,0.003248648694338197,0,On,0.08766538095839696,0.0657490357187977,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,521.3735066666667,Off,0.0,0.0,22.56379502558371,51.666666666666686,46.10666666666668,0.0,51.73024797468837,0.0,0.0,0.0,22.56379502558371,51.743065577742854,51.749474379270104,51.73024797468837,12.43753247303448,19.702312124839438,0.0,2.8,-70.74717583329806,-279.64852682309925,-0.0,-0.0,195.18976081834302,0.0,1.0,0.012695469504429848,0.0,0,0.23624276755245077,65.99961422222222,13.711590171458166,0.2105294481677724,9.322616943045343,0.0029325586048969767,29.780559331998248,1.2231279898614484
2025-01-01 00:03:00,0.13532672326320855,0.09204759858069458,0.0,0.0022554453877201425,0.0015341266430115763,0.0,0.009347943127944215,0.0,0.12597878013526434,0.0,0.0,0.0,0.09204759858069458,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.006244635379406203,0,On,0.003248648694338197,0,On,0.08766538095839696,0.0657490357187977,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,521.3735066666667,Off,0.0,0.0,22.563735976067218,51.666666666666686,46.10666666666668,0.0,51.72689629099182,0.0,0.0,0.0,22.563735976067218,51.73989893814826,51.74640026172648,51.72689629099182,12.43753247303448,19.69922386952583,0.0,2.8,-72.46751316010648,-279.5748412099803,-0.0,-0.0,195.18976081834302,0.0,1.0,0.012694443755990822,0.0,0,0.23622367998345903,65.99961422222222,11.91756723153082,0.21058448035929853,9.32202080316349,0.0029327637464471395,29.77416233100959,1.223140737053199
2025-01-01 00:04:00,0.13532672326320855,0.09204759858069458,0.0,0.0022554453877201425,0.0015341266430115763,0.0,0.009347943127944215,0.0,0.12597878013526434,0.0,0.0,0.0,0.09204759858069458,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.006244635379406203,0,On,0.003248648694338197,0,On,0.08766538095839696,0.0657490357187977,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,521.3735066666667,Off,0.0,0.0,22.56372915093944,51.666666666666686,46.10666666666668,0.0,51.72354464516207,0.0,0.0,0.0,22.56372915093944,51.736732306840764,51.74332613768011,51.72354464516207,12.43753247303448,19.696061465282117,0.0,2.8,-73.327397169872,-279.49939435543916,-0.0,-0.0,195.18976081834302,0.0,1.0,0.0126933933517412,0.0,0,0.23620413360851855,65.99961422222222,10.982236367224141,0.2106404933327313,9.320697293085049,0.0029329688417944924,29.767813794398922,1.2231537942517412
2025-01-01 00:05:00,0.13532672326320855,0.09204759858069458,0.0,0.0022554453877201425,0.0015341266430115763,0.0,0.009347943127944215,0.0,0.12597878013526434,0.0,0.0,0.0,0.09204759858069458,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.006244635379406203,0,On,0.003248648694338197,0,On,0.08766538095839696,0.0657490357187977,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,521.3735066666667,Off,0.0,0.0,22.563750372044808,51.666666666666686,46.10666666666668,0.0,51.72019302943228,0.0,0.0,0.0,22.563750372044808,51.73356567649111,51.74025200002053,51.72019302943228,12.43753247303448,19.692859237380194,0.0,2.8,-73.47591455880107,-279.42300560600086,-0.0,-0.0,195.18976081834302,0.0,1.0,0.012692329691442399,0.0,0,0.2361843405593023,65.99961422222222,10.757330228856777,0.2106970388949026,9.319352202684913,0.002933173891221866,29.761492823892237,1.2231670181045573
2025-01-01 00:06:00,0.13532672326320855,0.09204759858069458,0.0,0.0022554453877201425,0.0015341266430115763,0.0,0.009347943127944215,0.0,0.12597878013526434,0.0,0.0,0.0,0.09204759858069458,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.006244635379406203,0,On,0.003248648694338197,0,On,0.08766538095839696,0.0657490357187977,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,521.3735066666667,Off,0.0,0.0,22.563780314893098,51.666666666666686,46.10666666666668,0.0,51.71684143962929,0.0,0.0,0.0,22.563780314893098,51.73039904316326,51.73717784493025,51.71684143962929,12.43753247303448,19.68964462259988,0.0,2.8,-73.49933042850435,-279.3463296641344,-0.0,-0.0,195.18976081834302,0.0,1.0,0.012691261887868224,0.0,0,0.23616447041023242,65.99961422222222,10.657238417286997,0.21075375847081682,9.31800032451801,0.0029333788948921907,29.755182697653222,1.2231802940199712
2025-01-01 00:07:00,0.13532672326320855,0.09204759858069458,0.0,0.0022554453877201425,0.0015341266430115763,0.0,0.009347943127944215,0.0,0.12597878013526434,0.0,0.0,0.0,0.09204759858069458,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.006244635379406203,0,On,0.003248648694338197,0,On,0.08766538095839696,0.0657490357187977,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,521.3735066666667,Off,0.0,0.0,22.563815263869053,51.666666666666686,46.10666666666668,0.0,51.71348987445223,0.0,0.0,0.0,22.563815263869053,51.72723240563318,51.734103671223664,51.71348987445223,12.43753247303448,19.686422895961716,0.0,2.8,-73.4654444938933,-279.2694924271475,-0.0,-0.0,195.18976081834302,0.0,1.0,0.012690191692968701,0.0,0,0.23614455576234988,65.99961422222222,10.614287114911171,0.21081058315956264,9.316644502696818,0.002933583852872429,29.748880201034773,1.2231935999672852
2025-01-01 00:08:00,0.13532672326320855,0.09204759858069458,0.0,0.0022554453877201425,0.0015341266430115763,0.0,0.009347943127944215,0.0,0.12597878013526434,0.0,0.0,0.0,0.09204759858069458,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.006244635379406203,0,On,0.003248648694338197,0,On,0.08766538095839696,0.0657490357187977,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,521.3735066666667,Off,0.0,0.0,22.563853363502457,51.666666666666686,46.10666666666668,0.0,51.7101383331525,0.0,0.0,0.0,22.563853363502457,51.72406576319831,51.73102947822122,51.7101383331525,12.43753247303448,19.683196691229448,0.0,2.8,-73.42414667055138,-279.1925567549549,-0.0,-0.0,195.18976081834302,0.0,1.0,0.012689119981473295,0.0,0,0.23612461289299763,65.99961422222222,10.578649266060532,0.21086747856260266,9.315286157295287,0.002933788765211095,29.742583728216847,1.2232069249468094
2025-01-01 00:09:00,0.13532672326320855,0.09204759858069458,0.0,0.0022554453877201425,0.0015341266430115763,0.0,0.009347943127944215,0.0,0.12597878013526434,0.0,0.0,0.0,0.09204759858069458,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.006244635379406203,0,On,0.003248648694338197,0,On,0.08766538095839696,0.0657490357187977,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,521.3735066666667,Off,0.0,0.0,22.56389410928712,51.666666666666686,46.10666666666668,0.0,51.70678681525729,0.0,0.0,0.0,22.56389410928712,51.72089911541647,51.727955265496064,51.70678681525729,12.43753247303448,19.679966724478355,0.0,2.8,-73.39187182724075,-279.11553975634337,-0.0,-0.0,195.18976081834302,0.0,1.0,0.012688046991144175,0.0,0,0.23610464622655652,65.99961422222222,10.533907110759591,0.21092443535789915,9.31461209906682,0.0029339936319474863,29.736292842863467,1.2232202659685392
