Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.13532672326320855,0.09204759858069458,0.0,0.13532672326320855,0.09204759858069458,0.0,0.009347943127944215,0.0,0.12597878013526434,0.0,0.0,0.0,0.09204759858069458,0.0,1.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.003103307748538012,0.0,0.006244635379406203,0.0,0.003248648694338197,0.0,0.08766538095839696,0.0657490357187977,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,521.3735066666667,0.0,0.0,22.564825759368976,51.66666666666668,46.10666666666668,0.0,51.63808879776703,0.0,0.0,0.0,22.564825759368976,51.655980340024755,51.66492611115362,51.63808879776703,12.43753247303448,19.613613391503442,0.0,2.8,-72.46152687003077,-277.5364898895812,0.0,0.0,195.18976081834302,0.0,1.0,0.012665993706157678,0.0,0.0,0.23569426919583583,65.99961422222222,9.885202201207429,0.21208817996485277,9.288257400352306,0.002938176635123514,29.6086267088104,1.223435085228769
2025-01-01 01:00:00,0.13421735642000499,0.09139013450914715,0.0,0.13421735642000499,0.09139013450914715,0.0,0.009115195046803862,0.0,0.1251021613732011,0.0,0.0,0.0,0.09139013450914715,0.0,1.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0028705596673976605,0.0,0.006244635379406203,0.0,0.003248648694338197,0.0,0.08766538095839696,0.0657490357187977,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,521.3735066666667,0.0,0.0,22.55992218077856,51.66666666666668,46.10666666666668,0.0,51.437082378850796,0.0,0.0,0.0,22.55992218077856,51.46597783686137,51.48042556586666,51.437082378850796,12.43753247303448,19.430248912844995,-0.07055063570918842,2.5,-58.66093992184329,-260.3301159058272,0.0,0.0,194.0803939751394,0.0,1.0,0.011799637134735379,0.0,0.0,0.21957273276517128,65.99961422222222,7.58878200884449,0.21542787392294946,9.218649547783157,0.002950536280104606,31.29310152060475,1.2242521009799845
2025-01-01 02:00:00,0.17515025348700158,0.09073267043759974,0.0,0.17515025348700158,0.09073267043759974,0.0,0.009115195046803862,0.0,0.12422554261113788,0.041809515829059826,0.0,0.0,0.09073267043759974,0.0,1.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0028705596673976605,0.0,0.006244635379406203,0.0,0.003248648694338197,0.0,0.08766538095839696,0.0657490357187977,0.0,0.0,41.80951582905983,20.000000000000057,0.06666666666666667,0.0,0.03475823377777778,0.007051282051282051,0.06666666666666667,34.75823377777778,521.3735066666667,0.0,0.0,22.533360281774907,51.66666666666668,46.10666666666668,0.0,51.23633134674774,0.0,0.0,0.0,22.533360281774907,51.2761189533696,51.296012756680526,51.23633134674774,12.43753247303448,19.277785964504364,-0.22221403549569013,1.6500000000000001,-14.029989054745219,-255.39058696039402,0.0,0.0,193.2037752130762,0.0,1.0,0.011067953172686976,0.0,0.0,0.20595724228585166,65.99961422222222,6.3473068635127445,0.21848169942664203,9.164073890884712,0.002964158951902412,34.48343140932835,1.224880322345661
2025-01-01 03:00:00,0.13230895350845162,0.09007520636605232,0.0,0.13230895350845162,0.09007520636605232,0.0,0.008960029659376962,0.0,0.12334892384907464,0.0,0.0,0.0,0.09007520636605232,0.0,1.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.0027153942799707604,0.0,0.006244635379406203,0.0,0.003248648694338197,0.0,0.08766538095839696,0.0657490357187977,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,521.3735066666667,0.0,0.0,22.48467902045089,51.66666666666668,46.10666666666668,0.0,51.03604773835745,0.0,0.0,0.0,22.48467902045089,51.08660494323749,51.111883545677514,51.03604773835745,12.43753247303448,19.157080793818317,-0.0037760813258621794,1.6500000000000001,-65.09238613439453,-262.08164093585447,0.0,0.0,192.17199106358606,0.0,1.0,0.011447820498241718,0.0,0.0,0.2130259771806491,65.99961422222222,4.81726373787387,0.22116466793686362,9.124431754187666,0.002978127044861285,29.199865921101456,1.2253758220785897
2025-01-01 04:00:00,0.13143233474638838,0.08941774229450489,0.0,0.13143233474638838,0.08941774229450489,0.0,0.008960029659376962,0.0,0.12247230508701142,0.0,0.0,0.0,0.08941774229450489,0.0,1.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0027153942799707604,0.0,0.006244635379406203,0.0,0.003248648694338197,0.0,0.08766538095839696,0.0657490357187977,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,521.3735066666667,0.0,0.0,22.484028864625213,51.66666666666668,46.10666666666668,0.0,50.836060172104176,0.0,0.0,0.0,22.484028864625213,50.89727505283124,50.92788249319479,50.836060172104176,12.43753247303448,18.96835933443908,0.0,0.55,-86.73855870975265,-282.85465781967525,0.0,0.0,191.29537230152283,0.0,1.0,0.0116906057972897,0.0,0.0,0.21754383065177368,65.99961422222222,4.820726808399768,0.22451359522636902,9.046428936864237,0.002989292712654343,33.821200964299116,1.2255837235925506
2025-01-01 05:00:00,0.13174266552124217,0.08941774229450489,0.0,0.13174266552124217,0.08941774229450489,0.0,0.009270360434230764,0.0,0.12247230508701142,0.0,0.0,0.0,0.08941774229450489,0.0,1.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003025725054824562,0.0,0.006244635379406203,0.0,0.003248648694338197,0.0,0.08766538095839696,0.0657490357187977,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,521.3735066666667,0.0,0.0,22.49892915567578,51.66666666666668,46.10666666666668,0.0,50.7014576080777,0.0,0.0,0.0,22.49892915567578,50.7078711174092,50.711077872074945,50.7014576080777,12.43753247303448,18.75941573503208,0.0,-0.25000000000000006,-94.35053565377805,-290.2622218690231,0.0,0.0,191.60570307637664,0.0,1.0,0.011597750188295824,0.0,0.0,0.21581593346421185,65.99961422222222,4.305983138868442,0.22859038263943793,8.96464334790469,0.0030056802012938476,35.47438197974223,1.2258334458883298
2025-01-01 06:00:00,0.1338838165139359,0.09073267043759974,0.0,0.1338838165139359,0.09073267043759974,0.0,0.009658273902798015,0.0,0.12422554261113788,0.0,0.0,0.0,0.09073267043759974,0.0,1.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.003413638523391813,0.0,0.006244635379406203,0.0,0.003248648694338197,0.0,0.08766538095839696,0.0657490357187977,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,521.3735066666667,0.0,0.0,22.477681737842786,51.66666666666668,46.10666666666668,0.0,50.50211461613027,0.0,0.0,0.0,22.477681737842786,50.518500035399725,50.52669274503446,50.50211461613027,12.43753247303448,18.59992125541425,0.0,0.3,-80.83552255627143,-276.8220932749322,0.0,0.0,193.74685406907037,0.0,1.0,0.011512857759456483,0.0,0.0,0.21423621856463626,65.99961422222222,2.239716649590384,0.23179531657602853,8.904465348985335,0.003017615706689472,27.659673949846002,1.2264947525430074
2025-01-01 07:00:00,0.13540430595692202,0.09204759858069458,0.0,0.13540430595692202,0.09204759858069458,0.0,0.009425525821657666,0.0,0.12597878013526434,0.0,0.0,0.0,0.09204759858069458,0.0,1.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0031808904422514625,0.0,0.006244635379406203,0.0,0.003248648694338197,0.0,0.08766538095839696,0.0657490357187977,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,521.3735066666667,0.0,0.0,22.464387961237957,51.66666666666668,46.10666666666668,0.0,50.30193834626712,0.0,0.0,0.0,22.464387961237957,50.32929493186081,50.34297322465766,50.30193834626712,12.43753247303448,18.429269145232183,0.0,-0.55,-97.26652335178584,-294.3931262993348,0.0,0.0,195.26734351205644,0.2388428614240638,1.0,0.011763229338399519,0.0,0.0,0.21889524080129644,65.99961422222222,1.8592594354925438,0.23523612369556343,8.839395133386963,0.003029887518856577,33.45065799699795,1.2272035096569027
2025-01-01 08:00:00,0.13550509778185074,0.092705062652242,0.0,0.13550509778185074,0.092705062652242,0.0,0.008649698884523162,0.0,0.12685539889732755,0.0,0.0,0.0,0.092705062652242,0.0,1.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0024050635051169594,0.0,0.006244635379406203,0.0,0.003248648694338197,0.0,0.08766538095839696,0.0657490357187977,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,521.3735066666667,0.0,0.0,22.46890196810195,51.66666666666668,46.10666666666668,0.0,50.10189456249187,0.0,0.0,0.0,22.46890196810195,50.14011767852306,50.15922923653866,50.10189456249187,12.43753247303448,18.233361092197235,0.0,-1.4,-115.70399600172527,-314.29297957304794,0.0,0.0,195.36813533698518,9.69518169956311,1.0,0.012109557763648506,0.0,0.0,0.2253398693858757,65.99961422222222,3.220848234337519,0.23948507255966905,8.770074980928232,0.0030455606040837024,43.633148497514654,1.2285939119509732
2025-01-01 09:00:00,0.13503960161957002,0.092705062652242,0.0,0.13503960161957002,0.092705062652242,0.0,0.00818420272224246,0.0,0.12685539889732755,0.0,0.0,0.0,0.092705062652242,0.0,1.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0019395673428362575,0.0,0.006244635379406203,0.0,0.003248648694338197,0.0,0.08766538095839696,0.0657490357187977,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,521.3735066666667,0.0,0.0,22.458400826367214,51.66666666666668,46.10666666666668,0.0,49.90194195090605,0.0,0.0,0.0,22.458400826367214,49.95093017150614,49.97542428180619,49.90194195090605,12.43753247303448,18.058767149741037,0.0,-0.85,-95.33145500853895,-295.8189156891488,0.0,0.0,194.9026391747045,31.562538318834815,1.0,0.011842209608633884,0.0,0.0,0.22036493970575177,65.99961422222222,5.584821505905364,0.24385433435266504,8.716171595035508,0.0030658690571596903,55.41400578428831,1.2299322929665335
