Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.5249986262811153,0.0810680598081853,0.34672649857732946,0.15442287801766877,0.34793226562500007,0.022643482638446455,0.0,0.0028243364151672766,0.34390216216216213,0.0,50.882529295593635,19.715633057392303,-0.05805433283077909
2025-01-01 01:00:00,0.18423246605854127,0.08044346894021523,0.003412739834993793,0.16185223177535799,0.0,0.0223802342831833,0.0,0.003412739834993793,0.0,0.0,50.678605976316256,16.313119812181444,0.0
2025-01-01 02:00:00,0.21379667727793192,0.0798188780722452,0.041035687766518635,0.15275730236974863,0.038659140625000005,0.0223802342831833,0.0,0.0028243364151672766,0.038211351351351355,0.0,50.45104236387947,13.311612607902076,-0.026386599832105933
2025-01-01 03:00:00,0.31125519359044573,0.07919428720427511,0.13078391100616496,0.16018665612743785,0.12886380208333334,0.022204735379674524,0.0,0.003412739834993793,0.12737117117117117,0.0,50.215796071204245,13.012139358476466,-0.06542040828777251
2025-01-01 04:00:00,0.378886051647266,0.08550540370945833,0.15837639755177466,0.20095806385296353,0.15463656250000002,0.023291425294302497,0.0,0.00553099214636925,0.15284540540540542,0.0,49.93618185178293,13.086553675295265,-0.05300232564827138
2025-01-01 05:00:00,0.41222482021903784,0.07856969633630509,0.17346712834819783,0.22214614432401242,0.16752294270833337,0.02255573318669207,0.0,0.007884605825675316,0.16558252252252254,0.0,49.63268001387053,13.05157268739419,-0.05842202828742401
2025-01-01 06:00:00,0.423577620379098,0.0798188780722452,0.19776455574277904,0.20728743680863396,0.19329570312500002,0.022994480445464,0.0,0.006707798986022283,0.19105675675675676,0.0,49.399396217522785,13.110561539033334,-0.04643858142836743
2025-01-01 07:00:00,0.383336193441203,0.0810680598081853,0.20661821028904115,0.15442287801766877,0.20618208333333335,0.02273123209020084,0.0,0.0028243364151672766,0.20379387387387388,0.0,49.167647256410675,13.068357406707017,-0.05497862130024827
2025-01-01 08:00:00,0.38329148674761915,0.08169265067615533,0.20661821028904115,0.1552556658416288,0.20618208333333335,0.021853737572656982,0.0,0.0028243364151672766,0.20379387387387388,0.0,48.93731617814748,13.042754176657754,-0.05552270480695049
2025-01-01 09:00:00,0.37450284845544357,0.08169265067615533,0.20602980686921463,0.14699352425997952,0.20618208333333335,0.021327240862130666,0.0,0.0022359329953407603,0.20379387387387388,0.0,48.70854517437693,13.078263171229047,-0.05182577988217994
2025-01-01 10:00:00,0.805109524997743,0.0810680598081853,0.6386210661153354,0.13955102317070003,0.6443190104166667,0.02123949141037628,0.0,0.0017652102594795478,0.6368558558558559,0.0,48.49305686391566,17.95651138833475,-1.5543746491664934
2025-01-01 11:00:00,0.5843886331397464,0.0810680598081853,0.42197239444037915,0.13789859485437017,0.425250546875,0.02123949141037628,0.0,0.0016475295755142448,0.42032486486486487,0.0,48.30701181183687,19.726880187737763,-0.05523898609793125
2025-01-01 12:00:00,0.48305091657275434,0.08231724154412538,0.3200754575034422,0.13956417050229028,0.32215950520833336,0.021327240862130666,0.0,0.0016475295755142448,0.31842792792792796,0.0,48.12424895719758,19.714050442333725,-0.06470045797858705
2025-01-01 13:00:00,0.4059958836780175,0.08231724154412538,0.2436527548007395,0.13956417050229028,0.24484122395833335,0.021590489217393823,0.0,0.0016475295755142448,0.24200522522522525,0.0,47.94276465621813,19.711666350574607,-0.06575424533555131
2025-01-01 14:00:00,0.44846842616149146,0.08231724154412538,0.2703037958746268,0.15608845366558885,0.27061398437500006,0.021765988120902597,0.0,0.0028243364151672766,0.2674794594594595,0.0,47.76238987258499,19.712886517909357,-0.06517294729386863
2025-01-01 15:00:00,0.4784841879348519,0.08169265067615533,0.2488307048952128,0.21143822859684402,0.24484122395833335,0.022204735379674524,0.0,0.006825479669987586,0.24200522522522525,0.0,47.58308607925109,19.63478583346278,-0.07773859967918065
2025-01-01 16:00:00,0.5941374219829519,0.08356642328006549,0.25683299140485344,0.32630171757915466,0.24484122395833335,0.022994480445464,0.0,0.014827766179628204,0.24200522522522525,0.0,47.40498046162073,19.736243243030312,-0.05410026616428905
2025-01-01 17:00:00,1.76924324312897,0.08606478675194569,0.33278497137169494,0.3230231556096755,0.32215950520833336,0.024047473866516633,1.1000131084444444,0.01435704344376699,0.31842792792792796,0.0,48.730395710906535,19.777111174716413,-0.05440100170605036
2025-01-01 18:00:00,0.5823665768646683,0.08731396848788579,0.32643021443756853,0.23545760217578324,0.32215950520833336,0.024749469480551716,0.0,0.008002286509640619,0.31842792792792796,0.0,51.85048093037414,19.69068728408563,-0.07185684306069492
2025-01-01 19:00:00,0.5823713810177901,0.08606478675194569,0.33834356676692856,0.22222502831355406,0.33504588541666674,0.02510046728756926,0.0,0.007178521721883495,0.33116504504504507,0.0,51.648105953636254,19.687162636895344,-0.07119544078605979
2025-01-01 20:00:00,0.5780761891423736,0.08544019588397564,0.34990387704439263,0.2048679573262954,0.34793226562500007,0.025275966191078036,0.0,0.006001714882230463,0.34390216216216213,0.0,51.447228255681054,19.696053548483714,-0.06191515949943689
2025-01-01 21:00:00,0.6022443681540026,0.08481560501600559,0.38717378292402155,0.19081574297169648,0.38659140625000005,0.024837218932306105,0.0,0.005060269410508037,0.3821135135135135,0.0,51.247565374316885,19.67208523780333,-0.07073590681297694
2025-01-01 22:00:00,0.5812792896383591,0.08356642328006549,0.3976749670457979,0.15775402931350901,0.3994777864583334,0.024047473866516633,0.0,0.0028243364151672766,0.39485063063063064,0.0,51.06812710493091,19.708925930774924,-0.06932023757605126
2025-01-01 23:00:00,0.6166503217256893,0.08169265067615533,0.4358863183971493,0.1552556658416288,0.4381369270833334,0.023257728800727153,0.0,0.0028243364151672766,0.43306198198198204,0.0,50.91849328494714,19.708480686374415,-0.06640883130692282
2025-01-02 00:00:00,0.6023169075311153,0.0810680598081853,0.4231492012800322,0.15442287801766877,0.425250546875,0.022643482638446455,0.0,0.0028243364151672766,0.42032486486486487,0.0,50.72213085585979,19.704506412534638,-0.0710077238726963
2025-01-02 01:00:00,0.18423246605854127,0.08044346894021523,0.003412739834993793,0.16185223177535799,0.0,0.0223802342831833,0.0,0.003412739834993793,0.0,0.0,50.51905151176954,16.05404744126783,0.0
2025-01-02 02:00:00,0.2782285783195986,0.0798188780722452,0.10472127335210421,0.15275730236974863,0.10309104166666667,0.0223802342831833,0.0,0.0028243364151672766,0.10189693693693694,0.0,50.28978899399301,13.11541466330886,-0.04629395414846579
2025-01-02 03:00:00,0.3370279540071124,0.07919428720427511,0.1562581452403992,0.16018665612743785,0.15463656250000002,0.022204735379674524,0.0,0.003412739834993793,0.15284540540540542,0.0,50.09695906441732,13.061366465837086,-0.05695419586051796
2025-01-02 04:00:00,0.4174843967104231,0.07856969633630509,0.2093248660202431,0.18909757799741522,0.20618208333333335,0.022204735379674524,0.0,0.00553099214636925,0.20379387387387388,0.0,49.88953215076776,13.10026345183869,-0.05058256932338138
2025-01-02 05:00:00,0.48969307798467937,0.08271116189005848,0.21167847969954917,0.23342901782358655,0.20618208333333335,0.05008197682775946,0.0,0.007884605825675316,0.20379387387387388,0.0,49.632950564112505,13.07485402244453,-0.053475007629993986
2025-01-02 06:00:00,1.8074714605609608,0.0989294962299265,0.21050167285989616,0.26020870601699264,0.20618208333333335,0.14939980372915304,1.1916808674814816,0.006707798986022283,0.20379387387387388,0.0,50.3993784718278,13.067968748170404,-0.05569715038266831
2025-01-02 07:00:00,0.9777472451773849,0.10506860114981637,0.20661821028904115,0.22529144235833634,0.20618208333333335,0.1796026833375669,0.36667103614814817,0.0028243364151672766,0.20379387387387388,0.0,51.37473270947712,13.01350054068987,-0.06866416007966218
2025-01-02 08:00:00,1.143700894921982,0.10724000445352563,0.1684068589376898,0.237840646533174,0.16752294270833337,0.18833075145825234,0.5500065542222222,0.0028243364151672766,0.16558252252252254,0.0,51.434711243145884,13.068512126815115,-0.05693699853766055
2025-01-02 09:00:00,0.6227185652506443,0.10724000445352563,0.19329268975209754,0.2387078308208791,0.19329570312500002,0.19071503130476528,0.0,0.0022359329953407603,0.19105675675675676,0.0,51.11766794164963,13.052931267599641,-0.05740939723993141
2025-01-02 10:00:00,2.089491907011004,0.10661541358555558,0.6513581832324525,0.23913543823966377,0.657205390625,0.18480572873893247,1.0083453494074075,0.0017652102594795478,0.649592972972973,0.0,50.727484575238954,17.795931608114152,-1.710458822746504
2025-01-02 11:00:00,0.8477622860482998,0.10661541358555558,0.42197239444037915,0.2443037706303228,0.425250546875,0.17820796854297694,0.0,0.0016475295755142448,0.42032486486486487,0.0,51.54757527698964,19.707188650965012,-0.07185469016842282
2025-01-02 12:00:00,0.5389729368696419,0.08274136753457001,0.3710239259719107,0.1413888891841734,0.3737050260416667,0.0238790216438017,0.0,0.0016475295755142448,0.3693763963963964,0.0,51.26903890522927,19.703080307183992,-0.0748055389036678
2025-01-02 13:00:00,0.5090869253446841,0.08231724154412538,0.3455496917376764,0.13956417050229028,0.34793226562500007,0.021590489217393823,0.0,0.0016475295755142448,0.34390216216216213,0.0,51.068026637107884,19.6915005283459,-0.07402898809582746
2025-01-02 14:00:00,0.46135480636982484,0.08231724154412538,0.2830409129917439,0.15608845366558885,0.2835003645833334,0.021765988120902597,0.0,0.0028243364151672766,0.2802165765765766,0.0,50.86851044294978,19.71233173165566,-0.06919506734789138
2025-01-02 15:00:00,0.5300297087681852,0.08169265067615533,0.2997791733636813,0.21143822859684402,0.2963867447916667,0.022204735379674524,0.0,0.006825479669987586,0.2929536936936937,0.0,50.67028549858547,19.742767616726834,-0.05785944933457756
2025-01-02 16:00:00,0.671455703232952,0.08356642328006549,0.3332556941075561,0.32630171757915466,0.32215950520833336,0.022994480445464,0.0,0.014827766179628204,0.31842792792792796,0.0,50.47322259173905,19.71173898765566,-0.07324575660360567
2025-01-02 17:00:00,0.6692301346845255,0.08606478675194569,0.33278497137169494,0.3230231556096755,0.32215950520833336,0.024047473866516633,0.0,0.01435704344376699,0.31842792792792796,0.0,50.277645487016954,19.736723079775356,-0.05623240372462289
2025-01-02 18:00:00,0.5823665768646683,0.08731396848788579,0.32643021443756853,0.23545760217578324,0.32215950520833336,0.024749469480551716,0.0,0.008002286509640619,0.31842792792792796,0.0,50.08333809551417,19.69817022672423,-0.0685497327224836
2025-01-02 19:00:00,0.7509477722707102,0.09631865628563631,0.3256064496498114,0.31370599380820235,0.32215950520833336,0.11508227325417446,0.0,0.007178521721883495,0.31842792792792796,0.0,49.89019267681953,19.707306305924686,-0.06686666464892164
2025-01-02 20:00:00,0.5523034287257069,0.08544019588397564,0.3244296428101584,0.2048679573262954,0.32215950520833336,0.025275966191078036,0.0,0.006001714882230463,0.31842792792792796,0.0,49.69824359451526,19.70358178320395,-0.06166898220948453
2025-01-02 21:00:00,0.5635852275290026,0.08481560501600559,0.3489624315726702,0.19081574297169648,0.34793226562500007,0.024837218932306105,0.0,0.005060269410508037,0.34390216216216213,0.0,49.50766224892077,19.684220708800897,-0.06383417452633963
2025-01-02 22:00:00,0.5297337688050257,0.08356642328006549,0.34672649857732946,0.15775402931350901,0.34793226562500007,0.024047473866516633,0.0,0.0028243364151672766,0.34390216216216213,0.0,49.31834672796625,19.694945144077767,-0.06760156076349778
2025-01-02 23:00:00,0.526445660267356,0.08169265067615533,0.34672649857732946,0.1552556658416288,0.34793226562500007,0.023257728800727153,0.0,0.0028243364151672766,0.34390216216216213,0.0,49.13026511790072,19.74078385865821,-0.05356377106931116
