Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,0.8500118836724818,0.40356466697667165,0.0,0.8500118836724819,0.40356466697667165,0.0,0.08136550488103073,0.09166775903703704,0.676978619754414,0.0,0.0,0.0,0.40356466697667165,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03345341991205265,0.025090064934039476,0.0,0.0,0.002105986842105263,0.0,0.07925951803892547,0.0,0.1388923971188517,0.0,0.5046328027235097,0.37847460204263217,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,11166.888546666667,91.66775903703704,0.016666666666666666,24.034075300928148,51.66666666666668,46.10666666666668,0.0,51.08906971540283,0.04766161886517932,128.13188821304024,91.66775903703704,24.034075300928148,48.282057069372826,51.08906971540283,46.87855074635783,12.43753247303448,14.256542196966903,0.0,1.266978938028829,0.85,9.236100170605994,923.903508559307,63.48333173756196,-347.0376045588421,0.0,0.0,855.0850565034658,1798.0113159929026,2.0010000000000003,0.019698644295046388,0.0,0.0,0.2549209903624774,132.0652280586667,415.85605661468327,0.3571635778772982,7.446991965076219,0.0035253937870428228,99.39985705427834,1.245858822298842,0.0031540623634287728,-11.016081928855327,74.4994136664173
2025-01-01 11:00:00,1.5031146820563592,0.3785638040368636,0.0,1.5031146820563592,0.3785638040368636,0.0,0.060542579109224955,0.8250098313333335,0.6175622716138008,0.0,0.0,0.0,0.3785638040368636,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03345341991205265,0.025090064934039476,0.0,0.0,0.002105986842105263,0.0,0.05843659226711969,0.0,0.11281053289798246,0.0,0.4712983188037657,0.3534737391028242,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,11166.888546666667,825.0098313333333,0.15,25.741133963661703,51.66666666666668,46.10666666666668,0.0,51.657380398840765,0.04726617270788775,128.13188821304024,825.0098313333333,25.741133963661703,51.30797750466253,51.657380398840765,51.13327605757342,12.43753247303448,14.797643727520343,0.0,4.265935744828034,1.95,9.236100170605994,932.1718322529038,111.6644922209882,-317.9858762579175,0.0,0.0,739.7079154907622,2146.0206667688344,1.4332500000000001,0.018967530306949858,0.0,0.0,0.24545961326860818,94.593947084,510.4497930200591,0.3471913315862112,7.734931960031712,0.0035507468411619535,64.87753733163314,1.2429153364855183,0.0031540623634287728,-9.528109092599768,121.19260131358797
2025-01-01 12:00:00,2.547583209070866,0.36071508380648154,0.0,2.547583209070866,0.36071508380648154,0.0,0.045584861962853766,0.0,0.5713916622469007,1.9306066848611112,0.0,0.0,0.36071508380648154,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03512609090765527,0.026344568180741445,0.0,0.0,0.0021937362938596492,0.0,0.04339112566899413,0.0,0.09043821717159185,0.0,0.4458273541676536,0.3343705156257401,1367.4566501857792,16.666666666666686,0.16666666666666666,563.1500346753322,1.8611480911111113,0.06945859375000002,0.16666666666666666,1861.1480911111112,11166.888546666667,0.0,0.0,24.715120983369108,51.66666666666668,46.10666666666668,0.0,51.6467199665185,0.0,0.0,0.0,24.715120983369108,51.44126448102454,51.6467199665185,51.33853673827756,12.43753247303448,16.35429499657577,-0.043460883687162465,8.156077153603984,3.05,9.236100170605994,2186.077546414751,615.9500233261512,-345.618011696871,0.0,0.0,651.7022240260188,2172.692154388777,0.9990000000000001,0.01997295988894165,0.0,0.0,0.2584709200845566,65.933614608,512.536683899824,0.3151918684131229,8.48413583540089,0.003562782437939481,31.848836637517437,1.2356041386160752,0.0031540623634287728,-20.92879376495977,73.72878241577877
2025-01-01 13:00:00,1.7255032380182973,0.36071508380648154,0.0,1.7255032380182973,0.36071508380648154,0.0,0.04578792845172443,1.1000131084444444,0.5797022011221281,0.0,0.0,0.0,0.36071508380648154,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03512609090765527,0.026344568180741445,0.0,0.0,0.0024569846491228073,0.0,0.04333094380260162,0.0,0.09874875604681921,0.0,0.4458273541676536,0.3343705156257401,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,11166.888546666667,1100.0131084444445,0.2,24.06161613869587,51.66666666666668,46.10666666666668,0.0,51.45242870163159,0.37924127637874533,1026.2792957190961,1100.0131084444445,24.06161613869587,50.39042871054279,51.45242870163159,49.8594287149984,12.43753247303448,16.265738244337452,0.0,9.707717909862138,4.45,9.236100170605994,851.5891146203764,63.86997512992332,-286.09647179122635,0.0,0.0,660.2158293901167,1867.970102650061,0.9990000000000001,0.018685744273707776,0.0,0.0,0.24181300827445387,65.933614608,477.4697570214861,0.3174788522906138,8.448999709188724,0.0035711437324867914,30.334305425406672,1.2353937238992956,0.0031540623634287728,-21.429639761120193,85.29961489104352
2025-01-01 14:00:00,1.3702431471762646,0.36276643666308117,0.0,1.3702431471762646,0.36276643666308117,0.0,0.04764851961422326,0.7333420722962963,0.5892525552657449,0.0,0.0,0.0,0.36276643666308117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03512609090765527,0.026344568180741445,0.0,0.0,0.0026324835526315787,0.0,0.045016036061591685,0.0,0.10556397304830324,0.0,0.4485624913097865,0.33642186848233974,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,11166.888546666667,733.3420722962964,0.13333333333333333,23.749176361383768,51.66666666666668,46.10666666666668,0.0,51.59068260212752,0.37705132150589077,1025.46316904258,733.3420722962964,23.749176361383768,50.04656412449238,51.59068260212752,49.27450488567481,12.43753247303448,16.368463706042984,0.0,10.806742743778473,4.7,9.236100170605994,775.1650491658054,10.781471610525697,-274.5532469071556,0.0,0.0,671.4353150962831,1414.245535078152,0.9990000000000001,0.01821530738092884,0.0,0.0,0.23572506451477035,65.933614608,378.2829809766777,0.31599629765119563,8.503130233856583,0.0035796688982718847,23.45923228226011,1.2343286191640093,0.0031540623634287728,-24.860655469798484,35.64212708032418
2025-01-01 15:00:00,1.0344756135852422,0.36983175825197884,0.0,1.034475613585242,0.36983175825197884,0.0,0.05380454418028291,0.36667103614814817,0.614000033256811,0.0,0.0,0.0,0.36983175825197884,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034289755409853954,0.025717316557390464,0.0,0.0,0.003071230811403509,0.0,0.0507333133688794,0.0,0.12089102225417238,0.0,0.45881925559278464,0.3441144416945884,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,11166.888546666667,366.6710361481482,0.06666666666666667,24.49709597561571,51.66666666666668,46.10666666666668,0.0,51.67336540824456,0.18833446126348177,514.1598062051933,366.6710361481482,24.49709597561571,51.1189892315174,51.674725644876155,50.84044090652223,12.43753247303448,16.348369189634905,0.0,10.590240766123495,4.15,9.236100170605994,683.1556891771264,-90.07348828042862,-291.38912975258523,0.0,0.0,701.6208441535989,949.2170453637681,0.9990000000000001,0.01847572102581179,0.0,0.0,0.2390950885257201,65.933614608,272.92397477611274,0.3168469865232033,8.499496515553242,0.0035847334750853093,19.1663637798569,1.2344105374458219,0.0031540623634287728,-26.270525094127738,-63.80296318630088
2025-01-01 16:00:00,2.0156617284767386,0.47222980309541374,0.0,2.0156617284767386,0.47222980309541374,0.0,0.13951090272589306,0.9166775903703706,0.9594732353804751,0.0,0.0,0.0,0.47222980309541374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036798761903257905,0.02759907142744342,0.0,0.0,0.0038609758771929823,0.0,0.13564992684870006,0.0,0.3298334979199232,0.0,0.592840975557294,0.44463073166797035,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,11166.888546666667,916.6775903703705,0.16666666666666666,23.965755992942473,51.66666666666668,46.10666666666668,0.0,51.54377165327676,0.2361016848189053,642.2916944182335,916.6775903703705,23.965755992942473,50.323678609482954,51.545002518712366,49.71240122215045,12.43753247303448,16.349159891307178,0.0,8.97447863383058,3.05,9.236100170605994,1002.5502905709258,-177.44904913943225,-342.6111503790299,0.0,0.0,1214.7953503160243,365.3308578139698,2.3834999999999997,0.01971712625968441,0.0,0.0,0.25516016624985316,157.31008049866665,130.36609063393132,0.31789629376329015,8.51389578291717,0.003596863902117235,70.69042060068058,1.2343981753292488,0.0031540623634287728,-24.278423847146218,-153.17062529228602
2025-01-01 17:00:00,1.4172851180642165,0.5310228035917701,0.0,1.4172851180642165,0.5310228035917701,0.0,0.2094721331663608,0.0,1.2078129848978558,0.0,0.0,0.0,0.5310228035917701,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040144103894463164,0.030108077920847364,0.0,0.0,0.004913969298245615,0.0,0.20455816386811515,0.0,0.49978258010882876,0.0,0.6678863008945638,0.5009147256709228,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,11166.888546666667,0.0,0.0,22.984828332124486,51.66666666666668,46.10666666666668,0.0,51.363426072595864,0.14160796866213304,385.2117913156369,0.0,22.984828332124486,49.00943846119621,51.363426072595864,47.832444655496396,12.43753247303448,16.44291270895459,0.0,6.485705956881726,1.95,9.236100170605994,1208.4641655659211,-226.20579488198152,-395.6195933529743,0.0,0.0,1564.1264454189304,32.268174567227675,2.93325,0.020939269182124128,0.0,0.0,0.2709759695856782,193.59336841733332,39.957313499964805,0.31779856763770475,8.579758882973538,0.0036191323544317823,80.96322223017978,1.233401792400263,0.0031540623634287728,-18.65511309048195,-207.55068179149958
2025-01-01 18:00:00,1.0574980566215963,0.4316328073115526,0.0,1.0574980566215961,0.4316328073115526,0.0,0.13001188274558287,0.0,0.9274861738760134,0.0,0.0,0.0,0.4316328073115526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04181677489006581,0.03136258116754934,0.0,0.0,0.005615964912280701,0.0,0.12439591783330216,0.0,0.3519757641272764,0.0,0.5336936348586713,0.40027022614400326,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,11166.888546666667,0.0,0.0,22.699384901497908,51.66666666666668,46.10666666666668,0.0,51.13345911337438,0.0,0.0,0.0,22.699384901497908,48.31062266778936,51.13345911337438,46.89920444499684,12.43753247303448,16.182409835260597,-0.06911547932878956,4.222313791367028,1.15,9.236100170605994,749.5079399075911,-208.56173460967798,-402.5251503445821,0.0,0.0,1119.1389235148226,0.0,1.5,0.020482990080953816,0.0,0.0,0.2650712424070019,98.99942133333334,32.894166737350524,0.32428253926073886,8.470646498955613,0.003633818112785516,6.404817127769297,1.2338810598028942,0.0031540623634287728,-12.667642837863633,-195.89409177181435
2025-01-01 19:00:00,3.381356662366351,0.45768693896833323,0.0,3.381356662366351,0.45768693896833323,0.0,0.1576854478947964,0.8250098313333335,1.2402973722215545,1.1583640109166669,0.0,0.0,0.45768693896833323,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040144103894463164,0.030108077920847364,0.0,0.0,0.005966962719298246,0.0,0.15171848517549819,0.0,0.6300481202637767,0.0,0.5701051480633147,0.4275788610474859,820.4739901114674,16.666666666666686,0.1,337.8900208051993,1.1166888546666667,0.041675156250000005,0.1,1116.6888546666667,11166.888546666667,825.0098313333333,0.15,22.798387804043475,51.66666666666668,46.10666666666668,0.0,50.96746036558939,0.0960083651097216,257.07990310259663,825.0098313333333,22.798387804043475,48.321879092882064,50.96746036558939,46.9990884565284,12.43753247303448,16.069521678162058,-0.21060029693838808,2.685362898608981,-0.25000000000000006,9.236100170605994,1877.6589806297418,129.02423642093828,-454.92374764732205,0.0,0.0,1490.1406878105854,0.0,2.0010000000000003,0.021155193302732692,0.0,0.0,0.27377025277817807,132.0652280586667,21.96805035501099,0.3269407372154361,8.420503356557479,0.003636567881673818,24.910974031112264,1.2343620311105163,0.0031540623634287728,-12.17406001068561,-196.6917243735754
2025-01-01 20:00:00,1.858338703947918,0.4715473668947172,0.0,1.8583387039479178,0.47154736689471716,0.0,0.15828221986305274,0.18333551807407408,1.516720966010791,0.0,0.0,0.0,0.4715473668947172,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039307768396661856,0.029480826297496383,0.0,0.0,0.006142461622807018,0.0,0.1521397582402457,0.0,0.8879911434845013,0.0,0.5894220541296279,0.44206654059722084,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,11166.888546666667,183.3355180740741,0.03333333333333333,24.26605184744,51.66666666666668,46.10666666666668,0.0,51.66330950994379,0.1268328130634556,346.92387888679855,183.3355180740741,24.26605184744,50.95380734726734,51.66330950994379,50.59905626592913,12.43753247303448,16.51636593715189,0.0,1.58321901420278,-0.55,9.236100170605994,1319.4454791442668,-219.98085762782304,-487.8632571005768,0.0,0.0,1798.7756774474365,0.0,2.5005,0.021711159005752788,0.0,0.0,0.2809650284946519,165.03203536266668,8.533058797407081,0.3186482959334282,8.64285446735494,0.0036476544097352463,54.48454311419711,1.2324480386640688,0.0031540623634287728,-8.859044209571014,-211.121813418252
2025-01-01 21:00:00,3.6024865351722055,0.4120719301976642,0.0,3.6024865351722055,0.4120719301976642,0.0,0.1022956099240012,1.1916808674814816,1.1501460468500562,1.1583640109166669,0.0,0.0,0.4120719301976642,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038471432898860534,0.028853574674145392,0.0,0.0,0.005703714364035088,0.0,0.09659189555996611,0.0,0.6007168065865035,0.0,0.510957807364692,0.3832183555235188,820.4739901114674,16.666666666666686,0.1,337.8900208051993,1.1166888546666667,0.041675156250000005,0.1,1116.6888546666667,11166.888546666667,1191.6808674814815,0.21666666666666667,23.687219200170315,51.66666666666668,46.10666666666668,0.0,51.35599503836227,0.4107916081405587,1112.9286205147976,1191.6808674814815,23.687219200170315,49.77007044837483,51.35731043187079,48.9757927598726,12.43753247303448,16.19650685613129,-0.0923589494292649,0.40605860684378076,-0.3,9.236100170605994,1709.9045399439758,162.29003560816096,-468.95729191344583,0.0,0.0,1348.7398383171956,0.0,2.0010000000000003,0.021616666502592682,0.0,0.0,0.2797421970080474,132.0652280586667,9.648003428758818,0.3263879802029852,8.5077679739476,0.0036604195251041358,34.15097452204485,1.2338020079340597,0.0031540623634287728,-2.9271713980779115,-172.67281379896045
2025-01-01 22:00:00,2.0187386088889974,0.37055962714019447,0.0,2.0187386088889974,0.37055962714019447,0.0,0.06979002126936304,0.0,0.7905845767029676,1.1583640109166669,0.0,0.0,0.37055962714019447,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036798761903257905,0.02759907142744342,0.0,0.0,0.004913969298245615,0.0,0.06487605197111743,0.0,0.29650507384937475,0.0,0.45728074095033483,0.342960555712751,820.4739901114674,16.666666666666686,0.1,337.8900208051993,1.1166888546666667,0.041675156250000005,0.1,1116.6888546666667,11166.888546666667,0.0,0.0,22.842644537152058,51.66666666666668,46.10666666666668,0.0,51.240863403510154,0.15957769824042847,433.0641733357868,0.0,22.842644537152058,48.64208544815842,51.240863403510154,47.34269647048255,12.43753247303448,16.28452770252148,-0.05625493771001624,0.4609147729818955,-1.95,9.236100170605994,1226.8353399812663,133.09017956213285,-565.6402636952902,0.0,0.0,964.8356484138072,0.0,2.06775,0.02336399665665161,0.0,0.0,0.30235447055800607,136.47070230800003,7.165965151281964,0.3253456547294995,8.559471287795606,0.003669432493014056,28.40637490544067,1.233419858946957,0.0031540623634287728,-10.081695713600167,-194.71814552946628
2025-01-01 23:00:00,3.183223066809475,0.3209839183542,0.0,3.183223066809475,0.32098391835420004,0.0,0.018922945178372445,0.0,0.46145076282554703,2.702849358805556,0.0,0.0,0.3209839183542,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034289755409853954,0.025717316557390464,0.0,0.0,0.00412422423245614,0.0,0.014798720945916303,0.0,0.033472205019946875,0.0,0.3936888023957462,0.2952666017968095,1914.4393102600905,16.666666666666686,0.23333333333333334,788.4100485454651,2.6056073275555556,0.09724203125000001,0.23333333333333334,2605.6073275555555,11166.888546666667,0.0,0.0,22.325078639919873,51.66666666666668,46.10666666666668,0.0,51.01528358554693,0.0,0.0,0.0,22.325078639919873,47.976572066571315,51.01528358554693,46.45721630708351,12.43753247303448,16.387818083990233,-0.050891340562581384,0.40309972168998853,-3.05,9.236100170605994,1929.4274019089685,526.4242652823066,-619.937905318046,0.0,0.0,629.9254566015505,0.0,2.6835000000000004,0.02401783656695657,0.0,0.0,0.3108158405374299,177.10996476533333,5.000540365373226,0.3243545061243776,8.62224834303682,0.0036821819241807277,53.24301316592327,1.2329709423433843,0.0031540623634287728,-14.457176864619962,-247.52860639853856
