Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 05:09:00,0.46418664009067745,0.3190015462192824,0.0,0.0077364440015112905,0.00531669243698804,0.0,0.017456639861152576,0.0,0.44673000022952486,0.0,0.0,0.0,0.3190015462192824,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.030108077920847374,0.022581058440635526,On,0.0,0,Off,0.0034222286184210525,0.0,On,0.014034411242731524,0,On,0.021394605270481506,0,On,0.39522731703819597,0.2964204877786469,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11166.888546666667,Off,0.0,0.0,25.244090142098116,51.666666666666686,46.10666666666668,0.0,51.20700709702279,0.24155778061918162,652.9013412129439,0.0,25.244090142098116,50.119324774315174,51.20700709702279,49.575483612961364,12.43753247303448,14.287133693641643,0.0,0.35849559695992356,-1.1,9.236100170605994,224.3844213521145,-164.17112722587896,-410.93501755613977,-0.0,-0.0,634.5195705646704,0.0,3.0,0.020236331213269895,0.0,0,0.26187921955051097,197.99884266666666,0.799868343583924,0.33873858293740416,7.247547633089269,0.003352585803811735,124.55580580354354,1.2446460316337304,0.0031540623634287728,-6.0709833697403806,-158.10014385613857
2025-01-01 05:10:00,0.46418664009067745,0.3190015462192824,0.0,0.0077364440015112905,0.00531669243698804,0.0,0.017456639861152576,0.0,0.44673000022952486,0.0,0.0,0.0,0.3190015462192824,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.030108077920847374,0.022581058440635526,On,0.0,0,Off,0.0034222286184210525,0.0,On,0.014034411242731524,0,On,0.021394605270481506,0,On,0.39522731703819597,0.2964204877786469,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11166.888546666667,Off,0.0,0.0,25.211550726948303,51.666666666666686,46.10666666666668,0.0,51.19634812327231,0.24162421087510275,652.9013412129439,0.0,25.211550726948303,50.06222155640191,51.19634812327231,49.49515827296672,12.43753247303448,14.277947343641932,0.0,0.3378771744627696,-1.1,9.236100170605994,224.6041751884083,-164.52642100983263,-410.5302943789186,-0.0,-0.0,634.5195705646704,0.0,3.0,0.02022847748664207,0.0,0,0.26177758414149427,197.99884266666666,0.6148990026565286,0.33899914441686757,7.243476079261484,0.003353172171874723,124.53214749454489,1.2446853713945225,0.0031540623634287728,-5.985159250455129,-158.5412617593775
2025-01-01 05:11:00,0.46418664009067745,0.3190015462192824,0.0,0.0077364440015112905,0.00531669243698804,0.0,0.017456639861152576,0.0,0.44673000022952486,0.0,0.0,0.0,0.3190015462192824,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.030108077920847374,0.022581058440635526,On,0.0,0,Off,0.0034222286184210525,0.0,On,0.014034411242731524,0,On,0.021394605270481506,0,On,0.39522731703819597,0.2964204877786469,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11166.888546666667,Off,0.0,0.0,25.17897424526018,51.666666666666686,46.10666666666668,0.0,51.18568665962133,0.24169069320943629,652.9013412129439,0.0,25.17897424526018,50.00512107846924,51.18568665962133,49.4148382878932,12.43753247303448,14.268816173792915,0.0,0.3171987310792454,-1.1,9.236100170605994,224.82101803205524,-164.8433065891327,-410.1281579817287,-0.0,-0.0,634.5195705646704,0.0,3.0,0.020220669307963398,0.0,0,0.26167653817041725,197.99884266666666,0.4296054491134882,0.3392586848701406,7.23943432122414,0.0033537584100327778,124.50844287219422,1.2447244747996058,0.0031540623634287728,-5.899085294417714,-158.944221294715
2025-01-01 05:12:00,0.46418664009067745,0.3190015462192824,0.0,0.0077364440015112905,0.00531669243698804,0.0,0.017456639861152576,0.0,0.44673000022952486,0.0,0.0,0.0,0.3190015462192824,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.030108077920847374,0.022581058440635526,On,0.0,0,Off,0.0034222286184210525,0.0,On,0.014034411242731524,0,On,0.021394605270481506,0,On,0.39522731703819597,0.2964204877786469,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11166.888546666667,Off,0.0,0.0,25.146361362474295,51.666666666666686,46.10666666666668,0.0,51.17502271003283,0.24175722765326907,652.9013412129439,0.0,25.146361362474295,49.94802334363833,51.17502271003283,49.33452366044109,12.43753247303448,14.259739242643985,0.0,0.2964727698062768,-1.1,9.236100170605994,225.03502268920897,-165.1244593090605,-409.72856414468254,-0.0,-0.0,634.5195705646704,0.0,3.0,0.020212905900063204,0.0,0,0.2615760715798812,197.99884266666666,0.24401626922114872,0.33951722209227037,7.23636730743542,0.00335434451818739,124.484693117128,1.2447633458813994,0.0031540623634287728,-5.8128135453138094,-159.3116457637467
2025-01-01 05:13:00,0.46418664009067745,0.3190015462192824,0.0,0.0077364440015112905,0.00531669243698804,0.0,0.017456639861152576,0.0,0.44673000022952486,0.0,0.0,0.0,0.3190015462192824,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.030108077920847374,0.022581058440635526,On,0.0,0,Off,0.0034222286184210525,0.0,On,0.014034411242731524,0,On,0.021394605270481506,0,On,0.39522731703819597,0.2964204877786469,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11166.888546666667,Off,0.0,0.0,25.113712728364135,51.666666666666686,46.10666666666668,0.0,51.16435627840949,0.24182381423809124,652.9013412129439,0.0,25.113712728364135,49.890928354974356,51.16435627840949,49.25421439325679,12.43753247303448,14.25071563040538,0.0,0.2757111365891199,-1.1,9.236100170605994,225.24626088849507,-165.37114129660856,-409.3314696800853,-0.0,-0.0,634.5195705646704,0.0,3.0,0.020205186503507604,0.0,0,0.26147617454202016,197.99884266666666,0.05816000391002518,0.3397747734803505,7.232382930816511,0.003354930496243645,124.46089938277673,1.2448019885797854,0.0031540623634287728,-5.726393311853569,-159.64474798475499
2025-01-01 05:14:00,0.46418664009067745,0.3190015462192824,0.0,0.0077364440015112905,0.00531669243698804,0.0,0.017456639861152576,0.0,0.44673000022952486,0.0,0.0,0.0,0.3190015462192824,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.030108077920847374,0.022581058440635526,On,0.0,0,Off,0.0034222286184210525,0.0,On,0.014034411242731524,0,On,0.021394605270481506,0,On,0.39522731703819597,0.2964204877786469,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11166.888546666667,Off,0.0,0.0,25.08102897759875,51.666666666666686,46.10666666666668,0.0,51.153687368595186,0.2418904529957886,652.9013412129439,0.0,25.08102897759875,49.833836115487735,51.153687368595186,49.17391048893401,12.43753247303448,14.241744438814296,0.0,0.25492512206978457,-1.1,9.236100170605994,225.45480268363912,-165.5849392785702,-408.9368324238402,-0.0,-0.0,634.5195705646704,0.0,3.0,0.02019751037651182,0.0,0,0.2613768374573658,197.99884266666666,-0.12793545719105026,0.3400313560338844,7.228426845054352,0.003355516344110139,124.43706279536339,1.244840406742647,0.0031540623634287728,-5.639871591299116,-159.9450676872711
2025-01-01 05:15:00,0.501917179149328,0.33643804550037926,0.0,0.008365286319155465,0.005607300758339654,0.0,0.0234266810072888,0.0,0.47849049814203914,0.0,0.0,0.0,0.33643804550037926,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.030108077920847374,0.022581058440635526,On,0.0,0,Off,0.0034222286184210525,0.0,On,0.020004452388867746,0,On,0.029906437474866623,0,On,0.41847598274632514,0.31385698705974374,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11166.888546666667,Off,0.0,0.0,25.057686919133857,51.666666666666686,46.10666666666668,0.0,51.143015984376284,0.12097857197931744,326.45067060647193,0.0,25.057686919133857,49.77674662813547,51.143015984376284,49.093611950015074,12.43753247303448,14.232824790851076,0.0,0.23412545478784783,-1.1,9.236100170605994,261.7638483651581,-165.7673280241754,-408.5446112203232,-0.0,-0.0,670.6227030237518,0.0,3.0,0.020189876794723685,0.0,0,0.26127805095204604,197.99884266666666,-0.3142434382705517,0.3402869863585037,7.22544200838032,0.0033561020616988953,124.90140643401352,1.244878604127053,0.0031540623634287728,-5.55329304116295,-160.21403498301245
2025-01-01 05:16:00,0.501917179149328,0.33643804550037926,0.0,0.008365286319155465,0.005607300758339654,0.0,0.0234266810072888,0.0,0.47849049814203914,0.0,0.0,0.0,0.33643804550037926,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.030108077920847374,0.022581058440635526,On,0.0,0,Off,0.0034222286184210525,0.0,On,0.020004452388867746,0,On,0.029906437474866623,0,On,0.41847598274632514,0.31385698705974374,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11166.888546666667,Off,0.0,0.0,25.043048427268843,51.666666666666686,46.10666666666668,0.0,51.13646596363058,0.12099904830992336,326.4506706064719,0.0,25.043048427268843,49.74714787628957,51.13646596363058,49.05248883261906,12.43753247303448,14.22486181604329,0.0,0.21332232241484556,-1.1,9.236100170605994,261.9009727062129,-165.91974934864675,-408.1945828177921,-0.0,-0.0,670.6227030237518,0.0,3.0,0.02018306063635579,0.0,0,0.2611898427578381,197.99884266666666,-0.5271474997467678,0.34052192183361846,7.222039391046726,0.003356689946885553,124.87589328555586,1.24491265791969,0.0031540623634287728,-5.466700067596041,-160.4530492810507
2025-01-01 05:17:00,0.501917179149328,0.33643804550037926,0.0,0.008365286319155465,0.005607300758339654,0.0,0.0234266810072888,0.0,0.47849049814203914,0.0,0.0,0.0,0.33643804550037926,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.030108077920847374,0.022581058440635526,On,0.0,0,Off,0.0034222286184210525,0.0,On,0.020004452388867746,0,On,0.029906437474866623,0,On,0.41847598274632514,0.31385698705974374,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11166.888546666667,Off,0.0,0.0,25.02839351166938,51.666666666666686,46.10666666666668,0.0,51.1299145707301,0.12101953586491702,326.45067060647193,0.0,25.02839351166938,49.71755035707747,51.1299145707301,49.01136825025116,12.43753247303448,14.216923298938644,0.0,0.19252538837725497,-1.1,9.236100170605994,262.0270667892188,-166.04359954178386,-407.8457471594906,-0.0,-0.0,670.6227030237518,0.0,3.0,0.020176264179306798,0.0,0,0.2611018895192327,197.99884266666666,-0.7498890750424607,0.34075646626760997,7.218649771167033,0.0033572776959091377,124.85037804304187,1.2449466077455722,0.0031540623634287728,-5.380132894580935,-160.66346664720294
2025-01-01 05:18:00,0.501917179149328,0.33643804550037926,0.0,0.008365286319155465,0.005607300758339654,0.0,0.0234266810072888,0.0,0.47849049814203914,0.0,0.0,0.0,0.33643804550037926,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.030108077920847374,0.022581058440635526,On,0.0,0,Off,0.0034222286184210525,0.0,On,0.020004452388867746,0,On,0.029906437474866623,0,On,0.41847598274632514,0.31385698705974374,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11166.888546666667,Off,0.0,0.0,25.013721961238502,51.666666666666686,46.10666666666668,0.0,51.12336180746442,0.12104003464658177,326.450670606472,0.0,25.013721961238502,49.687954071882146,51.12336180746442,48.97025020409102,12.43753247303448,14.209009540663954,0.0,0.1717438095018951,-1.1,9.236100170605994,262.15400438371944,-166.14022948157233,-407.49811640632566,-0.0,-0.0,670.6227030237518,0.0,3.0,0.020169487691982395,0.0,0,0.2610141947096792,197.99884266666666,-0.9705822337067005,0.3409906118905101,7.215273313588181,0.0033578653088163143,124.82486008164841,1.2449804522827483,0.0031540623634287728,-5.293629637380685,-160.84659984419164
2025-01-01 05:19:00,0.501917179149328,0.33643804550037926,0.0,0.008365286319155465,0.005607300758339654,0.0,0.0234266810072888,0.0,0.47849049814203914,0.0,0.0,0.0,0.33643804550037926,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.030108077920847374,0.022581058440635526,On,0.0,0,Off,0.0034222286184210525,0.0,On,0.020004452388867746,0,On,0.029906437474866623,0,On,0.41847598274632514,0.31385698705974374,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11166.888546666667,Off,0.0,0.0,24.999033468964797,51.666666666666686,46.10666666666668,0.0,51.116807675642136,0.12106054465714146,326.4506706064719,0.0,24.999033468964797,49.65835902210435,51.116807675642136,48.929134695335456,12.43753247303448,14.201120978547635,0.0,0.15098625375954344,-1.1,9.236100170605994,262.28332606706056,-166.21094432365692,-407.151708684423,-0.0,-0.0,670.6227030237518,0.0,3.0,0.02016273155961406,0.0,0,0.2609267633144745,197.99884266666666,-1.1876682722682759,0.3412243479014922,7.211910257609145,0.0033584527856513943,124.79933855643512,1.245014189618913,0.0031540623634287728,-5.207226376396593,-161.00371794726033
2025-01-01 05:20:00,0.501917179149328,0.33643804550037926,0.0,0.008365286319155465,0.005607300758339654,0.0,0.0234266810072888,0.0,0.47849049814203914,0.0,0.0,0.0,0.33643804550037926,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.030108077920847374,0.022581058440635526,On,0.0,0,Off,0.0034222286184210525,0.0,On,0.020004452388867746,0,On,0.029906437474866623,0,On,0.41847598274632514,0.31385698705974374,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11166.888546666667,Off,0.0,0.0,24.984327783528556,51.666666666666686,46.10666666666668,0.0,51.11025217709957,0.12108106589873335,326.45067060647193,0.0,24.984327783528556,49.62876520917064,51.11025217709957,48.88802172520618,12.43753247303448,14.193257971003305,0.0,0.13026091803131212,-1.1,9.236100170605994,262.41351572736505,-166.25700333350946,-406.80653863367695,-0.0,-0.0,670.6227030237518,0.0,3.0,0.020155996100077265,0.0,0,0.26083959944725865,197.99884266666666,-1.402648662709737,0.3414576652183062,7.209501182712556,0.0033590401264555754,124.77381274579216,1.2450478181833373,0.0031540623634287728,-5.120957231120705,-161.13604610238875
2025-01-01 05:21:00,0.501917179149328,0.33643804550037926,0.0,0.008365286319155465,0.005607300758339654,0.0,0.0234266810072888,0.0,0.47849049814203914,0.0,0.0,0.0,0.33643804550037926,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.030108077920847374,0.022581058440635526,On,0.0,0,Off,0.0034222286184210525,0.0,On,0.020004452388867746,0,On,0.029906437474866623,0,On,0.41847598274632514,0.31385698705974374,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11166.888546666667,Off,0.0,0.0,24.969604740496777,51.666666666666686,46.10666666666668,0.0,51.10369531369571,0.1211015983734235,326.45067060647193,0.0,24.969604740496777,49.599172634528784,51.10369531369571,48.84691129494532,12.43753247303448,14.185420752835174,0.0,0.10957554580275784,-1.1,9.236100170605994,262.5437310909496,-166.27962009382242,-406.46261545269823,-0.0,-0.0,670.6227030237518,0.0,3.0,0.020149281525533285,0.0,0,0.2607527058536196,197.99884266666666,-1.6163564801039811,0.34169055747381283,7.206164844762032,0.003359627331267362,124.74828212387024,1.2450813369406368,0.0031540623634287728,-5.034854433787479,-161.24476566003494
2025-01-01 05:22:00,0.501917179149328,0.33643804550037926,0.0,0.008365286319155465,0.005607300758339654,0.0,0.0234266810072888,0.0,0.47849049814203914,0.0,0.0,0.0,0.33643804550037926,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.030108077920847374,0.022581058440635526,On,0.0,0,Off,0.0034222286184210525,0.0,On,0.020004452388867746,0,On,0.029906437474866623,0,On,0.41847598274632514,0.31385698705974374,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11166.888546666667,Off,0.0,0.0,24.954864234447314,51.666666666666686,46.10666666666668,0.0,51.09713708730436,0.12112214208323151,326.450670606472,0.0,24.954864234447314,49.56958129964036,51.09713708730436,48.805803405808376,12.43753247303448,14.177609475422345,0.0,0.08893744469062609,-1.1,9.236100170605994,262.6738970744399,-166.279962910138,-406.1199446705275,-0.0,-0.0,670.6227030237518,0.0,3.0,0.020142587976770248,0.0,0,0.2606660843555025,197.99884266666666,-1.82886127878443,0.3419230201356954,7.202842317744601,0.003360214400123234,124.72274629717441,1.2451147452167808,0.0031540623634287728,-4.948948402328809,-161.33101450780921
2025-01-01 05:23:00,0.501917179149328,0.33643804550037926,0.0,0.008365286319155465,0.005607300758339654,0.0,0.0234266810072888,0.0,0.47849049814203914,0.0,0.0,0.0,0.33643804550037926,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.030108077920847374,0.022581058440635526,On,0.0,0,Off,0.0034222286184210525,0.0,On,0.020004452388867746,0,On,0.029906437474866623,0,On,0.41847598274632514,0.31385698705974374,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11166.888546666667,Off,0.0,0.0,24.940106193655197,51.666666666666686,46.10666666666668,0.0,51.090577499808816,0.12114269703014686,326.45067060647193,0.0,24.940106193655197,49.53999120597587,51.090577499808816,48.764698059059405,12.43753247303448,14.169824241927753,0.0,0.06835350373076046,-1.1,9.236100170605994,262.80410987012414,-166.2591554121485,-405.77852969660984,-0.0,-0.0,670.6227030237518,0.0,3.0,0.020135915553317237,0.0,0,0.2605797362409174,197.99884266666666,-2.040063457017851,0.34215504973249267,7.199533658274268,0.003360801333058097,124.69720494871231,1.24514804254661,0.0031540623634287728,-4.863267812334888,-161.3958875998136
2025-01-01 05:24:00,0.501917179149328,0.33643804550037926,0.0,0.008365286319155465,0.005607300758339654,0.0,0.0234266810072888,0.0,0.47849049814203914,0.0,0.0,0.0,0.33643804550037926,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.030108077920847374,0.022581058440635526,On,0.0,0,Off,0.0034222286184210525,0.0,On,0.020004452388867746,0,On,0.029906437474866623,0,On,0.41847598274632514,0.31385698705974374,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11166.888546666667,Off,0.0,0.0,24.925330569937955,51.666666666666686,46.10666666666668,0.0,51.084016553098806,0.12116326321613873,326.45067060647193,0.0,24.925330569937955,49.510402355011806,51.084016553098806,48.72359525596831,12.43753247303448,14.162065122262536,0.0,0.04783021036666139,-1.1,9.236100170605994,262.9344009248349,-166.218277308689,-405.4383724802835,-0.0,-0.0,670.6227030237518,0.0,3.0,0.020129264326235616,0.0,0,0.2604936624294725,197.99884266666666,-2.2499296186334234,0.3423866435254855,7.197176873707834,0.0033613881301055456,124.6716578143452,1.2451812286090367,0.0031540623634287728,-4.777839667769038,-161.44043764091998
2025-01-01 05:25:00,0.501917179149328,0.33643804550037926,0.0,0.008365286319155465,0.005607300758339654,0.0,0.0234266810072888,0.0,0.47849049814203914,0.0,0.0,0.0,0.33643804550037926,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.030108077920847374,0.022581058440635526,On,0.0,0,Off,0.0034222286184210525,0.0,On,0.020004452388867746,0,On,0.029906437474866623,0,On,0.41847598274632514,0.31385698705974374,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11166.888546666667,Off,0.0,0.0,24.91053733460552,51.666666666666686,46.10666666666668,0.0,51.07745424906836,0.12118384064316236,326.45067060647193,0.0,24.91053733460552,49.48081474822874,51.07745424906836,48.68249499780894,12.43753247303448,14.154332158799797,0.0,0.027373667090134175,-1.1,9.236100170605994,263.0647426077274,-166.1583652681402,-405.0994737635958,-0.0,-0.0,670.6227030237518,0.0,3.0,0.020122634342992433,0.0,0,0.2604078635354408,197.99884266666666,-2.4584866524286753,0.3426177993845499,7.193895450077555,0.0033619747912980447,124.6461046738838,1.2452143032023217,0.0031540623634287728,-4.692689370234349,-161.46567589790584
2025-01-01 05:26:00,0.501917179149328,0.33643804550037926,0.0,0.008365286319155465,0.005607300758339654,0.0,0.0234266810072888,0.0,0.47849049814203914,0.0,0.0,0.0,0.33643804550037926,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.030108077920847374,0.022581058440635526,On,0.0,0,Off,0.0034222286184210525,0.0,On,0.020004452388867746,0,On,0.029906437474866623,0,On,0.41847598274632514,0.31385698705974374,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11166.888546666667,Off,0.0,0.0,24.895726475450488,51.666666666666686,46.10666666666668,0.0,51.070890589614066,0.1212044293131647,326.45067060647193,0.0,24.895726475450488,49.451228387109666,51.070890589614066,48.641397285857465,12.43753247303448,14.146625370161832,0.0,0.0069896076952656195,-1.1,9.236100170605994,263.19509001241937,-166.0804138989973,-404.76183324921476,-0.0,-0.0,670.6227030237518,0.0,3.0,0.020116025630687068,0.0,0,0.2603223399095166,197.99884266666666,-2.6657797621176798,0.3428485157062638,7.1906279678367895,0.0033625613166670784,124.62054534522969,1.2452472662276899,0.0031540623634287728,-4.607840786630809,-161.4725731123665
2025-01-01 05:27:00,0.501917179149328,0.33643804550037926,0.0,0.008365286319155465,0.005607300758339654,0.0,0.0234266810072888,0.0,0.47849049814203914,0.0,0.0,0.0,0.33643804550037926,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.030108077920847374,0.022581058440635526,On,0.0,0,Off,0.0034222286184210525,0.0,On,0.020004452388867746,0,On,0.029906437474866623,0,On,0.41847598274632514,0.31385698705974374,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11166.888546666667,Off,0.0,0.0,24.880897994807583,51.666666666666686,46.10666666666668,0.0,51.064325576633564,0.12122502922808907,326.45067060647193,0.0,24.880897994807583,49.421643273138585,51.064325576633564,48.600302121391096,12.43753247303448,14.13894475466783,0.0,-0.013316586884554005,-1.1,9.236100170605994,263.32540045757275,-165.98537680874895,-404.4254497531266,-0.0,-0.0,670.6227030237518,0.0,3.0,0.020109438198990207,0.0,0,0.26023709167684855,197.99884266666666,-2.8718528130524845,0.34307879133917873,7.187374426271601,0.0033631477062432812,124.59497967902314,1.2452801176744153,0.0031540623634287728,-4.523316315076862,-161.46206049367208
2025-01-01 05:28:00,0.501917179149328,0.33643804550037926,0.0,0.008365286319155465,0.005607300758339654,0.0,0.0234266810072888,0.0,0.47849049814203914,0.0,0.0,0.0,0.33643804550037926,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.030108077920847374,0.022581058440635526,On,0.0,0,Off,0.0034222286184210525,0.0,On,0.020004452388867746,0,On,0.029906437474866623,0,On,0.41847598274632514,0.31385698705974374,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11166.888546666667,Off,0.0,0.0,24.866051907218605,51.666666666666686,46.10666666666668,0.0,51.05775921202423,0.1212456403898792,326.45067060647193,0.0,24.866051907218605,49.392059407799316,51.05775921202423,48.559209505686866,12.43753247303448,14.131290293293041,0.0,-0.03353987317956701,-1.1,9.236100170605994,263.4556366651675,-165.87416772235687,-404.0903213356367,-0.0,-0.0,670.6227030237518,0.0,3.0,0.02010287204266703,0.0,0,0.2601521187696927,197.99884266666666,-3.0767450229476196,0.3433086255196417,7.185070396016664,0.003363733960056551,124.56940755404258,1.2453128576070158,0.0031540623634287728,-4.439136948999628,-161.43503077335725
2025-01-01 05:29:00,0.501917179149328,0.33643804550037926,0.0,0.008365286319155465,0.005607300758339654,0.0,0.0234266810072888,0.0,0.47849049814203914,0.0,0.0,0.0,0.33643804550037926,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.030108077920847374,0.022581058440635526,On,0.0,0,Off,0.0034222286184210525,0.0,On,0.020004452388867746,0,On,0.029906437474866623,0,On,0.41847598274632514,0.31385698705974374,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11166.888546666667,Off,0.0,0.0,24.851188237492124,51.666666666666686,46.10666666666668,0.0,51.05119149768208,0.12126626280048274,326.4506706064719,0.0,24.851188237492124,49.36247679257446,51.05119149768208,48.518119440020655,12.43753247303448,14.123661952022923,0.0,-0.05367553024332261,-1.1,9.236100170605994,263.58576490969574,-165.74766164444327,-403.75644540562706,-0.0,-0.0,670.6227030237518,0.0,3.0,0.020096327143584034,0.0,0,0.2600674209533826,197.99884266666666,-3.280492708428973,0.3435380178207463,7.181844104100868,0.003364320078136147,124.54382887355118,1.2453454861550668,0.0031540623634287728,-4.355322339323974,-161.3923393051193
2025-01-01 05:30:00,0.5353734593065456,0.34669480978337747,0.0,0.008922890988442426,0.005778246829722958,0.0,0.034235344211382204,0.0,0.5011381150951634,0.0,0.0,0.0,0.34669480978337747,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.030108077920847374,0.022581058440635526,On,0.0,0,Off,0.0034222286184210525,0.0,On,0.030813115592961154,0,On,0.038878368717326604,0,On,0.4321516684569894,0.32411375134274195,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11166.888546666667,Off,0.0,0.0,24.830962592345145,51.666666666666686,46.10666666666668,0.0,51.04462243550084,0.19042042744511112,512.527552852161,0.0,24.830962592345145,49.33289542894451,51.04462243550084,48.47703192566636,12.43753247303448,14.116059683686391,0.0,-0.07371914518056971,0.6,9.236100170605994,341.88346555824285,-158.5456646552236,-355.98607102542036,-0.0,-0.0,703.121685181223,0.0,3.0,0.020066039883409586,0.0,0,0.2596754722363342,197.99884266666666,-5.252148597559845,0.34376696811271157,7.178631700316259,0.003364906060510772,93.36993760467782,1.245378003505273,0.0031540623634287728,2.7891405414342643,-161.33480519665784
