Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.4402258506240447,0.18381330315420913,0.0,0.007337097510400744,0.003063555052570152,0.0,0.11738645467710654,0.0,0.2728393959469382,0.0,0.05,0.0,0.0,0.1692299698208758,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.020472697368421052,0.0,On,0.09691375730868548,0,On,0.04719943618577039,0,On,0.1905752092786386,0.1429314069589789,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,2568.8973225771183,0.0,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4203.518946666667,Off,0.0,0.0,37.7012469444403,51.666666666666686,46.10666666666668,0.0,51.531922439210476,0.3642598849311161,992.8014459065507,0.0,37.7012469444403,50.31632542073505,51.531922439210476,49.70852691149734,12.43753247303448,17.9176452681799,0.0,2.8,-160.30474051773115,-907.4909477830648,-0.0,-0.0,706.8836570856512,0.0,5.0,0.04606175693072822,0.0,0.0,0.6432293651816328,329.99807111111113,40.302550179682456,0.24229522129593997,8.58350465040406,0.0030280000766966663,161.6724510106215,1.2269725518212675
2025-01-01 00:01:00,0.4402258506240447,0.18381330315420913,0.0,0.007337097510400744,0.003063555052570152,0.0,0.11738645467710654,0.0,0.2728393959469382,0.0,0.05,0.0,0.0,0.1692299698208758,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.020472697368421052,0.0,On,0.09691375730868548,0,On,0.04719943618577039,0,On,0.1905752092786386,0.1429314069589789,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,2568.8973225771183,0.0,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4203.518946666667,Off,0.0,0.0,37.64594423893948,51.666666666666686,46.10666666666668,0.0,51.51577756977085,0.364410376036071,992.8014459065508,0.0,37.64594423893948,50.22955196903976,51.51577756977085,49.58643916867422,12.43753247303448,17.881006300777834,0.0,2.8,-204.00595320244508,-904.3673337196733,-0.0,-38.820354413999304,706.8836570856512,0.0,5.0,0.04601473165315388,0.0,0.00197520202735917,0.670155387751447,329.99807111111113,32.29807784557636,0.24363089856607287,8.590353168111214,0.0030288332003618134,157.42316860545935,1.2307109985010156
2025-01-01 00:02:00,0.4402258506240447,0.18381330315420913,0.0,0.007337097510400744,0.003063555052570152,0.0,0.11738645467710654,0.0,0.2728393959469382,0.0,0.05,0.0,0.0,0.1692299698208758,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.020472697368421052,0.0,On,0.09691375730868548,0,On,0.04719943618577039,0,On,0.1905752092786386,0.1429314069589789,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,2568.8973225771183,0.0,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4203.518946666667,Off,0.0,0.0,37.59087632989451,51.666666666666686,46.10666666666668,0.0,51.49962661554775,0.36456104832927444,992.8014459065506,0.0,37.59087632989451,50.14278317410731,51.49962661554775,49.46436145338709,12.43753247303448,17.844169794335894,0.0,2.8,-207.67051768038243,-901.2311332410678,-0.0,-37.27960998923749,706.8836570856512,0.0,5.0,0.04596743893400812,0.0,0.001901452504754443,0.6684650934702623,329.99807111111113,23.95656846427169,0.24426164927955155,8.574285860438062,0.003029641962596729,157.5591864509897,1.2308661919642048
2025-01-01 00:03:00,0.4402258506240447,0.18381330315420913,0.0,0.007337097510400744,0.003063555052570152,0.0,0.11738645467710654,0.0,0.2728393959469382,0.0,0.05,0.0,0.0,0.1692299698208758,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.020472697368421052,0.0,On,0.09691375730868548,0,On,0.04719943618577039,0,On,0.1905752092786386,0.1429314069589789,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,2568.8973225771183,0.0,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4203.518946666667,Off,0.0,0.0,37.53479429789752,51.666666666666686,46.10666666666668,0.0,51.483469556998344,0.3647119022885487,992.8014459065508,0.0,37.53479429789752,50.056019016166665,51.483469556998344,49.34229374575083,12.43753247303448,17.80820913475261,0.0,2.8,-211.5738750223578,-898.1736182217769,-0.0,-35.77659050267493,706.8836570856512,0.0,5.0,0.04592125724177281,0.0,0.0018291630731256184,0.666810703562598,329.99807111111113,15.492676616442811,0.24488071255418203,8.558067441397966,0.00303045132156324,157.6902193990569,1.2310177186427589
2025-01-01 00:04:00,0.4402258506240447,0.18381330315420913,0.0,0.007337097510400744,0.003063555052570152,0.0,0.11738645467710654,0.0,0.2728393959469382,0.0,0.05,0.0,0.0,0.1692299698208758,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.020472697368421052,0.0,On,0.09691375730868548,0,On,0.04719943618577039,0,On,0.1905752092786386,0.1429314069589789,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,2568.8973225771183,0.0,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4203.518946666667,Off,0.0,0.0,37.477749718358154,51.666666666666686,46.10666666666668,0.0,51.467306487498455,0.3648629373373794,992.8014459065507,0.0,37.477749718358154,49.969259580612025,51.467306487498455,49.22023612716882,12.43753247303448,17.773080080277932,0.0,2.8,-210.14635197130804,-895.1907393216794,-0.0,-34.309370563346555,706.8836570856512,0.0,5.0,0.04587613072056953,0.0,0.001758263462485339,0.6651904567439095,329.99807111111113,12.470100828066812,0.24548866260514096,8.542910536067577,0.0030312612539199193,157.8165227598183,1.2311657630536303
2025-01-01 00:05:00,0.4402258506240447,0.18381330315420913,0.0,0.007337097510400744,0.003063555052570152,0.0,0.11738645467710654,0.0,0.2728393959469382,0.0,0.05,0.0,0.0,0.1692299698208758,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.020472697368421052,0.0,On,0.09691375730868548,0,On,0.04719943618577039,0,On,0.1905752092786386,0.1429314069589789,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,2568.8973225771183,0.0,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4203.518946666667,Off,0.0,0.0,37.419617039179116,51.666666666666686,46.10666666666668,0.0,51.45113749575956,0.36501415294065936,992.8014459065508,0.0,37.419617039179116,49.882504948494685,51.45113749575956,49.09818867486225,12.43753247303448,17.73889062028683,0.0,2.8,-205.7900138412225,-892.2913746451263,-0.0,-32.882383266195795,706.8836570856512,0.0,5.0,0.04583219906262218,0.0,0.001688990814361621,0.6636096153088026,329.99807111111113,12.500086984448508,0.24608372137825374,8.527639974415496,0.003032071737528785,157.9372711289891,1.231309865571226
2025-01-01 00:06:00,0.4402258506240447,0.18381330315420913,0.0,0.007337097510400744,0.003063555052570152,0.0,0.11738645467710654,0.0,0.2728393959469382,0.0,0.05,0.0,0.0,0.1692299698208758,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.020472697368421052,0.0,On,0.09691375730868548,0,On,0.04719943618577039,0,On,0.1905752092786386,0.1429314069589789,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,2568.8973225771183,0.0,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4203.518946666667,Off,0.0,0.0,37.360349932363874,51.666666666666686,46.10666666666668,0.0,51.43496268184349,0.36516554845490057,992.8014459065508,0.0,37.360349932363874,49.795755211438035,51.43496268184349,48.976151476235316,12.43753247303448,17.7056806640429,0.0,2.8,-200.5587776170861,-889.4786006108569,-0.0,-31.497212701801935,706.8836570856512,0.0,5.0,0.04578951456977681,0.0,0.0016214466305609233,0.6620703270482508,329.99807111111113,13.533378609921478,0.24666515342606582,8.512895249350972,0.0030328827463287976,158.0521160192498,1.2314498544569683
2025-01-01 00:07:00,0.4402258506240447,0.18381330315420913,0.0,0.007337097510400744,0.003063555052570152,0.0,0.11738645467710654,0.0,0.2728393959469382,0.0,0.05,0.0,0.0,0.1692299698208758,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.020472697368421052,0.0,On,0.09691375730868548,0,On,0.04719943618577039,0,On,0.1905752092786386,0.1429314069589789,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,2568.8973225771183,0.0,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4203.518946666667,Off,0.0,0.0,37.29996746211623,51.666666666666686,46.10666666666668,0.0,51.418782149999394,0.36531712319491283,992.8014459065507,0.0,37.29996746211623,49.70901046496654,51.418782149999394,48.85412462245011,12.43753247303448,17.673433922400854,0.0,2.8,-195.15072855259552,-886.7507342811144,-0.0,-30.153099074932598,706.8836570856512,0.0,5.0,0.04574805730794814,0.0,0.0015556183391385251,0.660572138031826,329.99807111111113,14.869447717800217,0.24723309537660937,8.49866772929298,0.0030336942525970028,158.16110921811065,1.231585795889391
2025-01-01 00:08:00,0.4402258506240447,0.18381330315420913,0.0,0.007337097510400744,0.003063555052570152,0.0,0.11738645467710654,0.0,0.2728393959469382,0.0,0.05,0.0,0.0,0.1692299698208758,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.020472697368421052,0.0,On,0.09691375730868548,0,On,0.04719943618577039,0,On,0.1905752092786386,0.1429314069589789,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,2568.8973225771183,0.0,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4203.518946666667,Off,0.0,0.0,37.23850936101121,51.666666666666686,46.10666666666668,0.0,51.402596002751416,0.3654688764890845,992.801445906551,0.0,37.23850936101121,49.622270802999324,51.402596002751416,48.73210820312328,12.43753247303448,17.642116340774226,0.0,2.8,-190.55741497073961,-884.1046077412643,-0.0,-28.84854682239161,706.8836570856512,0.0,5.0,0.04570778444251652,0.0,0.0014914560427487485,0.659113753304078,329.99807111111113,15.512082507265252,0.24778796661153255,8.484939123266216,0.0030345062288471224,158.26443274716618,1.2317178314376718
2025-01-01 00:09:00,0.4402258506240447,0.18381330315420913,0.0,0.007337097510400744,0.003063555052570152,0.0,0.11738645467710654,0.0,0.2728393959469382,0.0,0.05,0.0,0.0,0.1692299698208758,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.020472697368421052,0.0,On,0.09691375730868548,0,On,0.04719943618577039,0,On,0.1905752092786386,0.1429314069589789,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,2568.8973225771183,0.0,Off,0.0,18.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4203.518946666667,Off,0.0,0.0,37.17604434721602,51.666666666666686,46.10666666666668,0.0,51.38640433903,0.36562080769697963,992.8014459065507,0.0,37.17604434721602,49.53553631610987,51.38640433903,48.610102304649814,12.43753247303448,17.611668948892294,0.0,2.8,-185.6332329853866,-881.5349730526942,-0.0,-27.581029177826807,706.8836570856512,0.0,5.0,0.04566862101435005,0.0,0.0014288571721051962,0.6576926937695614,329.99807111111113,16.59911215948332,0.2483305846147993,8.471677587693586,0.003035318648447609,158.36245265083227,1.2318462084281814
