Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 06:18:00,3.9633029707990017,0.24375139766451392,0.0,0.0660550495133167,0.004062523294408565,0.0,0.07886557581160719,3.499855208888889,0.3845821860985053,0.0,0.0,0.0,0.0,0.24375139766451392,0.0,0.0,1,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.07511224796073,0,On,0.059580322545819964,0,On,0.2854585753894013,0.2140939315420509,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,2264.2674044444443,Lower On,3499.855208888889,1.0,32.11981142583954,51.666666666666686,46.10666666666668,0.0,50.96932870291493,0.6003625003696248,1612.7588240815874,3499.855208888889,32.11981142583954,48.23911428075164,50.96932870291493,46.87400706967,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.0,0.0,0.0,0,0.0,0,3056.8776133010383,20.84092150980048,-0.10352293464400475,5.338315559833313,0.6,9.236100170605994,-290.34394187918997,-1392.4044539311908,-888.6417368931412,-0.0,-0.0,575.4648900772988,0.0,2.0,0.0334483880349418,0.0,0.0,0.4670899860467913,131.99922844444444,22.832904936652387,0.2015257230945457,9.922549254277055,0.003015160652783686,30.238456480880842,1.2171473403023958,0.22770712784290628,-1416.1910290577225,23.786575126531726
2025-01-01 06:19:00,3.9633029707990017,0.24375139766451392,0.0,0.0660550495133167,0.004062523294408565,0.0,0.07886557581160719,3.499855208888889,0.3845821860985053,0.0,0.0,0.0,0.0,0.24375139766451392,0.0,0.0,1,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.07511224796073,0,On,0.059580322545819964,0,On,0.2854585753894013,0.2140939315420509,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,2264.2674044444443,Lower On,3499.855208888889,1.0,32.43716682772424,51.666666666666686,46.10666666666668,0.0,50.93002743613923,0.6009754771800854,1612.7588240815874,3499.855208888889,32.43716682772424,48.49944470201574,50.93002743613923,47.28415333495399,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.0,0.0,0.0,0,0.0,0,3056.6949921063274,20.819636731664747,-0.12480771277973801,5.33466190569027,0.6,9.236100170605994,-288.18480665535174,-1391.1918287991277,-887.1233857107677,-0.0,-0.0,575.4648900772988,0.0,2.0,0.0334263876848325,0.0,0.0,0.46678276217654546,131.99922844444444,23.473688978117135,0.20180036680406105,9.91293302303312,0.0030153177341826196,30.273089150373977,1.2172353521517556,0.2276892615815624,-1414.9879914753812,23.796162676253417
2025-01-01 06:20:00,3.9633029707990017,0.24375139766451392,0.0,0.0660550495133167,0.004062523294408565,0.0,0.07886557581160719,3.499855208888889,0.3845821860985053,0.0,0.0,0.0,0.0,0.24375139766451392,0.0,0.0,1,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.07511224796073,0,On,0.059580322545819964,0,On,0.2854585753894013,0.2140939315420509,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,2264.2674044444443,Lower On,3499.855208888889,1.0,32.753908696296776,51.666666666666686,46.10666666666668,0.0,50.890745951518504,0.6015893974959385,1612.7588240815871,3499.855208888889,32.753908696296776,48.759730585107945,50.890745951518504,47.69422290190267,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.0,0.0,0.0,0,0.0,0,3056.517269589625,20.79883664430422,-0.1456078001402652,5.33111954286896,0.6,9.236100170605994,-286.3889296053509,-1390.0174908157728,-885.6406045642747,-0.0,-0.0,575.4648900772988,0.0,2.0,0.03340488103980422,0.0,0.0,0.4664824326504805,131.99922844444444,23.786784881624865,0.20206940920924973,9.904283462924214,0.0030154749841190833,30.306570974818797,1.2173213693848373,0.22767193819288714,-1413.8217540508647,23.804263235091916
2025-01-01 06:21:00,3.9633029707990017,0.24375139766451392,0.0,0.0660550495133167,0.004062523294408565,0.0,0.07886557581160719,3.499855208888889,0.3845821860985053,0.0,0.0,0.0,0.0,0.24375139766451392,0.0,0.0,1,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.07511224796073,0,On,0.059580322545819964,0,On,0.2854585753894013,0.2140939315420509,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,2264.2674044444443,Lower On,3499.855208888889,1.0,33.070074064475875,51.666666666666686,46.10666666666668,0.0,50.85148432587114,0.6022042620589076,1612.7588240815874,3499.855208888889,33.070074064475875,49.019972016132535,50.85148432587114,48.104215861263235,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.0,0.0,0.0,0,0.0,0,3056.357466970848,20.778489503887183,-0.16595494055730242,5.3276838116220215,0.6,9.236100170605994,-284.3858043544079,-1388.8797826758096,-884.1910643488777,-0.0,-0.0,575.4648900772988,0.0,2.0,0.033383835755759955,0.0,0.0,0.4661885457994814,131.99922844444444,24.340369917170893,0.20233321911511362,9.895161077551627,0.0030156323968491363,30.33897753775163,1.217405522634815,0.22765513501047355,-1412.6907685753843,23.810985899574987
2025-01-01 06:22:00,3.9633029707990017,0.24375139766451392,0.0,0.0660550495133167,0.004062523294408565,0.0,0.07886557581160719,3.499855208888889,0.3845821860985053,0.0,0.0,0.0,0.0,0.24375139766451392,0.0,0.0,1,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.07511224796073,0,On,0.059580322545819964,0,On,0.2854585753894013,0.2140939315420509,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,2264.2674044444443,Lower On,3499.855208888889,1.0,33.38567933062109,51.666666666666686,46.10666666666668,0.0,50.81224263051332,0.6028200716923333,1612.7588240815871,3499.855208888889,33.38567933062109,49.280169075996504,50.81224263051332,48.5141322987381,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.0,0.0,0.0,0,0.0,0,3056.1888763093652,20.758581296710265,-0.18586314773422075,5.324350263951658,0.6,9.236100170605994,-282.70730239071565,-1387.77712418426,-882.7737051451065,-0.0,-0.0,575.4648900772988,0.0,2.0,0.03336323778335315,0.0,0.0,0.4659009054314601,131.99922844444444,24.601512677092014,0.20259194692880514,9.886270147637223,0.003015789967006503,30.370341628248084,1.2174878691798403,0.22763883039326932,-1411.5935577370658,23.816433552805943
2025-01-01 06:23:00,3.9633029707990017,0.24375139766451392,0.0,0.0660550495133167,0.004062523294408565,0.0,0.07886557581160719,3.499855208888889,0.3845821860985053,0.0,0.0,0.0,0.0,0.24375139766451392,0.0,0.0,1,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.07511224796073,0,On,0.059580322545819964,0,On,0.2854585753894013,0.2140939315420509,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,2264.2674044444443,Lower On,3499.855208888889,1.0,33.700756096691975,51.666666666666686,46.10666666666668,0.0,50.773020934326055,0.6034368272537337,1612.7588240815871,3499.855208888889,33.700756096691975,49.54032184330547,50.773020934326055,48.92397229779519,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.0,0.0,0.0,0,0.0,0,3056.0245655639987,20.739084939461993,-0.20535950498249278,5.321114653461872,0.6,9.236100170605994,-280.8513872429447,-1386.7080084830152,-881.3865412612918,-0.0,-0.0,575.4648900772988,0.0,2.0,0.033343059516987975,0.0,0.0,0.4656191260480976,131.99922844444444,25.070263941048182,0.20284590778737696,9.877596319877544,0.003015947689389607,30.40072777668837,1.217568520492472,0.22762300367680113,-1410.5287116809181,23.820703197902944
2025-01-01 06:24:00,3.9633029707990017,0.24375139766451392,0.0,0.0660550495133167,0.004062523294408565,0.0,0.07886557581160719,3.499855208888889,0.3845821860985053,0.0,0.0,0.0,0.0,0.24375139766451392,0.0,0.0,1,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.07511224796073,0,On,0.059580322545819964,0,On,0.2854585753894013,0.2140939315420509,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,2264.2674044444443,Lower On,3499.855208888889,1.0,34.015318315286095,51.666666666666686,46.10666666666668,0.0,50.733819301495494,0.6040545296707958,1612.7588240815874,3499.855208888889,34.015318315286095,49.80043039223001,50.733819301495494,49.333735937597275,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.0,0.0,0.0,0,0.0,0,3055.8642693227325,20.71998851363073,-0.22445593081375392,5.317972925714239,0.6,9.236100170605994,-279.27762439442665,-1385.6709984702684,-880.0286709616298,-0.0,-0.0,575.4648900772988,0.0,2.0,0.03332328901040983,0.0,0.0,0.46534304082593153,131.99922844444444,25.28615648990427,0.20309522941040684,9.869133312313718,0.003016105559119256,30.43016386790444,1.2176475252840382,0.22760763512678933,-1409.4948847430308,23.823886272762437
2025-01-01 06:25:00,3.9633029707990017,0.24375139766451392,0.0,0.0660550495133167,0.004062523294408565,0.0,0.07886557581160719,3.499855208888889,0.3845821860985053,0.0,0.0,0.0,0.0,0.24375139766451392,0.0,0.0,1,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.07511224796073,0,On,0.059580322545819964,0,On,0.2854585753894013,0.2140939315420509,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,2264.2674044444443,Lower On,3499.855208888889,1.0,34.32939335030369,51.666666666666686,46.10666666666668,0.0,50.694637794136206,0.6046731799006304,1612.758824081588,3499.855208888889,34.32939335030369,50.060494794982546,50.694637794136206,49.74342329540571,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.0,0.0,0.0,0,0.0,0,3055.707871423884,20.701268572090928,-0.2431758723535573,5.314921209061701,0.6,9.236100170605994,-277.5533091704815,-1384.664723402407,-878.6983766496329,-0.0,-0.0,575.4648900772988,0.0,2.0,0.033303902353846844,0.0,0.0,0.4650723158769732,131.99922844444444,25.680177401852536,0.20334018513223615,9.86086869905282,0.003016263571456315,30.458705810598417,1.2177249800797418,0.2275927058950347,-1408.4907923498524,23.826068947445435
2025-01-01 06:26:00,3.9633029707990017,0.24375139766451392,0.0,0.0660550495133167,0.004062523294408565,0.0,0.07886557581160719,3.499855208888889,0.3845821860985053,0.0,0.0,0.0,0.0,0.24375139766451392,0.0,0.0,1,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.07511224796073,0,On,0.059580322545819964,0,On,0.2854585753894013,0.2140939315420509,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,2264.2674044444443,Lower On,3499.855208888889,1.0,34.642993524950725,51.666666666666686,46.10666666666668,0.0,50.65547647029788,0.6052927789616405,1612.7588240815874,3499.855208888889,34.642993524950725,50.320515119935195,50.65547647029788,50.15303444475386,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.0,0.0,0.0,0,0.0,0,3055.5551420958627,20.682914591171993,-0.2615298532724921,5.311955805936363,0.6,9.236100170605994,-276.0732578492184,-1383.6878756682358,-877.3948632665629,-0.0,-0.0,575.4648900772988,0.0,2.0,0.03328488899126745,0.0,0.0,0.4648068037915287,131.99922844444444,25.856715340045596,0.2035808880978765,9.852796934104791,0.003016421721940909,30.486378250279103,1.2178009279046096,0.22757819797746426,-1407.5152080739786,23.827332405742485
2025-01-01 06:27:00,3.9633029707990017,0.24375139766451392,0.0,0.0660550495133167,0.004062523294408565,0.0,0.07886557581160719,3.499855208888889,0.3845821860985053,0.0,0.0,0.0,0.0,0.24375139766451392,0.0,0.0,1,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.07511224796073,0,On,0.059580322545819964,0,On,0.2854585753894013,0.2140939315420509,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,2264.2674044444443,Lower On,3499.855208888889,1.0,34.95614277792083,51.666666666666686,46.10666666666668,0.0,50.616335386200895,0.6059133278986649,1612.7588240815871,3499.855208888889,34.95614277792083,50.58049143373064,50.616335386200895,50.56256945749553,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.0,0.0,0.0,0,0.0,0,3055.405978786026,20.66490606193823,-0.2795383825062565,5.309073184568057,0.6,9.236100170605994,-274.46625556846004,-1382.7392077265279,-876.116629873679,-0.0,-0.0,575.4648900772988,0.0,2.0,0.0332662279990464,0.0,0.0,0.46454621238165134,131.99922844444444,26.185484227920078,0.2038175778810254,9.844907148778187,0.003016580006236908,30.51323012867411,1.217875453206042,0.22756409417422954,-1406.566960838192,23.827753111664105
2025-01-01 06:28:00,3.9633029707990017,0.24375139766451392,0.0,0.0660550495133167,0.004062523294408565,0.0,0.07886557581160719,3.499855208888889,0.3845821860985053,0.0,0.0,0.0,0.0,0.24375139766451392,0.0,0.0,1,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.07511224796073,0,On,0.059580322545819964,0,On,0.2854585753894013,0.2140939315420509,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,2264.2674044444443,Lower On,3499.855208888889,1.0,35.277896882090545,51.666666666666686,46.10666666666668,0.0,50.84042379965198,0.6023777046253317,1612.7588240815874,3499.855208888889,35.277896882090545,50.84042379965199,50.84042379965199,50.84042379965198,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.0,0.0,0.0,0,0.0,0,3055.2601805175445,20.647233513464922,-0.2972109309795634,5.306269971111976,0.6,9.236100170605994,-273.069996445891,-1381.8175291983432,-874.8629625189504,-0.0,-0.0,575.4648900772988,0.0,2.0,0.033247909866094535,0.0,0.0,0.4642904088297448,131.99922844444444,26.32807599576059,0.2040503568611594,9.837194351794007,0.0030167384202525946,30.539283657851,1.2179485947246853,0.22755037805175435,-1405.6449322600474,23.827403061704256
2025-01-01 06:29:00,6.227570375243445,0.24375139766451392,0.0,0.10379283958739076,0.004062523294408565,0.0,0.07886557581160719,3.499855208888889,0.3845821860985053,2.2642674044444444,0.0,0.0,0.0,0.24375139766451392,0.0,0.0,1,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.07511224796073,0,On,0.059580322545819964,0,On,0.2854585753894013,0.2140939315420509,On,On,2264.2674044444443,21.444444444444485,1.0,0.0,2.2642674044444444,0.0,1,2264.2674044444443,2264.2674044444443,Lower On,3499.855208888889,1.0,35.600460235752735,51.666666666666686,46.10666666666668,0.0,51.10031101008042,0.5983285838119022,1612.7588240815871,3499.855208888889,35.600460235752735,51.10031101008042,51.10031101008042,51.10031101008042,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.0,0.0,0.0,0,0.0,0,3055.1176549951088,20.629878911476222,-0.3145655329682633,5.3035429421644,0.6,9.236100170605994,1992.6242628313526,-1380.9217041056183,-873.6325425754468,-0.0,-0.0,575.4648900772988,0.0,2.0,0.0332299161849911,0.0,0.0,0.46403913608539743,131.99922844444444,26.52451088505633,0.20427943612063335,9.82964898598695,0.0030168969600077233,30.564581907622724,1.2180204267334507,0.22753703390663482,-1404.7480541295947,23.82635002397637
2025-01-01 06:30:00,6.286094655159418,0.2594097264890275,0.0,0.10476824425265696,0.0043234954414837915,0.0,0.09227087785559017,3.499855208888889,0.41470116397049384,2.2642674044444444,0.015,0.0,0.0,0.2550347264890275,0.0,0.004375000000000002,1,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.08851755000471298,0,On,0.0746548619851238,0,On,0.300503013822086,0.22537726036656444,On,On,2264.2674044444443,21.444444444444485,1.0,0.0,2.2642674044444444,0.0,1,2264.2674044444443,2264.2674044444443,Lower On,3499.855208888889,1.0,35.97964922977371,51.666666666666686,46.10666666666668,0.0,51.36015295144456,0.0,0.0,3499.855208888889,35.97964922977371,51.36015295144456,51.360152951444576,51.36015295144456,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.015,0.0,0.0,0,0.0,0,3048.5290503723522,20.674139981637573,-0.2703044628069122,5.300889017647077,0.0,9.236100170605994,1991.9632106093331,-1385.4204202073306,-915.3975582097246,-0.0,-0.0,617.9360593029826,0.0,2.0,0.033664297518619865,0.0,0.0,0.470105053846567,131.99922844444444,25.15730507163099,0.20373359249489692,9.849993931465029,0.0030170556217370965,39.21825956643411,1.2178368300822635,0.2021273462724376,-1409.2450779708533,23.824657763522858
2025-01-01 06:31:00,2.7862394462705287,0.2594097264890275,0.0,0.04643732410450881,0.0043234954414837915,0.0,0.09227087785559017,0.0,0.41470116397049384,2.2642674044444444,0.015,0.0,0.0,0.2550347264890275,0.0,0.004375000000000002,1,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.08851755000471298,0,On,0.0746548619851238,0,On,0.300503013822086,0.22537726036656444,On,On,2264.2674044444443,21.444444444444485,1.0,0.0,2.2642674044444444,0.0,1,2264.2674044444443,2264.2674044444443,Off,0.0,0.0,36.21809191737922,51.666666666666686,46.10666666666668,0.0,51.84627886623638,0.0,0.0,0.0,36.21809191737922,51.84627886623638,51.84627886623639,51.84627886623638,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.015,0.0,0.0,0,0.0,0,3048.905038163491,20.716984940608956,-0.22745950383552938,5.298014701109353,0.0,9.236100170605994,1987.2324780181218,-1384.5430942790708,-918.5006006639131,-0.0,-0.0,617.9360593029826,0.0,2.0,0.03370855637478201,0.0,0.0,0.47072310660551103,131.99922844444444,23.529614934608148,0.203210134903029,9.869653875792148,0.00301725923567746,39.104800396301975,1.2176591234553948,0.2021115122095345,-1408.3706026335992,23.827508354528476
2025-01-01 06:32:00,2.7862394462705287,0.2594097264890275,0.0,0.04643732410450881,0.0043234954414837915,0.0,0.09227087785559017,0.0,0.41470116397049384,2.2642674044444444,0.015,0.0,0.0,0.2550347264890275,0.0,0.004375000000000002,1,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.08851755000471298,0,On,0.0746548619851238,0,On,0.300503013822086,0.22537726036656444,On,On,2264.2674044444443,21.444444444444485,1.0,0.0,2.2642674044444444,0.0,1,2264.2674044444443,2264.2674044444443,Off,0.0,0.0,36.163920631368406,51.666666666666686,46.10666666666668,0.0,51.840895713998165,0.0,0.0,0.0,36.163920631368406,51.84119596046737,51.84134608370197,51.840895713998165,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.015,0.0,0.0,0,0.0,0,3049.2552183792195,20.7584531539607,-0.18599129048378416,5.295217024647231,0.0,9.236100170605994,1982.1110625284282,-1383.6884631237683,-921.5078865719447,-0.0,-0.0,617.9360593029826,0.0,2.0,0.033751363890645404,0.0,0.0,0.4713208921240969,131.99922844444444,21.415485352946195,0.20270534591409872,9.887857294292115,0.003017462290188519,38.994344324033,1.2174871720581353,0.20209609915081667,-1407.5195507709807,23.831087647212396
2025-01-01 06:33:00,2.7862394462705287,0.2594097264890275,0.0,0.04643732410450881,0.0043234954414837915,0.0,0.09227087785559017,0.0,0.41470116397049384,2.2642674044444444,0.015,0.0,0.0,0.2550347264890275,0.0,0.004375000000000002,1,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.08851755000471298,0,On,0.0746548619851238,0,On,0.300503013822086,0.22537726036656444,On,On,2264.2674044444443,21.444444444444485,1.0,0.0,2.2642674044444444,0.0,1,2264.2674044444443,2264.2674044444443,Off,0.0,0.0,36.11127796455937,51.666666666666686,46.10666666666668,0.0,51.83552068041235,0.0,0.0,0.0,36.11127796455937,51.8361206571845,51.83642064557058,51.83552068041235,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.015,0.0,0.0,0,0.0,0,3049.6047051448913,20.798615143460676,-0.14582930098380942,5.292492267303023,0.0,9.236100170605994,1977.688417044374,-1382.8580031236813,-924.4241499293261,-0.0,-0.0,617.9360593029826,0.0,2.0,0.0337927957208564,0.0,0.0,0.471899466881569,131.99922844444444,19.909103226273242,0.20221819948040565,9.906771021346405,0.003017664799745746,38.886736397951815,1.217320678978289,0.20208108669067995,-1406.6907820377448,23.83277891406349
2025-01-01 06:34:00,2.7862394462705287,0.2594097264890275,0.0,0.04643732410450881,0.0043234954414837915,0.0,0.09227087785559017,0.0,0.41470116397049384,2.2642674044444444,0.015,0.0,0.0,0.2550347264890275,0.0,0.004375000000000002,1,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.08851755000471298,0,On,0.0746548619851238,0,On,0.300503013822086,0.22537726036656444,On,On,2264.2674044444443,21.444444444444485,1.0,0.0,2.2642674044444444,0.0,1,2264.2674044444443,2264.2674044444443,Off,0.0,0.0,36.0600594595508,51.666666666666686,46.10666666666668,0.0,51.83015353816253,0.0,0.0,0.0,36.0600594595508,51.83105274185888,51.831502343707065,51.83015353816253,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.015,0.0,0.0,0,0.0,0,3049.941086143584,20.837560474822666,-0.10688396962181912,5.289836905040436,0.0,9.236100170605994,1973.2882306418655,-1382.0509278859254,-927.2555482041541,-0.0,-0.0,617.9360593029826,0.0,2.0,0.033832946856979816,0.0,0.0,0.4724601573875526,131.99922844444444,18.340315098592846,0.20174744801311387,9.924314707202326,0.00301786677808292,38.78178152761895,1.217159268931887,0.20206645550007754,-1405.8832167396965,23.832288853771214
2025-01-01 06:35:00,2.7862394462705287,0.2594097264890275,0.0,0.04643732410450881,0.0043234954414837915,0.0,0.09227087785559017,0.0,0.41470116397049384,2.2642674044444444,0.015,0.0,0.0,0.2550347264890275,0.0,0.004375000000000002,1,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.08851755000471298,0,On,0.0746548619851238,0,On,0.300503013822086,0.22537726036656444,On,On,2264.2674044444443,21.444444444444485,1.0,0.0,2.2642674044444444,0.0,1,2264.2674044444443,2264.2674044444443,Off,0.0,0.0,36.010191603899536,51.666666666666686,46.10666666666668,0.0,51.82479407546079,0.0,0.0,0.0,36.010191603899536,51.825992014621335,51.82659098420162,51.82479407546079,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.015,0.0,0.0,0,0.0,0,3050.2784632957555,20.8753521314693,-0.06909231297518659,5.287247683115832,0.0,9.236100170605994,1969.0966558877196,-1381.265672450259,-930.0063453402461,-0.0,-0.0,617.9360593029826,0.0,2.0,0.033871884589483994,0.0,0.0,0.47300390331973535,131.99922844444444,16.899537480538893,0.2012921895493545,9.94123198626349,0.003018068237995281,38.67934177781536,1.2170026771907505,0.20205218772610642,-1405.0958577702806,23.83018532002159
2025-01-01 06:36:00,2.7862394462705287,0.2594097264890275,0.0,0.04643732410450881,0.0043234954414837915,0.0,0.09227087785559017,0.0,0.41470116397049384,2.2642674044444444,0.015,0.0,0.0,0.2550347264890275,0.0,0.004375000000000002,1,0,0,Off,0.03954328816328406,0.029657466122463037,On,0.0,0,Off,0.003753327850877193,0.0,On,0.08851755000471298,0,On,0.0746548619851238,0,On,0.300503013822086,0.22537726036656444,On,On,2264.2674044444443,21.444444444444485,1.0,0.0,2.2642674044444444,0.0,1,2264.2674044444443,2264.2674044444443,Off,0.0,0.0,35.961602556256835,51.666666666666686,46.10666666666668,0.0,51.819442091448174,0.0,0.0,0.0,35.961602556256835,51.82093828591955,51.821686383155246,51.819442091448174,12.43753247303448,Off,0.0,22.444444444444485,0,0.0,0.015,0.0,0.0,0,0.0,0,3050.591069681767,20.912051670880395,-0.03239277356409076,5.284721617606787,0.0,9.236100170605994,1965.0880419948917,-1380.5008299931933,-932.6807325412722,-0.0,-0.0,617.9360593029826,0.0,2.0,0.03390967450412701,0.0,0.0,0.47353162055037973,131.99922844444444,15.565310788737076,0.20085155186740747,9.958270285526101,0.0030182691916167442,38.579282621007145,1.2168506453157624,0.20203826700129557,-1404.3277909977246,23.826961004531267
