Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,1.3453094204858627,0.19880475004846232,0.0,1.3453094204858627,0.19880475004846232,0.0,0.014567242571813152,1.0499565626666667,0.2807856152473829,0.0,0.0,0.0,0.0,0.19880475004846232,0.0,0.0,1.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.003412116228070175,0.0,0.011155126343742975,0.0,0.015712615182766444,0.0,0.22344848620852797,0.16758636465639595,0.0,21.44444444444449,0.0,0.0,0.0,0.0,0.0,0.0,2264.2674044444443,1049.9565626666667,0.3,32.48538154848909,51.66666666666668,46.10666666666668,0.0,50.779315288457454,0.22005333174379602,580.1451881071266,1049.9565626666667,32.48538154848909,48.985268284401904,50.77965305872665,48.08790701210494,12.43753247303448,0.0,22.44444444444449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3077.124465677429,21.149023715482233,-0.04932209436363314,5.264776393153254,2.8,9.236100170605994,-390.5241673819345,-1099.2757025436447,-796.872042532422,0.0,0.0,373.1999173303769,0.0,1.4164999999999999,0.03331809251149316,0.0,0.0,0.4652704743212634,93.48845354577777,33.147957820110626,0.19103991033450268,9.950573937454326,0.0029090412672971027,18.62992590841726,1.2170751982262418,0.3488441603098805,-1120.8191563245807,21.543453780935913
2025-01-01 01:00:00,1.4535777523874158,0.19303358727974124,0.0,1.4535777523874156,0.19303358727974124,0.0,0.013646388316811907,0.0,0.27005987177430746,1.1698714922962963,0.0,0.0,0.0,0.19303358727974124,0.0,0.0,1.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.0031562075109649117,0.0,0.010490180805846995,0.0,0.01268175540131911,0.0,0.2167942153633021,0.16259566152247654,1169.8714922962963,21.44444444444449,0.5166666666666667,0.0,1.1698714922962963,0.0,0.5166666666666667,1169.8714922962963,2264.2674044444443,0.0,0.0,35.491541176197394,51.66666666666668,46.10666666666668,0.0,51.704167481164426,0.0,0.0,0.0,35.491541176197394,51.715822028180085,51.72164930168791,51.704167481164426,12.43753247303448,0.0,22.44444444444449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3075.3003482286726,21.210651117460667,-0.02930011914081921,5.706929473539161,2.5,9.236100170605994,789.3335945319839,-1070.9231827584574,-796.8317308518624,0.0,0.0,400.52989346013266,0.0,2.0,0.03265297856250588,0.0,0.0,0.45598249115067063,131.99922844444444,15.763939627417598,0.19111218198240598,9.992243493816927,0.0029213355891133564,49.84587888785412,1.2168698648023468,0.271294690645214,-1090.5665309342696,19.643348175812264
2025-01-01 02:00:00,1.6034882998373097,0.19225312764493957,0.0,1.60348829983731,0.19225312764493957,0.0,0.013646388316811907,0.0,0.2690192589279053,1.3208226525925926,0.0,0.0,0.0,0.19225312764493957,0.0,0.0,1.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.0031562075109649117,0.0,0.010490180805846995,0.0,0.01268175540131911,0.0,0.2167942153633021,0.16259566152247654,1320.8226525925925,21.44444444444449,0.5833333333333334,0.0,1.3208226525925926,0.0,0.5833333333333334,1320.8226525925925,2264.2674044444443,0.0,0.0,35.222569708514115,51.66666666666668,46.10666666666668,0.0,51.38849027811997,0.0,0.0,0.0,35.222569708514115,51.41749595195529,51.43199878887296,51.38849027811997,12.43753247303448,0.0,22.44444444444449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3067.690513392115,21.142992394402835,-0.06282647859862536,6.095906509828814,1.6500000000000001,9.236100170605994,909.3749408362312,-1046.6074568600784,-825.9021678267274,0.0,0.0,399.4892806137305,0.0,2.0,0.03233910419075878,0.0,0.0,0.4515993927554163,131.99922844444444,14.96517545663542,0.19298350423947797,9.979883916059617,0.00293766258234012,55.50477194829143,1.2171380837346972,0.18383157423566338,-1062.0766299653378,15.46917310525936
2025-01-01 03:00:00,2.669076391150474,0.19979050656667027,0.0,2.669076391150474,0.19979050656667027,0.0,0.013725802027657287,1.1666184029629632,0.2811229037894831,1.2076092823703704,0.0,0.0,0.0,0.19979050656667027,0.0,0.0,1.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.002985601699561403,0.0,0.010740200328095884,0.0,0.014735561700589343,0.0,0.2278846667720119,0.1709135000790089,1207.6092823703702,21.44444444444449,0.5333333333333333,0.0,1.2076092823703704,0.0,0.5333333333333333,1207.6092823703702,2264.2674044444443,1166.618402962963,0.3333333333333333,33.63437198688236,51.66666666666668,46.10666666666668,0.0,50.67054243432853,0.5370887630306955,1411.1639710713891,1166.618402962963,33.63437198688236,49.97373724110724,50.702983964081255,49.59289311474387,12.43753247303448,0.0,22.44444444444449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3067.4462712420022,21.06862725025058,-0.05846788376748571,5.9546839920831,1.6500000000000001,9.236100170605994,803.6722744867604,-1221.5898329260785,-831.9250878555674,0.0,0.0,410.89600758754403,0.0,2.0,0.03273376034684941,0.0,0.0,0.45711056830890134,131.99922844444444,17.0920723844136,0.19495763559407484,9.96533351472131,0.0029544359124370908,41.811401604204086,1.2174328634059122,0.2283249537218234,-1239.8719127504223,18.28207982434374
2025-01-01 04:00:00,2.382784968926202,0.22130501752939907,0.0,2.382784968926202,0.22130501752939907,0.0,0.02283821567898381,1.1666184029629632,0.31785917858055157,0.8679691717037037,0.007499999999999999,0.0,0.0,0.2191175175293991,0.0,0.002187500000000001,1.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.002985601699561403,0.0,0.019852613979422406,0.0,0.025702488541352722,0.0,0.2546946275687192,0.19102097067653936,867.9691717037036,21.44444444444449,0.38333333333333336,0.0,0.8679691717037037,0.0,0.38333333333333336,867.9691717037036,2264.2674044444443,1166.618402962963,0.3333333333333333,33.41241313476243,51.66666666666668,46.10666666666668,0.0,51.06075384677679,0.35054276133258727,940.7759807142594,1166.618402962963,33.41241313476243,49.728392019444435,51.06075384677679,49.06221110577827,12.43753247303448,0.0,22.44444444444449,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3055.4127162769937,21.06500553247097,-0.05945391669629891,5.726490027076503,0.55,9.236100170605994,430.1257588857759,-1185.6094461606,-911.5720540354079,0.0,0.0,454.8679987741695,0.0,2.0,0.033757405311211,0.0,0.0,0.47140525753640733,131.99922844444444,18.860642443310628,0.19566268343502144,9.97237192268577,0.0029658331262200923,55.59974854810303,1.216867953402296,0.2032108661553332,-1205.6661332374422,20.05668707684208
2025-01-01 05:00:00,2.9165046215924995,0.23779603658061108,0.0,2.9165046215924995,0.23779603658061108,0.0,0.05338391341517786,1.2832802432592594,0.8175846634365808,0.7547558014814815,0.007499999999999999,0.0,0.0,0.2356085365806111,0.0,0.002187500000000001,1.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.457019937658862,0.0,0.003326813322368421,0.0,0.05005710009280944,0.0,0.046420010336903905,0.0,0.2766826529703353,0.20751198972775137,754.7558014814815,21.44444444444449,0.3333333333333333,0.0,0.7547558014814815,0.0,0.3333333333333333,754.7558014814815,2264.2674044444443,1283.2802432592594,0.36666666666666664,33.400452594477414,51.66666666666668,46.10666666666668,0.0,51.31286814690354,0.4717046440697398,1276.7674023979234,1283.2802432592594,33.400452594477414,49.95064896068071,51.31286814690355,49.269539367569294,12.43753247303448,0.0,22.44444444444449,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3050.147758070056,21.283383517167707,0.0,5.710472138883572,-0.25000000000000006,9.236100170605994,647.3807315222301,-1299.7318204827502,-977.936725921393,0.0,0.0,855.6344370437984,0.0,2.0,0.03446393931674183,0.0,0.0,0.48127165105110314,131.99922844444444,14.927218918343504,0.1945689952385383,10.093439599968724,0.002990847813318957,94.6728331109202,1.2153366317888878,0.17656896066105082,-1318.279942245559,18.548121762808773
2025-01-01 06:00:00,2.7714109130965863,0.2529548136643717,0.0,2.7714109130965863,0.2529548136643717,0.0,0.08721729176758071,0.8749638022222223,0.6318583268104867,1.1698714922962963,0.007499999999999999,0.0,0.0,0.2507673136643717,0.0,0.002187500000000001,1.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.228509968829431,0.0,0.003753327850877193,0.0,0.08346396391670353,0.0,0.06899193976189326,0.0,0.29481313005587834,0.22110984754190868,1169.8714922962963,21.44444444444449,0.5166666666666667,0.0,1.1698714922962963,0.0,0.5166666666666667,1169.8714922962963,2264.2674044444443,874.9638022222223,0.25,34.372774108039486,51.66666666666668,46.10666666666668,0.0,51.42450965262556,0.25131685178845525,676.4627289897769,874.9638022222223,34.372774108039486,50.512357819438286,51.42751589032786,50.053275665142344,12.43753247303448,0.0,22.44444444444449,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3054.804938190928,21.009354568960074,-0.064604756033102,5.312163605679122,0.3,9.236100170605994,1032.1050245809254,-1386.9895836603607,-920.417175490957,0.0,0.0,766.4551366463597,0.0,2.0,0.033815254313864784,0.0,0.0,0.4722130898843862,131.99922844444444,16.195571129226497,0.19956260478172105,9.999292600287188,0.00301651740128158,52.46285696729617,1.2164503098114934,0.21487030559001613,-1410.7018894099913,23.712305749630385
2025-01-01 07:00:00,1.328047600947265,0.26263421346993726,0.0,1.328047600947265,0.26263421346993726,0.0,0.09355764278640358,0.0,0.4269963666053059,0.7924935915555555,0.014999999999999998,0.0,0.0,0.25825921346993724,0.0,0.004375000000000002,1.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.0034974191337719296,0.0,0.09006022365263165,0.0,0.08265074864538947,0.0,0.30272110410382796,0.2270408280778709,792.4935915555556,21.44444444444449,0.35,0.0,0.7924935915555555,0.0,0.35,792.4935915555556,2264.2674044444443,0.0,0.0,35.466861856985425,51.66666666666668,46.10666666666668,0.0,51.537870531920575,0.0,0.0,0.0,35.466861856985425,51.55495875580575,51.56350286774834,51.537870531920575,12.43753247303448,0.0,22.44444444444449,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3045.979724791292,21.070839130361072,-0.06336153137811582,5.0470985873569685,-0.55,9.236100170605994,442.736481310391,-1587.2762549489291,-990.1230809673428,0.0,0.0,620.3738247808859,3.071396089930621,1.8335000000000001,0.03474493118654951,0.0,0.0,0.48519556177620665,121.01029267644444,19.992145941292222,0.1996713866306762,10.040881613742982,0.0030293921203336824,42.217428355211915,1.216187017682582,0.21767538560667485,-1613.827345157159,26.551090208230036
2025-01-01 08:00:00,0.44342510822985765,0.2360019703836452,0.0,0.44342510822985765,0.23600197038364518,0.0,0.05903177169033357,0.0,0.36939333653952405,0.0,0.014999999999999998,0.0,0.0,0.23162697038364521,0.0,0.004375000000000002,1.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0026443900767543858,0.0,0.05638738161357918,0.0,0.06055737602799706,0.0,0.26617083380903633,0.19962812535677718,0.0,20.611111111111168,0.0,0.0,0.0,0.0,0.0,0.0,2264.2674044444443,0.0,0.0,35.85143368973512,51.66666666666668,46.10666666666668,0.0,51.22056992152876,0.0,0.0,0.0,35.85143368973512,51.255031130738196,51.272261735342916,51.22056992152876,12.43753247303448,0.0,21.611111111111168,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3030.7601720581106,20.43986056251763,-0.01578742990687747,4.425411247782407,-1.4,9.236100170605994,-460.0433038052754,-1759.2851497054783,-1012.7127295166199,0.0,-0.00971528265042521,475.7927640854474,203.41308632041105,1.0,0.03507996573748573,0.0,3.310286681481767e-07,0.4898787741251647,65.99961422222222,76.88637690854755,0.20837518638848412,9.772791277775452,0.003039349694658529,30.055368160034252,1.2193670022833278,0.23296030568808554,-1794.0877202903055,34.802570584827095
2025-01-01 09:00:00,2.1235753695646418,0.202007325848252,0.0,2.1235753695646413,0.202007325848252,0.0,0.016543272339825558,0.0,0.2806181736692603,1.8114139235555555,0.014999999999999998,0.0,0.0,0.19763232584825202,0.0,0.004375000000000002,1.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0021325726425438594,0.0,0.014410699697281698,0.0,0.017108405871590873,0.0,0.22084464109517873,0.16563348082138402,1811.4139235555554,21.16666666666671,0.8,0.0,1.8114139235555555,0.0,0.8,1811.4139235555554,2264.2674044444443,0.0,0.0,35.05635800376772,51.66666666666668,46.10666666666668,0.0,50.90280083213709,0.0,0.0,0.0,35.05635800376772,50.95444181144761,50.980262301102876,50.90280083213709,12.43753247303448,0.0,22.16666666666671,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3040.3690446477544,20.82212796583542,-0.0998025635556677,4.2720900280100995,-0.85,9.236100170605994,1253.2685393327602,-1517.83428427687,-998.4753027400292,0.0,0.0,287.21328891997894,588.6243523366846,0.0835,0.03490852642640214,0.0,0.0,0.4874800873629183,5.510967787555556,153.11662959725513,0.2041648186183781,9.95731198775448,0.003047316568160467,18.128653602358952,1.2183866513871389,0.22954857110907412,-1555.161577071059,37.32729279418861
