occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.627,0.0879,0.281,0.118,0.0,0.0,0,0,0,0
1.0,0.627,0.0879,0.281,0.118,0.0,0.0,0,0,0,0
1.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
1.0,0.633,0.0355,0.281,0.154,0.0,0.2,0,0,0,0
1.0,0.633,0.0355,0.281,0.154,0.0,0.156,0,0,0,0
0.667,0.633,0.0355,0.281,0.154,0.0,0.39,0,0,0,0
0.667,0.633,0.0355,0.281,0.154,0.0,0.135,0,0,0,0
0.667,0.734,0.074,0.14,0.322,0.0,0.156,0,0,0,0
0.667,0.734,0.074,0.14,0.322,0.0,0.156,0,0,0,0
0.333,0.653,0.0449,0.281,0.186,0.0,0.177,0,0,0,0
0.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
0.0,0.573,0.0159,0.421,0.0505,0.0,0.126,0,0,0,0
0.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
0.0,0.573,0.0159,0.421,0.0505,0.0,0.0,0,0,0,0
