Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.40091684820107026,0.22782292044700098,0.0,0.006681947470017838,0.003797048674116683,0.0,0.01649922793951021,0.0,0.36441762026156005,0.0,0.020000000000000004,0.0,0.0,0.22198958711366765,0.0,0.005833333333333337,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002524835526315789,0.0,On,0.013974392413194424,0,On,0.06843150411000311,0,On,0.25436160229546845,0.19077120172160128,On,0,0,Off,Off,0.0,15.888888888888914,0.0,0.0,0.0,0.0,0,0.0,2835.169928888889,Off,0.0,16.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,876.8687644444444,Off,0.0,0.0,25.537543519707196,51.666666666666686,46.10666666666668,0.0,51.60411019252053,0.0,0.0,0.0,25.537543519707196,51.61295453620374,51.61737670804535,51.60411019252053,12.43753247303448,15.349623787336364,-0.03926510155254981,2.8,9.236100170605994,157.2598495818133,-395.51333336079267,-0.0,-0.0,561.1103787070541,0.0,3.0,0.024183144459288135,0.0,0,1.193505773558442,197.99884266666666,-8.337195764448143,0.331652163440277,7.947552389504188,0.0035230715188619087,69.26727260293258,1.237524894845029
2025-01-01 00:01:00,0.40091684820107026,0.22782292044700098,0.0,0.006681947470017838,0.003797048674116683,0.0,0.01649922793951021,0.0,0.36441762026156005,0.0,0.020000000000000004,0.0,0.0,0.22198958711366765,0.0,0.005833333333333337,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002524835526315789,0.0,On,0.013974392413194424,0,On,0.06843150411000311,0,On,0.25436160229546845,0.19077120172160128,On,0,0,Off,Off,0.0,15.888888888888914,0.0,0.0,0.0,0.0,0,0.0,2835.169928888889,Off,0.0,16.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,876.8687644444444,Off,0.0,0.0,25.55727294146493,51.666666666666686,46.10666666666668,0.0,51.60031589044624,0.0,0.0,0.0,25.55727294146493,51.60937055592176,51.61389788865952,51.60031589044624,12.43753247303448,15.318018003283905,-0.07087088560500909,2.8,9.236100170605994,157.17766479703633,-394.13552336250865,-0.0,-0.0,561.1103787070541,0.0,3.0,0.02415974553794802,0.0,0,1.1923509713878027,197.99884266666666,-9.797190547509153,0.3334145868278281,7.95660472796413,0.003524322264018089,69.25805976762916,1.241274914794086
2025-01-01 00:02:00,0.40091684820107026,0.22782292044700098,0.0,0.006681947470017838,0.003797048674116683,0.0,0.01649922793951021,0.0,0.36441762026156005,0.0,0.020000000000000004,0.0,0.0,0.22198958711366765,0.0,0.005833333333333337,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002524835526315789,0.0,On,0.013974392413194424,0,On,0.06843150411000311,0,On,0.25436160229546845,0.19077120172160128,On,0,0,Off,Off,0.0,15.888888888888914,0.0,0.0,0.0,0.0,0,0.0,2835.169928888889,Off,0.0,16.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,876.8687644444444,Off,0.0,0.0,25.57643366532694,51.666666666666686,46.10666666666668,0.0,51.59651868901539,0.0,0.0,0.0,25.57643366532694,51.60578380678073,51.6104163656634,51.59651868901539,12.43753247303448,15.287216992168704,-0.1016718967202106,2.8,9.236100170605994,157.01792012232292,-392.79457351529766,-0.0,-0.0,561.1103787070541,0.0,3.0,0.024136937665016414,0.0,0,1.1912253391081675,197.99884266666666,-11.297885069433514,0.33419257642988,7.943929484343095,0.0035255690646920075,69.24713717532094,1.2414065331347572
2025-01-01 00:03:00,0.40091684820107026,0.22782292044700098,0.0,0.006681947470017838,0.003797048674116683,0.0,0.01649922793951021,0.0,0.36441762026156005,0.0,0.020000000000000004,0.0,0.0,0.22198958711366765,0.0,0.005833333333333337,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002524835526315789,0.0,On,0.013974392413194424,0,On,0.06843150411000311,0,On,0.25436160229546845,0.19077120172160128,On,0,0,Off,Off,0.0,15.888888888888914,0.0,0.0,0.0,0.0,0,0.0,2835.169928888889,Off,0.0,16.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,876.8687644444444,Off,0.0,0.0,25.59505230695587,51.666666666666686,46.10666666666668,0.0,51.59271867277511,0.0,0.0,0.0,25.59505230695587,51.60219436859263,51.606932216501384,51.59271867277511,12.43753247303448,15.25718303987985,-0.13170584900906412,2.8,9.236100170605994,156.79690011494085,-391.48870835162614,-0.0,-0.0,561.1103787070541,0.0,3.0,0.024114693288145705,0.0,0,1.1901275169341696,197.99884266666666,-12.824770240487151,0.33495595431138475,7.930688703985711,0.0035268155365653264,69.23432235115243,1.2415348777953201
2025-01-01 00:04:00,0.40091684820107026,0.22782292044700098,0.0,0.006681947470017838,0.003797048674116683,0.0,0.01649922793951021,0.0,0.36441762026156005,0.0,0.020000000000000004,0.0,0.0,0.22198958711366765,0.0,0.005833333333333337,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002524835526315789,0.0,On,0.013974392413194424,0,On,0.06843150411000311,0,On,0.25436160229546845,0.19077120172160128,On,0,0,Off,Off,0.0,15.888888888888914,0.0,0.0,0.0,0.0,0,0.0,2835.169928888889,Off,0.0,16.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,876.8687644444444,Off,0.0,0.0,25.61315357064913,51.666666666666686,46.10666666666668,0.0,51.58891592231587,0.0,0.0,0.0,25.61315357064913,51.59860231743416,51.603445514993304,51.58891592231587,12.43753247303448,15.227881142836758,-0.16100774605215662,2.8,9.236100170605994,157.35141524739888,-390.21628167208536,-0.0,-0.0,561.1103787070541,0.0,3.0,0.024092986829628522,0.0,0,1.189056242534458,197.99884266666666,-13.542681787569911,0.33570535309695654,7.917836782163561,0.0035280616489362987,69.21970622099715,1.2416600974655985
2025-01-01 00:05:00,0.40091684820107026,0.22782292044700098,0.0,0.006681947470017838,0.003797048674116683,0.0,0.01649922793951021,0.0,0.36441762026156005,0.0,0.020000000000000004,0.0,0.0,0.22198958711366765,0.0,0.005833333333333337,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002524835526315789,0.0,On,0.013974392413194424,0,On,0.06843150411000311,0,On,0.25436160229546845,0.19077120172160128,On,0,0,Off,Off,0.0,15.888888888888914,0.0,0.0,0.0,0.0,0,0.0,2835.169928888889,Off,0.0,16.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,876.8687644444444,Off,0.0,0.0,25.630705703823523,51.666666666666686,46.10666666666668,0.0,51.585110514555566,0.0,0.0,0.0,25.630705703823523,51.59500772591498,51.59995633159469,51.585110514555566,12.43753247303448,15.199356462109419,-0.1895324267794951,2.8,9.236100170605994,158.52525355165557,-388.97913254688,-0.0,-0.0,561.1103787070541,0.0,3.0,0.024071852083338615,0.0,0,1.1880131837311596,197.99884266666666,-13.605992608518626,0.33643968066897784,7.90539813243965,0.00352930737259704,69.2031584498182,1.2417819957740002
2025-01-01 00:06:00,0.40091684820107026,0.22782292044700098,0.0,0.006681947470017838,0.003797048674116683,0.0,0.01649922793951021,0.0,0.36441762026156005,0.0,0.020000000000000004,0.0,0.0,0.22198958711366765,0.0,0.005833333333333337,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002524835526315789,0.0,On,0.013974392413194424,0,On,0.06843150411000311,0,On,0.25436160229546845,0.19077120172160128,On,0,0,Off,Off,0.0,15.888888888888914,0.0,0.0,0.0,0.0,0,0.0,2835.169928888889,Off,0.0,16.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,876.8687644444444,Off,0.0,0.0,25.647689356066522,51.666666666666686,46.10666666666668,0.0,51.58130253113087,0.0,0.0,0.0,25.647689356066522,51.59141067110096,51.59646474108601,51.58130253113087,12.43753247303448,15.171636552215043,-0.21725233667387123,2.8,9.236100170605994,159.90579826717556,-387.77833137709655,-0.0,-0.0,561.1103787070541,0.0,3.0,0.02405130980902463,0.0,0,1.1869993650758959,197.99884266666666,-13.426249062782027,0.337158219196713,7.894350614458217,0.003530552676197131,69.18459701615808,1.2419004520856083
2025-01-01 00:07:00,0.40091684820107026,0.22782292044700098,0.0,0.006681947470017838,0.003797048674116683,0.0,0.01649922793951021,0.0,0.36441762026156005,0.0,0.020000000000000004,0.0,0.0,0.22198958711366765,0.0,0.005833333333333337,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002524835526315789,0.0,On,0.013974392413194424,0,On,0.06843150411000311,0,On,0.25436160229546845,0.19077120172160128,On,0,0,Off,Off,0.0,15.888888888888914,0.0,0.0,0.0,0.0,0,0.0,2835.169928888889,Off,0.0,16.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,876.8687644444444,Off,0.0,0.0,25.664113372910197,51.666666666666686,46.10666666666668,0.0,51.57749205655382,0.0,0.0,0.0,25.664113372910197,51.58781123277363,51.59297082088355,51.57749205655382,12.43753247303448,15.144708932669694,-0.24417995621922017,2.8,9.236100170605994,161.2339455950127,-386.6132150607996,-0.0,-0.0,561.1103787070541,0.0,3.0,0.024031351093562178,0.0,0,1.186014346681065,197.99884266666666,-13.2632180512418,0.3378611175985178,7.882759855276529,0.003531797527037109,69.16405062949298,1.242015518207752
2025-01-01 00:08:00,0.40091684820107026,0.22782292044700098,0.0,0.006681947470017838,0.003797048674116683,0.0,0.01649922793951021,0.0,0.36441762026156005,0.0,0.020000000000000004,0.0,0.0,0.22198958711366765,0.0,0.005833333333333337,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002524835526315789,0.0,On,0.013974392413194424,0,On,0.06843150411000311,0,On,0.25436160229546845,0.19077120172160128,On,0,0,Off,Off,0.0,15.888888888888914,0.0,0.0,0.0,0.0,0,0.0,2835.169928888889,Off,0.0,16.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,876.8687644444444,Off,0.0,0.0,25.68000322400137,51.666666666666686,46.10666666666668,0.0,51.573679174020995,0.0,0.0,0.0,25.68000322400137,51.584209489473146,51.58947464719923,51.573679174020995,12.43753247303448,15.118537515334484,-0.27035137355442984,2.8,9.236100170605994,162.51213695143122,-385.4821066822914,-0.0,-0.0,561.1103787070541,0.0,3.0,0.024011949503630083,0.0,0,1.1850568239883832,197.99884266666666,-13.116135073331534,0.33854904396426244,7.871571378106728,0.003533041892887724,69.1416136863463,1.2421273477667758
2025-01-01 00:09:00,0.40091684820107026,0.22782292044700098,0.0,0.006681947470017838,0.003797048674116683,0.0,0.01649922793951021,0.0,0.36441762026156005,0.0,0.020000000000000004,0.0,0.0,0.22198958711366765,0.0,0.005833333333333337,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002524835526315789,0.0,On,0.013974392413194424,0,On,0.06843150411000311,0,On,0.25436160229546845,0.19077120172160128,On,0,0,Off,Off,0.0,15.888888888888914,0.0,0.0,0.0,0.0,0,0.0,2835.169928888889,Off,0.0,16.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,876.8687644444444,Off,0.0,0.0,25.69538295791783,51.666666666666686,46.10666666666668,0.0,51.56986396294262,0.0,0.0,0.0,25.69538295791783,51.580605516165186,51.58597629277647,51.56986396294262,12.43753247303448,15.093088226691068,-0.2958006621978466,2.8,9.236100170605994,163.70986449811107,-384.3834264506459,-0.0,-0.0,561.1103787070541,0.0,3.0,0.0239930800711271,0.0,0,1.1841255647522657,197.99884266666666,-13.017087758297166,0.33922263182290263,7.860766912451709,0.0035342857430690562,69.11737538979206,1.2422360858698904
