Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 03:30:00,2.1145426193119388,1.3717801584248994,0.0,0.03524237698853231,0.02286300264041499,0.0,0.02045848434260806,0.0,0.2516015363708859,1.8424825985984448,0.0,0.0,0.0,0.1816539706286335,1.1901261877962659,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.003518405062134503,0.0,On,0.0005737675044841879,0.0,On,0.016366311775989368,0,On,0.009396242199374467,0,On,0.1859735193768132,0.13948013953260985,On,0,0,Off,Off,0.0,0.0,37.761606235502576,51.666666666666686,46.10666666666668,0.0,50.95173467725806,0.0,0.0,0.0,37.761606235502576,50.789171866241986,50.95173467725806,50.70789046073396,12.43753247303448,HP On,5116.8499440216865,18.33333333333337,2.807378083162495,0.0,1.8116670639791392,0.030815534619305845,2.074792082780523,5086.03440940238,8632.29388844173,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,12235.585413237792,18.338035316002642,0.0,7.714702334304573,2.1900368521368128,1.1929521707006756,2.2,9.236100170605994,4434.624193588642,-3051.2339027957537,-553.3566444500852,75.9826196938875,-938.2413201239767,-0.0,-0.0,391.04110280156146,0.0,2.0,0.04450118383022366,0.0,0,0.41648705185760937,131.99922844444444,-135.02553311062928,0.21576963319720988,8.492367618957456,0.0027594498163405297,22.70746384337039,1.2289810613160848,0.433789219347822,-3125.3104184106,74.07651561484656,0.5436834545663999,-565.1213214504427,11.764677000357459,0.24284160800389573,319.4960749050937,-243.51345521120618
2025-01-01 03:31:00,2.114169799397481,1.3715393405502203,0.0,0.03523616332329135,0.022858989009170338,0.0,0.02045848434260806,0.0,0.2516015363708859,1.8421097786839873,0.0,0.0,0.0,0.1816539706286335,1.1898853699215868,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.003518405062134503,0.0,On,0.0005737675044841879,0.0,On,0.016366311775989368,0,On,0.009396242199374467,0,On,0.1859735193768132,0.13948013953260985,On,0,0,Off,Off,0.0,0.0,37.75542837603561,51.666666666666686,46.10666666666668,0.0,50.94608578620702,0.0,0.0,0.0,37.75542837603561,50.78387234116983,50.94608578620702,50.70276561865124,12.43753247303448,HP On,5117.755201583888,18.33333333333337,2.8070127451190814,0.0,1.8127406304951306,0.02936914818885646,2.076213783018484,5088.386053395032,8632.29388844173,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,12235.618769956956,18.338035316002642,0.0,7.687416714284809,2.2000000615810262,1.1973624685949855,2.2,9.236100170605994,4434.88197883005,-3034.2237448317615,11.72473690406446,74.19476151965415,-938.2413201239767,-0.0,-0.0,391.04110280156146,0.0,2.0,0.04450118383022366,0.0,0,0.41648705185760937,131.99922844444444,-135.6730054314229,0.2157757283060153,8.492518006484618,0.0027595281117523823,22.696359911602528,1.2289810032444295,0.43363326774990535,-3108.7289998730585,74.50525504129715,0.5436834545663999,-4.374066354501018e-05,11.724780644728005,0.2427623943306778,317.99310189495543,-243.79834037530128
2025-01-01 03:32:00,2.114433944385319,1.371709961356973,0.0,0.035240565739755314,0.022861832689282883,0.0,0.02045848434260806,0.0,0.2516015363708859,1.842373923671825,0.0,0.0,0.0,0.1816539706286335,1.1900559907283395,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.003518405062134503,0.0,On,0.0005737675044841879,0.0,On,0.016366311775989368,0,On,0.009396242199374467,0,On,0.1859735193768132,0.13948013953260985,On,0,0,Off,Off,0.0,0.0,37.74925152980011,51.666666666666686,46.10666666666668,0.0,50.940437891445065,0.0,0.0,0.0,37.74925152980011,50.77857368310849,50.940437891445065,50.697641578940214,12.43753247303448,HP On,5118.325319482616,18.33333333333337,2.806925287719054,0.0,1.812997702824858,0.029376220846967054,2.0765541753376735,5088.949098635649,8632.29388844173,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,12235.629954565164,18.338035316002642,0.0,7.661761851896356,2.239984187294134,1.2016099966266294,2.2,9.236100170605994,4435.149827997979,-3018.0511580355123,-16.804531576846443,72.56792715541243,-938.2413201239767,-0.0,-0.0,391.04110280156146,0.0,2.0,0.04450118383022366,0.0,0,0.41648705185760937,131.99922844444444,-135.97527416222204,0.21578182043307853,8.492668316572669,0.002759606368881539,22.68526140912401,1.2289809452011833,0.43348658560957,-3093.1483660174977,75.09720798198532,0.5436834545663999,-28.400547953780176,11.596016376933733,0.2426860797366217,316.5464298059374,-243.97850265052497
2025-01-01 03:33:00,2.1145919917739997,1.3718120498848783,0.0,0.0352431998629,0.02286353416474797,0.0,0.02045848434260806,0.0,0.2516015363708859,1.842531971060506,0.0,0.0,0.0,0.1816539706286335,1.1901580792562447,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.003518405062134503,0.0,On,0.0005737675044841879,0.0,On,0.016366311775989368,0,On,0.009396242199374467,0,On,0.1859735193768132,0.13948013953260985,On,0,0,Off,Off,0.0,0.0,37.74307569655983,51.666666666666686,46.10666666666668,0.0,50.934790992792706,0.0,0.0,0.0,37.74307569655983,50.77327589191577,50.934790992792706,50.69251834147732,12.43753247303448,HP On,5118.668040545498,18.33333333333337,2.806872502649177,0.0,1.8131528730896227,0.029379097970883165,2.0767596299942492,5089.288942574615,8632.29388844173,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,12235.641133414074,18.338035316002642,0.0,7.637618880587698,2.277479958835421,1.2057346248001646,2.2,9.236100170605994,4435.433075517209,-3002.685629048947,-43.63268222487001,71.1839116560165,-938.2413201239767,-0.0,-0.0,391.04110280156146,0.0,2.0,0.04450118383022366,0.0,0,0.41648705185760937,131.99922844444444,-136.0347477058742,0.2157879095798587,8.492818549263491,0.002759684587746714,22.674168333280747,1.2289808871863315,0.4333485023868245,-3078.494587671692,75.80895862274514,0.5436834545663999,-55.03358790751529,11.400905682645284,0.24261195028958515,315.1423970880642,-243.95848543204767
2025-01-01 03:34:00,2.114725182351074,1.3718980824986269,0.0,0.03524541970585124,0.02286496804164378,0.0,0.02045848434260806,0.0,0.2516015363708859,1.8426651616375802,0.0,0.0,0.0,0.1816539706286335,1.1902441118699933,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.003518405062134503,0.0,On,0.0005737675044841879,0.0,On,0.016366311775989368,0,On,0.009396242199374467,0,On,0.1859735193768132,0.13948013953260985,On,0,0,Off,Off,0.0,0.0,37.73690087614599,51.666666666666686,46.10666666666668,0.0,50.929145090070506,0.0,0.0,0.0,37.73690087614599,50.767978967449515,50.929145090070506,50.687395906139024,12.43753247303448,HP On,5118.957109815119,18.33333333333337,2.8068279485488117,0.0,1.8132838551722401,0.029381306465340148,2.076933053366828,5089.575803349779,8632.29388844173,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,12235.652306506805,18.338035316002642,0.0,7.614884213949319,2.312643521094343,1.2097728140410475,2.2,9.236100170605994,4435.733888486874,-2988.5876284293336,-68.69747281529249,69.95595296586811,-938.2413201239767,-0.0,-0.0,391.04110280156146,0.0,2.0,0.04450118383022366,0.0,0,0.41648705185760937,131.99922844444444,-136.02300400583007,0.2157939957478142,8.492968704598937,0.0027597627683666128,22.66308068141987,1.2289808291998612,0.43321843358044004,-3064.703270350052,76.11564192071833,0.5436834545663999,-80.01007245661499,11.312599641322509,0.24253935240760427,313.7685339533558,-243.8125809874877
2025-01-01 03:35:00,2.1148716403658985,1.3719926850305517,0.0,0.035247860672764975,0.022866544750509196,0.0,0.02045848434260806,0.0,0.2516015363708859,1.8428116196524045,0.0,0.0,0.0,0.1816539706286335,1.1903387144019182,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.003518405062134503,0.0,On,0.0005737675044841879,0.0,On,0.016366311775989368,0,On,0.009396242199374467,0,On,0.1859735193768132,0.13948013953260985,On,0,0,Off,Off,0.0,0.0,37.73072706845733,51.666666666666686,46.10666666666668,0.0,50.92350018309905,0.0,0.0,0.0,37.73072706845733,50.76268290956756,50.92350018309905,50.68227427280183,12.43753247303448,HP On,5119.27513166208,18.33333333333337,2.806778911799111,0.0,1.8134280241001466,0.02938359555225781,2.0771239314680576,5089.891536109822,8632.29388844173,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,12235.663473846465,18.338035316002642,0.0,7.593447351413727,2.3456301622160787,1.213753825065452,2.2,9.236100170605994,4436.051134990933,-2975.14706666003,-92.28553185919111,68.82152257404707,-938.2413201239767,-0.0,-0.0,391.04110280156146,0.0,2.0,0.04450118383022366,0.0,0,0.41648705185760937,131.99922844444444,-136.023779348732,0.21580007893840278,8.493118782620787,0.0027598409107599323,22.65199845088982,1.2289807712417578,0.43309575394550026,-3051.7060531285892,76.5589864685593,0.5436834545663999,-103.44030191508492,11.154770055893803,0.24246776118868638,312.41484625500095,-243.5933236809539
2025-01-01 03:36:00,2.115034045053272,1.3720975880953683,0.0,0.03525056741755453,0.022868293134922803,0.0,0.02045848434260806,0.0,0.2516015363708859,1.842974024339778,0.0,0.0,0.0,0.1816539706286335,1.1904436174667348,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.003518405062134503,0.0,On,0.0005737675044841879,0.0,On,0.016366311775989368,0,On,0.009396242199374467,0,On,0.1859735193768132,0.13948013953260985,On,0,0,Off,Off,0.0,0.0,37.72455427329133,51.666666666666686,46.10666666666668,0.0,50.91785627169896,0.0,0.0,0.0,37.72455427329133,50.7573877181278,50.91785627169896,50.67715344134223,12.43753247303448,HP On,5119.627774868668,18.33333333333337,2.806724538099289,0.0,1.813587894243135,0.029386130096643075,2.077335591723574,5090.241644772025,8632.29388844173,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,12235.674635436168,18.338035316002642,0.0,7.573227858524438,2.3765756767941526,1.2177010971051512,2.2,9.236100170605994,4436.382785916427,-2962.4398897190563,-114.34367863994923,67.76159717166948,-938.2413201239767,-0.0,-0.0,391.04110280156146,0.0,2.0,0.04450118383022366,0.0,0,0.41648705185760937,131.99922844444444,-136.04477162982616,0.21580615915308146,8.493268783370944,0.0027599190149453596,22.640921639040343,1.2289807133120076,0.4329800092617245,-3039.4530035133084,77.01311379425215,0.5436834545663999,-125.42073043458439,11.077051794635164,0.2423967558276099,311.073339490263,-243.3117423185935
2025-01-01 03:37:00,2.1152057166641565,1.3722084770014402,0.0,0.035253428611069275,0.022870141283357338,0.0,0.02045848434260806,0.0,0.2516015363708859,1.8431456959506627,0.0,0.0,0.0,0.1816539706286335,1.1905545063728067,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.003518405062134503,0.0,On,0.0005737675044841879,0.0,On,0.016366311775989368,0,On,0.009396242199374467,0,On,0.1859735193768132,0.13948013953260985,On,0,0,Off,Off,0.0,0.0,37.718382490479236,51.666666666666686,46.10666666666668,0.0,50.91221335569089,0.0,0.0,0.0,37.718382490479236,50.75209339298813,50.91221335569089,50.67203341163675,12.43753247303448,HP On,5120.000497361829,18.33333333333337,2.8066670748137437,0.0,1.8137568604049479,0.029388835545714753,2.077559287708712,5090.611661816114,8632.29388844173,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,12235.685791279026,18.338035316002642,0.0,7.55414872383264,2.405615085458844,1.2216339914373993,2.2,9.236100170605994,4436.727526880146,-2950.471760900667,-135.07680544685383,66.76414449366229,-938.2413201239767,-0.0,-0.0,391.04110280156146,0.0,2.0,0.04450118383022366,0.0,0,0.41648705185760937,131.99922844444444,-136.07275315926765,0.21581223639330652,8.49341870689113,0.0027599970809415735,22.62985024322242,1.2289806554105966,0.43287076407694447,-3027.896421903319,77.42466100265266,0.5436834545663999,-146.0472624249441,10.97045697809029,0.2423259884072469,309.7374209768748,-242.9732764832125
2025-01-01 03:38:00,2.1153827852068607,1.372322851981083,0.0,0.03525637975344768,0.02287204753301805,0.0,0.02045848434260806,0.0,0.2516015363708859,1.8433227644933667,0.0,0.0,0.0,0.1816539706286335,1.1906688813524495,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.003518405062134503,0.0,On,0.0005737675044841879,0.0,On,0.016366311775989368,0,On,0.009396242199374467,0,On,0.1859735193768132,0.13948013953260985,On,0,0,Off,Off,0.0,0.0,37.71221171981852,51.666666666666686,46.10666666666668,0.0,50.906571434895525,0.0,0.0,0.0,37.71221171981852,50.74679993400646,50.906571434895525,50.66691418356193,12.43753247303448,HP On,5120.384907919159,18.33333333333337,2.8066078142789164,0.0,1.8139311241348677,0.029391640358498946,2.077789989711023,5090.99326756066,8632.29388844173,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,12235.647169203718,18.338035316002642,0.0,7.536137505252006,2.432868846342847,1.2255684506735938,2.2,9.236100170605994,4437.084889209849,-2939.196723163801,-154.56453627485973,65.8131431529875,-938.2413201239767,-0.0,-0.0,391.04110280156146,0.0,2.0,0.04450118383022366,0.0,0,0.41648705185760937,131.99922844444444,-136.09980138689377,0.21581831066053353,8.49356855322313,0.0027600751087672425,22.618784260788445,1.2289805975375112,0.43276760836619,-3016.9915175990086,77.7947944352079,0.5436834545663999,-165.4054586341875,10.840922359327765,0.242255172143561,308.4016722246552,-242.58852907166772
2025-01-01 03:39:00,2.1155645784681716,1.3724402788274563,0.0,0.03525940964113619,0.02287400464712427,0.0,0.02045848434260806,0.0,0.2516015363708859,1.8435045577546776,0.0,0.0,0.0,0.1816539706286335,1.1907863081988228,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.003518405062134503,0.0,On,0.0005737675044841879,0.0,On,0.016366311775989368,0,On,0.009396242199374467,0,On,0.1859735193768132,0.13948013953260985,On,0,0,Off,Off,0.0,0.0,37.70604196120793,51.666666666666686,46.10666666666668,0.0,50.90093050913359,0.0,0.0,0.0,37.70604196120793,50.74150734104075,50.90093050913359,50.661795756994344,12.43753247303448,HP On,5120.779559320721,18.33333333333337,2.806546978073315,0.0,1.8141100349691774,0.029394522785500126,2.0780268359539495,5091.385036535221,8632.293888441729,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,12235.65831431742,18.338035316002646,0.0,7.519127314592003,2.4584499330770044,1.22951732236352,2.2,9.236100170605994,4437.454751099527,-2928.561218852628,-172.7942899868509,64.89304347613799,-938.2413201239771,-0.0,-0.0,391.04110280156146,0.0,2.0,0.04450118383022367,0.0,0,0.4164870518576094,131.99922844444444,-136.1245908987782,0.21582438195621645,8.493718322408728,0.0027601530984410266,22.607723689092012,1.2289805396927374,0.4326701632642234,-3006.696986831125,78.1357679784968,0.5436834545663999,-183.57556360990714,10.781273623056208,0.24218407564929711,307.0617360664387,-242.1686925903007
2025-01-01 03:40:00,2.11575138446316,1.3725609435799169,0.0,0.035262523074386,0.02287601572633195,0.0,0.02045848434260806,0.0,0.2516015363708859,1.843691363749666,0.0,0.0,0.0,0.1816539706286335,1.1909069729512833,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.003518405062134503,0.0,On,0.0005737675044841879,0.0,On,0.016366311775989368,0,On,0.009396242199374467,0,On,0.1859735193768132,0.13948013953260985,On,0,0,Off,Off,0.0,0.0,37.6998732144112,51.666666666666686,46.10666666666668,0.0,50.89529057822583,0.0,0.0,0.0,37.6998732144112,50.736215613948985,50.89529057822583,50.656678131810565,12.43753247303448,HP On,5121.185079625945,18.33333333333337,2.8064844690828035,0.0,1.8142938796148869,0.029397484134779033,2.0782702053437245,5091.787595491166,8632.29388844173,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,12235.669453693206,18.338035316002642,0.0,7.503056503386558,2.482468986859164,1.2334907235974901,2.2,9.236100170605994,4437.836964070793,-2918.520635448675,-189.93980887289274,63.99154819596532,-938.2413201239767,-0.0,-0.0,391.04110280156146,0.0,2.0,0.04450118383022366,0.0,0,0.41648705185760937,131.99922844444444,-136.14789823273668,0.21583045028181197,8.493200545438416,0.0027602310499815767,22.5966685254881,1.2289804818762615,0.4325780793541458,-2996.974805640881,78.45417019220633,0.5436834545663999,-200.63616518538862,10.696356312495892,0.2421125164463959,305.7141903267738,-241.72264213080848
2025-01-01 03:41:00,2.115943330056744,1.3726849281851068,0.0,0.035265722167612396,0.022878082136418447,0.0,0.02045848434260806,0.0,0.2516015363708859,1.8438833093432498,0.0,0.0,0.0,0.1816539706286335,1.1910309575564733,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.003518405062134503,0.0,On,0.0005737675044841879,0.0,On,0.016366311775989368,0,On,0.009396242199374467,0,On,0.1859735193768132,0.13948013953260985,On,0,0,Off,Off,0.0,0.0,37.69370547932705,51.666666666666686,46.10666666666668,0.0,50.88965164199305,0.0,0.0,0.0,37.69370547932705,50.73092475258915,50.88965164199305,50.6515613078872,12.43753247303448,HP On,5121.601742404007,18.33333333333337,2.8064202454568714,0.0,1.814482782344909,0.02940052699834057,2.078520261701195,5092.2012154056665,8632.29388844173,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,12235.68058733418,18.338035316002642,0.0,7.487867910489862,2.505024419904098,1.2374964617285533,2.2,9.236100170605994,4438.23125580252,-2909.0380430744744,-206.04509244686417,63.09915762907619,-938.2413201239767,-0.0,-0.0,391.04110280156146,0.0,2.0,0.04450118383022366,0.0,0,0.41648705185760937,131.99922844444444,-136.17026927907273,0.21583651563877104,8.493350170600674,0.0027603089634075347,22.58561876733286,1.2289804240880695,0.4324910324328999,-2987.789759978943,78.75171690446876,0.5436834545663999,-216.6571650146111,10.612072567746935,0.24204035345480943,304.356402898282,-241.2572452692058
2025-01-01 03:42:00,2.1161402710212416,1.3728121394811468,0.0,0.03526900451702069,0.02288020232468578,0.0,0.02045848434260806,0.0,0.2516015363708859,1.8440802503077478,0.0,0.0,0.0,0.1816539706286335,1.1911581688525132,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.003518405062134503,0.0,On,0.0005737675044841879,0.0,On,0.016366311775989368,0,On,0.009396242199374467,0,On,0.1859735193768132,0.13948013953260985,On,0,0,Off,Off,0.0,0.0,37.687538755786726,51.666666666666686,46.10666666666668,0.0,50.88401370025605,0.0,0.0,0.0,37.687538755786726,50.725634756819254,50.88401370025605,50.64644528510086,12.43753247303448,HP On,5122.0292323093245,18.33333333333337,2.80635435618038,0.0,1.8146766002950563,0.029403650012691816,2.078776815206638,5092.625582296632,8632.29388844173,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,12235.69171524344,18.338035316002642,0.0,7.473508251975732,2.5262096636480376,1.2415403987183793,2.2,9.236100170605994,4438.637259194028,-2900.080133726703,-221.1680426522367,62.207971101078215,-938.2413201239767,-0.0,-0.0,391.04110280156146,0.0,2.0,0.04450118383022366,0.0,0,0.41648705185760937,131.99922844444444,-136.19175579288128,0.2158425780285472,8.493499718736352,0.002760386838737533,22.574574411983818,1.2289803663281476,0.4324087200796446,-2979.1090642997574,79.0289305730542,0.5436834545663999,-231.70492693199665,10.536884279759954,0.24196748048411607,302.9864063640713,-240.77843526299313
2025-01-01 03:43:00,2.116341948197064,1.372942410067479,0.0,0.0352723658032844,0.02288237350112465,0.0,0.02045848434260806,0.0,0.2516015363708859,1.8442819274835698,0.0,0.0,0.0,0.1816539706286335,1.1912884394388454,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.003518405062134503,0.0,On,0.0005737675044841879,0.0,On,0.016366311775989368,0,On,0.009396242199374467,0,On,0.1859735193768132,0.13948013953260985,On,0,0,Off,Off,0.0,0.0,37.681373043570844,51.666666666666686,46.10666666666668,0.0,50.87837675283569,0.0,0.0,0.0,37.681373043570844,50.72034562649735,50.87837675283569,50.641330063328176,12.43753247303448,HP On,5122.466985204912,18.33333333333337,2.806286888492262,0.0,1.8148750780434981,0.029406849440071485,2.0790395270674,5093.06013576484,8632.29388844173,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,12235.702837424085,18.338035316002642,0.0,7.459927725025186,2.546112563588422,1.2456267299660213,2.2,9.236100170605994,4439.054545122312,-2891.6154211920266,-235.3726020929148,61.311386847306125,-938.2413201239767,-0.0,-0.0,391.04110280156146,0.0,2.0,0.04450118383022366,0.0,0,0.41648705185760937,131.99922844444444,-136.21222276018472,0.21584863745259245,8.493649189887085,0.0027604646759901955,22.563535456799727,1.2289803085964817,0.4323308594407176,-2970.9021114462703,79.28669025424358,0.5436834545663999,-245.84184711041695,10.46924501750214,0.24189382125588993,301.60280194202824,-240.2914150947221
2025-01-01 03:44:00,2.116548084594018,1.3730755610261147,0.0,0.0352758014099003,0.02288459268376858,0.0,0.02045848434260806,0.0,0.2516015363708859,1.8444880638805239,0.0,0.0,0.0,0.1816539706286335,1.1914215903974812,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.003518405062134503,0.0,On,0.0005737675044841879,0.0,On,0.016366311775989368,0,On,0.009396242199374467,0,On,0.1859735193768132,0.13948013953260985,On,0,0,Off,Off,0.0,0.0,37.67520834254439,51.666666666666686,46.10666666666668,0.0,50.87274079955286,0.0,0.0,0.0,37.67520834254439,50.71505736148149,50.87274079955286,50.63621564244581,12.43753247303448,HP On,5122.914398708871,18.33333333333337,2.806217935461598,0.0,1.8150779429562636,0.02941012092426051,2.079308035743529,5093.50427778461,8632.29388844173,0.0,Off,0.0,22.222222222222285,0,0.0,0.0,0.0,0.0,0,0.0,0,12235.713953879213,18.338035316002642,0.0,7.447079726938297,2.564815210942155,1.2497582342391282,2.2,9.236100170605994,4439.482633635272,-2883.614070584155,-248.7194394838407,60.404091970227256,-938.2413201239767,-0.0,-0.0,391.04110280156146,0.0,2.0,0.04450118383022366,0.0,0,0.41648705185760937,131.99922844444444,-136.2315477511845,0.21585469391235815,8.493798584094488,0.0027605424751841363,22.552501899140708,1.2289802508930587,0.43225718566698895,-2963.140293578151,79.52622299399613,0.5436834545663999,-259.126234488981,10.406795005140332,0.2418193249391843,300.20467347901194,-239.8005815087847
