Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,2.5680491753961783,1.2352769089823958,0.0,2.5680491753961783,1.2352769089823958,0.0,0.02948269510080406,0.6416401216296297,0.2786522987194499,1.6182740599462946,0.0,0.0,0.0,0.1899751301550041,1.0453017788273917,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.004021034356725146,0.0,0.000862396999640534,0.0,0.024599263744438382,0.0,0.025352125179444313,0.0,0.19250906565384532,0.1443817992403839,0.0,0.0,641.6401216296297,0.18333333333333332,37.59328951063166,51.66666666666668,46.10666666666668,0.0,51.3872993103411,0.16447401215472832,439.9888707660609,641.6401216296297,37.59328951063166,50.613503136074605,51.38745708307589,50.22644727620657,12.43753247303448,4748.008243017916,18.33333333333337,2.9683326178020217,0.0,1.5923855412837447,0.025888518662549886,1.8045673553522315,4722.119724355366,8727.386814361369,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12251.605992821487,18.338682497240775,0.0,6.965921979732041,1.9477582584507467,-0.4373956209377906,2.8,9.236100170605994,4132.030061585891,-2785.8937372230334,613.3516411279469,1137.5668149522514,-919.4560247052738,0.0,0.0,418.96963261204036,0.0,1.8835000000000002,0.04540452302950522,0.0,0.0,0.42494141301284377,124.31027338755555,-115.49178933879236,0.2128624145600123,8.449441287891778,0.002722350518398041,47.58162884293979,1.228946190026505,0.5285480490764787,-2869.6319841614036,83.73824693837044,0.5436834545663999,603.2602065537598,10.091434574187161,0.32999515930865725,1399.3138630684778,-261.7470481162262
2025-01-01 01:00:00,2.0708141767482235,1.3437208160282033,0.0,2.0708141767482235,1.3437208160282035,0.0,0.020659536060444315,0.0,0.2546410917651939,1.795513548922585,0.0,0.0,0.0,0.1839336371743645,1.159787178853839,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.0037194567799707597,0.0,0.0005737675044841879,0.0,0.016366311775989368,0.0,0.009396242199374467,0.0,0.1859735193768132,0.13948013953260985,0.0,0.0,0.0,0.0,38.51359050193751,51.66666666666668,46.10666666666668,0.0,51.63992527437103,0.0,0.0,0.0,38.51359050193751,51.43428622184517,51.63992527437103,51.33146669558225,12.43753247303448,5039.2449565589,18.33333333333337,2.836538358341761,0.0,1.7668992896592226,0.02861425926336238,2.0026678309175967,5010.630697295537,8612.56299150918,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12242.953067572997,18.338094688687203,0.0,7.249457268345255,2.9494913517334966,1.0946077149152051,2.5,9.236100170605994,4389.564590709413,-2422.9033694238237,-309.1092175431167,262.58853039606475,-912.3364782897613,0.0,0.0,394.28170991370575,0.0,2.0,0.044177892398304636,0.0,0.0,0.4134613639144646,131.99922844444444,-131.62559747343155,0.2137303912730411,8.462237939309396,0.002733265849121262,55.44591327003091,1.229000232443831,0.41500931729556717,-2500.424421758491,77.52105233466682,0.5436834545663999,-319.02218627277927,9.912968729662538,0.2398479980451488,485.7439036376525,-223.15537324158777
2025-01-01 02:00:00,2.1694060415067327,1.4072467155445725,0.0,2.1694060415067327,1.4072467155445725,0.0,0.020659536060444315,0.0,0.2531213140680399,1.8956251913782485,0.0,0.0,0.0,0.18279380390149902,1.2244529116430736,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0037194567799707597,0.0,0.0005737675044841879,0.0,0.016366311775989368,0.0,0.009396242199374467,0.0,0.1859735193768132,0.13948013953260985,0.0,0.0,0.0,0.0,38.13737453329351,51.66666666666668,46.10666666666668,0.0,51.295503929760585,0.0,0.0,0.0,38.13737453329351,51.1115427963324,51.295503929760585,51.01956222961831,12.43753247303448,5129.542808166068,18.33333333333337,2.735525188114632,0.0,1.8654211075291298,0.03020408384911894,2.1356887399199302,5099.33872431695,8281.504873894106,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12214.415825149677,18.33806701130125,0.0,7.744036126206981,2.66818845561434,1.4073460955422958,1.6500000000000001,9.236100170605994,4433.24357754901,-2221.8710390479005,-713.7078599984277,-168.35050064445883,-955.3401396414453,0.0,0.0,392.7619322165517,0.0,2.0,0.04372023597650424,0.0,0.0,0.4091781526047039,131.99922844444444,-133.72102319216583,0.21467766211837647,8.476332517776742,0.0027454286015780316,63.5152596282734,1.228991327457735,0.2888478277799414,-2292.7708387453035,70.89979969740324,0.5436834545663999,-724.8651777659936,11.157317767565832,0.14520468573996667,59.788065755236204,-228.13856639969507
2025-01-01 03:00:00,2.173060156311503,1.409578753256403,0.0,2.173060156311503,1.4095787532564028,0.0,0.02045848434260806,0.0,0.2516015363708859,1.9010001355980088,0.0,0.0,0.0,0.1816539706286335,1.2279247826277693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.003518405062134503,0.0,0.0005737675044841879,0.0,0.016366311775989368,0.0,0.009396242199374467,0.0,0.1859735193768132,0.13948013953260985,0.0,0.0,0.0,0.0,37.76484691280779,51.66666666666668,46.10666666666668,0.0,50.95470893881143,0.0,0.0,0.0,37.76484691280779,50.79195200151192,50.95470893881143,50.71057353286217,12.43753247303448,5153.31125727577,18.33333333333337,2.7405284628919095,0.0,1.870664866966372,0.030335268631636915,2.150006482815148,5122.975988644133,8348.812455128746,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12215.52202492368,18.338035836594802,0.0,7.59352482439636,2.3796736355828867,1.2607438673243148,1.6500000000000001,9.236100170605994,4437.4654566141,-2599.9069454267665,-517.9927755622527,-104.44093774986145,-971.8254247789748,0.0,0.0,391.04110280156146,0.0,2.0,0.04449473470609264,0.0,0.0,0.4164266944364082,131.99922844444444,-135.0614786842576,0.21567207150415477,8.491149817835273,0.0027581966822920194,45.37503071958743,1.2289819885812887,0.35312877970293666,-2676.1816277089933,76.27468228222679,0.5436834545663999,-529.2208789507198,11.228103388466986,0.18136051463309594,136.1505244327064,-240.59146218256785
2025-01-01 04:00:00,2.405111840572916,1.556654158533114,0.0,2.405111840572916,1.556654158533114,0.0,0.02045848434260806,0.0,0.2500817586737319,2.127071597556576,0.007499999999999999,0.0,0.0,0.180514137355768,1.373952521177346,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.003518405062134503,0.0,0.0005737675044841879,0.0,0.016366311775989368,0.0,0.009396242199374467,0.0,0.1859735193768132,0.13948013953260985,0.0,0.0,0.0,0.0,37.395963265785994,51.66666666666668,46.10666666666668,0.0,50.617501305339076,0.0,0.0,0.0,37.395963265785994,50.475482962364396,50.617501305339076,50.40447379087706,12.43753247303448,5292.056694429715,18.33333333333337,2.5447648372150278,0.0,2.0194275858724384,0.03264401168413765,2.35830359671756,5259.4126827455775,7920.05614649703,0.0,0.0,22.222222222222285,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,12166.744944462405,18.338008189620325,0.0,7.332656823692579,2.2851330983474165,1.3090539492282038,0.55,9.236100170605994,4467.375931079634,-2497.4253682110725,-1231.401742029016,-329.20717879585357,-1080.7144042294685,0.0,0.0,389.5213251044075,0.0,2.0,0.04609179240099029,0.0,0.0,0.43137357435609874,131.99922844444444,-133.4876842250197,0.2161930436888105,8.496712395613573,0.0027661895831559216,64.94684359469944,1.2283994740578192,0.31826515869043764,-2577.675153368288,80.24978515721548,0.5436834545663999,-1242.7614775804686,11.359735551452284,0.1909045763231518,-92.52710400970516,-236.68007478614837
2025-01-01 05:00:00,2.514894684862304,1.6273071374158383,0.0,2.514894684862304,1.6273071374158385,0.0,0.020860587778280572,0.0,0.2500817586737319,2.2364523384102912,0.007499999999999999,0.0,0.0,0.180514137355768,1.4446055000600706,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.0039205084978070175,0.0,0.0005737675044841879,0.0,0.016366311775989368,0.0,0.009396242199374467,0.0,0.1859735193768132,0.13948013953260985,0.0,0.0,0.0,0.0,37.03065208296339,51.66666666666668,46.10666666666668,0.0,50.28384265541315,0.0,0.0,0.0,37.03065208296339,50.16210528945108,50.28384265541315,50.10123660647004,12.43753247303448,5406.080889298255,18.33333333333337,2.4529202415858715,0.0,2.126948055824307,0.03450428258598446,2.507358814843426,5371.57660671227,7612.693894392918,0.0,0.0,22.222222222222285,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,12137.922301479653,18.338014906961014,0.0,7.423214579056254,1.0932644610287474,0.5502025785751602,-0.25000000000000006,9.236100170605994,4516.277130368179,-2657.83335215626,-948.7574002474688,-396.75533373695197,-1146.7014848615202,0.0,0.0,389.92342854007995,0.0,2.0,0.04682459648118651,0.0,0.0,0.4382318955215431,131.99922844444444,-133.02570260863564,0.21748410634343276,8.513624628235824,0.002784185683216824,69.15620121852571,1.2277696337658048,0.2804386295196004,-2736.368515135639,78.53516297937885,0.5436834545663999,-962.4839218622502,13.726521614781273,0.150524777031353,-126.45206395308296,-270.30326978386904
2025-01-01 06:00:00,3.376185831121392,1.5543036368138416,0.0,3.376185831121392,1.5543036368138416,0.0,0.0543585743326577,0.9332947223703704,0.28274181615560223,2.098290718262762,0.007499999999999999,0.0,0.0,0.19675422711984297,1.3553619096939988,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.00442313779239766,0.0,0.001691333926757903,0.0,0.04824410261350213,0.0,0.020402846662478206,0.0,0.2045874170012718,0.1534405627509538,0.0,0.0,933.2947223703704,0.26666666666666666,36.63562119387803,51.66666666666668,46.10666666666668,0.0,50.5091696582811,0.3541291810743998,935.3315786855044,933.2947223703704,36.63562119387803,49.80701171507007,50.5092211036811,49.45588129806456,12.43753247303448,5378.852670125923,18.33333333333337,2.589186257493607,0.0,2.0648461121357946,0.03344460612696728,2.426367545509998,5345.408063998956,7893.927691430737,0.0,0.0,22.222222222222285,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,12164.867109108454,18.339161858340965,0.0,7.006903979184259,1.5569433047644272,0.2764830672015032,0.3,9.236100170605994,4599.7737698180845,-2847.54647245911,-886.2443515811937,-240.22433855149225,-1096.6773681251825,0.0,0.0,454.77849974261534,0.0,2.0,0.046263525413078675,0.0,0.0,0.4329808254392204,131.99922844444444,-137.18003192527217,0.21816245687341954,8.524512277472317,0.0027931107566184945,37.97954104483041,1.2277581900828736,0.3335011778028188,-2932.316473134198,84.77000067508786,0.5436834545663999,-898.0634664955065,11.819114914312832,0.16329643744581093,9.939638200852887,-250.16397675234515
2025-01-01 07:00:00,3.2891710735795905,1.7114640762040703,0.0,3.2891710735795905,1.7114640762040703,0.0,0.06631536041373078,0.5833092014814816,0.2981260007298373,2.326420510954541,0.014999999999999998,0.0,0.0,0.20436987765125209,1.502719198552818,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.004121560215643275,0.0,0.0021065297831975257,0.0,0.060087270414889975,0.0,0.02563283052816777,0.0,0.2117020623155093,0.15877654673663194,0.0,0.0,583.3092014814815,0.16666666666666666,37.4658741713665,51.66666666666668,46.10666666666668,0.0,51.50977614609132,0.20209083187333646,548.7196223173481,583.3092014814815,37.4658741713665,50.50972290091216,51.50977614609132,50.009696278322586,12.43753247303448,5538.307931489753,18.33333333333337,2.413786600050608,0.0,2.2155553265175767,0.03586518443696427,2.626764547152469,5502.44274705279,7523.959212573601,0.0,0.0,22.222222222222285,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,12126.55999534484,18.339686962036502,0.0,6.776746899398064,1.1083349145364174,0.05899698228429003,-0.55,9.236100170605994,4672.07548648373,-3186.3340297486325,-1175.4795145920616,-406.66347752097624,-1185.9206781325918,0.0,0.0,456.3105931717047,1.9592719100055214,1.6164999999999998,0.04761189777437165,0.0,0.0,0.4456002566818515,106.68837639022222,-136.62236004513684,0.21884284949465396,8.534972384698332,0.002801953593447983,42.68186584286403,1.2277494268073277,0.33780105287400924,-3273.2471873579984,86.91315760936604,0.5436834545663999,-1188.4341704369192,12.954655844857673,0.17079619776684404,-151.6836289436098,-254.97984857736643
2025-01-01 08:00:00,6.673760826001219,3.8159003509657565,0.0,6.67376082600122,3.8159003509657565,0.0,0.028019592617381277,0.758301961925926,0.26522982606488266,5.60720944539303,0.014999999999999998,0.0,0.0,0.18962585161791295,3.6218994993478435,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0031163016264619883,0.0,0.0008434847847361362,0.0,0.024059806206183153,0.0,0.012395357240998708,0.0,0.19052358324056973,0.14289268743042724,0.0,0.0,758.301961925926,0.21666666666666667,34.85475631680244,51.66666666666668,46.10666666666668,0.0,51.23642802340787,0.16824828701778083,450.7383882489722,758.301961925926,34.85475631680244,49.77027990708618,51.23796734944792,49.035666522885286,12.43753247303448,9192.751412678326,20.000000000000057,1.7709013318510298,0.0,3.2241034342521506,0.06625820833333335,3.7272904202014043,9126.493204344992,6959.645401537447,2.1668478028075455,0.0,22.222222222222285,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,12137.44632404487,19.87687460676407,-0.04458116376253294,6.195197239426139,0.4329993799487472,-0.42601955671770175,-1.4,9.236100170605994,7876.680709708034,-3519.517432049866,-1303.127321356206,-502.8031307526209,-1448.699834156163,0.0,0.0,287.60172291231294,146.41218246916407,0.1165,0.05148891752426925,0.0,0.0,0.4818853256766208,7.688955056888889,-154.97259172644195,0.1992957310568791,9.255558601193748,0.0028063412410422863,9.7006235524151,1.2218808402535983,0.3599978687870731,-3614.6099915719756,95.09255952210977,0.5436834545663999,-1317.3887782216746,14.2614568654686,0.19278677218198567,-249.44571474948282,-253.35741600313813
2025-01-01 09:00:00,3.732712539266147,2.4129825749685323,0.0,3.732712539266147,2.4129825749685323,0.0,0.019453225753426773,0.0,0.2576806471595019,3.4405786663532183,0.014999999999999998,0.0,0.0,0.18621330372009554,2.222394271248437,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0025131464729532165,0.0,0.0005737675044841879,0.0,0.016366311775989368,0.0,0.009396242199374467,0.0,0.1859735193768132,0.13948013953260985,0.0,0.0,0.0,0.0,36.988881714795234,51.66666666666668,46.10666666666668,0.0,51.78455622495936,0.0,0.0,0.0,36.988881714795234,51.796944587076524,51.80313876813512,51.78455622495936,12.43753247303448,7106.9544045579405,20.000000000000057,2.107307205731679,0.0,3.046169225005753,0.057232373183284405,3.402574830606175,7049.722031374656,6951.091604833293,0.26217706816418146,0.0,22.222222222222285,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,12169.722874275993,20.00479426285473,0.0,6.1271474727858335,0.35560632798233166,-0.27578745336504845,-0.85,9.236100170605994,5912.375227632742,-3182.877318527474,-852.0582801914156,-339.3432271375688,-1400.352998269133,0.0,0.0,264.11572655655175,420.52862454471546,0.0,0.050841390275017176,0.0,0.0,0.47582511127721633,0.0,-58.3419052126176,0.1982041623496606,9.325695774826437,0.002812612161569783,55.441013251260394,1.221954371828766,0.3556846453256701,-3279.4379626794803,96.5606441520065,0.5436834545663999,-866.022560776323,13.964280584907383,0.18627789243675177,-158.32566089565208,-181.01756624191677
