Metric,Value
Total Electric Energy (kWh),1603.7626842426355
Total Gas Energy (therms),0.0
Average Electric Power (kW),2.2274481725592157
Peak Electric Power (kW),18.495659783565138
Other Electric Energy (kWh),310.72442731641337
HVAC Heating Electric Energy (kWh),1047.5076848740623
Lighting Electric Energy (kWh),51.765226361788955
Water Heating Electric Energy (kWh),193.0753456903704
HVAC Cooling Electric Energy (kWh),0.6900000000000001
Average Temperature - Indoor (C),19.395169513832027
Unmet Heating Load (C-hours),1.0171672939488556
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
