Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.48643053169073464,0.25061012334129745,0.24196954070545887,0.4864305316907347,0.25061012334129745,0.24196954070545887,0.016062784503463517,0.3475312087257326,0.12283653846153846,0.0,0.0,0.24196954070545887,0.0,0.25061012334129745,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.005118174342105263,0.0,0.010944610161358255,0.0,0.01338437760400257,0.0,0.2973288431150744,0.22299663233630573,0.0,0.0,5799.672805868947,22.222222222222285,0.4669705061201521,0.0,7.091428214959406,0.12283653846153846,0.5833333333333334,5676.836267407407,9731.719315555556,0.0,0.0,71.88074406426888,51.66666666666668,46.10666666666668,0.0,49.144102896563574,0.0,0.0,0.0,112.31366260042014,48.874445334477485,49.144102896563574,48.73961655343444,12.43753247303448,0.0,26.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6192.503176167552,21.9723369774464,-0.043128375065406746,2.8,9.236100170605994,3176.901122318923,-3158.0285591175784,0.0,0.0,606.7794311000299,0.0,4.0,0.12637947840709926,0.0,0.0,1.7648261179016027,263.9984568888889,-71.52255553247453,0.1931998572365492,10.519699072747223,0.0030950052901377732,-85.94244567918723,1.2135434289169291
2025-01-01 01:00:00,0.4851262189149103,0.24991978606617266,0.24196954070545887,0.4851262189149103,0.24991978606617263,0.24196954070545887,0.015678921427805623,0.3466107590255662,0.12283653846153846,0.0,0.0,0.24196954070545887,0.0,0.24991978606617266,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.004734311266447367,0.0,0.010944610161358255,0.0,0.01338437760400257,0.0,0.2973288431150744,0.22299663233630573,0.0,0.0,5799.672805868947,22.222222222222285,0.4669705061201521,0.0,7.091428214959406,0.12283653846153846,0.5833333333333334,5676.836267407407,9731.719315555556,0.0,0.0,70.36969562849531,51.66666666666668,46.10666666666668,0.0,48.42644227916355,0.0,0.0,0.0,109.95264941952392,48.20946280765336,48.42644227916355,48.10097307189827,12.43753247303448,0.0,26.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6185.166284233182,21.871268434084243,-0.07170202616968009,2.5,9.236100170605994,3399.481896205821,-2933.074986404517,0.0,0.0,605.4751183242056,0.0,4.0,0.11620548639331384,0.0,0.0,1.6227514151447806,263.9984568888889,-72.59104158281396,0.19296155643594143,10.45046641982762,0.0030718693461595915,-48.460156746625195,1.2140351570725003
2025-01-01 02:00:00,0.4888586986575836,0.2625219526758632,0.26340793307161464,0.4888586986575835,0.2625219526758632,0.26340793307161464,0.015678921427805623,0.36438170030670103,0.10879807692307693,0.0,0.049092054161065365,0.2143158789105493,0.0,0.2625219526758632,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.004734311266447367,0.0,0.010944610161358255,0.0,0.014352430072216591,0.0,0.31505218162816157,0.2362891362211211,0.0,0.0,5136.853056626782,22.222222222222285,0.41360244827784903,0.0,6.280979276106902,0.10879807692307693,0.5166666666666667,5028.054979703705,9731.719315555556,1113.6702222222223,0.0,74.45994984598751,51.66666666666668,46.10666666666668,0.0,51.03223958619268,0.305591966538368,807.9548968226337,1113.6702222222223,116.3436716343555,49.74798304914354,51.03223958619268,49.105854780618984,12.43753247303448,0.0,26.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6171.270047851417,21.92954209801468,-0.05889016310443213,1.6500000000000001,9.236100170605994,2837.180296243532,-2847.7953588084156,0.0,0.0,622.0054259094243,0.0,4.0,0.10727076644301102,0.0,0.0,1.4979825260563355,263.9984568888889,-73.88282748425766,0.19183593592427475,10.468444272700225,0.0030647867285211613,-3.0917596390068693,1.2138006345627674
2025-01-01 03:00:00,0.5030271635573449,0.2554829568288863,0.295437823159018,0.5030271635573449,0.2554829568288863,0.29543782315901795,0.015423012710700361,0.35423876623125994,0.13336538461538464,0.0,0.032728036107376915,0.26270978705164105,0.0,0.2554829568288863,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.004478402549342105,0.0,0.010944610161358255,0.0,0.013594823792744747,0.0,0.30658730353235875,0.22994047764926898,0.0,0.0,6296.787617800571,22.222222222222285,0.5069965495018794,0.0,7.699264919098783,0.13336538461538464,0.6333333333333333,6163.422233185186,9731.719315555556,742.4468148148148,0.0,75.2993687488158,51.66666666666668,46.10666666666668,0.0,51.317126019429026,0.07529402163194975,201.84737450362508,742.4468148148148,117.65526367002468,50.0372729896959,51.3245897710498,49.38988272320856,12.43753247303448,0.0,26.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6170.495209386446,21.915877600858757,-0.062256906743486516,1.6500000000000001,9.236100170605994,3860.096969805793,-2974.7990738956646,0.0,0.0,612.1991245835841,0.0,4.0,0.11226784012192242,0.0,0.0,1.56776415716272,263.9984568888889,-74.09069868269701,0.19184466950443788,10.459795829652844,0.0030623479820634093,-53.54138361710071,1.2138586380084107
2025-01-01 04:00:00,0.47908011494345976,0.2500362742407983,0.22122929435927668,0.47908011494345976,0.2500362742407983,0.22122929435927668,0.015423012710700361,0.343849409925067,0.1123076923076923,0.007499999999999999,0.0,0.22122929435927668,0.0,0.24784877424079826,0.0,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.004478402549342105,0.0,0.010944610161358255,0.0,0.01338437760400257,0.0,0.2973288431150744,0.22299663233630573,0.0,0.0,5302.557993937323,22.222222222222285,0.42694446273842485,0.0,6.483591510820029,0.1123076923076923,0.5333333333333333,5190.25030162963,9731.719315555556,0.0,0.0,78.21353406621445,51.66666666666668,46.10666666666668,0.0,51.13897261945515,0.0,0.0,0.0,122.20864697846008,51.17930171984866,51.199466270045406,51.13897261945515,12.43753247303448,0.0,26.666666666666686,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,6145.113340754325,21.895641041428156,-0.07308392932076532,0.55,9.236100170605994,2629.9341233239775,-3204.1448834219295,0.0,0.0,602.457860506601,0.0,4.0,0.11442244330267785,0.0,0.0,1.5978521114337627,263.9984568888889,-70.9368476980157,0.1906118306348805,10.422745145261949,0.00304018441532999,2.185269668606272,1.2133885484383848
2025-01-01 05:00:00,0.5076688554545933,0.2500362742407983,0.27653661794909584,0.5076688554545933,0.2500362742407983,0.27653661794909584,0.015934830144910886,0.343849409925067,0.14038461538461539,0.007499999999999999,0.0,0.27653661794909584,0.0,0.24784877424079826,0.0,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.004990219983552631,0.0,0.010944610161358255,0.0,0.01338437760400257,0.0,0.2973288431150744,0.22299663233630573,0.0,0.0,6628.197492421653,22.222222222222285,0.533680578423031,0.0,8.104489388525035,0.14038461538461539,0.6666666666666666,6487.812877037038,9731.719315555556,0.0,0.0,76.23152917580809,51.66666666666668,46.10666666666668,0.0,50.42808411255628,0.0,0.0,0.0,119.11176433720014,50.45692188260156,50.4713407676242,50.42808411255628,12.43753247303448,0.0,26.666666666666686,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,6130.517598461288,21.915695729541042,-0.05821627602113028,-0.25000000000000006,9.236100170605994,3856.0933922400695,-3304.0405781524155,0.0,0.0,602.9696779408116,0.0,4.0,0.11325775995039204,0.0,0.0,1.581587891758967,263.9984568888889,-71.0331999699802,0.19148204825802606,10.448471227876194,0.003059526233376513,18.859399086964757,1.2126828493550994
2025-01-01 06:00:00,0.48207260357076614,0.25141694879104787,0.22122929435927668,0.48207260357076614,0.25141694879104787,0.22122929435927668,0.016574601937674044,0.34569030932539985,0.1123076923076923,0.007499999999999999,0.0,0.22122929435927668,0.0,0.24922944879104786,0.0,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.005629991776315789,0.0,0.010944610161358255,0.0,0.01338437760400257,0.0,0.2973288431150744,0.22299663233630573,0.0,0.0,5302.557993937323,22.222222222222285,0.42694446273842485,0.0,6.483591510820029,0.1123076923076923,0.5333333333333333,5190.25030162963,9731.719315555556,0.0,0.0,74.35922517318669,51.66666666666668,46.10666666666668,0.0,49.723687695525335,0.0,0.0,0.0,116.1862893331042,49.752889641780506,49.7674906149081,49.723687695525335,12.43753247303448,0.0,26.666666666666686,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,6143.484015995035,21.91262082296202,-0.06609897011446157,0.3,9.236100170605994,2605.6755855997662,-3229.432017974738,0.0,0.0,605.4503491339076,0.0,4.0,0.11370993855272059,0.0,0.0,1.5879023394636416,263.9984568888889,-72.90073949672653,0.1906930431071071,10.432540919890451,0.0030462120187476393,-50.254419079972784,1.2127053885691523
2025-01-01 07:00:00,0.5191065629723642,0.25498512334129747,0.27653661794909584,0.5191065629723642,0.25498512334129747,0.27653661794909584,0.01619073886201615,0.3475312087257326,0.14038461538461539,0.014999999999999998,0.0,0.27653661794909584,0.0,0.25061012334129745,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.005246128700657895,0.0,0.010944610161358255,0.0,0.01338437760400257,0.0,0.2973288431150744,0.22299663233630573,0.0,0.0,6628.197492421653,22.222222222222285,0.533680578423031,0.0,8.104489388525035,0.14038461538461539,0.6666666666666666,6487.812877037038,9731.719315555556,0.0,0.0,72.60699886511036,51.66666666666668,46.10666666666668,0.0,49.027425251801716,0.0,0.0,0.0,113.44843572673493,49.06596592939193,49.08523626818704,49.027425251801716,12.43753247303448,0.0,26.666666666666686,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,6122.77099933855,21.88139104928458,-0.07426206886517168,-0.55,9.236100170605994,3727.5243738417466,-3436.7593940231113,0.0,0.0,606.9073854585824,3.113318407583407,4.0,0.1161899475251576,0.0,0.0,1.6225344226337306,263.9984568888889,-70.82111001537784,0.1905681383556172,10.410270716600676,0.003038375463029291,14.187274956027075,1.212839488456352
2025-01-01 08:00:00,0.6151597855290075,0.2868235667345717,0.36089389537377176,0.6151597855290074,0.2868235667345717,0.3608938953737718,0.04459262283376365,0.4222017780798592,0.13336538461538464,0.014999999999999998,0.09818410832213073,0.26270978705164105,0.0,0.2824485667345717,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.003966585115131579,0.0,0.04062603771863207,0.0,0.04560368910043013,0.0,0.338859651272607,0.2541447384544552,0.0,0.0,6296.787617800571,22.222222222222285,0.5069965495018794,0.0,7.699264919098783,0.13336538461538464,0.6333333333333333,6163.422233185186,9731.719315555556,2227.3404444444445,0.0,74.166183869185,51.66666666666668,46.10666666666668,0.0,50.795857647637355,0.5659156891131858,1482.4756749257842,2227.3404444444445,115.88466229560156,49.65848625082431,50.796144511943695,49.089513688111445,12.43753247303448,0.0,26.666666666666686,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,6104.061569332874,21.96596602419437,-0.0423829196875858,-1.4,9.236100170605994,3184.6686006286177,-3714.695236680897,0.0,0.0,626.8171513192069,200.40441811606746,2.784,0.12024858540211009,0.0,0.0,1.6792112677879523,183.74292599466668,-24.2409318102636,0.1903492338125063,10.463562342470414,0.0030493614614514855,54.577289267755226,1.2130530464029987
2025-01-01 09:00:00,0.6418585932975308,0.29327142309660903,0.3036198321858622,0.6418585932975307,0.29327142309660903,0.3036198321858622,0.049541401989851006,0.4439518066922951,0.13336538461538464,0.014999999999999998,0.04091004513422114,0.26270978705164105,0.0,0.288896423096609,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0031988589638157895,0.0,0.046342543026035216,0.0,0.05875657589681631,0.0,0.3474567930886568,0.2605925948164925,0.0,0.0,6296.787617800571,22.222222222222285,0.5069965495018794,0.0,7.699264919098783,0.13336538461538464,0.6333333333333333,6163.422233185186,9731.719315555556,928.0585185185186,0.0,79.66734134745386,51.66666666666668,46.10666666666668,0.0,52.26358064341387,0.28647215935663195,785.9043433054311,928.0585185185186,124.48022085539665,51.68843515470078,52.26502984465046,51.39941320910764,12.43753247303448,0.0,25.5555555555556,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,6117.029105805148,21.888226712260188,-0.062243707320836644,-0.85,9.236100170605994,3404.426428686608,-3553.8873786488757,0.0,0.0,601.1704616103847,522.144079666998,2.0,0.11835685438086448,0.0,0.0,1.6527941915630882,131.99922844444444,60.35572792452835,0.1930447322261117,10.462938641542653,0.0030764415693323444,129.5549322876665,1.2139619506112063
