Metric,Value
Total Electric Energy (kWh),3378.936421101879
Total Gas Energy (therms),0.0
Average Electric Power (kW),4.692967251530388
Peak Electric Power (kW),18.675131938185345
Other Electric Energy (kWh),346.54740716090726
HVAC Heating Electric Energy (kWh),2636.9893821333335
Lighting Electric Energy (kWh),66.34587623830481
Water Heating Electric Energy (kWh),315.1537555693334
HVAC Cooling Electric Energy (kWh),13.900000000000007
Average Temperature - Indoor (C),18.491450036416317
Unmet Heating Load (C-hours),57.130249346211265
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
