Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.5253856265229453,0.3494701451815275,0.0,0.008756427108715754,0.005824502419692125,0.0,0.014929237089231861,0.46045638943371336,0.0,0.05,0.0,0.0,0.0,0.3348868118481942,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004021034356725146,0.0,On,0.010908202732506716,0,On,0.013940640302787662,0,On,0.4048912352748372,0.30366842645612785,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,21201.05724888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9827.553568888889,Off,0.0,0,103.42321830909641,51.666666666666686,46.10666666666668,0.0,51.75606443500182,0.0,0.0,0.0,161.59877860796314,51.5758969687872,51.75606443500182,51.4858132356799,12.43753247303448,13.039393403549871,0.0,2.8,9.236100170605994,-2773.410138398297,-3349.2713415369008,-0.0,-0.0,645.0420827203733,0.0,3.0,0.25099117533961307,0.0,0.0,2.349029074333872,197.99884266666666,-69.18087958176949,0.3020241506872878,5.881237302141808,0.0027588079950627916,-159.60538530933323,1.2480896347094306
2025-01-01 00:01:00,0.5253856265229453,0.3494701451815275,0.0,0.008756427108715754,0.005824502419692125,0.0,0.014929237089231861,0.46045638943371336,0.0,0.05,0.0,0.0,0.0,0.3348868118481942,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004021034356725146,0.0,On,0.010908202732506716,0,On,0.013940640302787662,0,On,0.4048912352748372,0.30366842645612785,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,21201.05724888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9827.553568888889,Off,0.0,0,103.60275944275496,51.666666666666686,46.10666666666668,0.0,51.73875788201406,0.0,0.0,0.0,161.87931162930462,51.55978291780261,51.73875788201406,51.470295435696876,12.43753247303448,12.956328969177662,0.0,2.8,9.236100170605994,-2745.6092632367468,-3313.2094372503707,-0.0,-0.0,645.0420827203733,0.0,3.0,0.25031938222782457,0.0,0.0,2.342741755469401,197.99884266666666,-77.44190870674947,0.30449747348137834,5.8594091730734545,0.0027582661006957405,-158.3128581387007,1.252099288435771
2025-01-01 00:02:00,0.5253856265229453,0.3494701451815275,0.0,0.008756427108715754,0.005824502419692125,0.0,0.014929237089231861,0.46045638943371336,0.0,0.05,0.0,0.0,0.0,0.3348868118481942,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004021034356725146,0.0,On,0.010908202732506716,0,On,0.013940640302787662,0,On,0.4048912352748372,0.30366842645612785,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,21201.05724888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9827.553568888889,Off,0.0,0,103.77642405179176,51.666666666666686,46.10666666666668,0.0,51.721422018242464,0.0,0.0,0.0,162.15066258092463,51.54364089307063,51.721422018242464,51.454750330484714,12.43753247303448,12.875426516768208,0.0,2.8,9.236100170605994,-2719.126090290667,-3278.22400430277,-0.0,-0.0,645.0420827203733,0.0,3.0,0.2496649254800438,0.0,0.0,2.336616687819708,197.99884266666666,-85.94416870827027,0.306055320087637,5.817334612213975,0.0027577303160139094,-157.04966190469375,1.2524538504047762
2025-01-01 00:03:00,0.5253856265229453,0.3494701451815275,0.0,0.008756427108715754,0.005824502419692125,0.0,0.014929237089231861,0.46045638943371336,0.0,0.05,0.0,0.0,0.0,0.3348868118481942,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004021034356725146,0.0,On,0.010908202732506716,0,On,0.013940640302787662,0,On,0.4048912352748372,0.30366842645612785,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,21201.05724888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9827.553568888889,Off,0.0,0,103.94446885885678,51.666666666666686,46.10666666666668,0.0,51.70405782271356,0.0,0.0,0.0,162.41323259196372,51.52747181019436,51.70405782271356,51.439178803934766,12.43753247303448,12.796591291365587,-0.03674204196778419,2.8,9.236100170605994,-2693.958279758409,-3244.263536025437,-0.0,-0.0,645.0420827203733,0.0,3.0,0.24902705748396095,0.0,0.0,2.33064687447325,197.99884266666666,-94.73682645334495,0.3075809885420419,5.776648638064047,0.002757198956885858,-155.81338193146777,1.2527995525859978
2025-01-01 00:04:00,0.5253856265229453,0.3494701451815275,0.0,0.008756427108715754,0.005824502419692125,0.0,0.014929237089231861,0.46045638943371336,0.0,0.05,0.0,0.0,0.0,0.3348868118481942,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004021034356725146,0.0,On,0.010908202732506716,0,On,0.013940640302787662,0,On,0.4048912352748372,0.30366842645612785,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,21201.05724888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9827.553568888889,Off,0.0,0,104.10713877987578,51.666666666666686,46.10666666666668,0.0,51.68666623168153,0.0,0.0,0.0,162.66740434355592,51.51127654477772,51.68666623168153,51.42358170132582,12.43753247303448,12.719732897970795,-0.11360043536257614,2.8,9.236100170605994,-2663.9347293139954,-3211.279267741126,-0.0,-0.0,645.0420827203733,0.0,3.0,0.24840506402814902,0.0,0.0,2.3248256311176996,197.99884266666666,-97.69754429324226,0.3090756632523527,5.736801467770571,0.002756671926037229,-154.6029195776089,1.2531367764782504
2025-01-01 00:05:00,0.5253856265229453,0.3494701451815275,0.0,0.008756427108715754,0.005824502419692125,0.0,0.014929237089231861,0.46045638943371336,0.0,0.05,0.0,0.0,0.0,0.3348868118481942,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004021034356725146,0.0,On,0.010908202732506716,0,On,0.013940640302787662,0,On,0.4048912352748372,0.30366842645612785,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,21201.05724888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9827.553568888889,Off,0.0,0,104.26436962755852,51.666666666666686,46.10666666666668,0.0,51.669248140595286,0.0,0.0,0.0,162.91307754306018,51.49505593426504,51.669248140595286,51.40795983109992,12.43753247303448,12.644876096643975,-0.18845723668939662,2.8,9.236100170605994,-2630.5188159417403,-3179.272392426633,-0.0,-0.0,645.0420827203733,0.0,3.0,0.24779916135658506,0.0,0.0,2.3191549815827326,197.99884266666666,-96.28850623548068,0.31053823230412203,5.697070893429159,0.0027561491302402325,-153.41837135344693,1.253465399719232
2025-01-01 00:06:00,0.5253856265229453,0.3494701451815275,0.0,0.008756427108715754,0.005824502419692125,0.0,0.014929237089231861,0.46045638943371336,0.0,0.05,0.0,0.0,0.0,0.3348868118481942,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004021034356725146,0.0,On,0.010908202732506716,0,On,0.013940640302787662,0,On,0.4048912352748372,0.30366842645612785,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,21201.05724888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9827.553568888889,Off,0.0,0,104.41616946829046,51.666666666666686,46.10666666666668,0.0,51.651804455561944,0.0,0.0,0.0,163.15026479420385,51.47881082610147,51.651804455561944,51.39231401137124,12.43753247303448,12.572018730754445,-0.2613146025789259,2.8,9.236100170605994,-2596.871704949944,-3148.23273066398,-0.0,-0.0,645.0420827203733,0.0,3.0,0.24720934680730863,0.0,0.0,2.3136349009550345,197.99884266666666,-93.68105700633731,0.31196813409253327,5.659438681370011,0.0027556304760513587,-152.25955573690223,1.2537854181769175
2025-01-01 00:07:00,1.3166153140229455,0.3494701451815275,0.7820648648648649,0.02194358856704909,0.005824502419692125,0.013034414414414415,0.014929237089231861,0.46045638943371336,0.7912296875000002,0.05,0.0,0.7820648648648649,0.0,0.3348868118481942,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004021034356725146,0.0,On,0.010908202732506716,0,On,0.013940640302787662,0,On,0.4048912352748372,0.30366842645612785,On,0,0,Off,On,21992.28693638889,13.333333333333371,0.9250000000000002,0.0,22.92006189069069,0.7912296875000002,1,21201.05724888889,21201.05724888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9827.553568888889,Off,0.0,0,104.56269723450455,51.666666666666686,46.10666666666668,0.0,51.634336081317095,0.0,0.0,0.0,163.37921442891337,51.462542066475365,51.634336081317095,51.37664505905451,12.43753247303448,12.50110241923359,-0.33223091409978167,2.8,9.236100170605994,19428.12681140512,-3118.126520911422,-0.0,-0.0,645.0420827203733,0.0,3.0,0.24663516135002253,0.0,0.0,2.30826109316518,197.99884266666666,-91.07568679271893,0.3133659755827427,5.622880156919075,0.002755115870797617,-151.12571405786676,1.2540970749282965
2025-01-01 00:08:00,1.3166153140229455,0.3494701451815275,0.7820648648648649,0.02194358856704909,0.005824502419692125,0.013034414414414415,0.014929237089231861,0.46045638943371336,0.7912296875000002,0.05,0.0,0.7820648648648649,0.0,0.3348868118481942,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004021034356725146,0.0,On,0.010908202732506716,0,On,0.013940640302787662,0,On,0.4048912352748372,0.30366842645612785,On,0,0,Off,On,21992.28693638889,13.333333333333371,0.9250000000000002,0.0,22.92006189069069,0.7912296875000002,1,21201.05724888889,21201.05724888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9827.553568888889,Off,0.0,0,103.63093562818398,51.666666666666686,46.10666666666668,0.0,51.61684389610734,0.0,0.0,0.0,161.92333691903747,51.44625047681231,51.61684389610734,51.36095376716481,12.43753247303448,12.832008810610088,-0.0013245227232836498,2.8,9.236100170605994,19268.348280981525,-3259.504611456412,-0.0,-0.0,645.0420827203733,0.0,3.0,0.24931364200004105,0.0,0.0,2.333329022001406,197.99884266666666,-109.47612667132744,0.30658065418002284,5.791342708687684,0.0027546052246227894,-154.12361775579754,1.2526463601169602
2025-01-01 00:09:00,1.3166153140229455,0.3494701451815275,0.7820648648648649,0.02194358856704909,0.005824502419692125,0.013034414414414415,0.014929237089231861,0.46045638943371336,0.7912296875000002,0.05,0.0,0.7820648648648649,0.0,0.3348868118481942,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004021034356725146,0.0,On,0.010908202732506716,0,On,0.013940640302787662,0,On,0.4048912352748372,0.30366842645612785,On,0,0,Off,On,21992.28693638889,13.333333333333371,0.9250000000000002,0.0,22.92006189069069,0.7912296875000002,1,21201.05724888889,21201.05724888889,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9827.553568888889,Off,0.0,0,102.72802695097569,51.666666666666686,46.10666666666668,0.0,51.59950742347717,0.0,0.0,0.0,160.51254211089952,51.43010406203625,51.59950742347717,51.34540238131579,12.43753247303448,13.15230813130363,0.0,2.8,9.236100170605994,19113.3435527903,-3398.5222562510053,-0.0,-0.0,645.0420827203733,0.0,3.0,0.2519041233351659,0.0,0.0,2.3575733643154084,197.99884266666666,-125.46321006795922,0.3001660429225436,5.953709623514369,0.00275408384556135,-156.99272527000934,1.251245361785313
