Metric,Value
Total Electric Energy (kWh),5958.867781547671
Total Gas Energy (therms),0.0
Average Electric Power (kW),8.276205252149543
Peak Electric Power (kW),45.86365885007943
Other Electric Energy (kWh),855.4521478291186
HVAC Heating Electric Energy (kWh),4238.061102292366
Lighting Electric Energy (kWh),132.46287860011418
Water Heating Electric Energy (kWh),698.1416528260742
HVAC Cooling Electric Energy (kWh),34.75
Average Temperature - Indoor (C),19.50744412440067
Unmet Heating Load (C-hours),132.49607604307536
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
