Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.25412040563860894,0.08065929171605184,0.051703836431276316,0.004235340093976816,0.001344321528600864,0.0008617306071879386,0.02102714105637744,0.10732403381300072,0.10576923076923077,0.020000000000000004,0.0,0.051703836431276316,0.0,0.0748259583827185,0,0.005833333333333337,1,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.004654961622807018,0.0,On,0.016372179433570423,0,On,0.007556089302709373,0,On,0.05801983427521744,0.04351487570641307,On,On,1318.7905596581197,20.000000000000057,0.8005208676345468,0.0,1.5152900791621295,0.10576923076923077,1,1213.021328888889,1213.021328888889,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,989.9942133333334,Off,0.0,0,81.47176971364533,51.666666666666686,46.10666666666668,0.0,50.44323039098672,0.0,0.0,0.0,127.29964017757082,50.448355823685546,50.45091854003496,50.44323039098672,12.43753247303448,20.084040198180404,0.0,2.8,961.5283574004136,-618.8903489027024,-0.0,-0.0,256.28901491455736,0.0,2.0,0.027475828104147844,0.0,0,0.5112820498567927,131.99922844444444,5.339131730439011,0.21958266342479218,9.707018581789825,0.0031421147572777554,34.9689819032309,1.2178239521956602
2025-01-01 00:01:00,0.25412040563860894,0.08065929171605184,0.051703836431276316,0.004235340093976816,0.001344321528600864,0.0008617306071879386,0.02102714105637744,0.10732403381300072,0.10576923076923077,0.020000000000000004,0.0,0.051703836431276316,0.0,0.0748259583827185,0,0.005833333333333337,1,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.004654961622807018,0.0,On,0.016372179433570423,0,On,0.007556089302709373,0,On,0.05801983427521744,0.04351487570641307,On,On,1318.7905596581197,20.000000000000057,0.8005208676345468,0.0,1.5152900791621295,0.10576923076923077,1,1213.021328888889,1213.021328888889,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,989.9942133333334,Off,0.0,0,81.37877689393298,51.666666666666686,46.10666666666668,0.0,50.42528482272139,0.0,0.0,0.0,127.15433889677028,50.43143067190067,50.434503596490316,50.42528482272139,12.43753247303448,20.101742192740716,0.0,2.8,956.8219088876825,-619.8073528580925,-0.0,-0.0,256.28901491455736,0.0,2.0,0.027488385681219224,0.0,0,0.5115157266625273,131.99922844444444,1.5496871730979613,0.21999976716924116,9.739287254772906,0.00314235668807916,34.91643850786886,1.2213074674550566
2025-01-01 00:02:00,0.25412040563860894,0.08065929171605184,0.051703836431276316,0.004235340093976816,0.001344321528600864,0.0008617306071879386,0.02102714105637744,0.10732403381300072,0.10576923076923077,0.020000000000000004,0.0,0.051703836431276316,0.0,0.0748259583827185,0,0.005833333333333337,1,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.004654961622807018,0.0,On,0.016372179433570423,0,On,0.007556089302709373,0,On,0.05801983427521744,0.04351487570641307,On,On,1318.7905596581197,20.000000000000057,0.8005208676345468,0.0,1.5152900791621295,0.10576923076923077,1,1213.021328888889,1213.021328888889,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,989.9942133333334,Off,0.0,0,81.28726843095313,51.666666666666686,46.10666666666668,0.0,50.40736038309621,0.0,0.0,0.0,127.01135692336426,50.41452483867968,50.41810706647143,50.40736038309621,12.43753247303448,20.118910347548685,0.0,2.8,952.1178468264725,-620.697215570334,-0.0,-0.0,256.28901491455736,0.0,2.0,0.02750056276149756,0.0,0,0.5117423230199648,131.99922844444444,-2.2645121758704896,0.21978288943685834,9.74748348413301,0.0031425975663438395,34.86491988434311,1.2212357939562086
2025-01-01 00:03:00,0.25412040563860894,0.08065929171605184,0.051703836431276316,0.004235340093976816,0.001344321528600864,0.0008617306071879386,0.02102714105637744,0.10732403381300072,0.10576923076923077,0.020000000000000004,0.0,0.051703836431276316,0.0,0.0748259583827185,0,0.005833333333333337,1,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.004654961622807018,0.0,On,0.016372179433570423,0,On,0.007556089302709373,0,On,0.05801983427521744,0.04351487570641307,On,On,1318.7905596581197,20.000000000000057,0.8005208676345468,0.0,1.5152900791621295,0.10576923076923077,1,1213.021328888889,1213.021328888889,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,989.9942133333334,Off,0.0,0,81.19718427188724,51.666666666666686,46.10666666666668,0.0,50.38945674395894,0.0,0.0,0.0,126.8706004248238,50.397638015658565,50.401728651508385,50.38945674395894,12.43753247303448,20.135566735066273,0.0,2.8,947.4314815558885,-621.5610348287353,-0.0,-0.0,256.28901491455736,0.0,2.0,0.027512375162210563,0.0,0,0.5119621332628947,131.99922844444444,-6.087058188053337,0.21957318470716328,9.75540534913403,0.0031428381033127735,34.81432523252488,1.2211662599645994
2025-01-01 00:04:00,0.25412040563860894,0.08065929171605184,0.051703836431276316,0.004235340093976816,0.001344321528600864,0.0008617306071879386,0.02102714105637744,0.10732403381300072,0.10576923076923077,0.020000000000000004,0.0,0.051703836431276316,0.0,0.0748259583827185,0,0.005833333333333337,1,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.004654961622807018,0.0,On,0.016372179433570423,0,On,0.007556089302709373,0,On,0.05801983427521744,0.04351487570641307,On,On,1318.7905596581197,20.000000000000057,0.8005208676345468,0.0,1.5152900791621295,0.10576923076923077,1,1213.021328888889,1213.021328888889,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,989.9942133333334,Off,0.0,0,81.10846602504473,51.666666666666686,46.10666666666668,0.0,50.37157359039981,0.0,0.0,0.0,126.7319781641324,50.38076990694881,50.38536806522331,50.37157359039981,12.43753247303448,20.151732821145686,0.0,2.8,944.8737622040605,-622.3998808636995,-0.0,-0.0,256.28901491455736,0.0,2.0,0.027523838256822062,0.0,0,0.5121754434673572,131.99922844444444,-7.80593150491687,0.21937033922728302,9.763064350730073,0.0031430783049000185,34.764616419415376,1.2210987753789195
2025-01-01 00:05:00,0.25412040563860894,0.08065929171605184,0.051703836431276316,0.004235340093976816,0.001344321528600864,0.0008617306071879386,0.02102714105637744,0.10732403381300072,0.10576923076923077,0.020000000000000004,0.0,0.051703836431276316,0.0,0.0748259583827185,0,0.005833333333333337,1,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.004654961622807018,0.0,On,0.016372179433570423,0,On,0.007556089302709373,0,On,0.05801983427521744,0.04351487570641307,On,On,1318.7905596581197,20.000000000000057,0.8005208676345468,0.0,1.5152900791621295,0.10576923076923077,1,1213.021328888889,1213.021328888889,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,989.9942133333334,Off,0.0,0,81.02085571763533,51.666666666666686,46.10666666666668,0.0,50.35371062038512,0.0,0.0,0.0,126.59508705880519,50.363920228792345,50.369025032995964,50.35371062038512,12.43753247303448,20.167504466755755,0.0,2.8,943.6262782996564,-623.2186909144555,-0.0,-0.0,256.28901491455736,0.0,2.0,0.027535020147685843,0.0,0,0.5123835209112995,131.99922844444444,-8.234605358565126,0.21917303247640346,9.770511478232066,0.00314331817677699,34.71562322557307,1.221032940464009
2025-01-01 00:06:00,0.25412040563860894,0.08065929171605184,0.051703836431276316,0.004235340093976816,0.001344321528600864,0.0008617306071879386,0.02102714105637744,0.10732403381300072,0.10576923076923077,0.020000000000000004,0.0,0.051703836431276316,0.0,0.0748259583827185,0,0.005833333333333337,1,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.004654961622807018,0.0,On,0.016372179433570423,0,On,0.007556089302709373,0,On,0.05801983427521744,0.04351487570641307,On,On,1318.7905596581197,20.000000000000057,0.8005208676345468,0.0,1.5152900791621295,0.10576923076923077,1,1213.021328888889,1213.021328888889,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,989.9942133333334,Off,0.0,0,80.93418565890913,51.666666666666686,46.10666666666668,0.0,50.33586758872583,0.0,0.0,0.0,126.45966509204551,50.34708875102304,50.352699332171646,50.33586758872583,12.43753247303448,20.182943938880992,0.0,2.8,942.7661246054106,-624.0206681067924,-0.0,-0.0,256.28901491455736,0.0,2.0,0.02754596508455386,0.0,0,0.5125871890131751,131.99922844444444,-8.29278186047398,0.21898040477382888,9.777779863667742,0.003143557723521568,34.667235072993975,1.2209684955047873
2025-01-01 00:07:00,0.25412040563860894,0.08065929171605184,0.051703836431276316,0.004235340093976816,0.001344321528600864,0.0008617306071879386,0.02102714105637744,0.10732403381300072,0.10576923076923077,0.020000000000000004,0.0,0.051703836431276316,0.0,0.0748259583827185,0,0.005833333333333337,1,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.004654961622807018,0.0,On,0.016372179433570423,0,On,0.007556089302709373,0,On,0.05801983427521744,0.04351487570641307,On,On,1318.7905596581197,20.000000000000057,0.8005208676345468,0.0,1.5152900791621295,0.10576923076923077,1,1213.021328888889,1213.021328888889,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,989.9942133333334,Off,0.0,0,80.84838408023894,51.666666666666686,46.10666666666668,0.0,50.31804428718577,0.0,0.0,0.0,126.32560012537334,50.330275278311234,50.33639077387398,50.31804428718577,12.43753247303448,20.19807778963201,0.0,2.8,941.9490239421918,-624.807166258817,-0.0,-0.0,256.28901491455736,0.0,2.0,0.027556691978711283,0.0,0,0.5127867996823282,131.99922844444444,-8.323384371668158,0.2187920834435193,9.784883667060171,0.0031437969490015196,34.619404806718805,1.2209053295509689
2025-01-01 00:08:00,0.14835117486937816,0.08065929171605184,0.0,0.0024725195811563026,0.001344321528600864,0.0,0.02102714105637744,0.10732403381300072,0.0,0.020000000000000004,0.0,0.0,0.0,0.0748259583827185,0,0.005833333333333337,1,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.004654961622807018,0.0,On,0.016372179433570423,0,On,0.007556089302709373,0,On,0.05801983427521744,0.04351487570641307,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1213.021328888889,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,989.9942133333334,Off,0.0,0,80.76341537116926,51.666666666666686,46.10666666666668,0.0,50.30024052334802,0.0,0.0,0.0,126.19283651745197,50.3134796302367,50.32009918368105,50.30024052334802,12.43753247303448,20.21291911007809,0.0,2.8,-377.66056728673016,-625.5788423791394,-0.0,-0.0,256.28901491455736,0.0,2.0,0.027567210190625413,0.0,0,0.5129825271023681,131.99922844444444,-8.370739822148199,0.21860787948114666,9.791829897836095,0.0031440358567826183,34.572109180282794,1.2208433877254765
2025-01-01 00:09:00,0.14835117486937816,0.08065929171605184,0.0,0.0024725195811563026,0.001344321528600864,0.0,0.02102714105637744,0.10732403381300072,0.0,0.020000000000000004,0.0,0.0,0.0,0.0748259583827185,0,0.005833333333333337,1,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.004654961622807018,0.0,On,0.016372179433570423,0,On,0.007556089302709373,0,On,0.05801983427521744,0.04351487570641307,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1213.021328888889,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,989.9942133333334,Off,0.0,0,80.80693513476825,51.666666666666686,46.10666666666668,0.0,50.282456112648426,0.0,0.0,0.0,126.2608361480754,50.296701633777,50.303824394341284,50.282456112648426,12.43753247303448,20.17989106010963,0.0,2.8,-375.16555283779223,-623.8620591347324,-0.0,-0.0,256.28901491455736,0.0,2.0,0.027543801033120676,0.0,0,0.5125469194115253,131.99922844444444,-7.592508617617302,0.21907144715618684,9.77675620704796,0.0031442744502824817,34.60989812916283,1.2209806753256558
