Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:10:00,0.15152333268271048,0.08149452839318468,0.0,0.0025253888780451747,0.0013582421398864112,0.0,0.01017666722326823,0.09134666545944226,0.05,0.0,0.0,0.06691119505985134,0.01458333333333334,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.003103307748538012,0.0,On,0.007073359474730218,0,On,0.002131738712973767,0,On,0.051554652305245564,0.03866598922893416,On,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3474.064951111111,Off,0.0,0,106.46284017097992,51.666666666666686,46.10666666666668,0.0,49.848297768478965,0.0,0.0,0.0,166.3481877671561,48.779700131812305,49.848297768478965,48.245401313478986,12.43753247303448,9.13379499939595,0,5.653801678608654,2.8,9.236100170605994,-120.79276523486232,-984.8400728099216,-330.5153650232674,-0.0,-0.0,229.91373546578774,0.0,2.0,0.04004146872507766,0.0,0,0.7451089055963256,131.99922844444444,-20.19113567738264,0.42883049783890287,4.19462822600135,0.0030144322459067048,19.664175780749474,1.2688584237870764,0.2627172880074131,-977.0799315218645,-7.760141288057055
2025-01-01 00:11:00,0.15152333268271048,0.08149452839318468,0.0,0.0025253888780451747,0.0013582421398864112,0.0,0.01017666722326823,0.09134666545944226,0.05,0.0,0.0,0.06691119505985134,0.01458333333333334,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.003103307748538012,0.0,On,0.007073359474730218,0,On,0.002131738712973767,0,On,0.051554652305245564,0.03866598922893416,On,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3474.064951111111,Off,0.0,0,106.39576680273305,51.666666666666686,46.10666666666668,0.0,49.82417129173963,0.0,0.0,0.0,166.2433856292704,48.757583271755436,49.82417129173963,48.22428926176334,12.43753247303448,9.13661530958392,0,5.672848711883757,2.8,9.236100170605994,-121.21003498232159,-991.7357404957536,-330.71935842876417,-0.0,-0.0,229.91373546578774,0.0,2.0,0.04004834952134398,0.0,0,0.7452369464184749,131.99922844444444,-20.404412019345152,0.4287673960237625,4.196468681733937,0.0030145628194735478,19.633138412927508,1.2688456467701819,0.2627627447352865,-983.7714113514318,-7.964329144321736
2025-01-01 00:12:00,0.15152333268271048,0.08149452839318468,0.0,0.0025253888780451747,0.0013582421398864112,0.0,0.01017666722326823,0.09134666545944226,0.05,0.0,0.0,0.06691119505985134,0.01458333333333334,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.003103307748538012,0.0,On,0.007073359474730218,0,On,0.002131738712973767,0,On,0.051554652305245564,0.03866598922893416,On,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3474.064951111111,Off,0.0,0,106.32942244401855,51.666666666666686,46.10666666666668,0.0,49.80006085545906,0.0,0.0,0.0,166.13972256877898,48.73548034568995,49.80006085545906,48.20319009080541,12.43753247303448,9.139177918894083,0,5.690690407082316,2.8,9.236100170605994,-121.59644529486434,-998.1907908582375,-330.90475426809775,-0.0,-0.0,229.91373546578774,0.0,2.0,0.04005460136855247,0.0,0,0.7453532834855155,131.99922844444444,-20.605426492554315,0.4287117284745786,4.198160565965924,0.0030146931882596133,19.60343941005769,1.268834028478768,0.2628053177297023,-990.0414597832743,-8.149331074963346
2025-01-01 00:13:00,0.15152333268271048,0.08149452839318468,0.0,0.0025253888780451747,0.0013582421398864112,0.0,0.01017666722326823,0.09134666545944226,0.05,0.0,0.0,0.06691119505985134,0.01458333333333334,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.003103307748538012,0.0,On,0.007073359474730218,0,On,0.002131738712973767,0,On,0.051554652305245564,0.03866598922893416,On,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3474.064951111111,Off,0.0,0,106.26377341619173,51.666666666666686,46.10666666666668,0.0,49.77596629770679,0.0,0.0,0.0,166.03714596279957,48.71339120216959,49.77596629770679,48.18210365440099,12.43753247303448,9.141495227464203,0,5.707408052858057,2.8,9.236100170605994,-121.95327653816503,-1004.2347821820496,-331.07243786016954,-0.0,-0.0,229.91373546578774,0.0,2.0,0.04006025458262763,0.0,0,0.745458480929235,131.99922844444444,-20.794574143783215,0.42866313450547777,4.199711025513151,0.003014823361029057,19.57501490878778,1.2688235131075016,0.26284520231389863,-995.9182601231498,-8.316522058899649
2025-01-01 00:14:00,0.15152333268271048,0.08149452839318468,0.0,0.0025253888780451747,0.0013582421398864112,0.0,0.01017666722326823,0.09134666545944226,0.05,0.0,0.0,0.06691119505985134,0.01458333333333334,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.003103307748538012,0.0,On,0.007073359474730218,0,On,0.002131738712973767,0,On,0.051554652305245564,0.03866598922893416,On,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3474.064951111111,Off,0.0,0,106.19878791650814,51.666666666666686,46.10666666666668,0.0,49.7518874639786,0.0,0.0,0.0,165.93560611954396,48.691315696744525,49.7518874639786,48.1610298131275,12.43753247303448,9.14357894325415,0,5.723077007709004,2.8,9.236100170605994,-122.28222915486623,-1009.8951626793756,-331.223246260719,-0.0,-0.0,229.91373546578774,0.0,2.0,0.04006533778102152,0.0,0,0.7455530712755133,131.99922844444444,-20.972718359934966,0.42862127397910665,4.201126808374733,0.0030149533461284535,19.547804606487446,1.2688140479721062,0.26288257946100796,-1001.4279681121982,-8.467194567177287
2025-01-01 00:15:00,0.15152333268271048,0.08149452839318468,0.0,0.0025253888780451747,0.0013582421398864112,0.0,0.01017666722326823,0.09134666545944226,0.05,0.0,0.0,0.06691119505985134,0.01458333333333334,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.003103307748538012,0.0,On,0.007073359474730218,0,On,0.002131738712973767,0,On,0.051554652305245564,0.03866598922893416,On,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3474.064951111111,Off,0.0,0,106.13443592218403,51.666666666666686,46.10666666666668,0.0,49.727824206782955,0.0,0.0,0.0,165.83505612841253,48.66925369157177,49.727824206782955,48.139968433966175,12.43753247303448,9.145440117509732,0,5.737767197709085,2.8,9.236100170605994,-122.58499145524735,-1015.1974383402727,-331.357970609521,-0.0,-0.0,229.91373546578774,0.0,2.0,0.040069877970402346,0.0,0,0.745637557076071,131.99922844444444,-21.140756311514096,0.42858582621027885,4.201704130325176,0.0030150831515100306,19.521751578304546,1.268805583348791,0.2629176170099334,-1006.5948788924428,-8.602559447829888
2025-01-01 00:16:00,0.15152333268271048,0.08149452839318468,0.0,0.0025253888780451747,0.0013582421398864112,0.0,0.01017666722326823,0.09134666545944226,0.05,0.0,0.0,0.06691119505985134,0.01458333333333334,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.003103307748538012,0.0,On,0.007073359474730218,0,On,0.002131738712973767,0,On,0.051554652305245564,0.03866598922893416,On,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3474.064951111111,Off,0.0,0,106.07068907013851,51.666666666666686,46.10666666666668,0.0,49.70377638524862,0.0,0.0,0.0,165.73545167209141,48.64720505504529,49.70377638524862,48.11891938994363,12.43753247303448,9.14708918910346,0,5.751543555838554,2.8,9.236100170605994,-122.86308828434792,-1020.1653229308428,-331.4773591451714,-0.0,-0.0,229.91373546578774,0.0,2.0,0.040073900655866024,0.0,0,0.7457124129407242,131.99922844444444,-21.299464604964246,0.4285564886214664,4.202869246312954,0.0030152127847537136,19.496802048976008,1.268798072273924,0.26295047073783956,-1011.4415745809893,-8.723748349853542
2025-01-01 00:17:00,0.15152333268271048,0.08149452839318468,0.0,0.0025253888780451747,0.0013582421398864112,0.0,0.01017666722326823,0.09134666545944226,0.05,0.0,0.0,0.06691119505985134,0.01458333333333334,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.003103307748538012,0.0,On,0.007073359474730218,0,On,0.002131738712973767,0,On,0.051554652305245564,0.03866598922893416,On,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3474.064951111111,Off,0.0,0,106.00752053746515,51.666666666666686,46.10666666666668,0.0,49.679743864758734,0.0,0.0,0.0,165.6367508397893,48.62516966145131,49.679743864758734,48.0978825597976,12.43753247303448,9.14853602887221,0,5.764466414323239,2.8,9.236100170605994,-123.11789650586854,-1024.8208733651472,-331.58212024243466,-0.0,-0.0,229.91373546578774,0.0,2.0,0.040077429950019686,0.0,0,0.7457780875672575,131.99922844444444,-21.44951172922162,0.42853297540601154,4.20391777378965,0.0030153422530876848,19.47290516478766,1.2687914703438308,0.2629812853170999,-1015.9890562907806,-8.83181707436657
2025-01-01 00:18:00,0.15152333268271048,0.08149452839318468,0.0,0.0025253888780451747,0.0013582421398864112,0.0,0.01017666722326823,0.09134666545944226,0.05,0.0,0.0,0.06691119505985134,0.01458333333333334,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.003103307748538012,0.0,On,0.007073359474730218,0,On,0.002131738712973767,0,On,0.051554652305245564,0.03866598922893416,On,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3474.064951111111,Off,0.0,0,105.94490493324793,51.666666666666686,46.10666666666668,0.0,49.65572651661135,0.0,0.0,0.0,165.53891395819988,48.60314739064829,49.65572651661135,48.076857827666764,12.43753247303448,9.149789979460607,0,5.776591858189291,2.8,9.236100170605994,-123.35068825447365,-1029.1846127730198,-331.6729251443382,-0.0,-0.0,229.91373546578774,0.0,2.0,0.040080488670995416,0.0,0,0.7458350055653059,131.99922844444444,-21.5914985759232,0.4285150163279753,4.204855097305833,0.003015471563407457,19.45001278864504,1.2687857355349035,0.26301019517678703,-1020.2568633401802,-8.927749432839652
2025-01-01 00:19:00,0.15152333268271048,0.08149452839318468,0.0,0.0025253888780451747,0.0013582421398864112,0.0,0.01017666722326823,0.09134666545944226,0.05,0.0,0.0,0.06691119505985134,0.01458333333333334,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.003103307748538012,0.0,On,0.007073359474730218,0,On,0.002131738712973767,0,On,0.051554652305245564,0.03866598922893416,On,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3474.064951111111,Off,0.0,0,105.88281820349941,51.666666666666686,46.10666666666668,0.0,49.631724217703685,0.0,0.0,0.0,165.44190344296783,48.581138127769485,49.631724217703685,48.055845082802385,12.43753247303448,9.150859890577562,0,5.787972046069901,2.8,9.236100170605994,-123.56265475350551,-1033.2756429768906,-331.750410379769,-0.0,-0.0,229.91373546578774,0.0,2.0,0.04008309842918166,0.0,0,0.7458835690702906,131.99922844444444,-21.725979839524243,0.428502355660351,4.205686317394475,0.0030156007222936106,19.428079318717835,1.2687808280444162,0.26303732528353335,-1024.2631816544617,-9.012461322428877
2025-01-01 00:20:00,0.15152333268271048,0.08149452839318468,0.0,0.0025253888780451747,0.0013582421398864112,0.0,0.01017666722326823,0.09134666545944226,0.05,0.0,0.0,0.06691119505985134,0.01458333333333334,1,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.003103307748538012,0.0,On,0.007073359474730218,0,On,0.002131738712973767,0,On,0.051554652305245564,0.03866598922893416,On,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3474.064951111111,Off,0.0,0,105.82123754488937,51.666666666666686,46.10666666666668,0.0,49.607736850237366,0.0,0.0,0.0,165.34568366388964,48.55914176294516,49.607736850237366,48.03484421929906,12.43753247303448,9.151754150804146,0,5.798655502816644,2.8,9.236100170605994,-123.75491391611243,-1037.111747698512,-331.8151799468031,-0.0,-0.0,229.91373546578774,0.0,2.0,0.04008527970546004,0.0,0,0.7459241591992827,131.99922844444444,-21.853469435097086,0.42849475122815456,4.206416268891728,0.003015729736028351,19.407061524822254,1.268776710146927,0.2630627918529797,-1028.0249428594977,-9.08680483901426
