Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.15152333268271048,0.08149452839318468,0.0,0.15152333268271048,0.08149452839318468,0.0,0.01017666722326823,0.09134666545944224,0.05,0.0,0.0,0.06691119505985134,0.01458333333333334,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.003103307748538012,0.0,0.007073359474730218,0.0,0.002131738712973767,0.0,0.051554652305245564,0.03866598922893416,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3474.064951111111,0.0,0.0,105.3111237854525,51.66666666666668,46.10666666666668,0.0,49.382695676842765,0.0,0.0,0.0,164.54863091476952,48.352619118598525,49.382695676842765,47.83758083947641,12.43753247303448,9.13478859702681,0.0,5.808581662084034,2.8,9.236100170605994,-122.70928136899737,-1040.1361228673911,-330.58813561764157,0.0,0.0,229.91373546578774,0.0,2.0,0.04004388792543421,0.0,0.0,0.7451539231190958,131.99922844444444,-22.034881217143504,0.42913534789994645,4.198388561667306,0.003016933900166258,19.34064628615486,1.2687904428053203,0.26308619064250127,-1031.594503214685,-8.541619652706215
2025-01-01 01:00:00,0.15034907774053954,0.08078839824741174,0.030971523412061684,0.15034907774053954,0.08078839824741174,0.030971523412061684,0.009943919142127878,0.09040515859841167,0.05,0.030971523412061684,0.0,0.0662050649140784,0.01458333333333334,1.0,0.03671876758019234,0.027539075685144247,0.0,0.0,0.0028705596673976605,0.0,0.007073359474730218,0.0,0.002131738712973767,0.0,0.051554652305245564,0.03866598922893416,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3474.064951111111,703.3706666666666,0.0,102.85966365406294,51.66666666666668,46.10666666666668,0.0,48.15128890121059,0.0,0.0,703.3706666666666,160.71822445947333,47.293670123076154,48.15128890121059,46.86486073400895,12.43753247303448,9.029621056847672,0.0,6.084247774131814,2.5,9.236100170605994,-109.03609865907865,-934.2212278818236,-313.2532888936611,0.0,0.0,228.7394805236168,0.0,2.0,0.03689437724168889,0.0,0.0,0.6865464710587854,131.99922844444444,-24.522290289034338,0.43340540718790044,4.153541143351264,0.0030252756505283825,26.65390145657044,1.2693185841425385,0.2048459571162495,-925.2409232266151,-8.98030465520841
2025-01-01 02:00:00,0.14940757087950898,0.08008226810163882,0.0,0.14940757087950898,0.08008226810163882,0.0,0.009943919142127878,0.0894636517373811,0.05,0.0,0.0,0.06549893476830548,0.01458333333333334,1.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.0028705596673976605,0.0,0.007073359474730218,0.0,0.002131738712973767,0.0,0.051554652305245564,0.03866598922893416,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3474.064951111111,0.0,0.0,113.89134546366553,51.66666666666668,46.10666666666668,0.0,51.2878893558124,0.0,0.0,0.0,177.9552272869774,51.31656513563321,51.33090302554361,51.2878893558124,12.43753247303448,8.868907873647634,0.0,6.432670995634021,1.6500000000000001,9.236100170605994,-126.67217516036727,-876.321196568243,-329.75090308896836,0.0,0.0,227.79797366258623,0.0,2.0,0.034824125830251414,0.0,0.0,0.6480223406359837,131.99922844444444,-24.719245733985172,0.44002848103567715,4.084723586407011,0.0030383782308297746,36.9209847864557,1.2700319170825565,0.13948034388663377,-867.4505409983874,-8.870655569855602
2025-01-01 03:00:00,0.14831089863105149,0.07937613795586589,0.0,0.1483108986310515,0.07937613795586589,0.0,0.00978875375470098,0.08852214487635052,0.05,0.0,0.0,0.06479280462253255,0.01458333333333334,1.0,0.03483575385813119,0.026126815393598384,0.0,0.0,0.0027153942799707604,0.0,0.007073359474730218,0.0,0.002131738712973767,0.0,0.051554652305245564,0.03866598922893416,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3474.064951111111,0.0,0.0,110.67436561482307,51.66666666666668,46.10666666666668,0.0,49.884820109671836,0.0,0.0,0.0,172.92869627316105,49.91664760038754,49.93256134574539,49.884820109671836,12.43753247303448,8.667848891287438,0.0,6.2931885585461895,1.6500000000000001,9.236100170605994,-128.4921842682949,-1019.7383629509751,-330.33596588877134,0.0,0.0,226.70130141412875,0.0,2.0,0.03599242879704293,0.0,0.0,0.6697626257131335,131.99922844444444,-24.857519793652283,0.4480427369337316,3.994823916152248,0.0030520027833233726,20.262869302055094,1.2709275369543995,0.17265692721859344,-1014.3865626279005,-5.35180032307464
2025-01-01 04:00:00,0.14736939177002092,0.07867000781009295,0.0,0.14736939177002092,0.07867000781009295,0.0,0.00978875375470098,0.08758063801531996,0.05,0.0,0.0,0.06408667447675961,0.01458333333333334,1.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.0027153942799707604,0.0,0.007073359474730218,0.0,0.002131738712973767,0.0,0.051554652305245564,0.03866598922893416,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3474.064951111111,0.0,0.0,107.50397869845797,51.66666666666668,46.10666666666668,0.0,48.52315463810365,0.0,0.0,0.0,167.97496671634056,48.55712263903459,48.574106639500066,48.52315463810365,12.43753247303448,8.489848086205328,0.0,6.06136762036295,0.55,9.236100170605994,-200.9988861094952,-988.9241052114992,-402.7797086938938,0.0,0.0,225.75979455309817,0.0,2.0,0.038188914980655526,0.0,0.0,0.7106357871764648,131.99922844444444,-23.978971968699575,0.45410828605868914,3.903377232056043,0.003057633905602901,34.21799725306243,1.271129631331531,0.15411412247010725,-984.6738855562554,-4.250219655243841
2025-01-01 05:00:00,0.14767972254487471,0.07867000781009295,0.0,0.14767972254487471,0.07867000781009295,0.0,0.01009908452955478,0.08758063801531996,0.05,0.0,0.0,0.06408667447675961,0.01458333333333334,1.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.003025725054824562,0.0,0.007073359474730218,0.0,0.002131738712973767,0.0,0.051554652305245564,0.03866598922893416,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3474.064951111111,0.0,0.0,104.816781080971,51.66666666666668,46.10666666666668,0.0,47.19799846106456,0.0,0.0,0.0,163.77622043901718,47.23339367507188,47.25109128207554,47.19799846106456,12.43753247303448,8.167582379230216,0.0,6.029182529949158,-0.25000000000000006,9.236100170605994,-222.33499889098596,-1063.2725947765462,-425.6918793920187,0.0,0.0,226.07012532795198,0.0,2.0,0.03825979879558678,0.0,0.0,0.7119548237515353,131.99922844444444,-22.713244826919258,0.4669842438641665,3.753154134794443,0.003077956681329051,37.60633415972345,1.2719316410437058,0.13415442429041277,-1058.7821915588925,-4.490403217653932
2025-01-01 06:00:00,0.18044873343962226,0.08558632350789279,0.0696859276771388,0.18044873343962226,0.08558632350789279,0.06968592767713878,0.03010014688647134,0.10034858655315092,0.05,0.0696859276771388,0.0,0.07100299017455945,0.01458333333333334,1.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.003413638523391813,0.0,0.026686508363079526,0.0,0.0056779329870716355,0.0,0.058893392846917525,0.04417004463518813,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3474.064951111111,1582.5839999999998,0.0,112.44808986202636,51.66666666666668,46.10666666666668,0.0,50.83313373192137,0.2771448228416383,731.9722082977955,1582.5839999999998,175.70014040941618,49.85204490401066,50.83452543449109,49.36010878748559,12.43753247303448,8.027438777604454,0.0,5.625022908410146,0.3,9.236100170605994,-142.0483591526778,-1136.4184587193788,-376.147291507676,0.0,0.0,258.3254243847825,0.0,2.0,0.037034642891743276,0.0,0.0,0.6891565947213903,131.99922844444444,-24.226492029784275,0.4725354698396153,3.686741537181633,0.0030850592456266837,13.996110215335465,1.2725601136139213,0.1624624523016814,-1133.5065250304717,-2.911933688907119
2025-01-01 07:00:00,0.42878364573334765,0.09062782033293736,0.0,0.4287836457333476,0.09062782033293736,0.0,0.04242153580409152,0.3363621099292561,0.05,0.0,0.0,0.07604448699960402,0.01458333333333334,1.0,0.03766027444122292,0.02824520583091718,0.22630843412738746,0.0,0.0031808904422514625,0.0,0.039240645361840056,0.0,0.008661026469063228,0.0,0.06373237489158248,0.04779928116868684,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3474.064951111111,0.0,0.0,113.29043407884419,51.66666666666668,46.10666666666668,0.0,51.19779950722538,0.06236932301630734,171.40989833825753,0.0,177.01630324819405,50.070925076291154,51.19779950722538,49.50748786082405,12.43753247303448,7.871065803861254,0.0,5.331729785367157,-0.55,9.236100170605994,-30.22856711914003,-1283.5335755121653,-433.2003150644775,0.0,0.0,426.45534282415724,0.5234870338383296,1.75,0.03892104338878496,0.0,0.0,0.7242595480999907,115.49932488888888,-23.483594878819776,0.4787640478379048,3.612052327619598,0.003092644354801517,36.68985267908973,1.2732624189733959,0.16444805073357388,-1280.7308712491008,-2.8027042630642844
2025-01-01 08:00:00,0.9092629169706015,0.09614999895918251,0.030971523412061684,0.9092629169706015,0.09614999895918251,0.030971523412061684,0.0579302180024921,0.8013326989681092,0.05,0.030971523412061684,0.0,0.08156666562584917,0.01458333333333334,1.0,0.03860178130225349,0.02895133597669011,0.6789253023821623,0.0,0.0024050635051169594,0.0,0.05552515449737514,0.0,0.013651842418148038,0.0,0.07015377286554544,0.05261532964915906,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3474.064951111111,703.3706666666666,0.0,114.05571548776649,51.66666666666668,46.10666666666668,0.0,51.123680352333075,0.12450839483470282,328.2759265144811,703.3706666666666,178.21205544963513,50.65605284192248,51.123680352333075,50.42223908671719,12.43753247303448,8.186228433090585,0.0,4.722994511075831,-1.4,9.236100170605994,244.0118534864336,-1425.0061944212707,-538.1929559835248,0.0,0.0,796.2522966474522,52.16537782391333,2.0,0.04243587719831974,0.0,0.0,0.7896650903181565,131.99922844444444,-14.047487177493842,0.47386659641422274,3.8306066655078155,0.0031260855818905846,114.43494888850891,1.2724077790545425,0.1758867339893707,-1423.727447386041,-1.2787470352297452
2025-01-01 09:00:00,0.2502206569926335,0.09891922683545404,0.0,0.2502206569926335,0.09891922683545404,0.0,0.06883518306480307,0.13138547392783043,0.05,0.0,0.0,0.0843358935021207,0.01458333333333334,1.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0019395673428362575,0.0,0.06689561572196683,0.0,0.0189376159250028,0.0,0.07384607670057415,0.05538455752543059,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3474.064951111111,0.0,0.0,112.91677176638649,51.66666666666668,46.10666666666668,0.0,50.074026287172224,0.033189382201939004,85.70494916912875,0.0,176.4324558849789,49.97115349798914,50.074026287172224,49.91971710339761,12.43753247303448,7.885141991995171,0.0,4.5319137850852735,-0.85,9.236100170605994,-115.00448503903677,-1236.7063463521388,-465.8541909725246,0.0,0.0,327.05066006803776,172.4763765610831,2.0,0.04015792363645646,0.0,0.0,0.7472759487726023,131.99922844444444,23.799045865450058,0.490001429069634,3.723672802834638,0.0031655005759837294,98.42270136065531,1.2743800183454048,0.17320444074151561,-1232.9531780855,-3.753168266638765
2025-01-01 10:00:00,0.20791859119067244,0.09117822587356275,0.030971523412061684,0.20791859119067244,0.09117822587356275,0.030971523412061684,0.04271673333937493,0.11520185785129754,0.05,0.030971523412061684,0.0,0.07659489254022941,0.01458333333333334,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.001861984649122807,0.0,0.04085474869025212,0.0,0.013075334464324944,0.0,0.06446624894574966,0.04834968670931224,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3474.064951111111,703.3706666666666,0.0,112.4703725373118,51.66666666666668,46.10666666666668,0.0,50.38124588860574,0.16319138079662251,428.52474584564385,703.3706666666666,175.7349570895497,49.70115076505022,50.38124588860574,49.36110320327247,12.43753247303448,7.822107986741264,0.0,5.037931465687447,0.85,9.236100170605994,-39.674628015771574,-886.2396175323338,-321.43842535148394,0.0,0.0,226.0055294089144,292.75040547303246,1.1,0.034812363287624076,0.0,0.0,0.6478034581737978,72.59957564444444,55.75826792679797,0.4977167317910692,3.738172879633592,0.0032018350081156,69.50022874207463,1.2746379221713144,0.1577270181447502,-877.9694018433644,-8.270215688969365
