Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.26147912865262907,0.13116660758806736,0.0,0.004357985477543818,0.002186110126467789,0.0,0.03550913023222903,0.0,0.17596999842040004,0.0,0.05,0.0,0.0,0.11658327425473403,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0642518064977519,0.04818885487331391,On,0.0,0,Off,0.003999287280701754,0.0,On,0.03150984295152728,0,On,0.02052563274742129,0,On,0.09119255917522684,0.06839441938142012,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,6109.653453333333,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,9477.919733333334,Off,0.0,0.0,37.84640615447732,51.666666666666686,46.10666666666668,0.0,50.66226571968166,0.0,0.0,0.0,37.84640615447732,49.70651945729319,50.66226571968166,49.22864632609896,12.43753247303448,17.213991023120872,-0.06378675465695594,1.148374966816412,2.8,9.236100170605994,-511.222678905474,-335.3684002305998,-938.0600052340061,-0.0,-0.0,403.09449217702985,0.0,3.0,0.0499377212456011,0.0,0.0,0.4729381955772059,197.99884266666666,23.7428341515023,0.2409850516933172,8.07969979728852,0.0028801022643007578,72.32074568161956,1.2300556698350473,0.009066670401525579,19.515376614308583,-354.88377684490837
2025-01-01 00:01:00,0.26147912865262907,0.13116660758806736,0.0,0.004357985477543818,0.002186110126467789,0.0,0.03550913023222903,0.0,0.17596999842040004,0.0,0.05,0.0,0.0,0.11658327425473403,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0642518064977519,0.04818885487331391,On,0.0,0,Off,0.003999287280701754,0.0,On,0.03150984295152728,0,On,0.02052563274742129,0,On,0.09119255917522684,0.06839441938142012,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,6109.653453333333,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,9477.919733333334,Off,0.0,0.0,37.86034223436752,51.666666666666686,46.10666666666668,0.0,50.658693907713314,0.0,0.0,0.0,37.86034223436752,49.70333260167499,50.658693907713314,49.22565194865583,12.43753247303448,17.198812367415314,-0.07896541036251392,1.1251711832050795,2.8,9.236100170605994,-512.297549962862,-333.52153775078796,-936.665689607395,-0.0,-0.0,403.09449217702985,0.0,3.0,0.04991605882349562,0.0,0.0,0.472733040304461,197.99884266666666,21.27364746750319,0.24194241319604315,8.09544547792165,0.00288035437816536,72.31686538813794,1.2337131259346288,0.009066670401525579,19.78954936354285,-353.3110871143308
2025-01-01 00:02:00,0.26147912865262907,0.13116660758806736,0.0,0.004357985477543818,0.002186110126467789,0.0,0.03550913023222903,0.0,0.17596999842040004,0.0,0.05,0.0,0.0,0.11658327425473403,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0642518064977519,0.04818885487331391,On,0.0,0,Off,0.003999287280701754,0.0,On,0.03150984295152728,0,On,0.02052563274742129,0,On,0.09119255917522684,0.06839441938142012,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,6109.653453333333,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,9477.919733333334,Off,0.0,0.0,37.8740088464616,51.666666666666686,46.10666666666668,0.0,50.655120896157946,0.0,0.0,0.0,37.8740088464616,49.700144572569556,50.655120896157946,49.22265641077536,12.43753247303448,17.183864136189015,-0.09391364158881288,1.1022458377956985,2.8,9.236100170605994,-513.4648108490392,-331.13878308165016,-935.293331700465,-0.0,-0.0,403.09449217702985,0.0,3.0,0.049894722761566736,0.0,0.0,0.47253097584541726,197.99884266666666,18.734028674396058,0.24219252053069898,8.088921743137075,0.0028806057311284066,72.31259571846343,1.2337764582246626,0.009066670401525579,20.06043212487688,-351.199215206527
2025-01-01 00:03:00,0.26147912865262907,0.13116660758806736,0.0,0.004357985477543818,0.002186110126467789,0.0,0.03550913023222903,0.0,0.17596999842040004,0.0,0.05,0.0,0.0,0.11658327425473403,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0642518064977519,0.04818885487331391,On,0.0,0,Off,0.003999287280701754,0.0,On,0.03150984295152728,0,On,0.02052563274742129,0,On,0.09119255917522684,0.06839441938142012,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,6109.653453333333,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,9477.919733333334,Off,0.0,0.0,37.887418641273584,51.666666666666686,46.10666666666668,0.0,50.651546709383084,0.0,0.0,0.0,37.887418641273584,49.696955392667405,50.651546709383084,49.21965973430957,12.43753247303448,17.169135479311564,-0.10864229846626472,1.079688930687705,2.8,9.236100170605994,-514.6834944284082,-327.34697188078815,-933.9419001157386,-0.0,-0.0,403.09449217702985,0.0,3.0,0.04987369768646993,0.0,0.0,0.47233185660588983,197.99884266666666,16.16391351030054,0.24243953820782535,8.081900365637422,0.0028808570563495853,72.30784516794613,1.2338388638788491,0.009066670401525579,20.326961469384297,-347.67393335017243
2025-01-01 00:04:00,0.26147912865262907,0.13116660758806736,0.0,0.004357985477543818,0.002186110126467789,0.0,0.03550913023222903,0.0,0.17596999842040004,0.0,0.05,0.0,0.0,0.11658327425473403,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0642518064977519,0.04818885487331391,On,0.0,0,Off,0.003999287280701754,0.0,On,0.03150984295152728,0,On,0.02052563274742129,0,On,0.09119255917522684,0.06839441938142012,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,6109.653453333333,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,9477.919733333334,Off,0.0,0.0,37.900582335298395,51.666666666666686,46.10666666666668,0.0,50.647971370612204,0.0,0.0,0.0,37.900582335298395,49.693765083593846,50.647971370612204,49.21666194008468,12.43753247303448,17.154617208099314,-0.12316056967851452,1.057594363092812,2.8,9.236100170605994,-514.7967320042495,-324.2057850110625,-932.6105185301615,-0.0,-0.0,403.09449217702985,0.0,3.0,0.049852970588106865,0.0,0.0,0.4721355593729591,197.99884266666666,14.719294348882151,0.24268359618478114,8.075609596306254,0.0028811083523492373,72.30263495857976,1.233900381670899,0.009066670401525579,20.588027873126986,-344.7938128841895
2025-01-01 00:05:00,0.26147912865262907,0.13116660758806736,0.0,0.004357985477543818,0.002186110126467789,0.0,0.03550913023222903,0.0,0.17596999842040004,0.0,0.05,0.0,0.0,0.11658327425473403,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0642518064977519,0.04818885487331391,On,0.0,0,Off,0.003999287280701754,0.0,On,0.03150984295152728,0,On,0.02052563274742129,0,On,0.09119255917522684,0.06839441938142012,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,6109.653453333333,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,9477.919733333334,Off,0.0,0.0,37.91348539592628,51.666666666666686,46.10666666666668,0.0,50.64439490209963,0.0,0.0,0.0,37.91348539592628,49.690573666071785,50.64439490209963,49.213663048057875,12.43753247303448,17.140321833593777,-0.13745594418405105,1.0359991544644063,2.8,9.236100170605994,-513.7674076327124,-319.2722666780392,-931.3003012659237,-0.0,-0.0,403.09449217702985,0.0,3.0,0.049832559433756356,0.0,0.0,0.4719422543068208,197.99884266666666,14.43840145618151,0.2429244913200502,8.068824021868263,0.0028813596177137183,72.29693455867253,1.2339609581531823,0.009066670401525579,20.843193919281884,-340.1154605973211
2025-01-01 00:06:00,0.26147912865262907,0.13116660758806736,0.0,0.004357985477543818,0.002186110126467789,0.0,0.03550913023222903,0.0,0.17596999842040004,0.0,0.05,0.0,0.0,0.11658327425473403,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0642518064977519,0.04818885487331391,On,0.0,0,Off,0.003999287280701754,0.0,On,0.03150984295152728,0,On,0.02052563274742129,0,On,0.09119255917522684,0.06839441938142012,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,6109.653453333333,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,9477.919733333334,Off,0.0,0.0,37.9261129136108,51.666666666666686,46.10666666666668,0.0,50.64081732741337,0.0,0.0,0.0,37.9261129136108,49.687381162047856,50.64081732741337,49.2106630793651,12.43753247303448,17.126262192124013,-0.15151558565381507,1.0149826945333171,2.8,9.236100170605994,-512.3889210631085,-315.027058258221,-930.0123904105395,-0.0,-0.0,403.09449217702985,0.0,3.0,0.04981248266141157,0.0,0.0,0.4717521160255992,197.99884266666666,14.52897717040139,0.24316201473506865,8.062782114314196,0.002881610850934312,72.29071260672727,1.2340205384784835,0.009066670401525579,21.091521549594045,-336.1185798078151
2025-01-01 00:07:00,0.26147912865262907,0.13116660758806736,0.0,0.004357985477543818,0.002186110126467789,0.0,0.03550913023222903,0.0,0.17596999842040004,0.0,0.05,0.0,0.0,0.11658327425473403,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0642518064977519,0.04818885487331391,On,0.0,0,Off,0.003999287280701754,0.0,On,0.03150984295152728,0,On,0.02052563274742129,0,On,0.09119255917522684,0.06839441938142012,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,6109.653453333333,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,9477.919733333334,Off,0.0,0.0,37.938467153066114,51.666666666666686,46.10666666666668,0.0,50.637238671469234,0.0,0.0,0.0,37.938467153066114,49.68418759472413,50.637238671469234,49.20766205635158,12.43753247303448,17.112436360460944,-0.1653414173168848,0.994561454834158,2.8,9.236100170605994,-510.94116356172367,-310.19621952899723,-928.7465751206473,-0.0,-0.0,403.09449217702985,0.0,3.0,0.04979273763549711,0.0,0.0,0.47156511956891906,197.99884266666666,14.71091938189381,0.24339618440413532,8.056252391865149,0.002881862050404639,72.28397295975226,1.234079130534878,0.009066670401525579,21.33281613865218,-331.5290356676494
2025-01-01 00:08:00,0.26147912865262907,0.13116660758806736,0.0,0.004357985477543818,0.002186110126467789,0.0,0.03550913023222903,0.0,0.17596999842040004,0.0,0.05,0.0,0.0,0.11658327425473403,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0642518064977519,0.04818885487331391,On,0.0,0,Off,0.003999287280701754,0.0,On,0.03150984295152728,0,On,0.02052563274742129,0,On,0.09119255917522684,0.06839441938142012,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,6109.653453333333,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,9477.919733333334,Off,0.0,0.0,37.95055598290544,51.666666666666686,46.10666666666668,0.0,50.63365895897795,0.0,0.0,0.0,37.95055598290544,49.680992987112,50.63365895897795,49.20466000117903,12.43753247303448,17.098837598900822,-0.17894017887700642,0.9747719194395492,2.8,9.236100170605994,-509.5450741187781,-305.2756021662629,-927.5022048704725,-0.0,-0.0,403.09449217702985,0.0,3.0,0.04977331483769212,0.0,0.0,0.47138117479294955,197.99884266666666,14.862638574664714,0.24362709292463264,8.049846619034833,0.002882113214530268,72.27673100339842,1.2341367626979196,0.009066670401525579,21.566646595619495,-326.8422487618824
2025-01-01 00:09:00,0.26147912865262907,0.13116660758806736,0.0,0.004357985477543818,0.002186110126467789,0.0,0.03550913023222903,0.0,0.17596999842040004,0.0,0.05,0.0,0.0,0.11658327425473403,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0642518064977519,0.04818885487331391,On,0.0,0,Off,0.003999287280701754,0.0,On,0.03150984295152728,0,On,0.02052563274742129,0,On,0.09119255917522684,0.06839441938142012,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,6109.653453333333,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,9477.919733333334,Off,0.0,0.0,37.96238933315054,51.666666666666686,46.10666666666668,0.0,50.630078213938596,0.0,0.0,0.0,37.96238933315054,49.67779736156028,50.630078213938596,49.201656935371126,12.43753247303448,17.085457395352766,-0.19232038242506277,0.9556330837615985,2.8,9.236100170605994,-508.2142806000894,-300.21249386540643,-926.2784689064695,-0.0,-0.0,403.09449217702985,0.0,3.0,0.049754202211914365,0.0,0.0,0.4712001675198379,197.99884266666666,14.96969612935029,0.24385486086873262,8.044173784111358,0.0028823643417645933,72.26900639643073,1.2341934708952704,0.009066670401525579,21.792788473291715,-322.0052823386981
