Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,1.2440690295799297,0.214148865661661,0.7677675,1.2440690295799297,0.214148865661661,0.7677675,0.025158449626124835,0.2731818299538051,0.8957287499999999,0.05,0.0,0.7677675,0.0,0.19956553232832766,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.005773848684210526,0.0,0.01938460094191431,0.0,0.007094453516034758,0.0,0.23102262595524112,0.17326696946643078,0.0,0.0,13885.367086916358,19.444444444444457,0.36000000000000004,5011.199607083641,22.501047429999996,0.8957287499999999,0.45,18000.837943999995,40001.862097777775,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,24095.134471111112,0.0,0.0,78.48396632436153,51.66666666666668,46.10666666666668,0.0,49.632248976928445,0.0,0.0,0.0,122.63119738181489,48.50230131448437,49.632248976928445,47.937327483262344,12.43753247303448,19.157509973178083,-0.05178889266488961,11.570599324068384,2.8,9.236100170605994,8672.23022029811,-1072.694703795115,-5046.071373664785,0.0,0.0,414.1679242075075,0.0,2.0,0.2366648776849422,0.0,0.0,1.1362488145185858,131.99922844444444,-581.2334171609699,0.19871010088421445,8.77622757971461,0.002674075372577347,-132.3693017592775,1.22554088024243,0.5357948061069983,-6125.51903955429,41.62472867553494
2025-01-01 01:00:00,1.143233955499884,0.21349140159011357,0.6824600000000001,1.143233955499884,0.21349140159011357,0.6824600000000001,0.024725410974809046,0.27230521119174184,0.7962033333333333,0.05,0.0,0.6824600000000001,0.0,0.19890806825678023,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.005340810032894736,0.0,0.01938460094191431,0.0,0.007094453516034758,0.0,0.23102262595524112,0.17326696946643078,0.0,0.0,12342.54852170343,19.444444444444457,0.32000000000000006,4454.399650741015,20.000931048888887,0.7962033333333333,0.4,16000.74483911111,40001.862097777775,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,24095.134471111112,0.0,0.0,76.53861816738679,51.66666666666668,46.10666666666668,0.0,48.82631774589078,0.0,0.0,0.0,119.59159088654185,47.77775608854347,48.82631774589078,47.25347525986982,12.43753247303448,19.158491636584856,-0.05840896577890214,11.753722896415386,2.5,9.236100170605994,7272.359560616502,-636.3896064615724,-4914.112626890506,0.0,0.0,412.85826679412844,0.0,2.0,0.22626905274442885,0.0,0.0,1.0863375480892428,131.99922844444444,-568.93460099055,0.19774780552136242,8.76205323475559,0.002661051223663324,-101.82051948311991,1.2256059944370883,0.4319288268622334,-5125.606633873304,34.81737667071743
2025-01-01 02:00:00,1.2235899860667072,0.22339335692110218,0.7393316666666667,1.2235899860667072,0.22339335692110218,0.7393316666666667,0.024725410974809046,0.28631096398078715,0.862553611111111,0.05,0.0,0.7393316666666667,0.0,0.20881002358776884,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.005340810032894736,0.0,0.01938460094191431,0.0,0.007897599197095297,0.0,0.24510185182528915,0.1838263888689668,0.0,0.0,13371.094231845382,19.444444444444457,0.3466666666666667,4825.599621636098,21.66767530296296,0.862553611111111,0.43333333333333335,17334.14024237037,40001.862097777775,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,24095.134471111112,0.0,0.0,74.51241787505496,51.66666666666668,46.10666666666668,0.0,48.04203387699722,0.0,0.0,0.0,116.42565292977336,47.071300455720355,48.04203387699722,46.585933745081924,12.43753247303448,19.207954991880015,-0.04462823120669342,12.76936183196143,1.6500000000000001,9.236100170605994,8202.760318120845,184.1637283059727,-5045.4186872191185,0.0,0.0,425.87847377227047,0.0,2.0,0.2194427188618019,0.0,0.0,1.0535637209902822,131.99922844444444,-548.7937002776878,0.19654625053263197,8.775833176464674,0.0026530415099230223,-42.802378652639646,1.2254044835346654,0.3208952074214078,-4661.576465005913,20.140571675786646
2025-01-01 03:00:00,1.2738925810971025,0.21217647344701873,0.8371133784675545,1.2738925810971027,0.21217647344701873,0.8371133784675545,0.02443671854059852,0.27055197366761535,0.9289038888888889,0.05,0.04091004513422114,0.7962033333333333,0.0,0.1975931401136854,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.005052117598684211,0.0,0.01938460094191431,0.0,0.007094453516034758,0.0,0.23102262595524112,0.17326696946643078,0.0,0.0,14399.639941987332,19.444444444444457,0.37333333333333335,5196.799592531183,23.334419557037037,0.9289038888888889,0.4666666666666667,18667.53564562963,40001.862097777775,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,24095.134471111112,928.0585185185186,0.0,83.40231546377741,51.66666666666668,46.10666666666668,0.0,50.54482590880426,0.0,0.0,928.0585185185186,130.3161179121522,50.3265702178895,50.56383184555252,50.19843643568386,12.43753247303448,19.153839682232885,-0.060216104808447156,12.579876165091376,1.6500000000000001,9.236100170605994,9124.97850408289,-110.89140334430498,-5149.509674062995,0.0,0.0,410.81633683579145,0.0,2.0,0.22480992950557352,0.0,0.0,1.0793321695700313,131.99922844444444,-535.9681006772405,0.19685589648128887,8.74505635472702,0.0026481978975942053,-123.06142799422187,1.2256350591209442,0.3782855976952422,-5336.774126373874,29.08313049838682
2025-01-01 04:00:00,1.1734905456683726,0.21151900937547133,0.7108958333333334,1.1734905456683729,0.2115190093754713,0.7108958333333334,0.02443671854059852,0.2696753549055521,0.8293784722222222,0.05,0.0,0.7108958333333334,0.0,0.19693567604213796,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.005052117598684211,0.0,0.01938460094191431,0.0,0.007094453516034758,0.0,0.23102262595524112,0.17326696946643078,0.0,0.0,12856.821376774406,19.444444444444457,0.3333333333333333,4639.999636188557,20.834303175925925,0.8293784722222222,0.4166666666666667,16667.44254074074,40001.862097777775,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,24095.134471111112,0.0,0.0,85.34927752983089,51.66666666666668,46.10666666666668,0.0,51.06392289565835,0.0,0.0,0.0,133.35824614036076,51.09787250067105,51.114847303177406,51.06392289565835,12.43753247303448,19.14288742927057,-0.0646959811575894,12.183607926278496,0.55,9.236100170605994,7068.282143975726,-413.85955952128626,-5672.280539451552,0.0,0.0,409.9397180737282,0.0,2.0,0.2317632882200796,0.0,0.0,1.112715854016854,131.99922844444444,-526.1984114208549,0.1957246227135288,8.717909728835258,0.002632336455735671,-4.87873506812932,1.2251175380463715,0.3490934102696332,-5088.730974605427,34.871778895584804
2025-01-01 05:00:00,1.2786248211926252,0.22107644007557692,0.7677675,1.2786248211926252,0.22107644007557692,0.7677675,0.045892852090878594,0.28700321910174686,0.8957287499999999,0.05,0.0,0.7677675,0.0,0.20649310674224358,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.005629502467105263,0.0,0.04026334962377333,0.0,0.011679076778755333,0.0,0.24376586688871527,0.1828244001665364,0.0,0.0,13885.367086916358,19.444444444444457,0.36000000000000004,5011.199607083641,22.501047429999996,0.8957287499999999,0.45,18000.837943999995,40001.862097777775,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,24095.134471111112,0.0,0.0,81.35810149433796,51.66666666666668,46.10666666666668,0.0,50.16087697287269,0.13911724778167286,363.79443652581847,0.0,127.12203358490305,49.650762287471096,50.18994146782541,49.36664044981758,12.43753247303448,19.191068457158607,-0.049353458762851625,12.84868584731558,-0.25000000000000006,9.236100170605994,7806.97503203174,-375.446858251239,-5992.130264361544,0.0,0.0,447.83168895485977,0.0,2.0,0.23397544257867103,0.0,0.0,1.1233366009230672,131.99922844444444,-534.093479477935,0.19591750969255883,8.750132112508402,0.002644278747788571,25.57478981817799,1.2242919805048862,0.3189168087512213,-5411.480874644955,24.83440931007483
2025-01-01 06:00:00,1.4495162700302875,0.25615067988517387,0.8371133784675545,1.4495162700302875,0.25615067988517387,0.8371133784675545,0.11929700678924182,0.35131537435215704,0.9289038888888889,0.05,0.04091004513422114,0.7962033333333333,0.0,0.2415673465518405,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.006351233552631579,0.0,0.11294577323661024,0.0,0.029225578949702936,0.0,0.28877828244405135,0.21658371183303846,0.0,0.0,14399.639941987332,19.444444444444457,0.37333333333333335,5196.799592531183,23.334419557037037,0.9289038888888889,0.4666666666666667,18667.53564562963,40001.862097777775,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,24095.134471111112,928.0585185185186,0.0,85.0024138823786,51.66666666666668,46.10666666666668,0.0,51.448602177054,0.11868905510280885,319.2768143843351,928.0585185185186,132.81627169121657,50.930541625958945,51.459272381752804,50.66084114571261,12.43753247303448,19.153573312284355,-0.058472574275213476,12.176413440450927,0.3,9.236100170605994,8689.32081852499,-389.9365348287173,-5746.947765526434,0.0,0.0,582.3971298147598,0.0,2.0,0.23193419112949534,0.0,0.0,1.1135363738595996,131.99922844444444,-545.7684877506712,0.19558820787518486,8.72046776464332,0.0026336436310416557,-117.79832191128153,1.224456847625283,0.3606415979158354,-5623.474162625463,36.738035265562125
2025-01-01 07:00:00,1.888613275208328,0.27527017650991703,1.1089975,1.888613275208328,0.27527017650991703,1.1089975,0.15621766163654388,0.3885651969051176,1.2938304166666665,0.05,0.0,1.1089975,0.0,0.26068684317658375,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.00591819490131579,0.0,0.1502994667352281,0.0,0.04098273933633915,0.0,0.3125177070862492,0.23438828031468686,0.0,0.0,20056.641347768073,21.111111111111143,0.52,7238.399432454147,32.50151295444444,1.2938304166666665,0.65,26001.21036355555,40001.862097777775,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,24095.134471111112,0.0,0.0,78.66019789696074,51.66666666666668,46.10666666666668,0.0,51.20823135311948,0.04888232204107875,131.31236237484543,0.0,122.90655921400116,50.05288012268152,51.20823135311948,49.47520450746256,12.43753247303448,20.636623789337893,-0.17770254711921557,13.291219138217711,-0.55,9.236100170605994,13083.55179574661,440.860578531953,-6966.297608366273,0.0,0.0,631.8059825122906,5.890005597729539,1.65,0.24917343249469318,0.0,0.0,1.1963034821691063,108.89936346666667,-638.5979261674786,0.17796544111782567,9.394575035119578,0.0026259758393664743,-0.5822553258789173,1.2182841018405905,0.3730844890512049,-6817.038078390911,19.49922446871649
2025-01-01 08:00:00,1.7390679985254913,0.25426926939816064,1.0930358784675545,1.7390679985254913,0.25426926939816064,1.0930358784675545,0.1084752793658886,0.35311258027071396,1.2274801388888887,0.05,0.04091004513422114,1.0521258333333334,0.0,0.23968593606482727,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.004474732730263157,0.0,0.10400054663562545,0.0,0.03353133218427749,0.0,0.28363987884184405,0.21272990913138298,0.0,0.0,19028.09563762612,21.111111111111143,0.49333333333333335,6867.199461559064,30.83476870037037,1.2274801388888887,0.6166666666666667,24667.8149602963,40001.862097777775,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,24095.134471111112,928.0585185185186,0.0,77.05582873620239,51.66666666666668,46.10666666666668,0.0,51.26268317757542,0.2935648611977586,797.5092596369612,928.0585185185186,120.39973240031624,49.60391232217287,51.26268317757542,48.7745268944716,12.43753247303448,20.818009237417716,-0.06399478449112574,12.439800419239813,-1.4,9.236100170605994,11455.475047853275,-238.5648750124745,-7578.062968150332,0.0,0.0,507.7326823398957,428.48951463025725,1.0,0.2579772360273014,0.0,0.0,1.2385713143249932,65.99961422222222,-502.2903039624105,0.1766042132801034,9.491893861667961,0.0026350771727220727,197.56800134826625,1.2180949805049162,0.39054046980916113,-7146.278299126892,40.513962555354055
2025-01-01 09:00:00,1.6110620140965033,0.25426926939816064,0.971110536107377,1.6110620140965033,0.25426926939816064,0.971110536107377,0.10839559561059636,0.3578868351525738,1.0947795833333334,0.05,0.032728036107376915,0.9383825,0.0,0.23968593606482727,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.003608655427631579,0.0,0.10478694018296478,0.0,0.03830558706613736,0.0,0.28363987884184405,0.21272990913138298,0.0,0.0,16971.004217342215,21.111111111111143,0.44000000000000006,6124.799519768895,27.50128019222222,1.0947795833333334,0.55,22001.02415377778,40001.862097777775,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,24095.134471111112,742.4468148148148,0.0,75.92037091610027,51.66666666666668,46.10666666666668,0.0,51.22955994058245,0.28018444880777277,758.9680565668373,742.4468148148148,118.62557955640666,49.11733222248503,51.22955994058245,48.061218363436325,12.43753247303448,20.76500417351398,-0.07304061903636967,12.148061597804775,-0.85,9.236100170605994,9972.0140868836,-445.1201422357569,-7240.043414176151,0.0,0.0,512.4272534664633,1236.1441112633702,1.0,0.253620401669057,0.0,0.0,1.2176537708219846,65.99961422222222,-271.3739697489277,0.17953339458801296,9.509890946003098,0.002668925000837309,432.0199144121018,1.2189009936831505,0.38540522849626885,-6615.723304232416,45.80364222776416
