Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.6897289809711812,0.10250854137972132,0.30421562500000005,0.6897289809711813,0.10250854137972132,0.304215625,0.06708957636147564,0.21772117544303887,0.3549182291666667,0.05,0.0,0.30421562500000005,0.0,0.08792520804638798,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.02105986842105263,0.0,0.046029707940423006,0.0,0.00410147227201002,0.0,0.08392209777011463,0.06294157332758595,0.05022197052211499,0.0,0.046164121920396525,0.0,0.0,0.0,5340.701126075769,21.722222222222285,0.4666666666666668,2146.7620019797873,8.91568112361111,0.3549182291666667,0.5833333333333334,7132.54489888889,12227.219826666667,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8638.564071111112,0.0,0.0,77.40895654126216,51.66666666666668,46.10666666666668,0.0,50.797744352461095,0.0,0.0,0.0,120.95149459572212,50.24574497603156,50.797744352461095,49.96974528781679,12.43753247303448,21.4124690309807,-0.05455606542731897,4.187612950742666,2.8,9.236100170605994,4320.880584149799,1573.064183569773,-1225.8809361442595,0.0,0.0,310.1603666167617,0.0,1.9335,0.050533347334709496,0.0,0.0,0.6539541887222479,127.61025409866666,-104.0999723984719,0.18595453505920131,10.033754265018478,0.0028776901491287727,16.92693406035775,1.2160093336539852,0.15888421840480005,-290.4124028047673,-283.2854156052472
2025-01-01 01:00:00,0.6871160972744988,0.10188395051175125,0.286831875,0.6871160972744987,0.10188395051175125,0.286831875,0.06551008622989668,0.23696882354460203,0.33463718750000004,0.05,0.0,0.286831875,0.0,0.08730061717841792,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032478725134442644,0.024359043850831975,0.0,0.0,0.01948037828947368,0.0,0.046029707940423006,0.0,0.00410147227201002,0.0,0.08392209777011463,0.06294157332758595,0.06068488104755561,0.0,0.05578164732047914,0.0,0.0,0.0,5035.518204585725,21.722222222222285,0.4400000000000001,2024.0898875809426,8.406213630833333,0.33463718750000004,0.55,6724.970904666667,12227.219826666667,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8638.564071111112,0.0,0.0,74.80846664641506,51.66666666666668,46.10666666666668,0.0,49.772046274417555,0.0,0.0,0.0,116.88822913502352,49.29682567771621,49.772046274417555,49.05921537936553,12.43753247303448,21.4304187674015,-0.05468770135818974,5.639318996061717,2.5,9.236100170605994,4108.399377779776,1211.7405405687982,-1146.959517655393,0.0,0.0,312.1370630070004,0.0,2.0,0.04649080574607369,0.0,0.0,0.6016394867599567,131.99922844444444,-92.29637215755629,0.18616170023138254,10.04905114667651,0.0028839250895351847,28.222927080801767,1.215989807479889,0.14000722443613556,-558.6947971734854,-253.65454983865865
2025-01-01 02:00:00,0.3315656860250154,0.10125935964378122,0.0,0.3315656860250154,0.10125935964378122,0.0,0.06551008622989668,0.21605559979511874,0.0,0.05,0.0,0.0,0.0,0.08667602631044788,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.01948037828947368,0.0,0.046029707940423006,0.0,0.00410147227201002,0.0,0.08392209777011463,0.06294157332758595,0.05022197052211499,0.0,0.046164121920396525,0.0,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,12227.219826666667,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8638.564071111112,0.0,0.0,77.95444772136402,51.66666666666668,46.10666666666668,0.0,48.757174603898406,0.0,0.0,0.0,121.80382456463127,48.355454411172495,48.757174603898406,48.15459431480954,12.43753247303448,19.31433189592428,0.0,4.0880367979901955,1.6500000000000001,9.236100170605994,-653.7630751582024,-518.1304281859033,-924.045046659323,0.0,-20.507578516102317,311.3042751830404,0.0,2.0,0.039930019323148616,0.0,0.0008532634339181876,0.5277781899579161,131.99922844444444,-20.51472516581733,0.21348647371039145,9.097149972875023,0.0028942972840336457,44.503353472803255,1.2247974955290202,0.09705720921849274,-317.1519900162928,-200.9784381696104
2025-01-01 03:00:00,0.3497603407055259,0.10063476877581115,0.0,0.3497603407055259,0.10063476877581115,0.0,0.06445709280884405,0.2353032478966819,0.0,0.05,0.0,0.0,0.0,0.08605143544247781,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030813149486522508,0.023109862114891876,0.0,0.0,0.018427384868421052,0.0,0.046029707940423006,0.0,0.00410147227201002,0.0,0.08392209777011463,0.06294157332758595,0.06068488104755561,0.0,0.05578164732047914,0.0,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,12227.219826666667,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8638.564071111112,0.0,0.0,81.92692330689071,51.66666666666668,46.10666666666668,0.0,47.680127334522545,0.0,0.0,0.0,128.01081766701674,47.35282355675651,47.680127334522545,47.1891716678735,12.43753247303448,16.82892696473227,0.0,1.8740764642432841,1.6500000000000001,9.236100170605994,-464.3649335939692,-168.7494506991925,-771.4466500353642,0.0,0.0,309.4184939380276,0.0,2.0,0.0389243285179022,0.0,0.0,0.5037213843936097,131.99922844444444,-2.336777496632713,0.2501290439067589,7.95052941348302,0.002907483630930373,31.52523542264824,1.235269637535837,0.09952057023635609,-4.297637668786907,-164.45181303040556
2025-01-01 04:00:00,0.4212171222134495,0.10001017790784111,0.030971523412061684,0.4212171222134495,0.10001017790784111,0.030971523412061684,0.06445709280884405,0.30676002940460545,0.0,0.05,0.030971523412061684,0.0,0.0,0.08542684457450779,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.018427384868421052,0.0,0.046029707940423006,0.0,0.00410147227201002,0.0,0.08392209777011463,0.06294157332758595,0.09835135893914183,0.0,0.09040473876077654,0.0,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,12227.219826666667,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8638.564071111112,703.3706666666666,0.0,88.0702024346998,51.66666666666668,46.10666666666668,0.0,48.486160714999905,0.0,0.0,703.3706666666666,137.60969130421842,48.32477420751267,48.491964233125785,48.23827743564318,12.43753247303448,15.551636350533773,-0.0005497099370622927,1.244759326460622,0.55,9.236100170605994,-460.84873193657717,-180.04654631870878,-747.7196022958742,0.0,0.0,308.58570611406753,0.0,2.0,0.03809489699090314,0.0,0.0,0.49298767586354436,131.99922844444444,-21.71483575477055,0.2718267216204655,7.339926410540544,0.002914535126405006,49.08449734496674,1.2401451170770954,0.09507026415550292,-31.387149680634064,-148.6593966380747
2025-01-01 05:00:00,0.594380112118785,0.10183010774160138,0.05215125,0.5943801121187852,0.10183010774160138,0.052151249999999996,0.0926356880533086,0.3909012990654765,0.060843125000000005,0.05,0.0,0.05215125,0.0,0.08724677440826804,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.020533371710526313,0.0,0.07210231634278229,0.0,0.005494425119107762,0.0,0.08634867088179496,0.06476150316134621,0.14020300104090433,0.0,0.128874840361107,0.0,0.0,0.0,915.5487644701318,15.5555555555556,0.08000000000000002,368.016343196535,1.5284024783333332,0.060843125000000005,0.1,1222.7219826666667,12227.219826666667,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8638.564071111112,0.0,0.0,94.98734562586824,51.66666666666668,46.10666666666668,0.0,50.69881001436491,0.06899177310812689,181.59547263634178,0.0,148.4177275404191,50.58814959624094,50.74086144029006,50.49076796125381,12.43753247303448,15.17837845891152,-0.07637783055958006,0.6991682138577946,-0.25000000000000006,9.236100170605994,451.9095367763763,199.2779195629601,-748.3396650422368,0.0,0.0,340.41396719949256,0.0,2.0,0.036870224175052896,0.0,0.0,0.4771391330699138,131.99922844444444,-55.713529851011316,0.2801616250882958,7.177774232455666,0.002934312882723616,56.19036633967509,1.2411133510863481,0.07505209131596408,20.8085273766644,-189.54695101023927
2025-01-01 06:00:00,0.800993873565735,0.1142508587647776,0.13527402341206168,0.800993873565735,0.11425085876477759,0.13527402341206168,0.2530809785964067,0.37622664496932834,0.12168625000000001,0.05,0.030971523412061684,0.1043025,0.0,0.09966752543144425,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.02316585526315789,0.0,0.22991512333324884,0.0,0.014419641509771073,0.0,0.10124409659810979,0.07593307244858231,0.11927717999002309,0.0,0.10963978956094177,0.0,0.0,0.0,1831.0975289402636,15.5555555555556,0.16000000000000003,736.03268639307,3.0568049566666664,0.12168625000000001,0.2,2445.4439653333334,12227.219826666667,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8638.564071111112,703.3706666666666,0.0,89.06210441278743,51.66666666666668,46.10666666666668,0.0,49.5077014589192,0.07430295991746876,192.51104749426398,703.3706666666666,139.15953814498036,48.409659862463634,49.5077014589192,47.860639064235855,12.43753247303448,15.282699397455296,-0.06902999525014115,1.0989722651638065,0.3,9.236100170605994,1535.9049134013226,489.0784116986393,-735.1640596720378,0.0,0.0,525.3027956973469,0.0,2.0,0.037336349556213205,0.0,0.0,0.483171281375082,131.99922844444444,-85.33135156425008,0.2792457072798196,7.24053011408047,0.0029441958602062367,30.92451122206796,1.240657549542624,0.09149101196884983,-61.07271725182613,-185.8815574426046
2025-01-01 07:00:00,0.7892387929070804,0.1267276076289926,0.08312277341206169,0.7892387929070804,0.1267276076289926,0.08312277341206169,0.40742362286747774,0.2709720450396027,0.060843125000000005,0.05,0.030971523412061684,0.05215125,0.0,0.11214427429565926,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.021586365131578945,0.0,0.3858372577358988,0.0,0.02506025353621216,0.0,0.11621418610247633,0.08716063957685723,0.05022197052211499,0.0,0.046164121920396525,0.0,0.0,0.0,915.5487644701318,15.5555555555556,0.08000000000000002,368.016343196535,1.5284024783333332,0.060843125000000005,0.1,1222.7219826666667,12227.219826666667,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8638.564071111112,703.3706666666666,0.0,93.96727929690888,51.66666666666668,46.10666666666668,0.0,51.33237737351463,0.3663642997142192,987.8595246419576,703.3706666666666,146.82387390142014,50.24719451444095,51.33237737351463,49.70460308490411,12.43753247303448,15.240190205243543,-0.04672958027298989,0.8249254625740353,-0.55,9.236100170605994,716.707161180678,0.4604449909478158,-800.8507453424432,0.0,0.0,693.7628816720622,3.0366292886066955,1.8165,0.0384189072802975,0.0,0.0,0.4971807067454114,119.88829923466666,-91.7537396190728,0.28097117313414444,7.232741101746225,0.002954737697394618,40.926962858321396,1.240831698324946,0.0969899435514063,-185.7080307459991,-181.8478674595881
2025-01-01 08:00:00,0.6862502037395704,0.11746857955361838,0.13527402341206168,0.6862502037395704,0.11746857955361838,0.13527402341206168,0.26210883444246913,0.25245511929710124,0.12168625000000001,0.05,0.030971523412061684,0.1043025,0.0,0.10288524622028504,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.016321398026315787,0.0,0.2457874364161533,0.0,0.01888869856087633,0.0,0.10303602751135066,0.07727702063351297,0.05022197052211499,0.0,0.046164121920396525,0.0,0.0,0.0,1831.0975289402636,15.5555555555556,0.16000000000000003,736.03268639307,3.0568049566666664,0.12168625000000001,0.2,2445.4439653333334,12227.219826666667,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8638.564071111112,703.3706666666666,0.0,89.7254741414119,51.66666666666668,46.10666666666668,0.0,50.71491186052422,0.0,0.0,703.3706666666666,140.19605334595607,48.58513626033252,50.71579869893065,47.519361621830235,12.43753247303448,15.254610571810312,-0.05624094673382348,0.545120608606077,-1.4,9.236100170605994,1375.242422670708,271.05302145068845,-885.2363561524422,0.0,0.0,476.9649535934866,220.85787795179448,1.0,0.040196166954843425,0.0,0.0,0.5201802994879674,65.99961422222222,-47.583703710599636,0.281706064937558,7.254074303824712,0.002963751888431969,32.719944850976155,1.2413459362042734,0.1089438058229871,-282.0045565066426,-182.975108435739
2025-01-01 09:00:00,0.6700820230097339,0.11746857955361838,0.1043025,0.670082023009734,0.11746857955361838,0.10430249999999999,0.26315134881890356,0.23524442419083033,0.12168625000000001,0.05,0.0,0.1043025,0.0,0.10288524622028504,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.013162417763157892,0.0,0.24998893105574566,0.0,0.021758439380128624,0.0,0.10303602751135066,0.07727702063351297,0.03975905999667436,0.0,0.03654659652031392,0.0,0.0,0.0,1831.0975289402636,15.5555555555556,0.16000000000000003,736.03268639307,3.0568049566666664,0.12168625000000001,0.2,2445.4439653333334,12227.219826666667,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8638.564071111112,0.0,0.0,97.86873242860841,51.66666666666668,46.10666666666668,0.0,52.01410622517252,0.028823383979098893,79.88216146024871,0.0,152.91989441970065,51.73019103062564,52.02194163594263,51.580398022582095,12.43753247303448,15.25836775216016,-0.06822291567667219,0.8509615648974455,-0.85,9.236100170605994,1523.0206033743968,382.5002844266624,-840.2429257090565,0.0,0.0,480.87720878917327,637.0266839597314,1.0,0.039465578835964216,0.0,0.0,0.5107257276899182,65.99961422222222,51.28879135401633,0.28318677081676596,7.277439906684179,0.0029785185455262018,72.27583627884194,1.2419420316814889,0.10648828289726785,-246.6315279106555,-106.9008740557521
