Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,1.2287377055201762,0.11851621571361365,0.85865,0.020478961758669603,0.001975270261893561,0.014310833333333333,0.03358074878204326,0.14339862340479936,1.0017583333333335,0.05,0.0,0.85865,0.0,0.10393288238028031,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.006816077302631578,0.0,On,0.0008583732385480345,0.0,On,0.025906298240863646,0,On,0.0048214468977589055,0,On,0.10091690206581753,0.07568767654936313,On,0,0,Off,On,17415.262740076363,16.666666666666686,0.8,3718.136357701415,25.164550955555555,1.0017583333333335,1,20131.640764444444,20131.640764444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11122.341737777779,Off,0.0,0,94.80854264834804,51.666666666666686,46.10666666666668,0.0,51.90642524142084,0.0,0.0,0.0,148.1383478880438,51.95678635919741,51.9819669180857,51.90642524142084,12.43753247303448,16.620547756470074,0.0,7.127370667022743,-1.158074053329423,2.8,9.236100170605994,16178.354565561227,-32.47444114227437,2808.219932236809,-1416.0781155302222,-0.0,-0.0,301.91441748667984,0.0,2.0,0.07862203909262402,0.0,0,0.5733960524937767,131.99922844444444,-122.74447647159437,0.2387352619459154,7.639163949371897,0.0027472017102120713,6.676866398884139,1.2326736454678935,0.6792435670892937,-3830.604220741839,79.99342189814914,0.5436834545663999,2804.449887100939,3.770045135870067
2025-01-01 00:01:00,1.2287377055201762,0.11851621571361365,0.85865,0.020478961758669603,0.001975270261893561,0.014310833333333333,0.03358074878204326,0.14339862340479936,1.0017583333333335,0.05,0.0,0.85865,0.0,0.10393288238028031,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.006816077302631578,0.0,On,0.0008583732385480345,0.0,On,0.025906298240863646,0,On,0.0048214468977589055,0,On,0.10091690206581753,0.07568767654936313,On,0,0,Off,On,17415.262740076363,16.666666666666686,0.8,3718.136357701415,25.164550955555555,1.0017583333333335,1,20131.640764444444,20131.640764444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11122.341737777779,Off,0.0,0,94.3422637160609,51.666666666666686,46.10666666666668,0.0,51.88556993649095,0.0,0.0,0.0,147.40978705634515,51.93709059242487,51.96285092039184,51.88556993649095,12.43753247303448,16.77459697731184,0.0,7.21242625381666,-0.9432097979599718,2.8,9.236100170605994,16142.744906933614,-112.92759863598121,2656.111562126563,-1438.458689414482,-0.0,-0.0,301.91441748667984,0.0,2.0,0.07898424121051523,0.0,0,0.5760376179759314,131.99922844444444,-135.9735612149479,0.23710149647764506,7.735230571729901,0.0027472195964046773,6.221361748752338,1.2356175464970032,0.6797545539773646,-3908.834093968668,77.77013763127269,0.5436834545663999,2652.2101794567598,3.9013826698032457
2025-01-01 00:02:00,0.2269793721868426,0.11851621571361365,0.0,0.0037829895364473766,0.001975270261893561,0.0,0.03358074878204326,0.14339862340479936,0.0,0.05,0.0,0.0,0.0,0.10393288238028031,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.006816077302631578,0.0,On,0.0008583732385480345,0.0,On,0.025906298240863646,0,On,0.0048214468977589055,0,On,0.10091690206581753,0.07568767654936313,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,20131.640764444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11122.341737777779,Off,0.0,0,93.88740368585987,51.666666666666686,46.10666666666668,0.0,51.86481808518563,0.0,0.0,0.0,146.69906825915604,51.91749169161868,51.9438284948352,51.86481808518563,12.43753247303448,16.924487490096165,0.0,7.292288519056604,-0.7407038660483192,2.8,9.236100170605994,-1307.2490669501726,-3906.6379064388616,2512.82876337022,-1460.3665147649917,-0.0,-0.0,301.91441748667984,0.0,2.0,0.07933622210873492,0.0,0,0.5786046393852162,131.99922844444444,-148.79696967186084,0.23485765790464383,7.807348815585194,0.0027472362226703346,5.778862287464586,1.2349790520746442,0.6802339916333531,-3982.3884821180995,75.75057567923812,0.5436834545663999,2508.726826130111,4.101937240108747
2025-01-01 00:03:00,0.2269793721868426,0.11851621571361365,0.0,0.0037829895364473766,0.001975270261893561,0.0,0.03358074878204326,0.14339862340479936,0.0,0.05,0.0,0.0,0.0,0.10393288238028031,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.006816077302631578,0.0,On,0.0008583732385480345,0.0,On,0.025906298240863646,0,On,0.0048214468977589055,0,On,0.10091690206581753,0.07568767654936313,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,20131.640764444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11122.341737777779,Off,0.0,0,94.10465688955627,51.666666666666686,46.10666666666668,0.0,51.84416716769959,0.0,0.0,0.0,147.03852638993166,51.89798728458719,51.924897343030985,51.84416716769959,12.43753247303448,16.823979124500482,0.0,7.262731897917502,-0.5498410794991264,2.8,9.236100170605994,-1289.672487052468,-3878.7155777236335,2377.7422829684665,-1445.6620231159093,-0.0,-0.0,301.91441748667984,0.0,2.0,0.07910025142235216,0.0,0,0.5768836885979093,131.99922844444444,-145.92488142323853,0.2363618832209399,7.7590155787651,0.0027472516743637246,6.06883302220748,1.2354070987073489,0.6800565935758632,-3955.154970902025,76.43939317839155,0.5436834545663999,2373.4930955384857,4.249187429980726
2025-01-01 00:04:00,0.2269793721868426,0.11851621571361365,0.0,0.0037829895364473766,0.001975270261893561,0.0,0.03358074878204326,0.14339862340479936,0.0,0.05,0.0,0.0,0.0,0.10393288238028031,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.006816077302631578,0.0,On,0.0008583732385480345,0.0,On,0.025906298240863646,0,On,0.0048214468977589055,0,On,0.10091690206581753,0.07568767654936313,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,20131.640764444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11122.341737777779,Off,0.0,0,94.31348292728312,51.666666666666686,46.10666666666668,0.0,51.823469108813754,0.0,0.0,0.0,147.36481707387986,51.87843774482491,51.9059220628305,51.823469108813754,12.43753247303448,16.726566332136866,0.0,7.235282418942807,-0.36995175251071133,2.8,9.236100170605994,-1271.798828516815,-3852.5579458233105,2250.4210107305757,-1431.465996441133,-0.0,-0.0,301.91441748667984,0.0,2.0,0.07887136046881638,0.0,0,0.575214370799444,131.99922844444444,-142.2472495623619,0.2378302156078206,7.712332177620387,0.0027472678957670897,6.349816801380053,1.2358222441934639,0.6798918010751523,-3929.8749833474335,77.31703752412284,0.5436834545663999,2246.0344891642667,4.386521566308999
2025-01-01 00:05:00,0.2269793721868426,0.11851621571361365,0.0,0.0037829895364473766,0.001975270261893561,0.0,0.03358074878204326,0.14339862340479936,0.0,0.05,0.0,0.0,0.0,0.10393288238028031,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.006816077302631578,0.0,On,0.0008583732385480345,0.0,On,0.025906298240863646,0,On,0.0048214468977589055,0,On,0.10091690206581753,0.07568767654936313,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,20131.640764444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11122.341737777779,Off,0.0,0,94.5144960949319,51.666666666666686,46.10666666666668,0.0,51.8027257663539,0.0,0.0,0.0,147.67890014833108,51.85884482301267,51.88690435134206,51.8027257663539,12.43753247303448,16.632021921624897,0.0,7.209722252636681,-0.2003801623381021,2.8,9.236100170605994,-1252.7116557664726,-3828.230384245683,2130.4122656526965,-1417.7403778366079,-0.0,-0.0,301.91441748667984,0.0,2.0,0.07864903311966562,0.0,0,0.5735929218287009,131.99922844444444,-136.88569541654448,0.23926521654028554,7.66655840077199,0.0027472848625114095,6.622463121762943,1.2362254314460968,0.6797383151109083,-3906.34537951877,78.11499527308696,0.5436834545663999,2125.8864018602717,4.5258637924248
2025-01-01 00:06:00,0.2269793721868426,0.11851621571361365,0.0,0.0037829895364473766,0.001975270261893561,0.0,0.03358074878204326,0.14339862340479936,0.0,0.05,0.0,0.0,0.0,0.10393288238028031,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.006816077302631578,0.0,On,0.0008583732385480345,0.0,On,0.025906298240863646,0,On,0.0048214468977589055,0,On,0.10091690206581753,0.07568767654936313,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,20131.640764444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11122.341737777779,Off,0.0,0,94.70813516971856,51.666666666666686,46.10666666666668,0.0,51.78193886274482,0.0,0.0,0.0,147.98146120268524,51.839210142215876,51.8678457819514,51.78193886274482,12.43753247303448,16.540183988727684,0.0,7.185869461483777,-0.04050172994215505,2.8,9.236100170605994,-1233.701241338047,-3805.5828161180284,2017.2747911405236,-1404.4571683122151,-0.0,-0.0,301.91441748667984,0.0,2.0,0.07843290467968482,0.0,0,0.5720166819378655,131.99922844444444,-131.15849051251186,0.24066855562827832,7.622844163673275,0.0027473025519969517,6.887232371581897,1.2366173279270263,0.6795950504764249,-3884.3965576851883,78.81374156715987,0.5436834545663999,2012.6062950099383,4.6684961305849155
2025-01-01 00:07:00,0.2269793721868426,0.11851621571361365,0.0,0.0037829895364473766,0.001975270261893561,0.0,0.03358074878204326,0.14339862340479936,0.0,0.05,0.0,0.0,0.0,0.10393288238028031,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.006816077302631578,0.0,On,0.0008583732385480345,0.0,On,0.025906298240863646,0,On,0.0048214468977589055,0,On,0.10091690206581753,0.07568767654936313,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,20131.640764444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11122.341737777779,Off,0.0,0,94.89479704620341,51.666666666666686,46.10666666666668,0.0,51.761110023683194,0.0,0.0,0.0,148.27312038469282,51.81953523434724,51.84874783967928,51.761110023683194,12.43753247303448,16.45090614738738,0.0,7.16357371770607,0.11027032320120836,2.8,9.236100170605994,-1215.2375588479413,-3784.432601847057,1910.5913174609943,-1391.5910648461195,-0.0,-0.0,301.91441748667984,0.0,2.0,0.07822264533215931,0.0,0,0.5704832457504752,131.99922844444444,-125.5609114885017,0.24204174129058584,7.579267698069916,0.002747320942886499,7.144541113080928,1.2369985371948748,0.6794611104659316,-3863.8883955335073,79.45579368644994,0.5436834545663999,1905.7784131363776,4.812904324616731
2025-01-01 00:08:00,0.2269793721868426,0.11851621571361365,0.0,0.0037829895364473766,0.001975270261893561,0.0,0.03358074878204326,0.14339862340479936,0.0,0.05,0.0,0.0,0.0,0.10393288238028031,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.006816077302631578,0.0,On,0.0008583732385480345,0.0,On,0.025906298240863646,0,On,0.0048214468977589055,0,On,0.10091690206581753,0.07568767654936313,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,20131.640764444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11122.341737777779,Off,0.0,0,95.0748347695817,51.666666666666686,46.10666666666668,0.0,51.740240787368094,0.0,0.0,0.0,148.5544293274714,51.79982154886764,51.829611929617414,51.740240787368094,12.43753247303448,16.364058271412045,0.0,7.142709011978038,0.25248560161755473,2.8,9.236100170605994,-1197.4210310836336,-3764.6404259968053,1809.9710522232199,-1379.1195050354359,-0.0,-0.0,301.91441748667984,0.0,2.0,0.07801796211110384,0.0,0,0.5689904766450256,131.99922844444444,-120.21594353487751,0.24338609900494762,7.537601848064213,0.0027473400149850133,7.3947596617921025,1.2373695954180934,0.679335743389356,-3844.7034515188743,80.06302552206878,0.5436834545663999,1805.0133399909516,4.957712232268167
2025-01-01 00:09:00,0.2269793721868426,0.11851621571361365,0.0,0.0037829895364473766,0.001975270261893561,0.0,0.03358074878204326,0.14339862340479936,0.0,0.05,0.0,0.0,0.0,0.10393288238028031,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.006816077302631578,0.0,On,0.0008583732385480345,0.0,On,0.025906298240863646,0,On,0.0048214468977589055,0,On,0.10091690206581753,0.07568767654936313,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,20131.640764444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,11122.341737777779,Off,0.0,0,95.24856232571774,51.666666666666686,46.10666666666668,0.0,51.71933261416452,0.0,0.0,0.0,148.82587863393397,51.78007046189539,51.81043938576083,51.71933261416452,12.43753247303448,16.279524718348426,0.0,7.123166644982873,0.38665906281356327,2.8,9.236100170605994,-1180.2409667119996,-3746.103937213874,1715.048158540461,-1367.0223540821592,-0.0,-0.0,301.91441748667984,0.0,2.0,0.07781859492324801,0.0,0,0.5675364777430302,131.99922844444444,-115.13303011652019,0.24470278896271938,7.496563879033536,0.0027473597491134687,7.638217076338373,1.2377309786661925,0.679218300693243,-3826.7404533850595,80.63651617118583,0.5436834545663999,1709.9462080896249,5.101950450836135
