Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.42727213985954127,0.26503337591468307,0.0,0.42727213985954127,0.26503337591468307,0.0,0.025253535477127952,0.0,0.3520186043824134,0.0,0.05,0.0,0.0,0.25045004258134973,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.005086641081871345,0.0,0.020166894395256606,0.0,0.01808521427394693,0.0,0.29429099595981073,0.22071824696985798,0.0,0.0,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0.0,0.0,11294.08140888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9110.40856,0.0,0.0,36.768194522330745,51.66666666666668,46.10666666666668,0.0,51.103453021616524,0.04096552481386838,110.3265359631217,0.0,36.768194522330745,48.81194739229486,51.103453021616524,47.66619457763402,12.43753247303448,17.290847840860064,-0.049777470017713675,-0.8844749012181985,2.8,-313.29645229231875,785.4413306687604,-1021.6683943660717,0.0,0.0,686.6698412534657,0.0,5.0,0.054098084675306767,0.0,0.0,0.32102506488450255,329.99807111111113,21.702100820287153,0.25751753333593946,8.377553417311562,0.0030846844439813173,136.925186444842,1.2331106168664867,0.20286761959393249,977.4266811979087,-191.9853505291483
2025-01-01 01:00:00,4.64159085024278,0.26429008102439583,0.0,4.64159085024278,0.26429008102439583,0.0,0.02186930469969544,1.1000131084444444,0.3455538113949358,3.124154625703704,0.05,0.0,0.0,0.24970674769106246,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.0047051430007309936,0.0,0.017164161698964446,0.0,0.012611481140185751,0.0,0.29429099595981073,0.22071824696985798,0.0,0.0,1956.3571718305616,17.77777777777783,0.26666666666666666,1167.7974538731423,3.0117550423703703,0.11239958333333334,0.26666666666666666,3011.7550423703706,11294.08140888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9110.40856,1100.0131084444445,0.2,36.795185018903155,51.66666666666668,46.10666666666668,0.0,51.001887610315954,0.2041822750749157,551.6326798156084,1100.0131084444445,36.795185018903155,49.01353217791411,51.002441625792194,48.018800446236945,12.43753247303448,17.484668595881832,-0.0608146481862768,2.1862016104815174,2.5,1589.8469735259107,1089.2233047132254,-1015.5528737436986,0.0,0.0,676.8208174885556,0.0,5.0,0.05200144976769901,0.0,0.0,0.3085833608705133,329.99807111111113,-27.778142049507792,0.25590754756320294,8.489639387026862,0.0031026378536696537,141.24466237125768,1.232335927324076,0.14335646218017783,120.09346255805987,-198.66761171797685
2025-01-01 02:00:00,3.7318343773523703,0.26354678613410853,0.0,3.7318343773523703,0.26354678613410853,0.0,0.020411744796720734,0.0,0.34200834274546416,3.3194142898101853,0.05,0.0,0.0,0.24896345280077517,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0047051430007309936,0.0,0.01570660179598974,0.0,0.010057072344430535,0.0,0.29429099595981073,0.22071824696985798,0.0,0.0,2078.6294950699717,17.77777777777783,0.2833333333333333,1240.7847947402138,3.1999897325185187,0.11942455729166669,0.2833333333333333,3199.9897325185184,11294.08140888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9110.40856,0.0,0.0,38.38086324729556,51.66666666666668,46.10666666666668,0.0,51.619032203434834,0.12157756993171323,331.28864580522816,0.0,38.38086324729556,50.378898332379656,51.619032203434834,49.758831396852074,12.43753247303448,17.423993552082695,-0.07173984946899115,3.2369586177663323,1.6500000000000001,1679.1990215589792,968.6879340853362,-1038.7035218735502,0.0,0.0,671.8177889361092,0.0,5.0,0.050238749824868416,0.0,0.0,0.298123270334676,329.99807111111113,-32.54474057355153,0.25848069530317425,8.483496259932934,0.0031219429260520375,152.77614690920953,1.232578991558239,0.1019599596754787,-63.03287388643677,-209.06398676844054
2025-01-01 03:00:00,4.7385282954341195,0.2628034912438212,0.0,4.738528295434119,0.2628034912438212,0.0,0.020189271975479074,1.0083453494074075,0.3405793842410469,3.3194142898101853,0.05,0.0,0.0,0.24822015791048785,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.004450810946637427,0.0,0.015738461028841647,0.0,0.00961917369372964,0.0,0.29429099595981073,0.22071824696985798,0.0,0.0,2078.6294950699717,17.77777777777783,0.2833333333333333,1240.7847947402138,3.1999897325185187,0.11942455729166669,0.2833333333333333,3199.9897325185184,11294.08140888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9110.40856,1008.3453494074075,0.18333333333333332,37.01912815338473,51.66666666666668,46.10666666666668,0.0,51.21164266954392,0.266841672990366,722.2216093720319,1008.3453494074075,37.01912815338473,49.14142214761036,51.21164266954392,48.10631188664359,12.43753247303448,17.412430002381523,-0.06560919947608503,3.4092894601482815,1.6500000000000001,1647.1432557741234,729.3581240234682,-1064.1957060751008,0.0,0.0,670.1663576104504,0.0,5.0,0.05160052574569339,0.0,0.0,0.3062042256210752,329.99807111111113,-37.45689083119769,0.2602707208476543,8.500745423958374,0.0031414186025197836,128.0223838149631,1.232613364536182,0.12679218787847985,-286.6857540901477,-224.74091662659768
2025-01-01 04:00:00,5.038516244140891,0.2620601963535339,0.0,5.038516244140891,0.2620601963535339,0.0,0.021017612029628638,0.9166775903703706,0.34088742371774317,3.7099336180231486,0.05,0.0,0.0,0.24747686302020055,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.004450810946637427,0.0,0.016566801082991207,0.0,0.010918273024142293,0.0,0.29429099595981073,0.22071824696985798,0.0,0.0,2323.174141548792,17.77777777777783,0.31666666666666665,1386.7594764743565,3.576459112814815,0.13347450520833334,0.31666666666666665,3576.459112814815,11294.08140888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9110.40856,916.6775903703705,0.16666666666666666,38.34898518697871,51.66666666666668,46.10666666666668,0.0,51.475559326164934,0.3348000885747944,908.8805105533359,916.6775903703705,38.34898518697871,50.35066343493716,51.475559326164934,49.788215489323285,12.43753247303448,17.43252458555509,-0.056676998850036554,3.58803558425128,0.55,1767.5205133775457,681.5582941809233,-1189.2382058526705,0.0,0.0,671.3027371412961,0.0,5.0,0.0534528184146764,0.0,0.0,0.3171959710370969,329.99807111111113,-37.71815945987179,0.26108849414705476,8.524362153978991,0.0031568749306113975,146.99246629914418,1.231938471607365,0.13059303260580402,-479.11017548612267,-226.09100680731044
2025-01-01 05:00:00,4.944694301011339,0.26234124675290127,0.0,4.944694301011339,0.26234124675290127,0.0,0.028208750228503086,1.0083453494074075,0.3434662474587608,3.514673953916667,0.05,0.0,0.0,0.24775791341956796,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.004959475054824562,0.0,0.023249275173678523,0.0,0.013122362899336793,0.0,0.29466572982563394,0.22099929736922536,0.0,0.0,2200.9018183093817,17.77777777777783,0.3,1313.772135607285,3.3882244226666667,0.12644953125,0.3,3388.2244226666667,11294.08140888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9110.40856,1008.3453494074075,0.18333333333333332,37.54838670640211,51.66666666666668,46.10666666666668,0.0,51.3556319031976,0.2278732022228597,615.6035283992674,1008.3453494074075,37.54838670640211,49.65708709913505,51.35597043438672,48.80747616591465,12.43753247303448,17.463861488639758,-0.05231663594000953,3.275582363666412,-0.25000000000000006,1584.3919687771622,505.18027771028716,-1260.8062906515072,0.0,0.0,681.0464677105807,0.0,5.0,0.05404152306389213,0.0,0.0,0.3206894209317944,329.99807111111113,-36.750026591293285,0.2622829657038912,8.561037447794947,0.0031792956470273093,150.4627421150481,1.2311705537759288,0.11867144867843814,-544.068085519932,-264.523772377066
2025-01-01 06:00:00,12.294296191014457,0.2617668002714484,0.0,12.294296191014457,0.2617668002714484,0.0,0.03356771163403209,0.0,0.49514863299153417,11.71557984638889,0.05,0.0,0.0,0.24718346693811505,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.15174767633358913,0.0,0.0055953051900584794,0.0,0.027972406443973617,0.0,0.013823000740458224,0.0,0.29191768147626385,0.21893826110719786,0.0,0.0,7336.339394364606,20.611111111111143,1.0,4379.2404520242835,11.29408140888889,0.42149843750000004,1.0,11294.08140888889,11294.08140888889,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9110.40856,0.0,0.0,38.44636894000503,51.66666666666668,46.10666666666668,0.0,51.87405572250474,0.0,0.0,0.0,38.44636894000503,51.88385623014271,51.88875648396171,51.87405572250474,12.43753247303448,18.840086007246278,-1.2300881163888078,6.195283011587369,0.3,6620.958108204354,2789.8913645748285,-1369.6557468813853,0.0,0.0,757.2635538577118,0.0,4.416250000000001,0.05615904469876968,0.0,0.0,0.3332550694997777,291.47079630888885,-102.9890931365783,0.24177960623934597,9.214285281969165,0.0031937381874187934,89.01769516398335,1.225360994848049,0.15581610823710965,-1220.4843092581725,-368.8647781912823
2025-01-01 07:00:00,9.943062263669747,0.29932152463750483,0.0,9.943062263669745,0.29932152463750483,0.0,0.08454329691016448,0.0,1.0218340819679137,8.786684884791667,0.05,0.0,0.0,0.2847381913041715,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.6069907053343565,0.0,0.005213807108918129,0.0,0.07932948980124636,0.0,0.035192454894661857,0.0,0.3400085275902398,0.25500639569267974,0.0,0.0,5502.254545773454,20.611111111111143,0.75,3284.4303390182126,8.470561056666666,0.316123828125,0.75,8470.561056666667,11294.08140888889,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9110.40856,0.0,0.0,36.07721768939373,51.66666666666668,46.10666666666668,0.0,51.62141245069332,0.12167152133428658,331.28864580522816,0.0,36.07721768939373,51.36090591006385,51.637168851620395,51.21489623882204,12.43753247303448,20.349797617864677,-0.035577515528667426,7.717635960864802,-0.55,4897.030221078169,980.8110479270833,-1667.2132409726978,0.0,0.0,1171.0903736509197,7.373994951228057,3.91625,0.06047362845261788,0.0,0.0,0.35885837020519,258.4709891977778,-109.1014573735062,0.22090613103659298,9.914568557359956,0.0032070012569927206,121.08344605023993,1.2190441837835622,0.17365996598524525,-1898.7248200481922,-404.894471042937
2025-01-01 08:00:00,2.0530260073383753,0.292289091811961,0.0,2.0530260073383753,0.292289091811961,0.0,0.07180231281301043,1.3750163855555557,0.5562073089698092,0.0,0.05,0.0,0.0,0.27770575847862766,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.15174767633358913,0.0,0.003942146838450292,0.0,0.06786016597456014,0.0,0.0341852879980498,0.0,0.32964089063579827,0.24723066797684862,0.0,0.0,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0.0,0.0,11294.08140888889,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9110.40856,1375.0163855555556,0.25,35.63053596253106,51.66666666666668,46.10666666666668,0.0,51.30802421198476,0.6268399942217228,1697.5310861347898,1375.0163855555556,35.63053596253106,49.51018843300562,51.30802421198476,48.61127054351605,12.43753247303448,18.93969730296104,-0.0021904680600313142,2.414684864260819,-1.4,-730.3371621764563,-970.8883763479727,-1607.3014927599152,0.0,0.0,760.4442527315755,473.07337443862224,3.0,0.05977773470360671,0.0,0.0,0.3547288462623396,197.99884266666666,116.52007785188329,0.2424227903796531,9.295015657752781,0.0032211724104338536,91.95080176103743,1.2254979669273809,0.1441232085942854,-739.2648692475394,-231.62350710043313
2025-01-01 09:00:00,1.3169045694395398,0.2811407593037211,0.0,1.3169045694395398,0.2811407593037211,0.0,0.05606547721033383,0.8250098313333335,0.3858292608958726,0.0,0.05,0.0,0.0,0.2665574259703878,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0031791506761695907,0.0,0.05288632653416424,0.0,0.030419359602022113,0.0,0.3147764472914784,0.23608233546860874,0.0,0.0,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0.0,0.0,11294.08140888889,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9110.40856,825.0098313333333,0.15,38.67990272585342,51.66666666666668,46.10666666666668,0.0,51.76356959755835,0.12393035603750759,340.36294807106964,825.0098313333333,38.67990272585342,50.91686003860523,51.76356959755835,50.493505259128675,12.43753247303448,17.72352255743697,0.0,0.15944126594045754,-0.85,-481.47908701803425,-303.39760352724466,-1387.9642704508212,0.0,0.0,601.3593259069141,1215.9204560229123,2.75,0.056528759758076357,0.0,0.0,0.3354490067087391,181.4989391111111,305.12585752587273,0.26271985168427237,8.753816510511708,0.003234591360531092,127.78971659145776,1.2312252063966336,0.1174400027177307,-169.80192017290435,-133.5956833543403
