Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,3.8830976770818832,2.4806458450739783,0.000331669895759428,0.1912710901616302,3.607752786312692,0.03407380060756052,0.0,0.05,0.000331669895759428,0.0,51.35415700762758,15.884311537430884,-0.030209773199551204
2025-01-01 01:00:00,5.301065166278976,3.4042793637753936,8.2917473939857e-05,0.1853877282826252,5.039431902470287,0.026245535526062434,0.0,0.05,8.2917473939857e-05,0.0,51.09207487102847,15.762156193171668,-0.060790723996901205
2025-01-01 02:00:00,4.413921492270613,2.833307732290831,8.2917473939857e-05,0.1730176974503103,4.167419848079539,0.02348394674076353,0.0,0.05,8.2917473939857e-05,0.0,50.80442348442653,15.891583516178342,-0.034049984288357954
2025-01-01 03:00:00,5.061920757475578,3.251601252790094,0.000165834947879714,0.16684568946876643,4.821845453320142,0.023229614686669963,0.0,0.05,0.000165834947879714,0.0,50.594556228812436,15.75206931067987,-0.062035715764389286
2025-01-01 04:00:00,5.6721814282697585,3.6456325508403338,0.0005804223175789989,0.16532591177161243,5.433625901811477,0.023229614686669963,0.0,0.05,0.0005804223175789989,0.0,50.42264468118371,15.770228396401007,-0.05249256472241924
2025-01-01 05:00:00,7.006386267874786,3.7040715723601156,0.0009950096872782838,0.18500300713076534,5.507741060644394,0.07196133261814554,1.1916808674814816,0.05,0.0009950096872782838,0.0,50.31113941718691,15.916417134559001,-0.03806979677889132
2025-01-01 06:00:00,15.495660449739173,9.899771591049904,0.002404606744255853,0.22297534096136393,15.067678327583131,0.15500678119467842,0.0,0.05,0.002404606744255853,0.0,51.51156355295496,18.060421445786634,-0.8287395360479464
2025-01-01 07:00:00,11.090625474866135,6.857929775235003,0.0038142038012334216,0.23999953581679928,10.34566694375953,0.17995571817869352,0.2750032771111111,0.05,0.0038142038012334216,0.0,51.06501185594401,18.18705287455537,-0.7573915698890865
2025-01-01 08:00:00,11.538705796888705,6.725290120273712,0.0036483688533537075,0.24900383268293377,10.135960322371783,0.18706405146361546,0.9166775903703706,0.05,0.0036483688533537075,0.0,51.67229780448926,18.246386240538552,-0.6980582039059049
2025-01-01 09:00:00,8.044876616738517,5.067548271594878,0.003399616431534137,0.24685031688726697,7.574295234882999,0.17373106496825008,0.0,0.05,0.003399616431534137,0.0,51.58512481678761,18.12511921639796,-0.8193252280464961
