Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Grill Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,4.284092367524647,2.739662827175311,0.000331669895759428,4.284092367524647,2.739662827175311,0.000331669895759428,0.03407380060756052,0.0,0.1912710901616302,4.008747476755456,0.05,0.000331669895759428,0.0,0.0,0.13568442656804477,2.589395067273933,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.005086641081871345,0.0,0.0006925382862761531,0.0,0.02829462123941302,0.0,0.01035852140423709,0.0,0.12012146087123284,0.0900910956534246,0.000331669895759428,0.0,0.0,4699.409076969544,16.111111111111143,0.8731699223101026,1996.013694498022,3.600151643422123,0.4085958333333333,0.5,6286.826938134233,12562.69548564882,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,16422.53278222222,0.0,0.0,41.18163327327745,51.66666666666668,46.10666666666668,0.0,51.3529690924387,0.040496614851026506,109.70521761843284,0.0,41.18163327327745,51.29721849695356,51.37475876689598,51.24755352475373,12.43753247303448,15.90229354859711,-0.03508705471675144,2.403889955310064,3.4621717944528214,2.8,9.236100170605994,1831.3443014030083,491.6560906948892,1830.614988905231,-3145.8170060326834,0.0,0.0,348.93561695264884,0.0,2.0,0.18418873410511666,0.0,0.0,1.0929998847829663,131.99922844444444,-71.18338648650084,0.24553296118603865,7.243925577128779,0.0026904031411727784,-91.11371606012897,1.2393300672963978,0.9061390909439998,459.4947655550626,32.16132513982663,0.22339937809680938,209.0654807013242,-374.4641862941152
2025-01-01 01:00:00,4.507083913620457,2.8914181393996565,8.2917473939857e-05,4.507083913620456,2.891418139399657,8.2917473939857e-05,0.026245535526062434,0.0,0.1853877282826252,4.245450649811769,0.05,8.2917473939857e-05,0.0,0.0,0.13454459329517926,2.7422902127711444,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.0047051430007309936,0.0,0.0005146260195652622,0.0,0.021025766505766177,0.0,0.0059949372223861135,0.0,0.12012146087123284,0.0900910956534246,8.2917473939857e-05,0.0,0.0,4977.438748521091,16.111111111111143,0.9317899313503524,2114.1032293319504,3.809615094256213,0.43583555555555553,0.5333333333333333,6655.706422297486,12416.876784978587,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,16422.53278222222,0.0,0.0,40.5324371934893,51.66666666666668,46.10666666666668,0.0,51.09092813637605,0.06108258247989607,164.55782642764925,0.0,40.5324371934893,50.53891533932639,51.09092813637605,50.26290894080156,12.43753247303448,15.720825461794444,-0.07306591476830197,3.1824819494452425,4.517108333012017,2.5,9.236100170605994,2246.156133146124,-778.6172423110238,1343.6728804260827,-2990.0703357397165,0.0,0.0,335.2239899921458,0.0,2.0,0.17352973223160398,0.0,0.0,1.0297479824543365,131.99922844444444,-76.4362696273963,0.24742315700929546,7.14250608917023,0.0026796200068311096,-65.73320222493598,1.2401769111881946,0.9061390909439998,-807.0354891415809,28.418246830557084,0.18740058773112228,-468.9391928104116,-301.4911560954561
2025-01-01 02:00:00,5.579407052739289,3.5861370334019034,8.2917473939857e-05,5.579407052739289,3.5861370334019034,8.2917473939857e-05,0.02348394674076353,0.0,0.1730176974503103,5.332905408548215,0.05,8.2917473939857e-05,0.0,0.0,0.1268371048716679,3.444716595196902,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0047051430007309936,0.0,0.0004486483247492029,0.0,0.018330155415283333,0.0,0.0039015576214196973,0.0,0.11136458733703837,0.08352344050277875,8.2917473939857e-05,0.0,0.0,6089.318401604521,16.111111111111143,1.1616660472252767,2586.3598424164593,4.774491102992659,0.5584143055555555,0.6833333333333333,8117.263938465424,11986.115394479524,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,16422.53278222222,0.0,0.0,39.289665412160915,51.66666666666668,46.10666666666668,0.0,50.8031926930602,0.06552521911190531,175.43721197547933,0.0,39.289665412160915,49.61686812084554,50.8031926930602,49.02370583473821,12.43753247303448,15.89284071893743,-0.03392327496130457,2.694371205595472,5.3286908837503155,1.6500000000000001,9.236100170605994,3177.2802787220226,-1210.7336660292058,1509.350229064915,-3140.9131981791375,0.0,0.0,320.7053515219256,0.0,2.0,0.1683768696836584,0.0,0.0,0.9991702264446083,131.99922844444444,-91.83027622528539,0.24417300015905272,7.219468676690103,0.0026737101725731586,-21.676486163315687,1.2394432003801603,0.9061390909439998,-1238.966919511937,28.233253482731023,0.15238321980711678,-736.9757705095213,-340.03384284202286
2025-01-01 03:00:00,3.9049612658838107,2.504279248115407,0.000165834947879714,3.9049612658838107,2.504279248115407,0.000165834947879714,0.023229614686669963,0.0,0.16684568946876643,3.664885961728374,0.05,0.000165834947879714,0.0,0.0,0.12241344402347949,2.367282470758594,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.004450810946637427,0.0,0.0004486483247492029,0.0,0.018330155415283333,0.0,0.003627764104127087,0.0,0.10698615056994114,0.08023961292745584,0.000165834947879714,0.0,0.0,4217.867525086983,16.111111111111143,0.7997434954739476,1791.4851003099125,3.283529850617263,0.38135611111111106,0.4666666666666667,5627.996514285784,12072.472290891088,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,16422.53278222222,0.0,0.0,38.95683232583989,51.66666666666668,46.10666666666668,0.0,50.593405043106145,0.0,0.0,0.0,38.95683232583989,49.21866594603311,50.593405043106145,48.531296397496604,12.43753247303448,15.793901547383102,-0.053940509246425114,2.4034033850863845,5.126440987825524,1.6500000000000001,9.236100170605994,1247.7743161121427,-867.6425723772708,660.674307834893,-3199.9382506478432,0.0,0.0,314.58550205998495,0.0,2.0,0.17291948490543232,0.0,0.0,1.0261266955149624,131.99922844444444,-84.74046038698222,0.24543010117173975,7.167217087458991,0.002670481160398066,-85.35399194585914,1.239870087601332,0.9061390909439998,-895.9745217562521,28.331949378981186,0.1748401717156042,-783.692086115028,-347.1187063599915
2025-01-01 04:00:00,5.863509442368456,3.7692182390911344,0.0005804223175789989,5.863509442368457,3.769218239091135,0.0005804223175789989,0.023229614686669963,0.0,0.16532591177161243,5.624953915910174,0.05,0.0005804223175789989,0.0,0.0,0.12127361075061399,3.633361295007187,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.004450810946637427,0.0,0.0004486483247492029,0.0,0.018330155415283333,0.0,0.003627764104127087,0.0,0.10698615056994114,0.08023961292745584,0.0005804223175789989,0.0,0.0,6355.12282569008,16.111111111111143,1.2318309055783379,2699.256860284729,5.025680027021285,0.5992738888888888,0.7333333333333333,8455.10579708592,11772.834415799389,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,16422.53278222222,0.0,0.0,38.84340349897531,51.66666666666668,46.10666666666668,0.0,50.42146908350276,0.0,0.0,0.0,38.84340349897531,49.06991217894971,50.42146908350276,48.39413372667319,12.43753247303448,15.741674282755149,-0.06195616653016582,2.1600412592061526,5.064268626324189,0.55,9.236100170605994,3005.074538391383,-1892.1454304587303,1373.945826030898,-3582.4977744413163,0.0,0.0,313.06572436283096,0.0,2.0,0.17919035328829616,0.0,0.0,1.0633388434417064,131.99922844444444,-80.61623722021244,0.24486348752502296,7.1213322776718115,0.002656624150395487,3.5180545397039737,1.2395222103851546,0.9061390909439998,-1920.9842468580498,28.83881639931963,0.17446120358844744,-987.5250954383336,-337.78593881549745
2025-01-01 05:00:00,7.004565069051173,3.7028951941328185,0.0009950096872782838,7.004565069051173,3.7028951941328185,0.0009950096872782838,0.07196133261814554,1.1916808674814816,0.18500300713076534,5.505919861820781,0.05,0.0009950096872782838,0.0,0.0,0.13183896903643558,3.5564728917630495,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.004959475054824562,0.0,0.001600755381813079,0.0,0.06540110218150788,0.0,0.009217715082184549,0.0,0.1210732949510366,0.09080497121327742,0.0009950096872782838,0.0,0.0,6039.864169466859,16.111111111111143,1.1959595118151618,2565.354791998224,4.9066459729318925,0.5992738888888888,0.7333333333333333,8005.9450725761935,11108.345323233,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,16422.53278222222,1191.6808674814815,0.21666666666666667,38.586297718114515,51.66666666666668,46.10666666666668,0.0,50.30984187510897,0.16807468285608776,441.44103662661195,1191.6808674814815,38.586297718114515,48.986826375178715,50.311153340703534,48.324007159619036,12.43753247303448,15.901227634749768,-0.036624746512863675,0.8680926825505416,4.8954959888169975,-0.25000000000000006,9.236100170605994,2457.429742038816,-1319.1363818660914,1060.9045912882568,-3877.3834287890068,0.0,0.0,380.48843754678273,0.0,2.0,0.1821572297856349,0.0,0.0,1.0809446741430881,131.99922844444444,-85.53943618581822,0.24335495501978738,7.210449350591168,0.0026688264611394313,27.481537174093162,1.238207452353617,0.9061390909439998,-1351.589625606942,32.453243740850525,0.1645815286657132,-1099.0542513068533,-405.39594940311395
2025-01-01 06:00:00,15.48942892653454,9.895746424700254,0.002404606744255853,15.48942892653454,9.895746424700253,0.002404606744255853,0.15500678119467842,0.0,0.22297534096136393,15.061446804378498,0.05,0.002404606744255853,0.0,0.0,0.15242954369239115,9.728733547674528,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0055953051900584794,0.0,0.0035696207988412747,0.0,0.14584185520577866,0.0,0.019735949371508996,0.0,0.1454878390980027,0.10911587932350199,0.002404606744255853,0.0,0.0,13512.10035755677,19.444444444444457,1.444404929048319,5739.0912162315935,7.184963363045163,0.8171916666666666,1.0,18433.9999071217,11374.70813245503,7.059291774666667,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,16422.53278222222,0.0,0.0,38.16606420313911,51.66666666666668,46.10666666666668,0.0,51.51018420179253,0.13920151243874435,379.5253712313697,0.0,38.16606420313911,50.80206417947383,51.510200933211316,50.447987436895694,12.43753247303448,18.017625542939225,-0.8712633459496798,1.4956908159467548,7.5621633424344,0.3,9.236100170605994,9297.048813671714,-1392.5770044728738,3280.629085422066,-4546.187551999229,0.0,0.0,499.7972018636266,0.0,2.0,0.19502413011107667,0.0,0.0,1.1572985328171792,131.99922844444444,-168.66119374945316,0.21222813023804593,8.214488647689965,0.002658699706257739,-100.23777552437323,1.22922186260447,0.9061390909439998,-1423.7864706452456,31.209466172371716,0.2020323234023006,-1941.7685028254134,-516.6936279841141
2025-01-01 07:00:00,11.09007149020879,6.857571936496743,0.0038142038012334216,11.090071490208787,6.857571936496744,0.0038142038012334216,0.17995571817869352,0.2750032771111111,0.23999953581679928,10.345112959102183,0.05,0.0038142038012334216,0.0,0.0,0.1607057649408858,6.682282838222524,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.005213807108918129,0.0,0.0041747955168092675,0.0,0.1705671155529661,0.0,0.025725182562284843,0.0,0.15348324536835414,0.1151124340262656,0.0038142038012334216,0.0,0.0,9958.541769220255,19.444444444444457,1.503882002442264,4229.762811245259,7.036406548435516,0.8171916666666666,1.0,13371.112913798848,10879.598169798846,2.4915147440000003,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,16422.53278222222,275.0032771111111,0.05,35.717714241653354,51.66666666666668,46.10666666666668,0.0,51.063545171119856,0.2519288625640451,678.3951930610255,275.0032771111111,35.717714241653354,48.799915576534666,51.063545171119856,47.668100779242074,12.43753247303448,18.183405635360906,-0.761038809083549,0.9405143910245681,6.8803919508401234,-0.55,9.236100170605994,5413.50668080269,-1746.8282061541477,1747.9746130067485,-4989.417056109887,0.0,0.0,541.2106552641524,6.462169413688877,2.0,0.2017969259861812,0.0,0.0,1.1974891837118375,131.99922844444444,-96.82868757182844,0.2092093438005995,8.285581575787235,0.0026511397637769664,15.545890999429766,1.2285215612467189,0.9061390909439998,-1780.2176131025562,33.38940694840861,0.20341842101581822,-2006.4422035843409,-475.3459946541698
2025-01-01 08:00:00,11.53853260061211,6.7251782465308825,0.0036483688533537075,11.53853260061211,6.7251782465308825,0.0036483688533537075,0.18706405146361546,0.9166775903703706,0.24900383268293377,10.13578712609519,0.05,0.0036483688533537075,0.0,0.0,0.16352320577940535,6.5470717074181435,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.003942146838450292,0.0,0.004375003694182135,0.0,0.17874690093098303,0.0,0.03097289164372654,0.0,0.15572005545589296,0.11679004159191969,0.0036483688533537075,0.0,0.0,9566.105114066364,19.444444444444457,1.4708371291499764,4063.080378394513,6.827080715428522,0.8171916666666666,1.0,12811.993825794209,10320.47908179421,2.4915147440000003,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,16422.53278222222,916.6775903703705,0.16666666666666666,38.578198643750945,51.66666666666668,46.10666666666668,0.0,51.67083567291874,0.06213996845128257,170.48168033850962,916.6775903703705,38.578198643750945,51.36631188137308,51.671928563627134,51.212957094891856,12.43753247303448,18.24539456683407,-0.6990498776103884,0.20328853733067523,6.025989659826111,-1.4,9.236100170605994,4724.565774358197,-1884.5310460856151,1548.1754406962157,-5429.333685030924,0.0,0.0,557.1667087090811,431.499805768708,2.0,0.20898053605222044,0.0,0.0,1.2401176594036554,131.99922844444444,30.62763661367613,0.20951773242727825,8.334153725911777,0.0026644333900845583,200.4064383607605,1.2288266081339216,0.9061390909439998,-1920.4915970649279,35.96055097931268,0.20977440865357597,-2063.055334670138,-451.84960302815927
2025-01-01 09:00:00,8.043284740210428,5.066520020937174,0.003399616431534137,8.043284740210428,5.066520020937174,0.003399616431534137,0.17373106496825008,0.0,0.24685031688726697,7.572703358354911,0.05,0.003399616431534137,0.0,0.0,0.16045354087203828,4.891483146731803,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0031791506761695907,0.0,0.0040746914281228315,0.0,0.16647722286395766,0.0,0.03291226239121586,0.0,0.15162716891273684,0.11372037668455261,0.003399616431534137,0.0,0.0,7801.539717098823,19.444444444444457,1.5242880931997547,3313.6038719874978,6.755511691688243,0.8171916666666666,1.0,10297.951922419654,10297.951922419654,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,16422.53278222222,0.0,0.0,38.17132540629815,51.66666666666668,46.10666666666668,0.0,51.58364555770227,0.10071571337795669,274.1491237785656,0.0,38.17132540629815,50.90010239219479,51.58364555770227,50.55833080944106,12.43753247303448,18.113366134929546,-0.8310783095149127,0.25757962335944506,5.629579426138556,-0.85,9.236100170605994,3437.3418763120962,-1311.9494905651509,1251.5213610831267,-5123.3369125575955,0.0,0.0,530.97777270807,1172.5038492159588,1.8335000000000001,0.2044806755222765,0.0,0.0,1.2134149022308889,121.01029267644444,228.16129906280045,0.21437975593436204,8.320998598218775,0.002702905289007146,376.39099279046485,1.2299711744517972,0.9061390909439998,-1346.388481962479,34.438991397328216,0.20125920444033457,-1729.0250276183033,-333.05748328606757
