Metric,Value
Total Electric Energy (kWh),2096.973331934468
Total Gas Energy (therms),0.0
Average Electric Power (kW),2.9124629610200947
Peak Electric Power (kW),19.537220101846195
Other Electric Energy (kWh),315.39208871352
HVAC Heating Electric Energy (kWh),1475.1829918959997
Lighting Electric Energy (kWh),52.8920723610964
Water Heating Electric Energy (kWh),253.50617896385185
Average Temperature - Indoor (C),16.271599868399903
Unmet Heating Load (C-hours),68.15283549206
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
