Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.25528697455155414,0.17202428678140377,0.0,0.25528697455155414,0.17202428678140377,0.0,0.01886921761740116,0.0,0.23641775693415296,0.0,0.0,0.0,0.17202428678140377,0.0,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.005264967105263157,0.0,0.0006560972286586143,0.0,0.012948153283479388,0.0,0.007052041225614525,0.0,0.18972332155988272,0.142292491169912,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,11471.09636,0.0,0.0,42.58103322467128,51.66666666666668,46.10666666666668,0.0,50.02441576698313,0.0,0.0,0.0,42.58103322467128,48.646694963453236,50.02441576698313,47.957834561688294,12.43753247303448,12.08917128346735,0.0,1.9148653898056678,-0.5166811114482415,2.8,9.236100170605994,-229.85372745846536,529.7760196048582,763.5682240165586,-627.6409638606032,0.0,0.0,440.005184709029,0.0,3.0,0.051835690241261625,0.0,0.0,0.6708078634501734,197.99884266666666,-42.21794830689117,0.3497367668172177,5.712910621773913,0.002993498562236713,52.544055982575614,1.2556675366409926,0.4530695454719999,522.6270033066066,7.149016298251538,0.2127750888726276,924.7336959969435,-161.16547198038495
2025-01-01 01:00:00,0.25390104216494297,0.17128099189111648,0.0,0.25390104216494297,0.17128099189111648,0.0,0.018474345084506422,0.0,0.23542669708043656,0.0,0.0,0.0,0.17128099189111648,0.0,1.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.00487009457236842,0.0,0.0006560972286586143,0.0,0.012948153283479388,0.0,0.007052041225614525,0.0,0.18972332155988272,0.142292491169912,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,11471.09636,0.0,0.0,43.02293305130524,51.66666666666668,46.10666666666668,0.0,49.624371308803866,0.0,0.0,0.0,43.02293305130524,48.286157338852995,49.624371308803866,47.617050353877566,12.43753247303448,11.347655830872526,-0.01065122917400263,2.674079833935933,1.0627277084361368,2.5,9.236100170605994,-144.99411413340607,-96.01845797326942,191.31886793505865,-515.2276732135651,0.0,0.0,438.6192523224179,0.0,3.0,0.044739420338177495,0.0,0.0,0.5789747339982875,197.99884266666666,-68.38569324225881,0.36921573341797237,5.35193590342119,0.003009178376818826,66.6690349248872,1.2589891035774028,0.4530695454719999,-103.22998942534778,7.211531452078369,0.15522293415499058,319.01124968409357,-127.69238174903494
2025-01-01 02:00:00,1.0176497396445598,0.17053769700082919,0.0,1.0176497396445598,0.17053769700082919,0.0,0.018474345084506422,0.0,0.23443563722672017,0.7647397573333332,0.0,0.0,0.17053769700082919,0.0,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.00487009457236842,0.0,0.0006560972286586143,0.0,0.012948153283479388,0.0,0.007052041225614525,0.0,0.18972332155988272,0.142292491169912,764.7397573333333,11.666666666666686,0.06666666666666668,0.0,0.7647397573333332,0.0,0.06666666666666667,764.7397573333333,11471.09636,0.0,0.0,42.72180592430335,51.66666666666668,46.10666666666668,0.0,49.223416502228254,0.0,0.0,0.0,42.72180592430335,47.92426238192382,49.223416502228254,47.2746853217716,12.43753247303448,11.243424712247537,-0.09157106035210326,2.2479244035823087,1.235517782689675,1.6500000000000001,9.236100170605994,613.3353155531538,-347.36541714973754,-58.96338587145309,-497.3907413593663,0.0,0.0,437.6281924687015,0.0,3.0,0.03951408717425027,0.0,0.0,0.5113534761507516,197.99884266666666,-91.64189288951464,0.37447443659272145,5.325352606667093,0.00303076755967065,83.00982424238222,1.259435120900981,0.4530695454719999,-354.82510055283035,7.459683403092852,0.09251683524921625,64.88456824624532,-123.84795411769842
2025-01-01 03:00:00,1.7811351887689135,0.16979440211054186,0.0,1.7811351887689135,0.16979440211054186,0.0,0.018211096729243266,0.0,0.23344457737300378,1.5294795146666664,0.0,0.0,0.16979440211054186,0.0,1.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.004606846217105263,0.0,0.0006560972286586143,0.0,0.012948153283479388,0.0,0.007052041225614525,0.0,0.18972332155988272,0.142292491169912,1529.4795146666665,11.666666666666686,0.13333333333333336,0.0,1.5294795146666664,0.0,0.13333333333333333,1529.4795146666665,11471.09636,0.0,0.0,42.310141708620655,51.66666666666668,46.10666666666668,0.0,48.82746370909694,0.0,0.0,0.0,42.310141708620655,47.56660077032127,48.82746370909694,46.936169300933436,12.43753247303448,11.238455792883135,-0.09370832271814396,1.9811748942243643,1.1022847041385158,1.6500000000000001,9.236100170605994,1330.3243439446558,-192.11789100052067,85.72133022567685,-532.4816642230713,0.0,0.0,436.3738842597219,0.0,3.0,0.04255152481727421,0.0,0.0,0.5506610853712829,197.99884266666666,-103.04739075866131,0.37729817172357905,5.350851112715087,0.0030526784400184154,58.21267601377776,1.2594404783930855,0.4530695454719999,-199.20418217483663,7.086291174315937,0.11670173639750149,216.03949930235095,-130.31816907667408
2025-01-01 04:00:00,1.0154043715818637,0.16905110722025457,0.0,1.0154043715818637,0.16905110722025457,0.0,0.018211096729243266,0.0,0.2324535175192874,0.7647397573333332,0.0,0.0,0.16905110722025457,0.0,1.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.004606846217105263,0.0,0.0006560972286586143,0.0,0.012948153283479388,0.0,0.007052041225614525,0.0,0.18972332155988272,0.142292491169912,764.7397573333333,11.666666666666686,0.06666666666666668,0.0,0.7647397573333332,0.0,0.06666666666666667,764.7397573333333,11471.09636,0.0,0.0,41.78071772747355,51.66666666666668,46.10666666666668,0.0,48.4360656853389,0.0,0.0,0.0,41.78071772747355,47.21275973108415,48.4360656853389,46.60110675395677,12.43753247303448,11.338543141276501,-0.04458894705011422,1.733375051782484,1.0580431719560077,0.55,9.236100170605994,460.7322023051374,-699.4464011463666,-127.07941634484858,-630.8769915347614,0.0,0.0,435.38282440600545,0.0,3.0,0.04456802732445653,0.0,0.0,0.5767567297465968,197.99884266666666,-108.51338789944,0.3762381998147118,5.41625238584527,0.0030659888651305505,72.84229554394128,1.2583962126698442,0.4530695454719999,-706.7302419457118,7.283840799345051,0.11929304625887445,-4.0164041725322095,-123.06301217231636
2025-01-01 05:00:00,2.8649445667671354,0.16981067567845692,0.0,2.8649445667671354,0.16981067567845695,0.0,0.019358477083832672,0.6999710417777778,0.2337656545721918,1.9118493933333331,0.0,0.0,0.16981067567845692,0.0,1.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.005133342927631578,0.0,0.0006860408141450623,0.0,0.013539093342056033,0.0,0.007351420334249103,0.0,0.19073607950415253,0.14305205962811438,1911.8493933333332,11.666666666666686,0.16666666666666669,0.0,1.9118493933333331,0.0,0.16666666666666666,1911.8493933333332,11471.09636,699.9710417777777,0.2,41.97013564482006,51.66666666666668,46.10666666666668,0.0,48.40215716296575,0.02817777900247167,72.3415753071907,699.9710417777777,41.97013564482006,47.42971310871204,48.40215716296575,46.9434910815852,12.43753247303448,11.428002587677835,-0.06254188641384847,0.49585906238626165,0.1399440979045215,-0.25000000000000006,9.236100170605994,1555.8219861291159,-444.99804607922164,-156.62542190926067,-682.1735694916931,0.0,0.0,437.77144875740044,0.0,3.0,0.04434923272473493,0.0,0.0,0.5739252995622862,197.99884266666666,-111.62528646992457,0.37711882663724755,5.49240965102309,0.0030926303760495056,77.85238152331603,1.2573501714134563,0.4530695454719999,-453.35244966968196,8.354403590460288,0.0939721921522429,-13.095085283912043,-143.53033662534864
2025-01-01 06:00:00,3.3463660249601,0.21041504105645398,0.0,3.3463660249601,0.21041504105645398,0.0,0.0881620272614932,1.3999420835555556,0.32878239947638477,1.5294795146666664,0.0,0.0,0.21041504105645398,0.0,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.01907835671221241,0.0,0.005791463815789473,0.0,0.003972515674535424,0.0,0.07839804777116831,0.0,0.02915065468890029,0.0,0.24289311363404914,0.18216983522553679,1529.4795146666665,11.666666666666686,0.13333333333333336,0.0,1.5294795146666664,0.0,0.13333333333333333,1529.4795146666665,11471.09636,1399.9420835555554,0.4,44.70521103098443,51.66666666666668,46.10666666666668,0.0,51.32313517486707,0.6231830156346991,1687.152671571092,1399.9420835555554,44.70521103098443,49.65799140544441,51.32313517486707,48.8254195207331,12.43753247303448,11.2631514754013,-0.07227796881463583,1.0544416184708851,-0.14517834923157066,0.3,9.236100170605994,1372.6457824980932,-441.88489344704834,-60.250466504316655,-634.1064660329064,0.0,0.0,588.8593131538169,0.0,2.967,0.04400473621920257,0.0,0.0,0.5694671556894713,195.8208553973333,-111.58657928948386,0.38306956725613034,5.427186124338361,0.0031078398481466005,50.33353486760475,1.2580664126475984,0.4530695454719999,-449.2181246371862,7.333231190137783,0.10842394586269713,67.91299841245304,-128.16346491676967
2025-01-01 07:00:00,12.645498933034371,0.20905324911876963,0.0,12.645498933034371,0.20905324911876963,0.0,0.0872842452276605,1.9249203648888888,0.30930759891782383,10.323986724,0.0,0.0,0.20905324911876963,0.0,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.005396591282894736,0.0,0.003949226219157075,0.0,0.0779384277256087,0.0,0.030569933426130888,0.0,0.23909527134303724,0.17932145350727785,10323.986723999999,18.33333333333337,0.9000000000000002,0.0,10.323986724,0.0,0.9,10323.986723999999,11471.09636,1924.920364888889,0.55,39.10698176162167,51.66666666666668,46.10666666666668,0.0,50.91796069229106,0.5982970475975269,1596.2965574988402,1924.920364888889,39.10698176162167,49.656890337127855,50.91796069229106,49.02635515954626,12.43753247303448,16.103736692852873,-1.7088440157572233,0.4982898164484363,-0.3874008038033487,-0.55,9.236100170605994,9362.970834087539,-618.0028436628413,-161.75132227670522,-1241.3021285512707,0.0,0.0,509.69291623013845,6.394366546797698,1.9672500000000002,0.05575332852162066,0.0,0.0,0.7215061864084806,129.83774107866668,-229.4066775913302,0.2826447662948606,7.82747775262752,0.0031144362855286853,-0.7934737338108905,1.2370637731679621,0.4530695454719999,-626.1126206082478,8.10977694540642,0.10862974860333593,-29.813334604418618,-131.93798767228662
2025-01-01 08:00:00,7.395061200053168,0.19390890375832387,0.0,7.395061200053168,0.1939089037583239,0.0,0.05623457560787879,0.17499276044444445,0.2811760480008458,6.882657816,0.0,0.0,0.19390890375832387,0.0,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.004080349506578947,0.0,0.002515261180861625,0.0,0.04963896492043822,0.0,0.022630842989747237,0.0,0.21791175100872648,0.16343381325654482,6882.657816,18.33333333333337,0.6000000000000001,0.0,6.882657816,0.0,0.6,6882.657816,11471.09636,174.99276044444443,0.05,37.00902426408861,51.66666666666668,46.10666666666668,0.0,51.510428732944725,0.16398803811425142,446.0655101145082,174.99276044444443,37.00902426408861,49.863827571849136,51.510428732944725,49.040526991301356,12.43753247303448,18.08476418198795,-0.04307472243019674,-0.21855444100826774,-0.854862939937854,-1.4,9.236100170605994,5592.341766104204,-698.5122450430215,-225.89366301066693,-1594.9115080739887,0.0,0.0,388.0904156461138,395.63377152671944,0.9990000000000001,0.06190878590738978,0.0,0.0,0.8011642212159259,65.933614608,-83.49495746792032,0.24702476413858546,8.776861114915471,0.0031119372368869753,-5.706101386098547,1.2291728984322967,0.4530695454719999,-707.6258903503443,9.113645307322795,0.11853325296581692,-86.28124267203233,-139.61242033863462
2025-01-01 09:00:00,7.011040989064402,0.19428868798742507,0.0,7.011040989064403,0.19428868798742507,0.0,0.057100520259590906,0.9332947223703704,0.2850975664344419,5.735548179999999,0.0,0.0,0.19428868798742507,0.0,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.003290604440789473,0.0,0.0025951107421588195,0.0,0.05121480507664262,0.0,0.02604598245120836,0.0,0.2184181299808614,0.163813597485646,5735.54818,18.33333333333337,0.5000000000000001,0.0,5.735548179999999,0.0,0.5,5735.54818,11471.09636,933.2947223703704,0.26666666666666666,37.64417768011692,51.66666666666668,46.10666666666668,0.0,51.54870409745415,0.24351938754724126,664.8068157891322,933.2947223703704,37.64417768011692,50.325777450408864,51.54870409745415,49.71431412688623,12.43753247303448,18.024965372061192,-0.061598699627833396,-0.14438943510629645,-0.5613544014614824,-0.85,9.236100170605994,4737.2194072080165,-421.59711565335897,-152.89278929291592,-1515.0154672879135,0.0,0.0,392.8424322033725,987.9009638707038,0.9990000000000001,0.060750661578308725,0.0,0.0,0.7861768852089265,65.933614608,123.84426229255746,0.24865330269848115,8.761303560686805,0.00311913954328616,57.38265931244247,1.2300370788673738,0.4530695454719999,-429.99544808964157,8.398332436282612,0.11932266210086816,-50.05456171356281,-102.83822757935312
