Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.5066922440836532,0.19580927036306608,0.11702833333333335,0.5066922440836532,0.19580927036306606,0.11702833333333335,0.02077530829720271,0.0,0.2993838802308949,0.1365330555555556,0.05,0.11702833333333335,0.0,0.0,0.18122593702973272,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0060315515350877185,0.0,0.000569312148978065,0.0,0.014174444613136926,0.0,0.006958729815186373,0.0,0.20199218855765463,0.15149414141824094,0.05079056770939821,0.0,0.0,0.0,1920.841011756487,19.777777777777796,0.1866666666666667,959.5019383175874,3.429762368148148,0.1365330555555556,0.23333333333333334,2743.809894518519,11759.185262222223,0.0,20.777777777777796,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6595.5653555555555,0.0,0.0,37.55633636885813,51.66666666666668,46.10666666666668,0.0,51.773057503136734,0.0,0.0,0.0,37.55633636885813,51.796201918389286,51.807774126015566,51.773057503136734,12.43753247303448,19.516893964982728,-0.03794558182360408,6.496776663619948,1.3183862060529843,2.8,9.236100170605994,1639.4302442748508,-1531.425227043698,705.5701507206119,-686.1137115925819,0.0,0.0,453.22801028633023,0.0,3.0,0.03148801187953126,0.0,0.0,0.2946966374331944,197.99884266666666,-48.525066175384765,0.2246437621599728,9.419114148352865,0.0030936187498569172,84.04437132830377,1.2237259542343772,0.5263418388507427,-2536.2344357995,45.307270438214196,0.3624556363775999,699.8541177986529,5.716032921958944
2025-01-01 01:00:00,0.5395220317610773,0.19506597547277876,0.16718333333333335,0.5395220317610773,0.19506597547277876,0.16718333333333335,0.02032294193207113,0.0,0.27415186760678395,0.19504722222222226,0.05,0.16718333333333335,0.0,0.0,0.18048264213944545,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.005579185169956139,0.0,0.000569312148978065,0.0,0.014174444613136926,0.0,0.006958729815186373,0.0,0.20199218855765463,0.15149414141824094,0.026549614939003614,0.0,0.0,0.0,2744.058588223553,19.777777777777796,0.2666666666666667,1370.7170547394103,4.899660525925926,0.19504722222222226,0.3333333333333333,3919.728420740741,11759.185262222223,0.0,20.777777777777796,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6595.5653555555555,0.0,0.0,37.360455291271215,51.66666666666668,46.10666666666668,0.0,51.56982887693804,0.0,0.0,0.0,37.360455291271215,51.60666563827475,51.625084018943106,51.56982887693804,12.43753247303448,19.49520638250475,-0.05046417422730798,6.867834079076545,2.5138649870367145,2.5,9.236100170605994,2465.2904591901793,-874.5967015445125,-1.654190460396678,-680.2364109630955,0.0,0.0,451.7845840674823,0.0,3.0,0.030687695491464263,0.0,0.0,0.28720646786172843,197.99884266666666,-50.316302137760864,0.22622003065933782,9.429289726278622,0.0031110936268967993,85.66634878462301,1.2238631765842962,0.41251263748927663,-2281.2290811088583,35.915324824935176,0.3624556363775999,-6.716255002276873,5.062064541880196
2025-01-01 02:00:00,0.4266376753479207,0.19432268058249147,0.07523250000000001,0.42663767534792063,0.19432268058249147,0.07523250000000001,0.02032294193207113,0.0,0.2685434834158495,0.08777125000000002,0.05,0.07523250000000001,0.0,0.0,0.17973934724915813,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.005579185169956139,0.0,0.000569312148978065,0.0,0.014174444613136926,0.0,0.006958729815186373,0.0,0.20199218855765463,0.15149414141824094,0.021932290601785594,0.0,0.0,0.0,1234.8263647005988,18.944444444444457,0.12000000000000002,616.8226746327347,2.2048472366666667,0.08777125000000002,0.15,1763.8777893333333,11759.185262222223,0.0,19.944444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6595.5653555555555,0.0,0.0,38.04856626164667,51.66666666666668,46.10666666666668,0.0,51.36613176567373,0.0,0.0,0.0,38.04856626164667,51.41657361725679,51.44179454304833,51.36613176567373,12.43753247303448,18.71320374021365,-0.04555865102241962,6.836006500079417,2.337675938268068,1.6500000000000001,9.236100170605994,1000.6239947711208,-1244.8989776010828,-324.68993719196135,-660.3393835083364,0.0,0.0,450.79352421376586,0.0,3.0,0.029560900259184498,0.0,0.0,0.2766607793216254,197.99884266666666,-24.656510634907608,0.23895059927558895,9.091862697295806,0.0031295446958926674,92.68043350441324,1.2271290871556395,0.28089998310531306,-1896.6359495903291,34.91429735651131,0.3624556363775999,-326.5231857693017,1.8332485773403187
2025-01-01 03:00:00,0.42072771358023187,0.19357938569220418,0.07523250000000001,0.42072771358023187,0.19357938569220418,0.07523250000000001,0.020021364355316745,0.0,0.2629350992249151,0.08777125000000002,0.05,0.07523250000000001,0.0,0.0,0.17899605235887084,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.005277607593201754,0.0,0.000569312148978065,0.0,0.014174444613136926,0.0,0.006958729815186373,0.0,0.20199218855765463,0.15149414141824094,0.017314966264567574,0.0,0.0,0.0,1234.8263647005988,18.944444444444457,0.12000000000000002,616.8226746327347,2.2048472366666667,0.08777125000000002,0.15,1763.8777893333333,11759.185262222223,0.0,19.944444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6595.5653555555555,0.0,0.0,37.953880170877746,51.66666666666668,46.10666666666668,0.0,51.1813342624609,0.0,0.0,0.0,37.953880170877746,51.22432708368327,51.245823494294456,51.1813342624609,12.43753247303448,18.602611430638586,-0.04597904373250105,6.8907349395944815,2.026569218205614,1.6500000000000001,9.236100170605994,978.0229796531955,-1680.1389557223092,-181.10469337257203,-664.492426961447,0.0,0.0,449.50088678329513,0.0,3.0,0.02994847020718284,0.0,0.0,0.2802880505790882,197.99884266666666,-41.81184486925151,0.24201968563266676,9.062441466545952,0.003148379073055148,79.51638439440579,1.2275795585236027,0.34761693829944523,-2328.170309654268,31.20867929922371,0.3624556363775999,-181.380267852674,0.27557448010197333
2025-01-01 04:00:00,0.5281669570330423,0.19283609080191688,0.16718333333333335,0.5281669570330423,0.19283609080191688,0.16718333333333335,0.020021364355316745,0.0,0.2630983704555032,0.19504722222222226,0.05,0.16718333333333335,0.0,0.0,0.17825275746858354,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.005277607593201754,0.0,0.000569312148978065,0.0,0.014174444613136926,0.0,0.006958729815186373,0.0,0.20199218855765463,0.15149414141824094,0.01846929734887208,0.0,0.0,0.0,2744.058588223553,18.944444444444457,0.2666666666666667,1370.7170547394103,4.899660525925926,0.19504722222222226,0.3333333333333333,3919.728420740741,11759.185262222223,0.0,19.944444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6595.5653555555555,0.0,0.0,37.69655843978323,51.66666666666668,46.10666666666668,0.0,51.02175290056716,0.0,0.0,0.0,37.69655843978323,51.03309239694767,51.03876214513794,51.02175290056716,12.43753247303448,18.633703282788282,-0.0696183872150252,6.770570908555587,1.9951174280903792,0.55,9.236100170605994,2403.884082665363,-900.5999968123127,-691.031826379901,-739.806713379772,0.0,0.0,448.5098269295787,0.0,3.0,0.03104276101984831,0.0,0.0,0.29052952991097897,197.99884266666666,-48.87761910799639,0.24263276058276,9.090287768216518,0.003163765838445357,90.41447361093839,1.2268619508375418,0.31298871712539716,-2303.9702470824127,32.65319553068941,0.3624556363775999,-690.821709057886,-0.21011732201499422
2025-01-01 05:00:00,0.47285147946488715,0.20274251375052957,0.09195083333333334,0.47285147946488715,0.20274251375052957,0.09195083333333334,0.032736530642003145,0.0,0.28283897660066176,0.10727597222222225,0.05,0.09195083333333334,0.0,0.0,0.18815918041719623,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.005880762746710526,0.0,0.001037002656759234,0.0,0.025818765238533388,0.0,0.011182109860252315,0.0,0.21520075248913825,0.16140056436685365,0.020777959517481088,0.0,0.0,0.0,1509.2322235229542,18.944444444444457,0.1466666666666667,753.8943801066757,2.694813289259259,0.10727597222222225,0.18333333333333332,2155.8506314074075,11759.185262222223,0.0,19.944444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6595.5653555555555,0.0,0.0,36.35052671030349,51.66666666666668,46.10666666666668,0.0,50.66063522912879,0.16336806928986825,435.2725688599503,0.0,36.35052671030349,49.79876194392784,50.66868305501272,49.359777475443444,12.43753247303448,18.570680872070504,-0.06708834447268532,6.865511290515964,0.8444126328320606,-0.25000000000000006,9.236100170605994,1161.9891313885937,-1700.5671227500245,-529.6809240936145,-780.1885187008355,0.0,0.0,477.73233771761085,0.0,3.0,0.03146371856588831,0.0,0.0,0.29446927605293083,197.99884266666666,-44.78691115113576,0.2451087806874201,9.081899406263073,0.00318535798864151,92.64300828311018,1.2264948436267011,0.2749659996579601,-2482.0192790820247,27.557776225324858,0.3624556363775999,-528.0455579772575,-1.6353661163570288
2025-01-01 06:00:00,1.9044179112213304,0.21642680797803548,0.15882416666666668,1.9044179112213304,0.21642680797803548,0.15882416666666668,0.06323219081091419,1.1000131084444444,0.5058777508548606,0.18529486111111115,0.05,0.15882416666666668,0.0,0.0,0.20184347464470215,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.1872757608391636,0.0,0.00663470668859649,0.0,0.002185442681421882,0.0,0.054412041440895814,0.0,0.019464748964176975,0.0,0.23146435841838,0.17359826881378496,0.030012608191917128,0.0,0.0,0.0,2606.8556588123756,18.944444444444457,0.25333333333333335,1302.18120200244,4.65467749962963,0.18529486111111115,0.31666666666666665,3723.741999703704,11759.185262222223,0.0,19.944444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6595.5653555555555,1100.0131084444445,0.2,36.91094695242685,51.66666666666668,46.10666666666668,0.0,51.24855315761609,0.40038498907509096,1076.2233845438334,1100.0131084444445,36.91094695242685,50.41196851864936,51.25139650221359,49.99083285456849,12.43753247303448,18.71975842336761,-0.03694003131063646,6.554141573381063,1.2057910476517688,0.3,9.236100170605994,2463.0810820110196,-1369.6761310470897,-431.0676247773944,-756.4809717477998,0.0,0.0,668.4564580162719,0.0,3.0,0.031247807622082544,0.0,0.0,0.29244856323790713,197.99884266666666,-55.75006306982824,0.24404588054480256,9.168601462695117,0.0032013345615007766,86.18805121396325,1.225856698045768,0.3300897670171144,-2707.24516751436,35.38783446483073,0.3624556363775999,-431.49816401088214,0.4305392334877567
2025-01-01 07:00:00,2.5514202712436336,0.2389392750372983,0.07523250000000001,2.5514202712436336,0.2389392750372983,0.07523250000000001,0.10165788487326637,1.1916808674814816,1.1203102688888855,0.08777125000000002,0.05,0.07523250000000001,0.0,0.0,0.22435594170396497,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.7491030433566545,0.0,0.006182340323464912,0.0,0.003686671471830573,0.0,0.09178887307797087,0.0,0.033973044144895735,0.0,0.259498861456631,0.1946241460924732,0.03809292578204866,0.0,0.0,0.0,1234.8263647005988,18.944444444444457,0.12000000000000002,616.8226746327347,2.2048472366666667,0.08777125000000002,0.15,1763.8777893333333,11759.185262222223,0.0,19.944444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6595.5653555555555,1191.6808674814815,0.21666666666666667,36.694557324769384,51.66666666666668,46.10666666666668,0.0,51.466284479126365,0.37819786319394766,1026.7968291055238,1191.6808674814815,36.694557324769384,50.05221369567263,51.46721822625103,49.3442445568211,12.43753247303448,18.573004534768945,-0.0532520456090861,5.9943515217067205,0.8544974365066463,-0.55,9.236100170605994,1535.7096654898983,-2212.1576579820444,-670.9381878428383,-806.9065471802734,0.0,0.0,1153.9602982049428,4.061088856756977,3.0,0.031983966871007935,0.0,0.0,0.29933828546310365,197.99884266666666,-46.170450235369934,0.2481767794949443,9.129222447703421,0.003226038649720859,145.58211669730096,1.2264548393962111,0.3318923006812351,-2880.7084164404873,51.72808382570811,0.3624556363775999,-671.0935814365052,0.15539359366687633
2025-01-01 08:00:00,3.3001614604948784,0.6176368951297803,0.15882416666666668,3.3001614604948784,0.6176368951297803,0.15882416666666668,0.11510309715391125,0.9166775903703706,2.0330859118594855,0.18529486111111115,0.05,0.15882416666666668,0.0,0.0,0.6030535617964469,0.0,0.01458333333333334,1.0,0.1328083877601428,0.15527021065471927,1.5060270964919409,0.21459723867105676,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0046744524396929825,0.0,0.004264067160449301,0.0,0.10616457755376897,0.0,0.04524268519779189,0.0,0.2702813626251891,0.20271102196889176,0.03809292578204866,0.0,0.0,0.0,2606.8556588123756,18.944444444444457,0.25333333333333335,1302.18120200244,4.65467749962963,0.18529486111111115,0.31666666666666665,3723.741999703704,11759.185262222223,0.0,19.944444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6595.5653555555555,916.6775903703705,0.16666666666666666,36.164489964810265,51.66666666666668,46.10666666666668,0.0,51.350310348479994,0.3019904597834987,820.2822131417892,916.6775903703705,36.164489964810265,49.59576608542693,51.35048566629596,48.71831863608443,12.43753247303448,18.581954407818223,-0.07636891574812067,5.463459124024124,0.23964083228497482,-1.4,9.236100170605994,2634.9716795738873,-1851.842623710265,-783.9437989657191,-871.9007625800665,0.0,0.0,889.5116689838184,250.2338956208929,3.0,0.03300409441230885,0.0,0.0,0.308885669951033,197.99884266666666,10.5051143577604,0.2503259025917519,9.168794143249823,0.003254121928222808,137.99692991753673,1.2269732021900062,0.35491985820452143,-3220.752802493362,66.72897678065735,0.3624556363775999,-785.6387476534188,1.6949486876998232
2025-01-01 09:00:00,4.894292582101064,0.7303577631128453,0.06687333333333334,4.894292582101065,0.7303577631128453,0.06687333333333334,0.1490390878067393,0.9166775903703706,3.7005570150350664,0.0780188888888889,0.05,0.06687333333333334,0.0,0.0,0.7157744297795119,0.0,0.01458333333333334,1.0,0.0,0.0,3.0120541929838818,0.4291944773421135,0.24985713179169838,0.035602713038606806,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0037697197094298243,0.0,0.005609399114930936,0.0,0.13965996898237856,0.0,0.06707077636335293,0.0,0.2940028651960168,0.22050214889701256,0.03693859469774416,0.0,0.0,0.0,1097.6234352894212,18.944444444444457,0.10666666666666669,548.2868218957642,1.9598642103703703,0.0780188888888889,0.13333333333333333,1567.8913682962964,11759.185262222223,0.0,19.944444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6595.5653555555555,916.6775903703705,0.16666666666666666,36.49983187312502,51.66666666666668,46.10666666666668,0.0,51.42406994737193,0.2100111661077589,570.2434156620241,916.6775903703705,36.49983187312502,49.897895960993736,51.42406994737193,49.13480896780464,12.43753247303448,18.597647854947727,-0.07114900147318662,5.196304593399304,0.21721889867994312,-0.85,9.236100170605994,1598.5648636243254,-2164.6670307447903,-501.89392010716523,-833.7425468542602,0.0,0.0,1209.7492810617603,725.8343033687457,3.0,0.03244320183257979,0.0,0.0,0.30363627034334184,197.99884266666666,124.93469412740397,0.2534364015018293,9.228012340095736,0.0032964031785589153,262.34724391848727,1.2274913750717587,0.3491168244454161,-2792.950999868166,79.9971472276113,0.3624556363775999,-513.1091509861716,11.215230879006388
