Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 02:14:00,0.3388664253479206,0.19432268058249147,0.0,0.005647773755798677,0.0032387113430415245,0.0,0.02032294193207113,0.0,0.2685434834158495,0.0,0.05,0.0,0.0,0.0,0.17973934724915813,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005579185169956139,0.0,On,0.000569312148978065,0.0,On,0.014174444613136926,0,On,0.006958729815186373,0,On,0.20199218855765463,0.15149414141824094,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,37.90855624527567,51.666666666666686,46.10666666666668,0.0,51.419652004968476,0.0,0.0,0.0,37.90855624527567,51.46653393999541,51.48997490750888,51.419652004968476,12.43753247303448,18.88362936767662,0.0,6.837310038920651,2.4738289168676064,2.2,9.236100170605994,-208.48367063334035,-1757.1310424243268,-126.98495748099086,-637.1073646896531,-0.0,-0.0,450.79352421376586,0.0,3.0,0.02924026386760825,0.0,0,0.2736599399292325,197.99884266666666,-22.16983015745319,0.23597642521087206,9.164872001384971,0.003124574323054649,89.2555162612557,1.2264148592942485,0.29608807027006806,-1793.1963527987305,36.06531037440359,0.3624556363775999,-129.62088158336323,2.6359241023723685
2025-01-01 02:15:00,0.3388664253479206,0.19432268058249147,0.0,0.005647773755798677,0.0032387113430415245,0.0,0.02032294193207113,0.0,0.2685434834158495,0.0,0.05,0.0,0.0,0.0,0.17973934724915813,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005579185169956139,0.0,On,0.000569312148978065,0.0,On,0.014174444613136926,0,On,0.006958729815186373,0,On,0.20199218855765463,0.15149414141824094,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,37.939052988741075,51.666666666666686,46.10666666666668,0.0,51.41623193229902,0.0,0.0,0.0,37.939052988741075,51.46334185103048,51.4868968103962,51.41623193229902,12.43753247303448,18.854217911189203,0.0,6.821408526160538,2.473710569552936,2.2,9.236100170605994,-205.78154618481938,-1749.7580356232784,-126.96670274994709,-635.2778715463588,-0.0,-0.0,450.79352421376586,0.0,3.0,0.029207788856010775,0.0,0,0.27335600595096177,197.99884266666666,-21.29719885222655,0.23643373905624923,9.151564911990588,0.003124882720331486,89.30308975770843,1.2265381590568885,0.2959549108533675,-1786.243727004445,36.48569138116625,0.3624556363775999,-129.56486016883886,2.598157418891772
2025-01-01 02:16:00,0.3388664253479206,0.19432268058249147,0.0,0.005647773755798677,0.0032387113430415245,0.0,0.02032294193207113,0.0,0.2685434834158495,0.0,0.05,0.0,0.0,0.0,0.17973934724915813,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005579185169956139,0.0,On,0.000569312148978065,0.0,On,0.014174444613136926,0,On,0.006958729815186373,0,On,0.20199218855765463,0.15149414141824094,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,37.96885700965073,51.666666666666686,46.10666666666668,0.0,51.41280913810516,0.0,0.0,0.0,37.96885700965073,51.460147194088066,51.483816222079525,51.41280913810516,12.43753247303448,18.825399253669346,0.0,6.806147940840915,2.4736451807497195,2.2,9.236100170605994,-203.17034767282541,-1742.6982529999239,-126.9729393137678,-633.4872739841829,-0.0,-0.0,450.79352421376586,0.0,3.0,0.029175950040464402,0.0,0,0.2730580261382868,197.99884266666666,-20.4765979024084,0.23688326810924973,9.139207788865662,0.0031251912509664627,89.34921927028223,1.2266589930654648,0.2958270622056991,-1779.5761959764932,36.8779429765691,0.3624556363775999,-129.53390743230702,2.5609681185392246
2025-01-01 02:17:00,0.3388664253479206,0.19432268058249147,0.0,0.005647773755798677,0.0032387113430415245,0.0,0.02032294193207113,0.0,0.2685434834158495,0.0,0.05,0.0,0.0,0.0,0.17973934724915813,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005579185169956139,0.0,On,0.000569312148978065,0.0,On,0.014174444613136926,0,On,0.006958729815186373,0,On,0.20199218855765463,0.15149414141824094,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,37.99799394220301,51.666666666666686,46.10666666666668,0.0,51.4093836850422,0.0,0.0,0.0,37.99799394220301,51.45695002749888,51.48073319872722,51.4093836850422,12.43753247303448,18.797151421772348,0.0,6.791500999928583,2.4736298876721357,2.2,9.236100170605994,-200.6461621421476,-1735.939613626454,-127.00232670534157,-631.7340866717104,-0.0,-0.0,450.79352421376586,0.0,3.0,0.029144724206918122,0.0,0,0.2727657832306576,197.99884266666666,-19.70559968420305,0.23732528447988435,9.126513143113812,0.0031254999105649406,89.39395795989573,1.2267774521901251,0.2957043025020846,-1773.1812545884193,37.241640961965246,0.3624556363775999,-129.52666823265923,2.5243415273176626
2025-01-01 02:18:00,0.3388664253479206,0.19432268058249147,0.0,0.005647773755798677,0.0032387113430415245,0.0,0.02032294193207113,0.0,0.2685434834158495,0.0,0.05,0.0,0.0,0.0,0.17973934724915813,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005579185169956139,0.0,On,0.000569312148978065,0.0,On,0.014174444613136926,0,On,0.006958729815186373,0,On,0.20199218855765463,0.15149414141824094,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,38.02648834016252,51.666666666666686,46.10666666666668,0.0,51.40595563344709,0.0,0.0,0.0,38.02648834016252,51.45375040743507,51.47764779442905,51.40595563344709,12.43753247303448,18.76945336881007,0.0,6.777441548877807,2.4736619647081097,2.2,9.236100170605994,-198.20525974773022,-1729.4607172727392,-127.05358890167663,-630.0168899627718,-0.0,-0.0,450.79352421376586,0.0,3.0,0.02911408909458525,0.0,0,0.2724790688891353,197.99884266666666,-18.98189399872436,0.2377600500228207,9.114108228118823,0.003125808694895114,89.43735681781892,1.2268936235057284,0.29558641874227104,-1767.0469457767085,37.58622850396917,0.3624556363775999,-129.5418523619656,2.4882634602889584
2025-01-01 02:19:00,0.3388664253479206,0.19432268058249147,0.0,0.005647773755798677,0.0032387113430415245,0.0,0.02032294193207113,0.0,0.2685434834158495,0.0,0.05,0.0,0.0,0.0,0.17973934724915813,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005579185169956139,0.0,On,0.000569312148978065,0.0,On,0.014174444613136926,0,On,0.006958729815186373,0,On,0.20199218855765463,0.15149414141824094,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,38.054363726280236,51.666666666666686,46.10666666666668,0.0,51.402525041436164,0.0,0.0,0.0,38.054363726280236,51.45054838800123,51.47456006128377,51.402525041436164,12.43753247303448,18.742284931869076,0.0,6.7639448747866195,2.4737388168379875,2.2,9.236100170605994,-195.8440839494814,-1723.2452149403598,-127.12551122478473,-628.3343266565496,-0.0,-0.0,450.79352421376586,0.0,3.0,0.029084023353464692,0.0,0,0.27219768329883304,197.99884266666666,-18.30328150669765,0.23818781673516112,9.101982368618941,0.00312611759988132,89.47946476183168,1.2270075904650355,0.29547320943225197,-1761.1619922422924,37.91677730193266,0.3624556363775999,-129.57823143010881,2.452720205324084
2025-01-01 02:20:00,0.3388664253479206,0.19432268058249147,0.0,0.005647773755798677,0.0032387113430415245,0.0,0.02032294193207113,0.0,0.2685434834158495,0.0,0.05,0.0,0.0,0.0,0.17973934724915813,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005579185169956139,0.0,On,0.000569312148978065,0.0,On,0.014174444613136926,0,On,0.006958729815186373,0,On,0.20199218855765463,0.15149414141824094,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,38.081642640110175,51.666666666666686,46.10666666666668,0.0,51.399091964998334,0.0,0.0,0.0,38.081642640110175,51.44734402132126,51.47147004948272,51.399091964998334,12.43753247303448,18.71562679122839,0.0,6.750987483203846,2.4738579733735877,2.2,9.236100170605994,-193.5592423622861,-1717.2813930640204,-127.21693739383673,-626.6850989435652,-0.0,-0.0,450.79352421376586,0.0,3.0,0.02905450650404634,0.0,0,0.2719214347917984,197.99884266666666,-17.66766763248682,0.23860882713721138,9.089491348160863,0.003126426621597651,89.52032872744259,1.2271194330627642,0.2953644827666666,-1755.515694327695,38.23430126367476,0.3624556363775999,-129.63463590107412,2.4176985072373913
2025-01-01 02:21:00,0.3388664253479206,0.19432268058249147,0.0,0.005647773755798677,0.0032387113430415245,0.0,0.02032294193207113,0.0,0.2685434834158495,0.0,0.05,0.0,0.0,0.0,0.17973934724915813,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005579185169956139,0.0,On,0.000569312148978065,0.0,On,0.014174444613136926,0,On,0.006958729815186373,0,On,0.20199218855765463,0.15149414141824094,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,38.108346682619654,51.666666666666686,46.10666666666668,0.0,51.395656458084055,0.0,0.0,0.0,38.108346682619654,51.44413735762107,51.46837780738958,51.395656458084055,12.43753247303448,18.689460431917787,0.0,6.738546894983739,2.4740170820019416,2.2,9.236100170605994,-191.47861833976356,-1711.5591108555036,-127.32676672117005,-625.0679655242172,-0.0,-0.0,450.79352421376586,0.0,3.0,0.02902551889905247,0.0,0,0.27165013948895056,197.99884266666666,-17.204177029312085,0.23902331463730134,9.07789416965533,0.003126735756261849,89.55999375450605,1.2272292279911308,0.29526005497161983,-1750.0978373172156,38.5387264617121,0.3624556363775999,-129.70995227346708,2.383185552297029
2025-01-01 02:22:00,0.3388664253479206,0.19432268058249147,0.0,0.005647773755798677,0.0032387113430415245,0.0,0.02032294193207113,0.0,0.2685434834158495,0.0,0.05,0.0,0.0,0.0,0.17973934724915813,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005579185169956139,0.0,On,0.000569312148978065,0.0,On,0.014174444613136926,0,On,0.006958729815186373,0,On,0.20199218855765463,0.15149414141824094,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,38.134499462882935,51.666666666666686,46.10666666666668,0.0,51.39221857269017,0.0,0.0,0.0,38.134499462882935,51.44092844530769,51.465283381616466,51.39221857269017,12.43753247303448,18.66376561131766,0.0,6.726601561237503,2.4742139031187778,2.2,9.236100170605994,-189.16681938910733,-1706.068410172946,-127.45395144506914,-623.4815848667805,-0.0,-0.0,450.79352421376586,0.0,3.0,0.02899703891986962,0.0,0,0.27138359506145654,197.99884266666666,-16.47875873609275,0.23943154128498936,9.066545258952427,0.0031270450002294716,89.59850959031247,1.2273370592851593,0.29515974963256225,-1744.8986507201985,38.83024054725253,0.3624556363775999,-129.80312039818656,2.3491689531174256
2025-01-01 02:23:00,0.3388664253479206,0.19432268058249147,0.0,0.005647773755798677,0.0032387113430415245,0.0,0.02032294193207113,0.0,0.2685434834158495,0.0,0.05,0.0,0.0,0.0,0.17973934724915813,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005579185169956139,0.0,On,0.000569312148978065,0.0,On,0.014174444613136926,0,On,0.006958729815186373,0,On,0.20199218855765463,0.15149414141824094,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,38.16011426377661,51.666666666666686,46.10666666666668,0.0,51.3887783586784,0.0,0.0,0.0,38.16011426377661,51.43771733080016,51.46218681686105,51.3887783586784,12.43753247303448,18.638530959650947,0.0,6.715130832370414,2.4744463044376457,2.2,9.236100170605994,-187.1342004287569,-1700.7994425078582,-127.59749419258777,-621.9251690201556,-0.0,-0.0,450.79352421376586,0.0,3.0,0.028969054731815637,0.0,0,0.2711216907484006,197.99884266666666,-16.002555622367183,0.23983363878705388,9.055438634723815,0.0031273543500081784,89.63590298599665,1.2274429737342192,0.2950633974723843,-1739.9087914457746,39.10934893791638,0.3624556363775999,-129.91313092657558,2.3156367339878
2025-01-01 02:24:00,0.3388664253479206,0.19432268058249147,0.0,0.005647773755798677,0.0032387113430415245,0.0,0.02032294193207113,0.0,0.2685434834158495,0.0,0.05,0.0,0.0,0.0,0.17973934724915813,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005579185169956139,0.0,On,0.000569312148978065,0.0,On,0.014174444613136926,0,On,0.006958729815186373,0,On,0.20199218855765463,0.15149414141824094,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,38.185214581021114,51.666666666666686,46.10666666666668,0.0,51.38533586470898,0.0,0.0,0.0,38.185214581021114,51.434504059399,51.45908815674402,51.38533586470898,12.43753247303448,18.61373632859315,0.0,6.704114931092693,2.4747122558608448,2.2,9.236100170605994,-185.22727126496545,-1695.7426913609663,-127.75644556596929,-620.3973936362781,-0.0,-0.0,450.79352421376586,0.0,3.0,0.02894154472099317,0.0,0,0.2708642242650879,197.99884266666666,-15.623401842453191,0.2402298726953349,9.043932864063471,0.003127663802187615,89.6722237929442,1.2275470551130214,0.2949708361599325,-1735.1193289707642,39.376637609797925,0.3624556363775999,-130.03902288250103,2.2825773165317456
2025-01-01 02:25:00,0.3388664253479206,0.19432268058249147,0.0,0.005647773755798677,0.0032387113430415245,0.0,0.02032294193207113,0.0,0.2685434834158495,0.0,0.05,0.0,0.0,0.0,0.17973934724915813,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005579185169956139,0.0,On,0.000569312148978065,0.0,On,0.014174444613136926,0,On,0.006958729815186373,0,On,0.20199218855765463,0.15149414141824094,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,38.20982012834069,51.666666666666686,46.10666666666668,0.0,51.38189113731728,0.0,0.0,0.0,38.20982012834069,51.4312886744263,51.45598744298082,51.38189113731728,12.43753247303448,18.589364818286324,0.0,6.693534918083233,2.47500982459938,2.2,9.236100170605994,-183.13955822183334,-1690.8890765085353,-127.92990184650262,-618.8971404423978,-0.0,-0.0,450.79352421376586,0.0,3.0,0.028914490825361835,0.0,0,0.27061102656869074,197.99884266666666,-15.03594199320144,0.24062046233692178,9.03328123178407,0.0031279733535097523,89.70751355134611,1.2276493736008431,0.29488191005404807,-1730.5217275579462,39.63265104941088,0.3624556363775999,-130.17988135231423,2.249979505811603
2025-01-01 02:26:00,0.3388664253479206,0.19432268058249147,0.0,0.005647773755798677,0.0032387113430415245,0.0,0.02032294193207113,0.0,0.2685434834158495,0.0,0.05,0.0,0.0,0.0,0.17973934724915813,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005579185169956139,0.0,On,0.000569312148978065,0.0,On,0.014174444613136926,0,On,0.006958729815186373,0,On,0.20199218855765463,0.15149414141824094,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,38.23394313768397,51.666666666666686,46.10666666666668,0.0,51.37844422125582,0.0,0.0,0.0,38.23394313768397,51.428071217544144,51.45288471568832,51.37844422125582,12.43753247303448,18.56540595755686,0.0,6.68337265471086,2.475337170530063,2.2,9.236100170605994,-181.28383075391054,-1686.2299454779106,-128.1170028102169,-617.4236915858214,-0.0,-0.0,450.79352421376586,0.0,3.0,0.028887882077853883,0.0,0,0.27036199501830566,197.99884266666666,-14.653663381855004,0.24100553229265642,9.022846697760578,0.0031282830008435183,89.74179711208073,1.2277499723832224,0.294796469920221,-1726.1078274315364,39.877881953625824,0.3624556363775999,-130.33483528706756,2.2178324768506803
2025-01-01 02:27:00,0.3388664253479206,0.19432268058249147,0.0,0.005647773755798677,0.0032387113430415245,0.0,0.02032294193207113,0.0,0.2685434834158495,0.0,0.05,0.0,0.0,0.0,0.17973934724915813,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005579185169956139,0.0,On,0.000569312148978065,0.0,On,0.014174444613136926,0,On,0.006958729815186373,0,On,0.20199218855765463,0.15149414141824094,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,38.25760404809919,51.666666666666686,46.10666666666668,0.0,51.37499516017067,0.0,0.0,0.0,38.25760404809919,51.424851729384635,51.44978001399163,51.37499516017067,12.43753247303448,18.541842220343433,0.0,6.673610767051513,2.4756925417777262,2.2,9.236100170605994,-179.53164943489827,-1681.7570357082693,-128.31692964975153,-615.9758995697141,-0.0,-0.0,450.79352421376586,0.0,3.0,0.028861699639026826,0.0,0,0.2701169532953905,197.99884266666666,-14.349274078950046,0.2413853153808212,9.011991522446621,0.0031285927411339154,89.77511795001709,1.227848924385994,0.2947143726556446,-1721.8698267367815,40.11279102851231,0.3624556363775999,-130.50305541129114,2.1861257615396186
2025-01-01 02:28:00,0.3388664253479206,0.19432268058249147,0.0,0.005647773755798677,0.0032387113430415245,0.0,0.02032294193207113,0.0,0.2685434834158495,0.0,0.05,0.0,0.0,0.0,0.17973934724915813,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005579185169956139,0.0,On,0.000569312148978065,0.0,On,0.014174444613136926,0,On,0.006958729815186373,0,On,0.20199218855765463,0.15149414141824094,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,38.280820100481016,51.666666666666686,46.10666666666668,0.0,51.37154399585949,0.0,0.0,0.0,38.280820100481016,51.4216302488588,51.44667337535846,51.37154399585949,12.43753247303448,18.51865882785536,0.0,6.66423261227501,2.4760742705115395,2.2,9.236100170605994,-177.6434026116762,-1677.4624456134543,-128.5289029971852,-614.5527905670973,-0.0,-0.0,450.79352421376586,0.0,3.0,0.028835927678675558,0.0,0,0.26987575324488755,197.99884266666666,-13.884136258344796,0.24176000506358647,9.001965474537007,0.003128902571458725,89.8075124914913,1.2279462910298262,0.29463548103190346,-1717.800264731471,40.33781911801675,0.3624556363775999,-130.68375223311912,2.1548492359339133
2025-01-01 02:29:00,0.3388664253479206,0.19432268058249147,0.0,0.005647773755798677,0.0032387113430415245,0.0,0.02032294193207113,0.0,0.2685434834158495,0.0,0.05,0.0,0.0,0.0,0.17973934724915813,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005579185169956139,0.0,On,0.000569312148978065,0.0,On,0.014174444613136926,0,On,0.006958729815186373,0,On,0.20199218855765463,0.15149414141824094,On,0.021932290601785594,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,38.303602613562376,51.666666666666686,46.10666666666668,0.0,51.368090768560684,0.0,0.0,0.0,38.303602613562376,51.41840681342589,51.443564835858496,51.368090768560684,12.43753247303448,18.49584608938622,0.0,6.655222247013475,2.4764807689451462,2.2,9.236100170605994,-175.9432598637789,-1673.3386161964065,-128.75218104290533,-613.1537069985019,-0.0,-0.0,450.79352421376586,0.0,3.0,0.02881055598812744,0.0,0,0.26963829932372124,197.99884266666666,-13.583077079042916,0.2421297195113322,8.991507303074343,0.003129212489006999,89.83900392781635,1.2280421123627492,0.29455966345222895,-1713.8920060230919,40.55338982668538,0.3624556363775999,-130.87617415089576,2.1239931079904366
