Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,2.2409645341050584,0.2003083782052791,0.0,0.03734940890175097,0.003338472970087985,0.0,0.007089486708984685,0.0,0.27616002517385135,1.9577150222222222,0.0,0.0,0.2003083782052791,0.0,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.002524835526315789,0.0,On,0.004564651182668896,0,On,0.009082187566812453,0,On,0.2254533237509504,0.16908999281321274,On,0,0,Off,On,1957.7150222222222,18.33333333333337,1.0,0.0,1.9577150222222222,0.0,1,1957.7150222222222,1957.7150222222222,Off,0.0,0.0,38.067692160298904,51.666666666666686,46.10666666666668,0.0,50.20016566873942,0.0,0.0,0.0,38.067692160298904,50.220923686390556,50.23130269521612,50.20016566873942,12.43753247303448,17.501293236108765,-0.33204009722460626,2.8,1945.6203710858267,-493.6074708686559,-0.0,-0.0,465.4666218869362,0.0,3.0,0.025763717714614498,0.0,0,1.2715114815812276,197.99884266666666,16.04619784532411,0.3395756818986307,9.652683004406011,0.004141131840203295,12.172231100524904,1.227906766396923
2025-01-01 00:01:00,2.2409645341050584,0.2003083782052791,0.0,0.03734940890175097,0.003338472970087985,0.0,0.007089486708984685,0.0,0.27616002517385135,1.9577150222222222,0.0,0.0,0.2003083782052791,0.0,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.002524835526315789,0.0,On,0.004564651182668896,0,On,0.009082187566812453,0,On,0.2254533237509504,0.16908999281321274,On,0,0,Off,On,1957.7150222222222,18.33333333333337,1.0,0.0,1.9577150222222222,0.0,1,1957.7150222222222,1957.7150222222222,Off,0.0,0.0,37.88664798092934,51.666666666666686,46.10666666666668,0.0,50.19451224576849,0.0,0.0,0.0,37.88664798092934,50.21558120472321,50.22611568420057,50.19451224576849,12.43753247303448,17.651548262808177,-0.18178507052519421,2.8,1931.9205198261695,-500.7701085186242,-0.0,-0.0,465.4666218869362,0.0,3.0,0.02587313262401203,0.0,0,1.2769114131864483,197.99884266666666,9.50898423563531,0.33737088107136187,9.744734126961475,0.004141353353337969,11.532913205453134,1.2308571733915419
2025-01-01 00:02:00,2.2409645341050584,0.2003083782052791,0.0,0.03734940890175097,0.003338472970087985,0.0,0.007089486708984685,0.0,0.27616002517385135,1.9577150222222222,0.0,0.0,0.2003083782052791,0.0,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.002524835526315789,0.0,On,0.004564651182668896,0,On,0.009082187566812453,0,On,0.2254533237509504,0.16908999281321274,On,0,0,Off,On,1957.7150222222222,18.33333333333337,1.0,0.0,1.9577150222222222,0.0,1,1957.7150222222222,1957.7150222222222,Off,0.0,0.0,37.71279673646554,51.666666666666686,46.10666666666668,0.0,50.18888580115832,0.0,0.0,0.0,37.71279673646554,50.21026413108967,50.22095329605535,50.18888580115832,12.43753247303448,17.795646447359974,-0.037686885973396755,2.8,1919.0030932228397,-507.6771116610842,-0.0,-0.0,465.4666218869362,0.0,3.0,0.025977941800657125,0.0,0,1.2820840390068173,197.99884266666666,3.4985607747655045,0.334336550054876,9.809667703559127,0.004141562728928275,10.920594699065767,1.2302474053714745
2025-01-01 00:03:00,2.2409645341050584,0.2003083782052791,0.0,0.03734940890175097,0.003338472970087985,0.0,0.007089486708984685,0.0,0.27616002517385135,1.9577150222222222,0.0,0.0,0.2003083782052791,0.0,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.002524835526315789,0.0,On,0.004564651182668896,0,On,0.009082187566812453,0,On,0.2254533237509504,0.16908999281321274,On,0,0,Off,On,1957.7150222222222,18.33333333333337,1.0,0.0,1.9577150222222222,0.0,1,1957.7150222222222,1957.7150222222222,Off,0.0,0.0,37.545689301987906,51.666666666666686,46.10666666666668,0.0,50.18328526546074,0.0,0.0,0.0,37.545689301987906,50.20497145602178,50.21581455130231,50.18328526546074,12.43753247303448,17.933972799461657,0.0,2.8,1906.4867684117482,-514.3422530994245,-0.0,-0.0,465.4666218869362,0.0,3.0,0.02607843960641125,0.0,0,1.287043886622971,197.99884266666666,-2.3526225979857927,0.3314523977640565,9.872238412014124,0.004141761086378809,10.333532562682514,1.2296626313999726
2025-01-01 00:04:00,2.2409645341050584,0.2003083782052791,0.0,0.03734940890175097,0.003338472970087985,0.0,0.007089486708984685,0.0,0.27616002517385135,1.9577150222222222,0.0,0.0,0.2003083782052791,0.0,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.002524835526315789,0.0,On,0.004564651182668896,0,On,0.009082187566812453,0,On,0.2254533237509504,0.16908999281321274,On,0,0,Off,On,1957.7150222222222,18.33333333333337,1.0,0.0,1.9577150222222222,0.0,1,1957.7150222222222,1957.7150222222222,Off,0.0,0.0,37.38494605644552,51.666666666666686,46.10666666666668,0.0,50.177709635995136,0.0,0.0,0.0,37.38494605644552,50.19970223308231,50.21069853162591,50.177709635995136,12.43753247303448,18.066852653677724,0.0,2.8,1895.6480052215945,-520.7769931803654,-0.0,-0.0,465.4666218869362,0.0,3.0,0.026174875448203825,0.0,0,1.2918032649639957,197.99884266666666,-6.7566457071985955,0.32870791910946023,9.93213469079917,0.004141948869919399,9.770292132187144,1.2291014076632
2025-01-01 00:05:00,2.2409645341050584,0.2003083782052791,0.0,0.03734940890175097,0.003338472970087985,0.0,0.007089486708984685,0.0,0.27616002517385135,1.9577150222222222,0.0,0.0,0.2003083782052791,0.0,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.002524835526315789,0.0,On,0.004564651182668896,0,On,0.009082187566812453,0,On,0.2254533237509504,0.16908999281321274,On,0,0,Off,On,1957.7150222222222,18.33333333333337,1.0,0.0,1.9577150222222222,0.0,1,1957.7150222222222,1957.7150222222222,Off,0.0,0.0,37.23006979541604,51.666666666666686,46.10666666666668,0.0,50.17215796651714,0.0,0.0,0.0,37.23006979541604,50.19445556911067,50.205604370407436,50.17215796651714,12.43753247303448,18.194712460300188,0.0,2.8,1886.6799945885632,-526.9982119056657,-0.0,-0.0,465.4666218869362,0.0,3.0,0.026267570594330866,0.0,0,1.2963780295182792,197.99884266666666,-9.50343761492961,0.326090995123477,9.98933334658308,0.004142126499184708,9.229030657616484,1.228561871865963
2025-01-01 00:06:00,2.2409645341050584,0.2003083782052791,0.0,0.03734940890175097,0.003338472970087985,0.0,0.007089486708984685,0.0,0.27616002517385135,1.9577150222222222,0.0,0.0,0.2003083782052791,0.0,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.002524835526315789,0.0,On,0.004564651182668896,0,On,0.009082187566812453,0,On,0.2254533237509504,0.16908999281321274,On,0,0,Off,On,1957.7150222222222,18.33333333333337,1.0,0.0,1.9577150222222222,0.0,1,1957.7150222222222,1957.7150222222222,Off,0.0,0.0,37.08056968561011,51.666666666666686,46.10666666666668,0.0,50.16662938469452,0.0,0.0,0.0,37.08056968561011,50.189230640724716,50.20053126873982,50.16662938469452,12.43753247303448,18.317973263668208,0.0,2.8,1878.5639287576553,-533.0230672056832,-0.0,-0.0,465.4666218869362,0.0,3.0,0.026356840768380376,0.0,0,1.3007837621273708,197.99884266666666,-11.594648145820074,0.3235901058354741,10.04456917219073,0.0041422943617060075,8.707937597780735,1.2280421933133527
2025-01-01 00:07:00,2.2409645341050584,0.2003083782052791,0.0,0.03734940890175097,0.003338472970087985,0.0,0.007089486708984685,0.0,0.27616002517385135,1.9577150222222222,0.0,0.0,0.2003083782052791,0.0,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.002524835526315789,0.0,On,0.004564651182668896,0,On,0.009082187566812453,0,On,0.2254533237509504,0.16908999281321274,On,0,0,Off,On,1957.7150222222222,18.33333333333337,1.0,0.0,1.9577150222222222,0.0,1,1957.7150222222222,1957.7150222222222,Off,0.0,0.0,36.93609402607496,51.666666666666686,46.10666666666668,0.0,50.161123091159304,0.0,0.0,0.0,36.93609402607496,50.18402669342669,50.195478494560376,50.161123091159304,12.43753247303448,18.436936593358077,0.0,2.8,1870.8548166029725,-538.8633358971927,-0.0,-0.0,465.4666218869362,0.0,3.0,0.02644291373954036,0.0,0,1.305031703837338,197.99884266666666,-13.463491608993312,0.3211965805544893,10.098013265049975,0.004142452813334045,8.205702939981911,1.2275410525710926
2025-01-01 00:08:00,0.28324951188283604,0.2003083782052791,0.0,0.0047208251980472675,0.003338472970087985,0.0,0.007089486708984685,0.0,0.27616002517385135,0.0,0.0,0.0,0.2003083782052791,0.0,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.002524835526315789,0.0,On,0.004564651182668896,0,On,0.009082187566812453,0,On,0.2254533237509504,0.16908999281321274,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,1957.7150222222222,Off,0.0,0.0,36.7963601399276,51.666666666666686,46.10666666666668,0.0,50.15563833882742,0.0,0.0,0.0,36.7963601399276,50.17884302207706,50.19044536370188,50.15563833882742,12.43753247303448,18.551844702578567,0.0,2.8,-94.27522056137514,-544.5282328729088,-0.0,-0.0,465.4666218869362,0.0,3.0,0.026525973336912482,0.0,0,1.3091309271281697,197.99884266666666,-15.213609575402495,0.318903260373005,10.149285179610025,0.0041426021871417765,7.721266781653731,1.227057385513524
2025-01-01 00:09:00,0.28324951188283604,0.2003083782052791,0.0,0.0047208251980472675,0.003338472970087985,0.0,0.007089486708984685,0.0,0.27616002517385135,0.0,0.0,0.0,0.2003083782052791,0.0,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.002524835526315789,0.0,On,0.004564651182668896,0,On,0.009082187566812453,0,On,0.2254533237509504,0.16908999281321274,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,1957.7150222222222,Off,0.0,0.0,36.878745254991365,51.666666666666686,46.10666666666668,0.0,50.1501744226389,0.0,0.0,0.0,36.878745254991365,50.173678961207685,50.18543123049208,50.1501744226389,12.43753247303448,18.475862134125773,0.0,2.8,-88.5343281508637,-540.7797327935089,-0.0,-0.0,465.4666218869362,0.0,3.0,0.02647105922116436,0.0,0,1.3064207620251336,197.99884266666666,-13.221217244291008,0.32043603188432335,10.115653633715304,0.004142742797841927,8.02141294911727,1.2273769892199349
