occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.577,0.0211,0.384,0.0764,0.133,0.0529,0,0,0,0
1.0,0.68,0.0551,0.14,0.252,1.0,0.185,0,0,0,0
1.0,0.68,0.0551,0.14,0.252,1.0,0.0,0,0,0,0
1.0,0.68,0.0551,0.14,0.252,1.0,0.128,0,0,0,0
1.0,0.696,0.0615,0.122,0.278,1.0,0.152,0,0,0,0
1.0,0.798,0.103,0.0,0.447,1.0,0.0,0,0,0,0
1.0,0.798,0.103,0.0,0.447,1.0,0.175,0,0,0,0
1.0,0.798,0.103,0.0,0.447,1.0,0.27,0,0,0,0
1.0,0.801,0.106,0.0,0.451,1.0,0.0,0,0,0,0
1.0,0.818,0.126,0.0,0.475,1.0,0.106,0,0,0,0
0.956,0.806,0.121,0.0187,0.456,1.0,0.291,0,0,0,0
0.667,0.732,0.0895,0.14,0.333,0.2,0.154,0,0,0,0
0.667,0.732,0.0915,0.14,0.334,0.0,0.395,0,0,0,0
0.667,0.732,0.105,0.14,0.342,0.0,0.0,0,0,0,0
0.667,0.732,0.105,0.14,0.342,0.0,0.127,0,0,0,0
0.667,0.732,0.105,0.14,0.342,0.0,0.0251,0,0,0,0
0.622,0.721,0.0998,0.159,0.322,0.0,0.0,0,0,0,0
0.333,0.647,0.0664,0.281,0.191,0.0,0.215,0,0,0,0
0.333,0.647,0.0664,0.281,0.191,0.0,0.0,0,0,0,0
0.333,0.647,0.0664,0.281,0.191,0.0,0.0,0,0,0,0
0.333,0.647,0.0672,0.281,0.19,0.0,0.0,0,0,0,0
0.333,0.647,0.0724,0.281,0.185,0.0,0.154,0,0,0,0
0.333,0.647,0.0724,0.281,0.185,0.0,0.0768,0,0,0,0
0.333,0.647,0.0724,0.281,0.185,0.0,0.154,0,0,0,0
0.333,0.647,0.0729,0.281,0.185,0.0,0.0,0,0,0,0
0.333,0.647,0.0759,0.281,0.181,0.0,0.0,0,0,0,0
0.333,0.647,0.0759,0.281,0.181,0.0,0.0,0,0,0,0
0.333,0.647,0.0759,0.281,0.181,0.0,0.0,0,0,0,0
