Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.7671250762377456,0.10854731514413839,0.0,0.7671250762377456,0.10854731514413839,0.0,0.015137585035319454,0.0,0.12901232822094474,0.5729751629814815,0.05,0.0,0.0,0.09396398181080505,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004654961622807018,0.0,0.010482623412512437,0.0,0.0037270191398713092,0.0,0.09022055859854425,0.06766541894890817,359.6282020431186,21.111111111111143,0.2833333333333333,213.34696093836288,0.5523608921481481,0.020614270833333337,0.2833333333333333,552.3608921481482,1949.5090311111112,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2859.787902222223,0.0,0.0,35.932839933044974,51.66666666666668,46.10666666666668,0.0,51.36489526208893,0.0,0.0,0.0,35.932839933044974,51.38766760619969,51.39905377825508,51.36489526208893,12.43753247303448,20.502873952401462,-0.12538042641643088,5.40550008511554,2.8,9.236100170605994,353.0610129394466,-676.4625131925769,-226.21986898311863,0.0,0.0,203.8340883765883,0.0,1.0,0.009805203681347806,0.0,0.0,0.18245945557892265,65.99961422222222,15.81859150285836,0.18440657403468977,9.42346931049742,0.0026981887891530253,42.4418261488727,1.219907040453572,0.26212296071614377,-890.340751286465,0.5312771555251591
2025-01-01 01:00:00,0.19292417237249043,0.10788985107259096,0.0,0.19292417237249043,0.10788985107259094,0.0,0.014788462913608929,0.0,0.1281357094588815,0.0,0.05,0.0,0.0,0.09330651773925762,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.00430583950109649,0.0,0.010482623412512437,0.0,0.0037270191398713092,0.0,0.09022055859854425,0.06766541894890817,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,1949.5090311111112,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2859.787902222223,0.0,0.0,35.63498508593848,51.66666666666668,46.10666666666668,0.0,51.046718841139516,0.0,0.0,0.0,35.63498508593848,51.08684085712817,51.1069018651225,51.046718841139516,12.43753247303448,20.45753973961324,0.0,5.850822017723436,2.5,9.236100170605994,-7.113983454121343,-866.6542262255726,-224.01505817803303,0.0,0.0,202.60834749281457,0.0,1.0,0.009564301308393721,0.0,0.0,0.1779766404079856,65.99961422222222,14.292727231097107,0.18614010636154968,9.422934141016526,0.00271573434321209,42.634908318886055,1.220141917532988,0.20395337057864263,-867.561047145135,0.9068209195624208
2025-01-01 02:00:00,0.1920475536104272,0.10723238700104355,0.0,0.1920475536104272,0.10723238700104354,0.0,0.014788462913608929,0.0,0.1272590906968183,0.0,0.05,0.0,0.0,0.0926490536677102,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.00430583950109649,0.0,0.010482623412512437,0.0,0.0037270191398713092,0.0,0.09022055859854425,0.06766541894890817,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,1949.5090311111112,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2859.787902222223,0.0,0.0,35.793511578501565,51.66666666666668,46.10666666666668,0.0,50.72862875244603,0.0,0.0,0.0,35.793511578501565,50.78587764723011,50.814502094622156,50.72862875244603,12.43753247303448,20.019817851447304,0.0,6.03911028497426,1.6500000000000001,9.236100170605994,-7.5019105607113605,-784.1286300215347,-224.8075353130976,0.0,0.0,201.73172873075134,0.0,1.0,0.009348677166891414,0.0,0.0,0.17396421346136093,65.99961422222222,15.5738960216349,0.19249196608253447,9.243223581760924,0.0027336649528533984,44.30589723268286,1.2219500993307126,0.13769246780804797,-785.3256067336156,1.1969767120809547
2025-01-01 03:00:00,0.19093818676722363,0.10657492292949611,0.0,0.19093818676722363,0.10657492292949611,0.0,0.014555714832468576,0.0,0.12638247193475505,0.0,0.05,0.0,0.0,0.09199158959616277,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.00407309141995614,0.0,0.010482623412512437,0.0,0.0037270191398713092,0.0,0.09022055859854425,0.06766541894890817,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,1949.5090311111112,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2859.787902222223,0.0,0.0,35.79249920762615,51.66666666666668,46.10666666666668,0.0,50.47325216343575,0.0,0.0,0.0,35.79249920762615,50.484422982355994,50.49000839181612,50.47325216343575,12.43753247303448,19.720594227437793,0.0,5.879794071480696,1.6500000000000001,9.236100170605994,-8.299021845759972,-907.7774722294147,-222.33522676500783,0.0,0.0,200.62236188754775,0.0,1.0,0.009399790218417348,0.0,0.0,0.17491534715092827,65.99961422222222,13.4138430317001,0.19739166369277925,9.126432880814173,0.002751826952535578,40.4436612040837,1.2231850972932685,0.17105233511380916,-912.0026657868112,4.225193557396546
2025-01-01 04:00:00,0.1900615680051604,0.10591745885794869,0.0,0.1900615680051604,0.10591745885794869,0.0,0.014555714832468576,0.0,0.1255058531726918,0.0,0.05,0.0,0.0,0.09133412552461535,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.00407309141995614,0.0,0.010482623412512437,0.0,0.0037270191398713092,0.0,0.09022055859854425,0.06766541894890817,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,1949.5090311111112,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2859.787902222223,0.0,0.0,35.737141860749276,51.66666666666668,46.10666666666668,0.0,50.157881303153054,0.0,0.0,0.0,35.737141860749276,50.183281060267156,50.19598093882421,50.157881303153054,12.43753247303448,19.466611455828684,0.0,5.641777318570655,0.55,9.236100170605994,-28.411010458245872,-880.1616353085275,-240.04188511451775,0.0,0.0,199.74574312548455,0.0,1.0,0.009633636396463184,0.0,0.0,0.17926685760620012,65.99961422222222,11.885131530787344,0.2016044052958245,9.023926770697159,0.002767914869236163,44.37666838524708,1.2236602935356908,0.15206850825860016,-885.1817177944135,5.020082485886016
2025-01-01 05:00:00,0.19052706416744108,0.10591745885794869,0.0,0.19052706416744108,0.10591745885794869,0.0,0.01502121099474928,0.0,0.1255058531726918,0.0,0.05,0.0,0.0,0.09133412552461535,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.004538587582236842,0.0,0.010482623412512437,0.0,0.0037270191398713092,0.0,0.09022055859854425,0.06766541894890817,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,1949.5090311111112,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2859.787902222223,0.0,0.0,35.71611351892515,51.66666666666668,46.10666666666668,0.0,49.83969495414795,0.0,0.0,0.0,35.71611351892515,49.88241205377817,49.90377060359329,49.83969495414795,12.43753247303448,19.183304752122574,0.0,5.601459225175004,-0.25000000000000006,9.236100170605994,-37.189486830419256,-961.0869548949091,-248.12429413532445,0.0,0.0,200.2112392877652,0.0,1.0,0.009690330348210726,0.0,0.0,0.18032184309213672,65.99961422222222,10.72356801713998,0.20658154139377813,8.912054420355453,0.00278814726588945,45.311656013534,1.2242166480897372,0.13193604511963583,-965.7208134073061,4.63385851239693
2025-01-01 06:00:00,1.0337272394947892,0.12544305357759578,0.0,1.0337272394947892,0.12544305357759578,0.0,0.07050396081445029,0.7499689733333335,0.16325430534700544,0.0,0.05,0.0,0.0,0.11085972024426244,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.00512045778508772,0.0,0.06538350302936256,0.0,0.015441345021322168,0.0,0.11450144736728056,0.08587608552546039,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,1949.5090311111112,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2859.787902222223,749.9689733333333,0.3,35.56704337437835,51.66666666666668,46.10666666666668,0.0,50.366986842948464,0.2885033772858955,761.2828846858076,749.9689733333333,35.56704337437835,49.56348897651066,50.36899101110007,49.15973587514016,12.43753247303448,19.016492559862936,0.0,5.19718647205352,0.3,9.236100170605994,65.1441573539607,-1023.4668509886357,-234.2576856502409,0.0,0.0,291.74277906796834,0.0,1.0,0.009524851739830519,0.0,0.0,0.17724254583567628,65.99961422222222,7.659063936233242,0.2099710735373948,8.853802237047834,0.002804675902560285,39.11921189835238,1.2249033360573638,0.1607962126796766,-1031.4514302419227,7.984579253287226
2025-01-01 07:00:00,0.4462318641106095,0.11173794432945167,0.0,0.4462318641106095,0.11173794432945167,0.0,0.024965801355129096,0.0,0.13533511329251746,0.235930949462963,0.05,0.0,0.0,0.09715461099611833,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004771335663377193,0.0,0.020194465691751904,0.0,0.00579563196435963,0.0,0.09447473084562863,0.07085604813422146,148.08220084128413,19.444444444444457,0.11666666666666667,87.84874862167884,0.2274427202962963,0.008488229166666668,0.11666666666666667,227.4427202962963,1949.5090311111112,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2859.787902222223,0.0,0.0,34.728135036622525,51.66666666666668,46.10666666666668,0.0,51.15107547899047,0.030635866137450667,83.05078764702027,0.0,34.728135036622525,48.584606873500114,51.15107547899047,47.301372570754936,12.43753247303448,18.80604333383837,-0.1390149889607206,4.924679865861732,-0.55,9.236100170605994,71.40967527633657,-1084.381103962292,-248.2076013649168,0.0,0.0,163.58762562178586,1.778524808263606,0.15,0.009726737103010448,0.0,0.0,0.18099931567465832,9.899942133333333,7.94745017818337,0.21344444358455406,8.766426638718507,0.0028138338701022194,0.17929492090937169,1.2257796250212962,0.16287513123250938,-1181.5411518096705,9.311299225699832
2025-01-01 08:00:00,1.306225070264307,0.1092047792156858,0.0,1.306225070264307,0.1092047792156858,0.0,0.014090218670187876,0.0,0.12988894698300796,1.1122459046111113,0.05,0.0,0.0,0.09462144588235247,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0036075952576754386,0.0,0.010482623412512437,0.0,0.0037270191398713092,0.0,0.09022055859854425,0.06766541894890817,698.1018039660538,19.444444444444457,0.55,414.1441006450574,1.072229967111111,0.0400159375,0.55,1072.2299671111111,1949.5090311111112,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2859.787902222223,0.0,0.0,33.66533382584012,51.66666666666668,46.10666666666668,0.0,50.79691359861742,0.0,0.0,0.0,33.66533382584012,48.20324194442138,50.79691359861742,46.90640611732336,12.43753247303448,19.344636492364124,-0.0010672107587253639,4.968694644501407,-1.4,9.236100170605994,581.4394573431645,-1066.7998095370538,-279.6405413284807,0.0,0.0,137.66372655129774,105.8596959947546,0.0,0.010195620027449911,0.0,0.0,0.18972449119408388,0.0,25.31446815429367,0.20643031679808727,9.01856796514847,0.0028128707107270804,1.6190761793251829,1.2240981866021068,0.176759100682771,-1488.3691488981333,7.425238716022286
2025-01-01 09:00:00,0.19328092140977476,0.1092047792156858,0.0,0.19328092140977476,0.1092047792156858,0.0,0.013391974426766824,0.0,0.12988894698300796,0.0,0.05,0.0,0.0,0.09462144588235247,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.002909351014254386,0.0,0.010482623412512437,0.0,0.0037270191398713092,0.0,0.09022055859854425,0.06766541894890817,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,1949.5090311111112,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2859.787902222223,0.0,0.0,33.793564252114344,51.66666666666668,46.10666666666668,0.0,50.46221354033302,0.0,0.0,0.0,33.793564252114344,47.919723816337566,50.46221354033302,46.64847895433984,12.43753247303448,18.949393211084406,-0.041775690994852434,4.25750465322125,-0.85,9.236100170605994,-55.46935135070809,-1149.1180575585665,-259.00232330988587,0.0,0.0,136.9654823078767,233.2623225017086,0.0,0.009900680929253879,0.0,0.0,0.18423613735313754,0.0,66.56748965130109,0.21188268788367456,8.842873478542494,0.0028156302522333795,11.811456673631778,1.2263674055769445,0.1722044732716398,-1164.0068221340011,14.888764575434841
