Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.19414991325626418,0.10854731514413839,0.0,0.003235831887604403,0.0018091219190689732,0.0,0.015137585035319454,0.0,0.12901232822094474,0.0,0.05,0.0,0.0,0.09396398181080505,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004654961622807018,0.0,On,0.010482623412512437,0,On,0.0037270191398713092,0,On,0.09022055859854425,0.06766541894890817,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1949.5090311111112,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2859.7879022222223,Off,0.0,0.0,35.92482585242299,51.666666666666686,46.10666666666668,0.0,51.52257581834961,0.0,0.0,0.0,35.92482585242299,51.53667666811299,51.54372709299468,51.52257581834961,12.43753247303448,20.65902719400674,0.0,4.863459705537534,2.8,9.236100170605994,-3.1483650930147746,-693.3118966995648,-229.31722854476362,-0.0,-0.0,203.8340883765883,0.0,1.0,0.009852835542989031,0.0,0,0.1833458097869235,65.99961422222222,22.33477507516052,0.18152717754280165,9.46159106078774,0.0026895220804374186,42.661391665415834,1.2157725591800672,0.26082411167958675,-701.392925964717,8.081029265152184
2025-01-01 00:01:00,0.19414991325626418,0.10854731514413839,0.0,0.003235831887604403,0.0018091219190689732,0.0,0.015137585035319454,0.0,0.12901232822094474,0.0,0.05,0.0,0.0,0.09396398181080505,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004654961622807018,0.0,On,0.010482623412512437,0,On,0.0037270191398713092,0,On,0.09022055859854425,0.06766541894890817,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1949.5090311111112,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2859.7879022222223,Off,0.0,0.0,35.9312287376604,51.666666666666686,46.10666666666668,0.0,51.517239405473866,0.0,0.0,0.0,35.9312287376604,51.53163491977923,51.53883267693192,51.517239405473866,12.43753247303448,20.648473490510817,0.0,4.8973283854363645,2.8,9.236100170605994,-4.172167058402238,-705.6237124188027,-229.1069673685269,-0.0,-0.0,203.8340883765883,0.0,1.0,0.009849622054358128,0.0,0,0.18328601180565168,65.99961422222222,21.100711933536374,0.1821958395054077,9.481121499418714,0.0026898177287257435,42.65554645222685,1.2193675707021991,0.26090552206539064,-713.1277846754263,7.504072256623552
2025-01-01 00:02:00,0.19414991325626418,0.10854731514413839,0.0,0.003235831887604403,0.0018091219190689732,0.0,0.015137585035319454,0.0,0.12901232822094474,0.0,0.05,0.0,0.0,0.09396398181080505,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004654961622807018,0.0,On,0.010482623412512437,0,On,0.0037270191398713092,0,On,0.09022055859854425,0.06766541894890817,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1949.5090311111112,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2859.7879022222223,Off,0.0,0.0,35.937496727356596,51.666666666666686,46.10666666666668,0.0,51.511902106768474,0.0,0.0,0.0,35.937496727356596,51.526592272854174,51.53393735589703,51.511902106768474,12.43753247303448,20.638034830908612,0.0,4.929215921942285,2.8,9.236100170605994,-5.209344637980877,-717.7327980965774,-228.89907422189884,-0.0,-0.0,203.8340883765883,0.0,1.0,0.009846443124650574,0.0,0,0.18322685691171847,65.99961422222222,19.85564120732969,0.18233299519603255,9.476030813554283,0.0026901124649777526,42.64969906746416,1.2194106794281252,0.2609821471525235,-724.1827185271598,6.449920430582339
2025-01-01 00:03:00,0.19414991325626418,0.10854731514413839,0.0,0.003235831887604403,0.0018091219190689732,0.0,0.015137585035319454,0.0,0.12901232822094474,0.0,0.05,0.0,0.0,0.09396398181080505,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004654961622807018,0.0,On,0.010482623412512437,0,On,0.0037270191398713092,0,On,0.09022055859854425,0.06766541894890817,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1949.5090311111112,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2859.7879022222223,Off,0.0,0.0,35.943630063183114,51.666666666666686,46.10666666666668,0.0,51.506563942280316,0.0,0.0,0.0,35.943630063183114,51.521548746269275,51.529041148263765,51.506563942280316,12.43753247303448,20.62771102651354,0.0,4.9592500336049605,2.8,9.236100170605994,-6.260155027585398,-728.7316135912688,-228.69354286331014,-0.0,-0.0,203.8340883765883,0.0,1.0,0.00984329871164833,0.0,0,0.18316834431951232,65.99961422222222,18.599299459136432,0.18246896603604942,9.47174898348236,0.002690407150408077,42.643822482055796,1.2194533144980606,0.261054297930091,-734.6008637674967,5.869250176227885
2025-01-01 00:04:00,0.19414991325626418,0.10854731514413839,0.0,0.003235831887604403,0.0018091219190689732,0.0,0.015137585035319454,0.0,0.12901232822094474,0.0,0.05,0.0,0.0,0.09396398181080505,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004654961622807018,0.0,On,0.010482623412512437,0,On,0.0037270191398713092,0,On,0.09022055859854425,0.06766541894890817,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1949.5090311111112,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2859.7879022222223,Off,0.0,0.0,35.94963016001531,51.666666666666686,46.10666666666668,0.0,51.50122493202012,0.0,0.0,0.0,35.94963016001531,51.51650435892208,51.52414407237307,51.50122493202012,12.43753247303448,20.6175008801074,0.0,4.987603412846128,2.8,9.236100170605994,-6.7150346527833165,-739.118577794245,-228.49034701560896,-0.0,-0.0,203.8340883765883,0.0,1.0,0.00984018846570001,0.0,0,0.18311046752256963,65.99961422222222,17.94122398623734,0.18260376238735582,9.467528113374343,0.0026907017849329986,42.637916972672336,1.2194954807820466,0.26112239279985366,-744.4411321315067,5.322554337261698
2025-01-01 00:05:00,0.19414991325626418,0.10854731514413839,0.0,0.003235831887604403,0.0018091219190689732,0.0,0.015137585035319454,0.0,0.12901232822094474,0.0,0.05,0.0,0.0,0.09396398181080505,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004654961622807018,0.0,On,0.010482623412512437,0,On,0.0037270191398713092,0,On,0.09022055859854425,0.06766541894890817,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1949.5090311111112,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2859.7879022222223,Off,0.0,0.0,35.95547401349214,51.666666666666686,46.10666666666668,0.0,51.495885095788054,0.0,0.0,0.0,35.95547401349214,51.511459129511564,51.51924614637333,51.495885095788054,12.43753247303448,20.60742418265967,-0.0036869284514722267,5.014395215956023,2.8,9.236100170605994,-6.678893652327702,-748.9047202960339,-228.28987793403144,-0.0,-0.0,203.8340883765883,0.0,1.0,0.009837118431647952,0.0,0,0.1830533390059216,65.99961422222222,17.77689590511542,0.18273715821608766,9.463378980260748,0.002690996368469482,42.63197599744593,1.2195370960198928,0.26118672099807927,-753.7440200596558,4.839299763621902
2025-01-01 00:06:00,0.19414991325626418,0.10854731514413839,0.0,0.003235831887604403,0.0018091219190689732,0.0,0.015137585035319454,0.0,0.12901232822094474,0.0,0.05,0.0,0.0,0.09396398181080505,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004654961622807018,0.0,On,0.010482623412512437,0,On,0.0037270191398713092,0,On,0.09022055859854425,0.06766541894890817,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1949.5090311111112,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2859.7879022222223,Off,0.0,0.0,35.961144846580886,51.666666666666686,46.10666666666668,0.0,51.49054445680322,0.0,0.0,0.0,35.961144846580886,51.50641307996517,51.51434739154615,51.49054445680322,12.43753247303448,20.59749537581641,-0.01361573529473148,5.039732553466249,2.8,9.236100170605994,-6.520885229889586,-758.13954396937,-228.09241998718934,-0.0,-0.0,203.8340883765883,0.0,1.0,0.009834093027468486,0.0,0,0.18299704098117564,65.99961422222222,17.737446380711447,0.1828689871150628,9.459309453226599,0.0026912909009091145,42.62599472930111,1.2195781001395571,0.2612475423925157,-762.5459659170677,4.406421947697755
2025-01-01 00:07:00,0.19414991325626418,0.10854731514413839,0.0,0.003235831887604403,0.0018091219190689732,0.0,0.015137585035319454,0.0,0.12901232822094474,0.0,0.05,0.0,0.0,0.09396398181080505,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004654961622807018,0.0,On,0.010482623412512437,0,On,0.0037270191398713092,0,On,0.09022055859854425,0.06766541894890817,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1949.5090311111112,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2859.7879022222223,Off,0.0,0.0,35.96664217966818,51.666666666666686,46.10666666666668,0.0,51.485203040778025,0.0,0.0,0.0,35.96664217966818,51.50136623456487,51.50944783145829,51.485203040778025,12.43753247303448,20.587714896212102,-0.023396214899040757,5.063710347698572,2.8,9.236100170605994,-6.306699855876502,-766.8619397765164,-227.89797880750731,-0.0,-0.0,203.8340883765883,0.0,1.0,0.009831112405006759,0.0,0,0.1829415762739317,65.99961422222222,17.757190575042546,0.18299924023682396,9.455319783198627,0.0026915853821245814,42.61997288314791,1.2196184912042949,0.26130508721301976,-770.8792802880033,4.01734051148695
2025-01-01 00:08:00,0.19414991325626418,0.10854731514413839,0.0,0.003235831887604403,0.0018091219190689732,0.0,0.015137585035319454,0.0,0.12901232822094474,0.0,0.05,0.0,0.0,0.09396398181080505,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004654961622807018,0.0,On,0.010482623412512437,0,On,0.0037270191398713092,0,On,0.09022055859854425,0.06766541894890817,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1949.5090311111112,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2859.7879022222223,Off,0.0,0.0,35.9719682467811,51.666666666666686,46.10666666666668,0.0,51.479860873495845,0.0,0.0,0.0,35.9719682467811,51.49631861765991,51.50454748974195,51.479860873495845,12.43753247303448,20.57808084803456,-0.033030263076582855,5.086414098033763,2.8,9.236100170605994,-6.096020366681188,-775.106437757751,-227.70651371347637,-0.0,-0.0,203.8340883765883,0.0,1.0,0.0098281760049507,0.0,0,0.18288693447626977,65.99961422222222,17.77640497020684,0.1831279351042084,9.451408952039083,0.0026918798119870023,42.613910933876355,1.2196582769638231,0.2613595627503645,-778.7730896340554,3.6666518763044014
2025-01-01 00:09:00,0.19414991325626418,0.10854731514413839,0.0,0.003235831887604403,0.0018091219190689732,0.0,0.015137585035319454,0.0,0.12901232822094474,0.0,0.05,0.0,0.0,0.09396398181080505,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004654961622807018,0.0,On,0.010482623412512437,0,On,0.0037270191398713092,0,On,0.09022055859854425,0.06766541894890817,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1949.5090311111112,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,2859.7879022222223,Off,0.0,0.0,35.97712779497613,51.666666666666686,46.10666666666668,0.0,51.47451798040769,0.0,0.0,0.0,35.97712779497613,51.49127025328607,51.49964638972526,51.47451798040769,12.43753247303448,20.568589175345235,-0.042521935765908125,5.107921588177882,2.8,9.236100170605994,-5.903823795280687,-782.9038329011502,-227.51794120994379,-0.0,-0.0,203.8340883765883,0.0,1.0,0.009825282608883545,0.0,0,0.1828330929153656,65.99961422222222,17.780029038074787,0.1832551137647651,9.446830262905717,0.002692174190368842,42.60781006388356,1.2196974741418816,0.26141115750192956,-786.2539161526895,3.3500832515392833
