Metric,Value
Total Electric Energy (kWh),543.4488322992771
Total Gas Energy (therms),0.0
Average Electric Power (kW),0.754790044860107
Peak Electric Power (kW),3.819913390690629
Other Electric Energy (kWh),194.65576956365467
HVAC Heating Electric Energy (kWh),0.0
Lighting Electric Energy (kWh),19.22882543316976
Water Heating Electric Energy (kWh),259.4892647733334
HVAC Cooling Electric Energy (kWh),70.07497252911932
Average Temperature - Indoor (C),21.425359506520877
Unmet Heating Load (C-hours),-0.0
Unmet Cooling Load (C-hours),41.94666204899275
Total Hot Water Unmet Demand (kWh),0.0
