occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.612,0.0697,0.281,0.1,0.0,0.194,0,0,0,0
1.0,0.589,0.0318,0.337,0.065,0.0,0.259,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.232,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.45,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0,0,0,0
1.0,0.625,0.0391,0.309,0.158,0.0,0.183,0,0,0,0
1.0,0.719,0.074,0.14,0.319,0.4,0.0305,0,0,0,0
1.0,0.719,0.074,0.14,0.319,1.0,0.181,0,0,0,0
1.0,0.719,0.074,0.14,0.319,1.0,0.149,0,0,0,0
1.0,0.724,0.0802,0.14,0.327,1.0,0.0,0,0,0,0
