Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.46106391866660085,0.2054463094969874,0.12297926912994198,0.46106391866660085,0.2054463094969874,0.12297926912994196,0.014796981781800885,0.31101459313479995,0.08525234375000003,0.05,0.03871440426507711,0.08426486486486487,0.0,0.19086297616365405,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.0035099780701754383,0.0,0.0004780620524156155,0.0,0.010808941659209832,0.0,0.008676289288797432,0.0,0.19189659295745717,0.14392244471809285,0.047854335627797076,0.0,0.0,0.0,1692.2092499323942,15.888888888888914,0.21583333333333338,677.3858693731617,2.4695597573573576,0.08525234375000003,0.23333333333333334,2284.3427755555554,9790.040466666667,0.0,16.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6540.467986666667,879.2133333333333,0.0,87.93759928120024,51.66666666666668,46.10666666666668,0.0,48.90204496407876,0.0,0.0,879.2133333333333,137.4024988768754,48.21133231838824,48.90477918512762,47.863241774494114,12.43753247303448,15.50568397420388,-0.07114641850482031,2.4488840990515133,2.8,9.236100170605994,1554.2102115112616,805.5772780821047,-575.5251035088637,0.0,0.0,462.52332044844843,0.0,3.0,0.03474968842395051,0.0,0.0,0.44969719007762393,197.99884266666666,-24.997255360717148,0.28770606693404027,7.513571911550584,0.0030753228780461476,78.19722534848852,1.2407447775641565,0.27184172728319994,124.58437732567194,3.6070313832711967
2025-01-01 01:00:00,0.3998596979029159,0.20427279621084837,0.04815135135135135,0.3998596979029159,0.20427279621084837,0.048151351351351346,0.014533733426537727,0.2866103394763781,0.04871562500000001,0.05,0.0,0.04815135135135135,0.0,0.18968946287751504,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06102269087922958,0.045767018159422176,0.0,0.0,0.0032467297149122803,0.0,0.0004780620524156155,0.0,0.010808941659209832,0.0,0.008676289288797432,0.0,0.19189659295745717,0.14392244471809285,0.02501476635089393,0.0,0.0,0.0,966.9767142470823,15.888888888888914,0.12333333333333335,387.0776396418067,1.4111770042042042,0.04871562500000001,0.13333333333333333,1305.338728888889,9790.040466666667,0.0,16.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6540.467986666667,0.0,0.0,95.3762772898828,51.66666666666668,46.10666666666668,0.0,51.07582473700814,0.0,0.0,0.0,149.02543326544185,51.11200170118643,51.130090183275584,51.07582473700814,12.43753247303448,15.566931551094628,-0.04866499524988968,3.5984212386238426,2.5,9.236100170605994,849.2796175069586,0.5363789064313248,-543.8182751230314,0.0,0.0,460.6953877116666,0.0,3.0,0.03197684043011583,0.0,0.0,0.4138136467166883,197.99884266666666,-34.57420932875878,0.28866369910434064,7.570264024521065,0.0030976584796354846,83.73745212329395,1.2405250141277337,0.27184172728319994,-389.6947619894396,3.1535012540642553
2025-01-01 02:00:00,0.4426602443734156,0.20309928292470933,0.0963027027027027,0.4426602443734156,0.20309928292470933,0.09630270270270269,0.014533733426537727,0.28069526094687786,0.09743125000000002,0.05,0.0,0.0963027027027027,0.0,0.188515949591376,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05945800649771089,0.044593504873283146,0.0,0.0,0.0032467297149122803,0.0,0.0004780620524156155,0.0,0.010808941659209832,0.0,0.008676289288797432,0.0,0.19189659295745717,0.14392244471809285,0.020664372202912375,0.0,0.0,0.0,1933.9534284941647,15.888888888888914,0.2466666666666667,774.1552792836134,2.8223540084084084,0.09743125000000002,0.26666666666666666,2610.677457777778,9790.040466666667,0.0,16.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6540.467986666667,0.0,0.0,92.821550971032,51.66666666666668,46.10666666666668,0.0,50.19430217209442,0.0,0.0,0.0,145.03367339223752,50.231433153169455,50.249998643706974,50.19430217209442,12.43753247303448,15.638398892466572,-0.05272267936183024,3.4737856533563773,1.6500000000000001,9.236100170605994,1811.6516483680277,125.96817638044404,-542.7200988556569,0.0,0.0,459.13070333014787,0.0,3.0,0.02962282016107663,0.0,0.0,0.3833501706861208,197.99884266666666,-38.712384600628,0.2896983560552437,7.634875486473202,0.003123012188362639,92.9537110560577,1.2401994711500564,0.27184172728319994,-648.9717628054057,0.784659902236297
2025-01-01 03:00:00,0.4304802138154066,0.20192576963857028,0.09028378378378378,0.4304802138154065,0.20192576963857028,0.09028378378378377,0.014358234523028956,0.2747801824173776,0.09134179687500002,0.05,0.0,0.09028378378378378,0.0,0.18734243630523695,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057893322116192164,0.04341999158714411,0.0,0.0,0.003071230811403509,0.0,0.0004780620524156155,0.0,0.010808941659209832,0.0,0.008676289288797432,0.0,0.19189659295745717,0.14392244471809285,0.016313978054930824,0.0,0.0,0.0,1813.0813392132793,15.888888888888914,0.23125000000000004,725.7705743283875,2.6459568828828828,0.09134179687500002,0.25,2447.510116666667,9790.040466666667,0.0,16.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6540.467986666667,0.0,0.0,90.86207338892822,51.66666666666668,46.10666666666668,0.0,49.344534248470836,0.0,0.0,0.0,141.97198967020034,49.37317896296771,49.38750132021615,49.344534248470836,12.43753247303448,15.510673144856849,-0.06676091358773768,3.011288871779229,1.6500000000000001,9.236100170605994,1675.8057323520484,241.1889204701576,-560.9556503763986,0.0,0.0,457.39052004512035,0.0,3.0,0.03095901135782508,0.0,0.0,0.4006418775714721,197.99884266666666,-33.7104765299526,0.2944424182321656,7.603793129298753,0.0031485596352251446,76.14876377371353,1.240728740348748,0.27184172728319994,-484.5748706226329,-0.006783235597019625
2025-01-01 04:00:00,0.3934664092208832,0.20075225635243127,0.054170270270270264,0.3934664092208832,0.20075225635243127,0.054170270270270264,0.014358234523028956,0.2743030965728543,0.05480507812500001,0.05,0.0,0.054170270270270264,0.0,0.18616892301909793,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056328637734673455,0.04224647830100508,0.0,0.0,0.003071230811403509,0.0,0.0004780620524156155,0.0,0.010808941659209832,0.0,0.008676289288797432,0.0,0.19189659295745717,0.14392244471809285,0.01740157659192621,0.0,0.0,0.0,1087.8488035279674,15.888888888888914,0.13875,435.46234459703254,1.5875741297297297,0.05480507812500001,0.15,1468.5060700000001,9790.040466666667,0.0,16.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6540.467986666667,0.0,0.0,88.32811895708384,51.66666666666668,46.10666666666668,0.0,48.50628095654508,0.0,0.0,0.0,138.01268587044348,48.536249649069305,48.55123399533143,48.50628095654508,12.43753247303448,15.618025989535289,-0.04228747857487365,3.105209192815429,0.55,9.236100170605994,871.5431154624997,-479.29322361337665,-635.5955694815876,0.0,0.0,455.82583566360165,0.0,3.0,0.03210261541307031,0.0,0.0,0.41544130609960545,197.99884266666666,-36.53595424748195,0.2940982079279016,7.675145783842235,0.0031680611829740324,86.44887971510586,1.2396711327291328,0.27184172728319994,-914.26468473879,-0.4908834716190642
2025-01-01 05:00:00,0.4386187759768916,0.20075225635243127,0.0963027027027027,0.4386187759768916,0.20075225635243127,0.09630270270270269,0.0147092323300465,0.2764782936468451,0.09743125000000002,0.05,0.0,0.0963027027027027,0.0,0.18616892301909793,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056328637734673455,0.04224647830100508,0.0,0.0,0.0034222286184210525,0.0,0.0004780620524156155,0.0,0.010808941659209832,0.0,0.008676289288797432,0.0,0.19189659295745717,0.14392244471809285,0.019576773665916987,0.0,0.0,0.0,1933.9534284941647,15.888888888888914,0.2466666666666667,774.1552792836134,2.8223540084084084,0.09743125000000002,0.26666666666666666,2610.677457777778,9790.040466666667,0.0,16.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6540.467986666667,0.0,0.0,86.1424803850828,51.66666666666668,46.10666666666668,0.0,47.68737231332293,0.0,0.0,0.0,134.59762560169187,47.719637595420096,47.73577023646869,47.68737231332293,12.43753247303448,15.615856055112236,-0.05019836332773956,1.9902748828773267,-0.25000000000000006,9.236100170605994,1685.9658214113638,-29.48611570969233,-668.2421306116865,0.0,0.0,456.1768334706193,0.0,3.0,0.031985023916779536,0.0,0.0,0.4139195495642997,197.99884266666666,-35.92230994173341,0.29666264199584463,7.704638369381428,0.003197027551989079,89.48641140842962,1.2390366297689872,0.27184172728319994,-802.1962694666562,-1.4451255266494691
2025-01-01 06:00:00,0.4961505745319757,0.21564768112966756,0.14275998782079521,0.49615057453197564,0.21564768112966756,0.14275998782079521,0.034362214609065196,0.31435710992291044,0.09743125000000002,0.05,0.04645728511809253,0.0963027027027027,0.0,0.20106434779633423,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05945800649771089,0.044593504873283146,0.0,0.0,0.0038609758771929823,0.0,0.0012918826964111636,0.0,0.029209356035461053,0.0,0.017993750899251277,0.0,0.2086277905640682,0.15647084292305108,0.028277561961880093,0.0,0.0,0.0,1933.9534284941647,15.888888888888914,0.2466666666666667,774.1552792836134,2.8223540084084084,0.09743125000000002,0.26666666666666666,2610.677457777778,9790.040466666667,0.0,16.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6540.467986666667,1055.056,0.0,90.04153002742275,51.66666666666668,46.10666666666668,0.0,49.25485177915199,0.04098438305874213,99.1516299424998,1055.056,140.68989066784803,49.08306733924875,49.2623405948658,48.989686303583326,12.43753247303448,15.57922716067659,-0.0627422919215733,2.382235147076449,0.3,9.236100170605994,1758.6869414585506,30.242657373538634,-640.4267734018226,0.0,0.0,501.6586726279441,0.0,2.967,0.0318914031110107,0.0,0.0,0.41270799875056535,195.8208553973333,-36.49838626173542,0.29923034721348574,7.710897370904975,0.0032171618050266804,65.58996334087941,1.2391789857377062,0.27184172728319994,-743.7949433007717,-0.11767860930303281
2025-01-01 07:00:00,0.4844484396387722,0.21159246371982407,0.0963027027027027,0.4844484396387722,0.21159246371982407,0.09630270270270269,0.024082609004641528,0.31293458063413065,0.09743125000000002,0.05,0.0,0.0963027027027027,0.0,0.19700913038649076,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.0035977275219298247,0.0,0.0008676389886386855,0.0,0.01961724249407302,0.0,0.014364988397961787,0.0,0.20009146525457278,0.15006859894092953,0.03589075172084781,0.0,0.0,0.0,1933.9534284941647,15.888888888888914,0.2466666666666667,774.1552792836134,2.8223540084084084,0.09743125000000002,0.26666666666666666,2610.677457777778,9790.040466666667,0.0,16.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6540.467986666667,0.0,0.0,96.27342424817492,51.66666666666668,46.10666666666668,0.0,51.64274246030891,0.10573982720063162,286.1501909266918,0.0,150.42722538777332,51.44725763778366,51.674624463875,51.317633222954946,12.43753247303448,15.56193718203575,-0.05691888744566166,1.980462449333824,-0.55,9.236100170605994,1619.3879932341854,-132.6499391421085,-699.1281797054729,0.0,0.0,419.18526340877094,2.550884610528048,2.0010000000000003,0.032884639830677846,0.0,0.0,0.4255615172186155,132.0652280586667,-34.62251896327724,0.3007569622877215,7.718066520904657,0.0032301742459387235,30.786878861668804,1.2392431933012946,0.27184172728319994,-906.6340034459516,-0.17121497977029052
2025-01-01 08:00:00,0.540871287255555,0.21750363755273305,0.13241621621621621,0.540871287255555,0.21750363755273305,0.1324162162162162,0.030548535258910773,0.32635478324664413,0.13396796875000003,0.05,0.0,0.13241621621621621,0.0,0.20292030421939972,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.0,0.0,0.002720233004385965,0.0,0.0011786702326798794,0.0,0.02664963202184493,0.0,0.019903625899929958,0.0,0.20640834598359936,0.1548062594876995,0.03589075172084781,0.0,0.0,0.0,2659.1859641794767,16.666666666666686,0.3391666666666667,1064.4635090149684,3.8807367615615616,0.13396796875000003,0.36666666666666664,3589.6815044444447,9790.040466666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6540.467986666667,0.0,0.0,87.71738736172716,51.66666666666668,46.10666666666668,0.0,50.45399060824129,0.037533871453311975,99.1516299424998,0.0,137.05841775269872,48.953787964523805,50.45399060824129,48.20368664266507,12.43753247303448,16.310818563048354,-0.07209719427594659,2.0247729119556186,-1.4,9.236100170605994,2230.0687633320126,-166.33343133689863,-822.5275379508442,0.0,0.0,405.56340389918853,168.0976653904553,1.5,0.03512261003498038,0.0,0.0,0.4545231844449221,98.99942133333334,-12.1530667958078,0.2875661679197956,8.089474361787566,0.0032384145468701284,32.00427408170071,1.236611640547459,0.27184172728319994,-1230.5593211119337,-0.23761923993324938
2025-01-01 09:00:00,0.5409892056734841,0.22224129809950302,0.15307386372453655,0.5409892056734841,0.22224129809950302,0.15307386372453655,0.03752572103618414,0.33776387526229995,0.11569960937500003,0.05,0.03871440426507711,0.11435945945945945,0.0,0.20765796476616968,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.0,0.0,0.0021937362938596492,0.0,0.0014964893760454334,0.0,0.033835495366279056,0.0,0.026083435723554545,0.0,0.212725226712626,0.15954392003446943,0.03480315318385242,0.0,0.0,0.0,2296.5696963368205,16.666666666666686,0.2929166666666667,919.3093941492909,3.351545384984985,0.11569960937500003,0.31666666666666665,3100.1794811111113,9790.040466666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6540.467986666667,879.2133333333333,0.0,89.02998961431794,51.66666666666668,46.10666666666668,0.0,50.70724880931423,0.1780618411584755,474.2085674328345,879.2133333333333,139.1093587723718,49.47638658726282,50.70724880931423,48.86095547623712,12.43753247303448,16.359197726142742,-0.05067955976093623,1.742502263951052,-0.85,9.236100170605994,2016.6944565790388,-6.721523173589177,-785.4188846614746,0.0,0.0,438.90051496074796,443.89915203989614,1.7167500000000002,0.034534276382186625,0.0,0.0,0.44690953371914743,113.30483771600001,66.643129942945,0.28833175326454025,8.136554784213258,0.0032555791899714663,78.14260391293642,1.2370125034574435,0.27184172728319994,-930.3476940027605,4.316776679880393
