Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.2785775701986218,0.1274167691983808,0.06026666666666668,0.2785775701986218,0.1274167691983808,0.06026666666666667,0.013894613988443886,0.15371003954351117,0.060972916666666675,0.05,0.0,0.06026666666666668,0.0,0.11283343586504745,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.004698999451754385,0.0,0.0091956145366895,0.0,0.0032654583901145454,0.0,0.08785720589264834,0.06589290441948624,0.0,0.0,1218.2893202317634,16.666666666666686,0.15416666666666667,476.45735050897747,1.7662418962962965,0.060972916666666675,0.16666666666666666,1633.7737540740743,9802.642524444445,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6998.831204444445,0.0,0.0,89.5346123356015,51.66666666666668,46.10666666666668,0.0,49.64581017653737,0.0,0.0,0.0,139.89783177437732,49.67903788716754,49.69565174248263,49.64581017653737,12.43753247303448,16.308887411477134,-0.05674246288470745,1.0705164587620275,2.8,9.236100170605994,629.9799832946934,593.2476692232193,-945.8379161769374,0.0,0.0,359.4534917861364,0.0,3.0,0.05371709256319354,0.0,0.0,0.9689563558483998,197.99884266666666,-1.9249125462690022,0.28683403518884626,8.080457053122608,0.003228438307918172,6.4631123409501985,1.2371875526617409,0.1128938767624196,257.994055630207,-141.20373691596524
2025-01-01 01:00:00,0.3010496275248881,0.12624325591224175,0.08437333333333334,0.3010496275248881,0.12624325591224175,0.08437333333333334,0.013542189029562307,0.15214535516199248,0.08536208333333334,0.05,0.0,0.08437333333333334,0.0,0.11165992257890842,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06102269087922958,0.045767018159422176,0.0,0.0,0.0043465744928728066,0.0,0.0091956145366895,0.0,0.0032654583901145454,0.0,0.08785720589264834,0.06589290441948624,0.0,0.0,1705.6050483244687,16.666666666666686,0.21583333333333335,667.0402907125684,2.472738654814815,0.08536208333333334,0.23333333333333334,2287.283255703704,9802.642524444445,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6998.831204444445,0.0,0.0,86.52945487926695,51.66666666666668,46.10666666666668,0.0,48.54909181153167,0.0,0.0,0.0,135.2022732488546,48.582248504044784,48.59882685030136,48.54909181153167,12.43753247303448,16.332108788113388,-0.06833398285261495,3.0764412606984894,2.5,9.236100170605994,1184.9015741681667,595.5404514544357,-865.6719300306436,0.0,0.0,357.5363824457361,0.0,3.0,0.048111238196292615,0.0,0.0,0.8678371783281518,197.99884266666666,-12.567926571394263,0.2868056909987502,8.096528358806909,0.0032325453202371496,23.46695560741044,1.2371457130497925,0.08458972274353929,55.20226994884546,-126.70210920697814
2025-01-01 02:00:00,0.29338765147670276,0.12506974262610274,0.07834666666666666,0.29338765147670276,0.12506974262610274,0.07834666666666668,0.013542189029562307,0.1505806707804738,0.07926479166666667,0.05,0.0,0.07834666666666666,0.0,0.11048640929276939,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05945800649771089,0.044593504873283146,0.0,0.0,0.0043465744928728066,0.0,0.0091956145366895,0.0,0.0032654583901145454,0.0,0.08785720589264834,0.06589290441948624,0.0,0.0,1583.7761163012924,16.666666666666686,0.20041666666666666,619.3945556616707,2.2961144651851852,0.07926479166666667,0.21666666666666667,2123.9058802962963,9802.642524444445,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6998.831204444445,0.0,0.0,83.51731134987222,51.66666666666668,46.10666666666668,0.0,47.48843211640681,0.0,0.0,0.0,130.49579898417534,47.5217773872942,47.5384500227379,47.48843211640681,12.43753247303448,16.39424425875279,-0.05270795287954441,3.379862748573233,1.6500000000000001,9.236100170605994,1093.6266524842677,345.1988631283585,-828.6198493802198,0.0,0.0,355.9716980642173,0.0,3.0,0.04291816652948637,0.0,0.0,0.7741638323255066,197.99884266666666,-17.501312501022422,0.2869605774714575,8.143314436046348,0.0032472260816988063,44.67012287679886,1.2368692535170263,0.061844628663495146,-141.20350191410677,-132.99219061920542
2025-01-01 03:00:00,0.279393433789263,0.12389622933996369,0.10500773759841045,0.27939343378926296,0.12389622933996368,0.10500773759841045,0.013307239056974587,0.14901598639895505,0.06707020833333335,0.05,0.03871440426507711,0.06629333333333334,0.0,0.10931289600663036,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057893322116192164,0.04341999158714411,0.0,0.0,0.004111624520285088,0.0,0.0091956145366895,0.0,0.0032654583901145454,0.0,0.08785720589264834,0.06589290441948624,0.0,0.0,1340.1182522549395,16.666666666666686,0.16958333333333334,524.1030855598752,1.942866085925926,0.06707020833333335,0.18333333333333332,1797.1511294814816,9802.642524444445,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6998.831204444445,879.2133333333333,0.0,81.94053299656198,51.66666666666668,46.10666666666668,0.0,46.81370309463153,0.0,0.0,879.2133333333333,128.0320828071281,46.847036143654556,46.86370266816607,46.81370309463153,12.43753247303448,16.36384717029081,-0.047617928592414135,3.1134411471842274,1.6500000000000001,9.236100170605994,796.53999480691,250.72710315454134,-879.5291259585648,0.0,0.0,354.17206371011093,0.0,3.0,0.04575992683305244,0.0,0.0,0.8254238982849348,197.99884266666666,-18.221195199575668,0.28891654415453727,8.147710503470348,0.003263253027482244,17.738791582835898,1.2369869040493573,0.07407380006042655,-132.41507261806774,-140.96090978726616
2025-01-01 04:00:00,0.3083152077410776,0.12272271605382465,0.09642666666666667,0.3083152077410776,0.12272271605382465,0.09642666666666667,0.013307239056974587,0.14745130201743634,0.09755666666666668,0.05,0.0,0.09642666666666667,0.0,0.10813938272049131,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056328637734673455,0.04224647830100508,0.0,0.0,0.004111624520285088,0.0,0.0091956145366895,0.0,0.0032654583901145454,0.0,0.08785720589264834,0.06589290441948624,0.0,0.0,1949.2629123708214,16.666666666666686,0.24666666666666667,762.331760814364,2.8259870340740743,0.09755666666666668,0.26666666666666666,2614.0380065185186,9802.642524444445,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6998.831204444445,0.0,0.0,96.72757000277883,51.66666666666668,46.10666666666668,0.0,52.360668074313665,0.0,0.0,0.0,151.13682812934195,52.39192394426879,52.40755187924636,52.360668074313665,12.43753247303448,16.34105025951749,-0.06689940934268594,3.123662524528854,0.55,9.236100170605994,1318.1746598544366,400.7241182052177,-968.875358356378,0.0,0.0,352.6073793285922,0.0,3.0,0.04684537774125953,0.0,0.0,0.8450034121097268,197.99884266666666,-14.82027348859886,0.28945269707601784,8.136286390426454,0.003265912608190454,35.551323199099315,1.2365021916349475,0.07436250465779205,-223.70164746902992,-137.90599514011635
2025-01-01 05:00:00,0.30724068648183495,0.12641600162182076,0.08437333333333334,0.3072406864818349,0.12641600162182076,0.08437333333333334,0.018085834657272284,0.1537927684912293,0.08536208333333334,0.05,0.0,0.08437333333333334,0.0,0.11183266828848742,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056328637734673455,0.04224647830100508,0.0,0.0,0.004581524465460526,0.0,0.01350431019181176,0.0,0.004682544106579348,0.0,0.09278158664997647,0.06958618998748235,0.0,0.0,1705.6050483244687,16.666666666666686,0.21583333333333335,667.0402907125684,2.472738654814815,0.08536208333333334,0.23333333333333334,2287.283255703704,9802.642524444445,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6998.831204444445,0.0,0.0,91.68114470619292,51.66666666666668,46.10666666666668,0.0,51.07905451794326,0.0978749644760015,261.47195129564176,0.0,143.25178860342646,50.621133662322336,51.08497706850519,50.38625068394995,12.43753247303448,16.44889592187913,-0.04338566717835229,2.509075513426224,-0.25000000000000006,9.236100170605994,1037.31853428299,272.81288027092376,-1015.1830603289834,0.0,0.0,363.3827347496699,0.0,3.0,0.04620211302741327,0.0,0.0,0.8334001141047002,197.99884266666666,-16.48618846216534,0.28943329930664546,8.21167421566153,0.003289994968531129,42.7920858503657,1.235403438014028,0.06580085944543351,-229.21670158967981,-165.01070885196484
2025-01-01 06:00:00,0.41974960128165717,0.13752725347053404,0.10329152341206169,0.41974960128165717,0.13752725347053407,0.10329152341206169,0.045649188338614186,0.250932912943043,0.07316750000000001,0.05,0.030971523412061684,0.07232,0.0,0.12294392013720072,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05945800649771089,0.044593504873283146,0.0768416363883684,0.0,0.005168899396929824,0.0,0.04048028894168436,0.0,0.010166049705073585,0.0,0.10446722035189013,0.07835041526391757,0.0,0.0,1461.947184278116,16.666666666666686,0.18500000000000003,571.748820610773,2.1194902755555556,0.07316750000000001,0.2,1960.5285048888888,9802.642524444445,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6998.831204444445,703.3706666666666,0.0,90.00613299465651,51.66666666666668,46.10666666666668,0.0,51.083041876815706,0.1341611975592932,359.79163514098735,703.3706666666666,140.6345828041508,49.85279288540658,51.083041876815706,49.23766838970202,12.43753247303448,16.36715965640265,-0.04986371776617873,2.181348174325129,0.3,9.236100170605994,932.1204961194616,248.95703620450738,-979.9967849928911,0.0,0.0,465.75258033494833,0.0,3.0,0.04641496573342035,0.0,0.0,0.8372395806972465,197.99884266666666,-15.582483500711703,0.2915286178813849,8.180821457645393,0.0032967313443540095,18.03167299740049,1.235747057379559,0.07094535384112989,-175.64804763936698,-147.14373676689863
2025-01-01 07:00:00,0.5709962866479326,0.14485728438058462,0.22382485674539504,0.5709962866479324,0.14485728438058465,0.22382485674539504,0.06109997720571674,0.26478297610888235,0.19511333333333336,0.05,0.030971523412061684,0.19285333333333335,0.0,0.1302739510472513,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0768416363883684,0.0,0.0048164744380482455,0.0,0.0562835027676685,0.0,0.01424273832417885,0.0,0.11111122613558684,0.0833334196016901,0.0,0.0,3898.5258247416427,18.66666666666671,0.49333333333333335,1524.663521628728,5.6519740681481485,0.19511333333333336,0.5333333333333333,5228.076013037037,9802.642524444445,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6998.831204444445,703.3706666666666,0.0,89.26761664383088,51.66666666666668,46.10666666666668,0.0,51.90025106804979,0.15985567772155493,430.8543769301974,703.3706666666666,139.48065100598575,51.33505032949858,51.91188149104742,51.04081953722535,12.43753247303448,18.099944555881557,-0.2288980203963714,3.6424361270285694,-0.55,9.236100170605994,3031.0234793544882,864.7573384389109,-1243.4121803775781,0.0,0.0,433.06021160436484,5.3786590223153645,2.06775,0.05047654948237487,0.0,0.0,0.9105029909186816,136.47070230800003,-57.15037661394117,0.2616342216878074,8.993213089925925,0.0032991733225947993,-13.146922993329659,1.228397810233462,0.08366149027486068,-471.3543340805029,-188.55184910931402
2025-01-01 08:00:00,0.4541510875710222,0.14374447802939275,0.16272000000000003,0.4541510875710222,0.14374447802939275,0.16272,0.05321037697115904,0.18631383559986314,0.16462687500000003,0.05,0.0,0.16272000000000003,0.0,0.1291611446960594,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.0,0.0,0.003641724575109649,0.0,0.049568652396049386,0.0,0.014098976005117203,0.0,0.10806279995247894,0.08104709996435917,0.0,0.0,3289.381164625761,18.66666666666671,0.41625,1286.4348463742392,4.76885312,0.16462687500000003,0.45,4411.189136000001,9802.642524444445,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6998.831204444445,0.0,0.0,86.80984017400367,51.66666666666668,46.10666666666668,0.0,51.19710678722451,0.0,0.0,0.0,135.6403752718807,50.69879168805342,51.19710678722451,50.44963413846787,12.43753247303448,18.360225446433663,-0.05716101124696949,3.0617467986554074,-1.4,9.236100170605994,2300.709884894728,585.3495301547777,-1380.9765175415973,0.0,0.0,335.36471215701533,345.01665336269855,1.56675,0.05285891934318298,0.0,0.0,0.9534765084428483,103.40489558266668,56.940525653548804,0.2570888363014744,9.11469763913985,0.003296190384812067,-1.370614332049694,1.227875090555599,0.08879929441727107,-524.5404919824233,-176.5448242370382
2025-01-01 09:00:00,0.4972301870155956,0.14040293394406292,0.11450666666666669,0.49723018701559557,0.14040293394406295,0.11450666666666667,0.044205225899588925,0.28717641944933997,0.11584854166666668,0.05,0.0,0.11450666666666669,0.0,0.1258196006107296,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.10583654718557942,0.0,0.0029368746573464914,0.0,0.041268351242242436,0.0,0.013580404782787691,0.0,0.10360740783870584,0.07770555587902936,0.0,0.0,2314.7497084403503,18.66666666666671,0.29291666666666666,905.2689659670573,3.3558596029629633,0.11584854166666668,0.31666666666666665,3104.1701327407413,9802.642524444445,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6998.831204444445,0.0,0.0,83.86717901671327,51.66666666666668,46.10666666666668,0.0,50.05164705606019,0.0,0.0,0.0,131.0424672136145,49.634944897969895,50.05164705606019,49.426593818924744,12.43753247303448,18.390627189340176,-0.05162428467821301,2.9521511092591575,-0.85,9.236100170605994,1577.984732608053,352.7644400942411,-1323.3314227781702,0.0,0.0,372.55593730959055,886.6555283780002,1.18275,0.05206415493004765,0.0,0.0,0.939140437878276,78.06104372133333,214.01050963628214,0.256949255060871,9.135821461961331,0.003298985582782962,42.546483494258396,1.2283612306775409,0.08541310550662502,-433.2926156864486,-119.2119101863675
