Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,6.3801627049152705,0.16514366900472174,0.0,0.10633604508192117,0.002752394483412029,0.0,0.014005475620676923,0.0,0.22481651373903802,6.131340715555556,0.010000000000000002,0.0,0.0,0.16222700233805507,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0034871436403508763,0.0,On,0.010518331980326047,0,On,0.008513843954964538,0,On,0.17666027563541778,0.13249520672656329,On,On,6131.340715555556,20.0555555555556,1.0,0.0,6.131340715555556,0.0,1,6131.340715555556,6131.340715555556,Off,0.0,21.0555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,811.5139066666667,Off,0.0,0.0,36.91364577501153,51.666666666666686,46.10666666666668,0.0,51.84412461107757,0.0,0.0,0.0,36.91364577501153,51.845963194435484,51.846882486114445,51.84412461107757,12.43753247303448,20.119812394170406,0.0,6.755944919866448,2.8,9.236100170605994,4255.897968104622,-944.4177105463142,-2348.6345419041713,-0.0,-0.0,490.4542269541246,0.0,4.0,0.10405300056977976,0.0,0.0,1.3699823251215293,263.9984568888889,-17.262432500887826,0.2093531329024493,9.566806150292496,0.0030017013402663475,-5.126706213929101,1.2177785127418002,0.18750532847502038,-966.6772589300078,22.259548383693588
2025-01-01 00:01:00,6.3801627049152705,0.16514366900472174,0.0,0.10633604508192117,0.002752394483412029,0.0,0.014005475620676923,0.0,0.22481651373903802,6.131340715555556,0.010000000000000002,0.0,0.0,0.16222700233805507,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0034871436403508763,0.0,On,0.010518331980326047,0,On,0.008513843954964538,0,On,0.17666027563541778,0.13249520672656329,On,On,6131.340715555556,20.0555555555556,1.0,0.0,6.131340715555556,0.0,1,6131.340715555556,6131.340715555556,Off,0.0,21.0555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,811.5139066666667,Off,0.0,0.0,36.85020739625667,51.666666666666686,46.10666666666668,0.0,51.84078742198772,0.0,0.0,0.0,36.85020739625667,51.842854881880086,51.84388861182628,51.84078742198772,12.43753247303448,20.17121887642428,0.0,6.782867587013205,2.8,9.236100170605994,4240.696955128891,-951.4036254427933,-2359.6915918732175,-0.0,-0.0,490.4542269541246,0.0,4.0,0.10423349514364846,0.0,0.0,1.3723587522752532,263.9984568888889,-21.406395507571418,0.2092961532501046,9.61389019684183,0.00300167624375169,-5.489172946672159,1.2211217727960109,0.18755028453772893,-973.4894460520826,22.08582060928926
2025-01-01 00:02:00,6.3801627049152705,0.16514366900472174,0.0,0.10633604508192117,0.002752394483412029,0.0,0.014005475620676923,0.0,0.22481651373903802,6.131340715555556,0.010000000000000002,0.0,0.0,0.16222700233805507,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0034871436403508763,0.0,On,0.010518331980326047,0,On,0.008513843954964538,0,On,0.17666027563541778,0.13249520672656329,On,On,6131.340715555556,20.0555555555556,1.0,0.0,6.131340715555556,0.0,1,6131.340715555556,6131.340715555556,Off,0.0,21.0555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,811.5139066666667,Off,0.0,0.0,36.78856890373181,51.666666666666686,46.10666666666668,0.0,51.837456004480465,0.0,0.0,0.0,36.78856890373181,51.83975191115168,51.8408998644873,51.837456004480465,12.43753247303448,20.221083772475126,0.0,6.807956758350216,2.8,9.236100170605994,4225.907151429524,-957.9766673982039,-2370.436868445645,-0.0,-0.0,490.4542269541246,0.0,4.0,0.10440843167120616,0.0,0.0,1.3746620010951798,263.9984568888889,-25.450922634511862,0.2086497896650741,9.636360608792213,0.0030016494464400294,-5.839629570902833,1.2209142359096634,0.18759216929069766,-979.840496568814,21.863829170610153
2025-01-01 00:03:00,0.24882198935971495,0.16514366900472174,0.0,0.004147033155995249,0.002752394483412029,0.0,0.014005475620676923,0.0,0.22481651373903802,0.0,0.010000000000000002,0.0,0.0,0.16222700233805507,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0034871436403508763,0.0,On,0.010518331980326047,0,On,0.008513843954964538,0,On,0.17666027563541778,0.13249520672656329,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,6131.340715555556,Off,0.0,21.0555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,811.5139066666667,Off,0.0,0.0,36.72864753661396,51.666666666666686,46.10666666666668,0.0,51.834130195755044,0.0,0.0,0.0,36.72864753661396,51.83665413069089,51.83791609815882,51.834130195755044,12.43753247303448,20.269478060525476,0.0,6.831361878171123,2.8,9.236100170605994,-1919.8893258330086,-964.1638735448041,-2380.883880680834,-0.0,-0.0,490.4542269541246,0.0,4.0,0.10457807253344702,0.0,0.0,1.3768955261412212,263.9984568888889,-29.4596721062992,0.20802446056811552,9.65802303340798,0.0030016209334062043,-6.178608639195023,1.2207128889644425,0.18763123419872957,-985.7676728805961,21.603799335791848
2025-01-01 00:04:00,0.24882198935971495,0.16514366900472174,0.0,0.004147033155995249,0.002752394483412029,0.0,0.014005475620676923,0.0,0.22481651373903802,0.0,0.010000000000000002,0.0,0.0,0.16222700233805507,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0034871436403508763,0.0,On,0.010518331980326047,0,On,0.008513843954964538,0,On,0.17666027563541778,0.13249520672656329,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,6131.340715555556,Off,0.0,21.0555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,811.5139066666667,Off,0.0,0.0,36.85271315631041,51.666666666666686,46.10666666666668,0.0,51.83080984049512,0.0,0.0,0.0,36.85271315631041,51.83356139590722,51.83493717361327,51.83080984049512,12.43753247303448,20.1597465528288,0.0,6.85321389489031,2.8,9.236100170605994,-1893.899047033121,-969.850442387323,-2357.222205503966,-0.0,-0.0,490.4542269541246,0.0,4.0,0.1041932275857676,0.0,0.0,1.3718285816672888,263.9984568888889,-27.131068483279684,0.20943881505216028,9.608978864241227,0.0030015907602705667,-5.37814117726224,1.2211695979064991,0.18766769952044177,-991.303649515897,21.45320712857387
2025-01-01 00:05:00,0.24882198935971495,0.16514366900472174,0.0,0.004147033155995249,0.002752394483412029,0.0,0.014005475620676923,0.0,0.22481651373903802,0.0,0.010000000000000002,0.0,0.0,0.16222700233805507,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0034871436403508763,0.0,On,0.010518331980326047,0,On,0.008513843954964538,0,On,0.17666027563541778,0.13249520672656329,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,6131.340715555556,Off,0.0,21.0555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,811.5139066666667,Off,0.0,0.0,36.972755092853824,51.666666666666686,46.10666666666668,0.0,51.827478303800355,0.0,0.0,0.0,36.972755092853824,51.83045821418135,51.831948169371856,51.827478303800355,12.43753247303448,20.053462796572465,0.0,6.873643883656091,2.8,9.236100170605994,-1868.1715369913013,-975.1850776768141,-2334.3940465028095,-0.0,-0.0,490.4542269541246,0.0,4.0,0.10381981324112188,0.0,0.0,1.3669121347670534,263.9984568888889,-24.231717442616443,0.21081926147064797,9.56031596794947,0.0030015645060274473,-4.602517272947768,1.2216122808214,0.1877017854403487,-996.4812150169699,21.29613734015584
2025-01-01 00:06:00,0.24882198935971495,0.16514366900472174,0.0,0.004147033155995249,0.002752394483412029,0.0,0.014005475620676923,0.0,0.22481651373903802,0.0,0.010000000000000002,0.0,0.0,0.16222700233805507,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0034871436403508763,0.0,On,0.010518331980326047,0,On,0.008513843954964538,0,On,0.17666027563541778,0.13249520672656329,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,6131.340715555556,Off,0.0,21.0555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,811.5139066666667,Off,0.0,0.0,37.08897400744122,51.666666666666686,46.10666666666668,0.0,51.82413594957974,0.0,0.0,0.0,37.08897400744122,51.827344924327434,51.82894941170128,51.82413594957974,12.43753247303448,19.9504546695156,0.0,6.892758323527159,2.8,9.236100170605994,-1842.9971547780956,-980.1734628127716,-2312.3541910085555,-0.0,-0.0,490.4542269541246,0.0,4.0,0.10345728265246334,0.0,0.0,1.3621389855444606,263.9984568888889,-21.09719072366495,0.21216714863037342,9.513337981657639,0.0030015420462563953,-3.850556097612372,1.2220416245600227,0.18773367086069148,-1001.3269950002943,21.15353218752276
2025-01-01 00:07:00,0.24882198935971495,0.16514366900472174,0.0,0.004147033155995249,0.002752394483412029,0.0,0.014005475620676923,0.0,0.22481651373903802,0.0,0.010000000000000002,0.0,0.0,0.16222700233805507,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0034871436403508763,0.0,On,0.010518331980326047,0,On,0.008513843954964538,0,On,0.17666027563541778,0.13249520672656329,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,6131.340715555556,Off,0.0,21.0555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,811.5139066666667,Off,0.0,0.0,37.20155364232235,51.666666666666686,46.10666666666668,0.0,51.820783123595945,0.0,0.0,0.0,37.20155364232235,51.824221848262916,51.825941210596405,51.820783123595945,12.43753247303448,19.85056457409399,0.0,6.910655363346796,2.8,9.236100170605994,-1818.6787256146404,-984.8404369650063,-2291.0613054509595,-0.0,-0.0,490.4542269541246,0.0,4.0,0.10310513487388638,0.0,0.0,1.3575025384469286,263.9984568888889,-18.07164711780561,0.21348371337181957,9.467963741589982,0.0030015232625736753,-3.121174607894193,1.2224582582702175,0.18776352058794404,-1005.8655606242689,21.025123659262423
2025-01-01 00:08:00,0.24882198935971495,0.16514366900472174,0.0,0.004147033155995249,0.002752394483412029,0.0,0.014005475620676923,0.0,0.22481651373903802,0.0,0.010000000000000002,0.0,0.0,0.16222700233805507,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0034871436403508763,0.0,On,0.010518331980326047,0,On,0.008513843954964538,0,On,0.17666027563541778,0.13249520672656329,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,6131.340715555556,Off,0.0,21.0555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,811.5139066666667,Off,0.0,0.0,37.31066812202492,51.666666666666686,46.10666666666668,0.0,51.81742015499516,0.0,0.0,0.0,37.31066812202492,51.82108929243325,51.822923861152304,51.81742015499516,12.43753247303448,19.75364316301955,0.0,6.927424126353592,2.8,9.236100170605994,-1795.235472954695,-989.2102472798364,-2270.476511100747,-0.0,-0.0,490.4542269541246,0.0,4.0,0.1027628933144352,0.0,0.0,1.352996518583948,263.9984568888889,-15.213188808072957,0.21477015486493628,9.424116292055384,0.0030015080421299336,-2.413342982558976,1.2228627792456133,0.18779148420388436,-1010.1192433979294,20.908996118092965
2025-01-01 00:09:00,0.24882198935971495,0.16514366900472174,0.0,0.004147033155995249,0.002752394483412029,0.0,0.014005475620676923,0.0,0.22481651373903802,0.0,0.010000000000000002,0.0,0.0,0.16222700233805507,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0034871436403508763,0.0,On,0.010518331980326047,0,On,0.008513843954964538,0,On,0.17666027563541778,0.13249520672656329,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,6131.340715555556,Off,0.0,21.0555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,811.5139066666667,Off,0.0,0.0,37.41647798675752,51.666666666666686,46.10666666666668,0.0,51.81404735717689,0.0,0.0,0.0,37.41647798675752,51.817947548621746,51.81989764434418,51.81404735717689,12.43753247303448,19.65955274994264,0.0,6.943145726586032,2.8,9.236100170605994,-1772.6268805415361,-993.3040325053338,-2250.564040279513,-0.0,-0.0,490.4542269541246,0.0,4.0,0.10243011822708797,0.0,0.0,1.34861513615951,263.9984568888889,-12.517067216147673,0.21602758275817413,9.381047154762506,0.0030014962773282886,-1.7261100486083936,1.2232557384386933,0.18781769778796553,-1014.1083851513364,20.804352646002652
