Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.8894076977226351,0.24646169246942354,0.41661625,0.8894076977226351,0.2464616924694235,0.41661625,0.026726176985466983,0.007772,0.3188572290705013,0.4860522916666667,0.05,0.0,0.41661625,0.0,0.0,0.2318783591360902,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.006816077302631578,0.0,0.019910099682835407,0.0,0.009686083555714303,0.0,0.24478750287945067,0.18359062715958796,0.0,0.0,7398.459929503167,20.000000000000057,0.30666666666666664,2855.4473457190566,12.209818729444446,0.4860522916666667,0.38333333333333336,9767.854983555557,25481.360826666667,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14943.989026666666,0.0,0.0,3.199060053699693e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.199060053699693e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.67616146247547,-0.06406413998483504,9.130582543585652,-0.3184379627101572,2.8,9.236100170605994,5850.787751254161,-2753.66082699964,996.9641425625418,-1786.977861868717,0.0,0.0,464.8694834517401,0.0,2.0669999999999997,0.0812339771493086,0.0,0.0,0.5924451001697953,136.42120259733332,-225.56379983202788,0.2092946749845347,9.284611989093149,0.0029099783506259056,-32.157857822161695,1.2231960823983574,0.6911762396597346,-5702.8103564636785,93.70218374498207,0.3176880772653797,1298.221081762605,-301.25693920006324
2025-01-01 01:00:00,0.9506850258590542,0.24525449917001094,0.4709575000000001,0.9506850258590542,0.24525449917001096,0.47095750000000003,0.026214971187769616,0.007772,0.3172476380046179,0.5494504166666666,0.05,0.0,0.4709575000000001,0.0,0.0,0.23067116583667763,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06277405156945293,0.04708053867708968,0.0,0.0,0.006304871504934209,0.0,0.019910099682835407,0.0,0.009686083555714303,0.0,0.24478750287945067,0.18359062715958796,0.0,0.0,8363.476442047056,20.000000000000057,0.3466666666666666,3227.896999508499,13.802403781111114,0.5494504166666666,0.43333333333333335,11041.923024888889,25481.360826666667,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14943.989026666666,0.0,0.0,3.194647987530491e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.194647987530491e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.720280743951545,-0.059496604625698106,9.426137606457907,1.2958320152155143,2.5,9.236100170605994,6887.393779153792,-1564.0482020986638,148.41729845480094,-1782.7478016474122,0.0,0.0,524.3263266574927,0.0,3.0,0.07936604924419462,0.0,0.0,0.5788221707787946,197.99884266666666,-217.6611879033465,0.2086740272462978,9.30421083035766,0.002909089277956195,22.934344918891878,1.2230719745833107,0.5502919618639258,-4878.905373892438,86.96017228527485,0.22758953601534543,405.9590330878105,-257.5417346330095
2025-01-01 02:00:00,0.8434118931265041,0.24404730587059842,0.38038875000000005,0.8434118931265041,0.2440473058705984,0.38038875000000005,0.026214971187769616,0.007772,0.3156380469387345,0.443786875,0.05,0.0,0.38038875000000005,0.0,0.0,0.22946397253726508,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06116446050356953,0.045873345377677135,0.0,0.0,0.006304871504934209,0.0,0.019910099682835407,0.0,0.009686083555714303,0.0,0.24478750287945067,0.18359062715958796,0.0,0.0,6755.1155878072395,20.000000000000057,0.27999999999999997,2607.1475765260957,11.148095361666668,0.443786875,0.35,8918.476289333334,25481.360826666667,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14943.989026666666,0.0,0.0,3.194538181242971e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.194538181242971e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.721389727557728,-0.05636219616311854,10.193741123670769,1.7042753661862216,1.6500000000000001,9.236100170605994,5210.142165857162,-1740.2204373283682,-279.4323311397357,-1862.3010511390924,0.0,0.0,522.7167355916092,0.0,3.0,0.07868201474052385,0.0,0.0,0.5738334591058208,197.99884266666666,-205.3891064025943,0.2090074346555234,9.310253472001582,0.0029140121919112934,39.393676257062076,1.2230636095973095,0.3968182111527213,-4423.352503166479,75.98448931201598,0.1417738747205625,-2.9613402816005947,-276.4709908581351
2025-01-01 03:00:00,0.8837269148621558,0.24284011257118587,0.41661625,0.8837269148621558,0.24284011257118587,0.41661625,0.025874167322638038,0.007772,0.3140284558728511,0.4860522916666667,0.05,0.0,0.41661625,0.0,0.0,0.22825677923785254,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05955486943768611,0.04466615207826457,0.0,0.0,0.005964067639802631,0.0,0.019910099682835407,0.0,0.009686083555714303,0.0,0.24478750287945067,0.18359062715958796,0.0,0.0,7398.459929503167,20.000000000000057,0.30666666666666664,2855.4473457190566,12.209818729444446,0.4860522916666667,0.38333333333333336,9767.854983555557,25481.360826666667,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14943.989026666666,0.0,0.0,3.198476346592353e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.198476346592353e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.68204161304568,-0.06782070414896531,10.019832898068774,1.5912664205890397,1.6500000000000001,9.236100170605994,5856.334482028371,-2174.4346451241595,-248.6811434148106,-1884.574051352582,0.0,0.0,541.6882183690387,0.0,3.317,0.0798361633874605,0.0,0.0,0.5822507462403465,218.9207203751111,-199.23961449125235,0.209977627816797,9.299470351699735,0.00292037953975558,24.293341709291383,1.2232233593244513,0.47561386432426667,-5117.07693355002,87.19494270680285,0.17781694594906577,49.951647667982996,-298.6327910827935
2025-01-01 04:00:00,0.9169511220337903,0.24792138826255988,0.4506502340893492,0.9169511220337903,0.24792138826255988,0.4506502340893491,0.029256461132856022,0.007772,0.3227376609009342,0.507185,0.05,0.01592023408934909,0.43473000000000006,0.0,0.0,0.23333805492922657,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579452783718027,0.043458958778852017,0.0,0.0,0.005964067639802631,0.0,0.02329239349305339,0.0,0.011620254328632094,0.0,0.25317212820049945,0.18987909615037454,0.0,0.0,7720.132100351129,20.000000000000057,0.32,2979.5972303155377,12.740680413333335,0.507185,0.4,10192.544330666666,25481.360826666667,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14943.989026666666,351.98498673382375,45.28885573003394,3.19239737130772e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.12870007574679454,351.98498673382375,351.98498673382375,3.19239737130772e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.74280398056491,-0.045894287358903024,9.709370373874462,1.619449768441945,0.55,9.236100170605994,6029.871232450118,-1829.1324766815515,-480.4067210690668,-2091.1349376978837,0.0,0.0,598.2705299486443,0.0,4.0,0.08267311848431845,0.0,0.0,0.6029408589926252,263.9984568888889,-197.39646015177294,0.20948111496503655,9.329787741436407,0.002926000884180236,93.50584946731699,1.2223913804248379,0.43463679450617704,-4902.05611513035,93.32640813326033,0.18707344316777771,-185.73087199272908,-294.6758490763378
2025-01-01 05:00:00,0.9067662895644985,0.2481663935479152,0.45451473331459125,0.9067662895644985,0.2481663935479152,0.4545147333145912,0.038126248803676745,0.007772,0.32481574909415506,0.4860522916666667,0.05,0.03789848331459116,0.41661625,0.0,0.0,0.23358306021458183,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579452783718027,0.043458958778852017,0.0,0.0,0.006645675370065789,0.0,0.03148057343361096,0.0,0.013371668808045845,0.0,0.2534988019143065,0.19012410143572986,0.0,0.0,7398.459929503167,20.000000000000057,0.30666666666666664,2855.4473457190566,12.209818729444446,0.4860522916666667,0.38333333333333336,9767.854983555557,25481.360826666667,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14943.989026666666,837.9083543528359,107.81116242316466,3.198602664479861e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.3063734896046327,837.9083543528359,837.9083543528359,3.198602664479861e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.680771564936343,-0.06638012402840238,9.97910462374736,0.8680362708962228,-0.25000000000000006,9.236100170605994,5561.148785836126,-2181.755874298909,-542.3992621650646,-2199.4855451008643,0.0,0.0,555.2738538331637,0.0,3.183,0.08375247816612183,0.0,0.0,0.6108127049522278,210.07677206933334,-193.09945239933853,0.21152093214231413,9.318355931702241,0.002944612852394639,58.66527388391624,1.222023145642937,0.389552445503578,-5126.981268023715,89.77804800574918,0.1497296426379734,-200.0774119157295,-342.321850249335
2025-01-01 06:00:00,0.9756942224968067,0.2502541064329332,0.4985918107502228,0.9756942224968066,0.2502541064329332,0.49859181075022274,0.04067445357133142,0.007772,0.32779735225880846,0.5494504166666666,0.05,0.02763431075022272,0.4709575000000001,0.0,0.0,0.23567077309959988,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06116446050356953,0.045873345377677135,0.0,0.0,0.007497685032894736,0.0,0.033176768538436686,0.0,0.013569654792675225,0.0,0.2530632369625637,0.18979742772192276,0.0,0.0,8363.476442047056,20.000000000000057,0.3466666666666666,3227.896999508499,13.802403781111114,0.5494504166666666,0.43333333333333335,11041.923024888889,25481.360826666667,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14943.989026666666,610.9748417156094,78.61230593355756,3.191663402056911e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.22339733617004462,610.9748417156094,610.9748417156094,3.191663402056911e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.75015693807242,-0.04752762893544696,9.543070990431561,0.5887502377044438,0.3,9.236100170605994,6548.40398552908,-2151.241163215917,-372.63658166985005,-2121.3630396087196,0.0,0.0,511.3344406454271,0.0,2.433,0.08298761448935628,0.0,0.0,0.6052345004434823,160.57706140266666,-205.04385755468383,0.21057421301377824,9.349527900822538,0.0029441052399532797,-33.592667708349055,1.2217339696752736,0.45156699129804917,-5477.223395239886,98.08523251547012,0.15827119076712276,-58.25607856904343,-314.3805031008066
2025-01-01 07:00:00,0.9173536877653752,0.2530768351740172,0.4229972635732333,0.9173536877653752,0.2530768351740172,0.4229972635732333,0.04053681455267306,0.007772,0.33299258154603545,0.4860522916666667,0.05,0.006381013573233246,0.41661625,0.0,0.0,0.23849350184068385,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.006986479235197368,0.0,0.033550335317475685,0.0,0.015001245758456898,0.0,0.25360769315224224,0.1902057698641816,0.0,0.0,7398.459929503167,20.000000000000057,0.30666666666666664,2855.4473457190566,12.209818729444446,0.4860522916666667,0.38333333333333336,9767.854983555557,25481.360826666667,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14943.989026666666,141.07964526887707,18.15229609738511,3.198610921325932e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.05158447580653758,141.07964526887707,141.07964526887707,3.198610921325932e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.680652182551036,-0.06419621651280837,9.31712393952241,0.3793900538600879,-0.55,9.236100170605994,5418.886647606696,-2999.0882718561747,-546.9733884984659,-2269.1875985051033,0.0,0.0,487.77608602249603,3.3818014838896104,2.0,0.08505482772528544,0.0,0.0,0.6203108317473326,131.99922844444444,-198.16176941386271,0.21109551453699502,9.311631402518682,0.002938674198361836,-9.245625211708418,1.2220279226442663,0.45687480111653506,-5955.992740820874,101.4571232456425,0.17305625734763166,-225.59200297330742,-321.3813855251585
2025-01-01 08:00:00,1.0421785885209465,0.2685760034524902,0.5013193531099851,1.0421785885209465,0.2685760034524902,0.501319353109985,0.06868784835183478,0.007772,0.36626832350244515,0.5494504166666666,0.05,0.030361853109984967,0.4709575000000001,0.0,0.0,0.2539926701191569,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.005282459909539473,0.0,0.06340538844229532,0.0,0.027611430010235895,0.0,0.2726636597909895,0.20449774484324207,0.0,0.0,8363.476442047056,20.000000000000057,0.3466666666666666,3227.896999508499,13.802403781111114,0.5494504166666666,0.43333333333333335,11041.923024888889,25481.360826666667,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14943.989026666666,671.2788520667605,86.37144262310352,3.1936605565934746e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.24544694337643863,671.2788520667605,671.2788520667605,3.1936605565934746e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.730184954991067,-0.04973992280530552,8.750192847564547,-0.11480521431599473,-1.4,9.236100170605994,6308.308394282325,-3157.821456481211,-646.8629535471911,-2450.641753753297,0.0,0.0,547.8689441133552,216.9381592206202,2.0,0.08772056878343411,0.0,0.0,0.6397522684914532,131.99922844444444,-152.3952381247902,0.21085271291168456,9.343042183308567,0.0029430143036204273,68.84885021365639,1.2223918936087135,0.4840236635684995,-6494.974077421552,109.25562143184219,0.193288249363611,-329.52560430426206,-317.33734924292895
2025-01-01 09:00:00,1.053477519100791,0.2751911461570839,0.47096755120631495,1.053477519100791,0.2751911461570839,0.47096755120631495,0.08169943196898631,0.007772,0.38568837879847123,0.5283177083333334,0.05,0.0181238012063149,0.4528437500000001,0.0,0.0,0.26060781282375056,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.004260048314144736,0.0,0.07743938365484157,0.0,0.03821129503347041,0.0,0.28148385006378107,0.21111288754783575,0.0,0.0,8041.804271199094,20.000000000000057,0.3333333333333333,3103.7471149120183,13.271542097222225,0.5283177083333334,0.4166666666666667,10617.233677777778,25481.360826666667,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14943.989026666666,400.70427930699054,51.55742142395658,3.199007214828637e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.14651383735827603,400.70427930699054,400.70427930699054,3.199007214828637e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.676701615049275,-0.062169982413365035,8.574619140146956,-0.0008357271227200314,-0.85,9.236100170605994,6226.154998448814,-2739.376170412889,-445.7117867298038,-2335.5437596551124,0.0,0.0,579.6831697074373,557.5366330079045,2.0,0.08612863004329536,0.0,0.0,0.6281421474625125,131.99922844444444,-59.788682802605415,0.2129515236682359,9.342929478734199,0.002961014398318748,154.5278753821057,1.223215517563077,0.4778232414076898,-5949.178878580823,106.05559325591643,0.183329267318155,-224.2868999424773,-221.4248867873265
