Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.1381413535272059,0.09356841833400475,0.0,0.0023023558921200986,0.0015594736389000791,0.0,0.010291631620508765,0.0,0.12784972190669716,0.0,0.0,0.0,0.09356841833400475,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0037872532894736837,0.0,On,0.006504378331035081,0,On,0.0030918307946907766,0,On,0.08511549696335066,0.06383662272251298,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,480.9296933333333,Off,0.0,0.0,36.37823302732389,51.666666666666686,46.10666666666668,0.0,51.196991256592526,0.0,0.0,0.0,36.37823302732389,51.23931839743187,51.260481967851554,51.196991256592526,12.43753247303448,19.971133749023483,0.0,4.4169223546885155,2.8,9.236100170605994,75.7408505980762,-207.42745806860114,-135.59606519384485,-0.0,-0.0,198.1828829619936,0.0,1.0,0.0060594117417769175,0.0,0,0.2990489061649284,65.99961422222222,13.154032829927434,0.21765690546893335,9.601139457597649,0.0030926109038468823,38.81745587036371,1.2183294065335002,0.09793791408290417,-206.37527612152272,-1.0521819470784362
2025-01-01 00:01:00,0.1381413535272059,0.09356841833400475,0.0,0.0023023558921200986,0.0015594736389000791,0.0,0.010291631620508765,0.0,0.12784972190669716,0.0,0.0,0.0,0.09356841833400475,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0037872532894736837,0.0,On,0.006504378331035081,0,On,0.0030918307946907766,0,On,0.08511549696335066,0.06383662272251298,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,480.9296933333333,Off,0.0,0.0,36.37050498713383,51.666666666666686,46.10666666666668,0.0,51.19159376011426,0.0,0.0,0.0,36.37050498713383,51.23421301719972,51.25552264574246,51.19159376011426,12.43753247303448,19.97266195841386,0.0,4.465269774106169,2.8,9.236100170605994,74.86425729585771,-214.19157584469127,-135.6147412182532,-0.0,-0.0,198.1828829619936,0.0,1.0,0.006059707015131197,0.0,0,0.2990634787302829,65.99961422222222,12.296115552117286,0.21832204216087914,9.626276228062062,0.003093322866196088,38.803048743694305,1.221881409576093,0.09798191056631066,-212.64156251683363,-1.5500133278576422
2025-01-01 00:02:00,0.1381413535272059,0.09356841833400475,0.0,0.0023023558921200986,0.0015594736389000791,0.0,0.010291631620508765,0.0,0.12784972190669716,0.0,0.0,0.0,0.09356841833400475,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0037872532894736837,0.0,On,0.006504378331035081,0,On,0.0030918307946907766,0,On,0.08511549696335066,0.06383662272251298,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,480.9296933333333,Off,0.0,0.0,36.36311683326442,51.666666666666686,46.10666666666668,0.0,51.18619747753871,0.0,0.0,0.0,36.36311683326442,51.229108721533265,51.25056434353055,51.18619747753871,12.43753247303448,19.97389912534389,0.0,4.510619259966166,2.8,9.236100170605994,73.98851052736906,-220.48786179900506,-135.6298612099755,-0.0,-0.0,198.1828829619936,0.0,1.0,0.006059946049880257,0.0,0,0.29907527576327686,65.99961422222222,11.435488775350942,0.21835514097190406,9.627532972605252,0.0030940324953971877,38.788817264346136,1.2218757296346014,0.0980231609611072,-218.5242873152067,-1.9635744837983902
2025-01-01 00:03:00,0.1381413535272059,0.09356841833400475,0.0,0.0023023558921200986,0.0015594736389000791,0.0,0.010291631620508765,0.0,0.12784972190669716,0.0,0.0,0.0,0.09356841833400475,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0037872532894736837,0.0,On,0.006504378331035081,0,On,0.0030918307946907766,0,On,0.08511549696335066,0.06383662272251298,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,480.9296933333333,Off,0.0,0.0,36.35604638985591,51.666666666666686,46.10666666666668,0.0,51.180802358319156,0.0,0.0,0.0,36.35604638985591,51.22400546273231,51.24560701493889,51.180802358319156,12.43753247303448,19.974864262106973,0.0,4.553234192062926,2.8,9.236100170605994,73.11463115854468,-226.37259952097403,-135.64165706361896,-0.0,-0.0,198.1828829619936,0.0,1.0,0.006060132522341266,0.0,0,0.2990844787004383,65.99961422222222,10.573405260170041,0.2183918961649818,9.629320199091442,0.003094741867630875,38.77471318049114,1.2218711838698786,0.09806190816120366,-224.0566939740939,-2.315905546880164
2025-01-01 00:04:00,0.1381413535272059,0.09356841833400475,0.0,0.0023023558921200986,0.0015594736389000791,0.0,0.010291631620508765,0.0,0.12784972190669716,0.0,0.0,0.0,0.09356841833400475,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0037872532894736837,0.0,On,0.006504378331035081,0,On,0.0030918307946907766,0,On,0.08511549696335066,0.06383662272251298,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,480.9296933333333,Off,0.0,0.0,36.3492744007004,51.666666666666686,46.10666666666668,0.0,51.17540835520552,0.0,0.0,0.0,36.3492744007004,51.21890319620885,51.24065061671052,51.17540835520552,12.43753247303448,19.975573874681043,0.0,4.593337332632454,2.8,9.236100170605994,72.61979513028761,-231.89672827454208,-135.65033017549467,-0.0,-0.0,198.1828829619936,0.0,1.0,0.006060269623745914,0.0,0,0.2990912450379709,65.99961422222222,10.08724234378867,0.21843208625918084,9.630294445339922,0.003095450984566364,38.76072930931928,1.2218677034531404,0.09809835756204771,-229.2669099083925,-2.629818366149565
2025-01-01 00:05:00,0.1381413535272059,0.09356841833400475,0.0,0.0023023558921200986,0.0015594736389000791,0.0,0.010291631620508765,0.0,0.12784972190669716,0.0,0.0,0.0,0.09356841833400475,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0037872532894736837,0.0,On,0.006504378331035081,0,On,0.0030918307946907766,0,On,0.08511549696335066,0.06383662272251298,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,480.9296933333333,Off,0.0,0.0,36.342742623147,51.666666666666686,46.10666666666668,0.0,51.170015423810405,0.0,0.0,0.0,36.342742623147,51.213801880077334,51.2356951082108,51.170015423810405,12.43753247303448,19.976077980373482,0.0,4.631119683658345,2.8,9.236100170605994,72.4746139627498,-237.08694896665372,-135.65649165150973,-0.0,-0.0,198.1828829619936,0.0,1.0,0.006060367019136721,0.0,0,0.2990960517727378,65.99961422222222,9.94822265226591,0.21847503619623657,9.631158562566808,0.003096159847782169,38.74684319785798,1.2218650798744881,0.09813268523130984,-234.17906396858783,-2.9078849980658905
2025-01-01 00:06:00,0.1381413535272059,0.09356841833400475,0.0,0.0023023558921200986,0.0015594736389000791,0.0,0.010291631620508765,0.0,0.12784972190669716,0.0,0.0,0.0,0.09356841833400475,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0037872532894736837,0.0,On,0.006504378331035081,0,On,0.0030918307946907766,0,On,0.08511549696335066,0.06383662272251298,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,480.9296933333333,Off,0.0,0.0,36.33640002022086,51.666666666666686,46.10666666666668,0.0,51.16462352840367,0.0,0.0,0.0,36.33640002022086,51.208701480626075,51.23074045673727,51.16462352840367,12.43753247303448,19.976420411493667,0.0,4.666750618155436,2.8,9.236100170605994,72.37792802063376,-241.96945953560532,-135.66067710984655,-0.0,-0.0,198.1828829619936,0.0,1.0,0.006060433177900259,0.0,0,0.29909931689263924,65.99961422222222,9.855722168486691,0.21852015425090207,9.631935932315427,0.0030968684585677806,38.73303512929267,1.2218631304131589,0.09816504720350058,-238.81457882906875,-3.154880706536585
2025-01-01 00:07:00,0.1381413535272059,0.09356841833400475,0.0,0.0023023558921200986,0.0015594736389000791,0.0,0.010291631620508765,0.0,0.12784972190669716,0.0,0.0,0.0,0.09356841833400475,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0037872532894736837,0.0,On,0.006504378331035081,0,On,0.0030918307946907766,0,On,0.08511549696335066,0.06383662272251298,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,480.9296933333333,Off,0.0,0.0,36.33023171177441,51.666666666666686,46.10666666666668,0.0,51.15923264084134,0.0,0.0,0.0,36.33023171177441,51.203601971305986,51.225786636538324,51.15923264084134,12.43753247303448,19.97661393085482,0.0,4.700381557106316,2.8,9.236100170605994,72.31377183768714,-246.56691313266148,-135.66304247622585,-0.0,-0.0,198.1828829619936,0.0,1.0,0.006060470566301746,0.0,0,0.29910116211475724,65.99961422222222,9.79393135191939,0.21856726900886242,9.633309207189992,0.0030975768179585723,38.719299476890065,1.2218618018626004,0.098195582885628,-243.19263108942687,-3.3742820432346177
2025-01-01 00:08:00,0.1381413535272059,0.09356841833400475,0.0,0.0023023558921200986,0.0015594736389000791,0.0,0.010291631620508765,0.0,0.12784972190669716,0.0,0.0,0.0,0.09356841833400475,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0037872532894736837,0.0,On,0.006504378331035081,0,On,0.0030918307946907766,0,On,0.08511549696335066,0.06383662272251298,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,480.9296933333333,Off,0.0,0.0,36.3242255014628,51.666666666666686,46.10666666666668,0.0,51.15384273519143,0.0,0.0,0.0,36.3242255014628,51.198503327656326,51.22083362388878,51.15384273519143,12.43753247303448,19.976668996688964,0.0,4.732149240542266,2.8,9.236100170605994,72.26148701796728,-250.8995536719469,-135.66371554302583,-0.0,-0.0,198.1828829619936,0.0,1.0,0.006060481205132995,0.0,0,0.2991016871708161,65.99961422222222,9.742319598999497,0.21861624018246245,9.633932226130343,0.0030982849269182706,38.705631644836686,1.221861050625042,0.09822441808030666,-247.33056241984193,-3.5689912521049996
2025-01-01 00:09:00,0.1381413535272059,0.09356841833400475,0.0,0.0023023558921200986,0.0015594736389000791,0.0,0.010291631620508765,0.0,0.12784972190669716,0.0,0.0,0.0,0.09356841833400475,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0037872532894736837,0.0,On,0.006504378331035081,0,On,0.0030918307946907766,0,On,0.08511549696335066,0.06383662272251298,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,480.9296933333333,Off,0.0,0.0,36.31837210866085,51.666666666666686,46.10666666666668,0.0,51.14845378733508,0.0,0.0,0.0,36.31837210866085,51.19340552692796,51.215881396724406,51.14845378733508,12.43753247303448,19.976593562824032,0.0,4.762178066717328,2.8,9.236100170605994,72.21084675206998,-254.9856164937356,-135.66279351919374,-0.0,-0.0,198.1828829619936,0.0,1.0,0.006060466631154597,0.0,0,0.2991009679042463,65.99961422222222,9.690757309270115,0.21866696133805136,9.634485153449782,0.003098992786352195,38.692028164149946,1.2218608435439062,0.09825166715190728,-251.24417238046087,-3.741444113274712
