Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.1381413535272059,0.09356841833400477,0.0,0.1381413535272059,0.09356841833400475,0.0,0.010291631620508763,0.0,0.12784972190669716,0.0,0.0,0.0,0.09356841833400477,0.0,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0037872532894736837,0.0,0.006504378331035081,0.0,0.0030918307946907766,0.0,0.08511549696335066,0.06383662272251298,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,480.9296933333333,0.0,0.0,36.23106023768173,51.66666666666668,46.10666666666668,0.0,51.038261847023264,0.0,0.0,0.0,36.23106023768173,51.08914375405375,51.114584707568994,51.038261847023264,12.43753247303448,19.947200819768558,0.0,5.047113656757594,2.8,9.236100170605994,72.06744965282525,-292.4266503274783,-135.30388275456437,0.0,0.0,198.1828829619936,0.0,1.0,0.006054785650348034,0.0,0.0,0.29882059562248936,65.99961422222222,9.18844944539602,0.22007108191946087,9.637044585747212,0.003113414467006542,38.428058287129836,1.2219134446774833,0.0985096044962955,-288.55364365860135,-3.8730066688769633
2025-01-01 01:00:00,0.136866249676779,0.09282512344371745,0.0,0.136866249676779,0.09282512344371745,0.0,0.010007587623798239,0.0,0.12685866205298074,0.0,0.0,0.0,0.09282512344371745,0.0,1.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.0035032092927631572,0.0,0.006504378331035081,0.0,0.0030918307946907766,0.0,0.08511549696335066,0.06383662272251298,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,480.9296933333333,0.0,0.0,36.038041071108076,51.66666666666668,46.10666666666668,0.0,50.75567710354879,0.0,0.0,0.0,36.038041071108076,50.784919139231356,50.79954015707265,50.75567710354879,12.43753247303448,19.80951447877196,0.0,5.476214116563178,2.5,9.236100170605994,72.22847189419979,-287.2599968857837,-132.782485810429,0.0,0.0,196.90777911156667,0.0,1.0,0.0058823575827027874,0.0,0.0,0.29031078852918196,65.99961422222222,8.103178593062099,0.224944123177015,9.62195347389589,0.0031553387899913798,38.339596268441845,1.2225161846605879,0.07646737306100905,-284.506145495343,-2.7538513904406923
2025-01-01 02:00:00,0.1358751898230626,0.09208182855343015,0.0,0.1358751898230626,0.09208182855343015,0.0,0.010007587623798239,0.0,0.12586760219926435,0.0,0.0,0.0,0.09208182855343015,0.0,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0035032092927631572,0.0,0.006504378331035081,0.0,0.0030918307946907766,0.0,0.08511549696335066,0.06383662272251298,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,480.9296933333333,0.0,0.0,35.88013671155788,51.66666666666668,46.10666666666668,0.0,50.46305465241354,0.0,0.0,0.0,35.88013671155788,50.48213565927309,50.49167616270287,50.46305465241354,12.43753247303448,19.642749220588364,0.0,5.835122646636473,1.6500000000000001,9.236100170605994,67.1108171966209,-282.66766276706585,-136.5703878631826,0.0,0.0,195.91671925785027,0.0,1.0,0.005797861168819267,0.0,0.0,0.2861406543274557,65.99961422222222,7.764485801953237,0.2303215686305445,9.593781955968199,0.0031977018012281275,38.95933856985938,1.2231812625618643,0.05156562942598882,-280.2768256951713,-2.3908370718945524
2025-01-01 03:00:00,0.1346947673048725,0.09133853366314286,0.0,0.1346947673048725,0.09133853366314286,0.0,0.009818224959324554,0.0,0.12487654234554796,0.0,0.0,0.0,0.09133853366314286,0.0,1.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.0033138466282894735,0.0,0.006504378331035081,0.0,0.0030918307946907766,0.0,0.08511549696335066,0.06383662272251298,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,480.9296933333333,0.0,0.0,35.742316453973906,51.66666666666668,46.10666666666668,0.0,50.14402952404344,0.0,0.0,0.0,35.742316453973906,50.18055379713034,50.19881593367379,50.14402952404344,12.43753247303448,19.459108090383005,-0.04620632430869384,5.732874184217847,1.6500000000000001,9.236100170605994,65.49665918242403,-331.1792007749001,-136.4614687277534,0.0,0.0,194.73629673966022,0.0,1.0,0.0058541904492396095,0.0,0.0,0.28892066176260334,65.99961422222222,7.221831170517212,0.23601436883429086,9.55758230943255,0.0032397808118845178,35.99722359554239,1.2239178729353657,0.06427286958544973,-330.56165937097984,-0.6175414039202517
2025-01-01 04:00:00,0.19782766656226722,0.09059523877285557,0.0,0.19782766656226722,0.09059523877285557,0.0,0.009818224959324554,0.0,0.12388548249183157,0.0641239591111111,0.0,0.0,0.09059523877285557,0.0,1.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0033138466282894735,0.0,0.006504378331035081,0.0,0.0030918307946907766,0.0,0.08511549696335066,0.06383662272251298,0.0,0.0,64.1239591111111,20.000000000000057,0.13333333333333333,0.0,0.0641239591111111,0.0,0.13333333333333333,64.1239591111111,480.9296933333333,0.0,0.0,35.56164663430057,51.66666666666668,46.10666666666668,0.0,49.82664429858377,0.0,0.0,0.0,35.56164663430057,49.8803014760083,49.90713006472057,49.82664429858377,12.43753247303448,19.31363468167141,-0.18636531832864947,5.545502891010252,0.55,9.236100170605994,115.82323070009055,-325.52807402650154,-148.9030119788301,0.0,0.0,193.74523688594383,0.0,1.0,0.0060234051859138675,0.0,0.0,0.29727188199088644,65.99961422222222,6.857046681865752,0.24083417687023392,9.53040804469955,0.003277889822252973,37.7099467086193,1.2239238794244842,0.05716051418464337,-325.17115189113036,-0.3569221353712481
2025-01-01 05:00:00,0.42605374977948823,0.09766611023989548,0.0,0.4260537497794883,0.09766611023989548,0.0,0.02422820050136687,0.0,0.1373142179447881,0.2645113313333333,0.0,0.0,0.09766611023989548,0.0,1.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0036925719572368423,0.0,0.02053562854413003,0.0,0.007092737624927426,0.0,0.09454332558607055,0.07090749418955289,0.0,0.0,264.5113313333333,20.000000000000057,0.55,0.0,0.2645113313333333,0.0,0.55,264.5113313333333,480.9296933333333,0.0,0.0,34.05796810081915,51.66666666666668,46.10666666666668,0.0,49.504424926919974,0.08902620799266314,229.11325148702116,0.0,34.05796810081915,49.19972549549483,49.53247060271903,49.019330103983215,12.43753247303448,19.920374090521918,-0.00012628773702078416,5.501909284709762,-0.25000000000000006,9.236100170605994,323.59091304212893,-356.67909103688055,-165.66802060522713,0.0,0.0,220.92399987735226,0.0,1.0,0.006235755245888002,0.0,0.0,0.3077519509918914,65.99961422222222,3.8236024366704924,0.23490502724837586,9.849051784553387,0.003321794291109348,37.481061859789925,1.2207452106569603,0.04954609440480192,-356.1248792521831,-0.55421178469742
2025-01-01 06:00:00,1.05764829259361,0.11460070836613157,0.0,1.05764829259361,0.11460070836613157,0.0,0.055092754192042584,0.8332988592592595,0.169256679142308,0.0,0.0,0.0,0.11460070836613157,0.0,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.004165978618421052,0.0,0.05092677557362153,0.0,0.01645573465413251,0.0,0.11514067004695255,0.08635550253521439,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,480.9296933333333,833.2988592592593,0.3333333333333333,35.279341788372115,51.66666666666668,46.10666666666668,0.0,50.78950772280789,0.20107420304558868,534.6306621966522,833.2988592592593,35.279341788372115,49.956518780260915,50.7895077228079,49.54002430898743,12.43753247303448,19.678851931256315,0.0,5.13884477212556,0.3,9.236100170605994,133.21155694190335,-383.12563431300583,-155.7830624921252,0.0,0.0,282.28920065328606,0.0,1.0,0.0061177548583485055,0.0,0.0,0.3019283020430289,65.99961422222222,6.705418780742447,0.2411237995166529,9.78220992269534,0.0033593190463605846,33.4476066927195,1.2217240506691052,0.06054248156262062,-383.68776364692116,0.5621293339153524
2025-01-01 07:00:00,0.29029165710000776,0.09760080286540904,0.0,0.29029165710000776,0.09760080286540904,0.0,0.01825951329563645,0.0,0.13576873069326023,0.1362634131111111,0.0,0.0,0.09760080286540904,0.0,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0038819346217105265,0.0,0.014377578673925922,0.0,0.005634326872714796,0.0,0.09049200967188971,0.06786900725391726,0.0,0.0,136.2634131111111,20.000000000000057,0.2833333333333333,0.0,0.1362634131111111,0.0,0.2833333333333333,136.2634131111111,480.9296933333333,0.0,0.0,35.14040585811745,51.66666666666668,46.10666666666668,0.0,51.186382622702965,0.0,0.0,0.0,35.14040585811745,49.58446931418976,51.186382622702965,48.783512659933166,12.43753247303448,19.42875429985427,-0.09607970764912631,4.8689992913191675,-0.55,9.236100170605994,137.1713318888597,-439.4071042252299,-164.23695133852655,0.0,0.0,157.59374544519773,1.0970976786606919,0.15,0.006235386098025212,0.0,0.0,0.30773373251305464,9.899942133333333,7.551124671077436,0.24615101128970618,9.688483589005891,0.0033764986301997677,-7.774385532098008,1.2227559186471368,0.061331537629750014,-440.3648716612539,0.957767436024047
2025-01-01 08:00:00,0.42683809739079065,0.09431171322429203,0.0,0.42683809739079065,0.09431171322429203,0.0,0.009439499630377187,0.0,0.12884078176041353,0.28855781599999997,0.0,0.0,0.09431171322429203,0.0,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.002935121299342105,0.0,0.006504378331035081,0.0,0.0030918307946907766,0.0,0.08511549696335066,0.06383662272251298,0.0,0.0,288.55781599999995,20.000000000000057,0.6,0.0,0.28855781599999997,0.0,0.6,288.55781599999995,480.9296933333333,0.0,0.0,34.1997011609918,51.66666666666668,46.10666666666668,0.0,50.85572708782765,0.0,0.0,0.0,34.1997011609918,49.2922940768924,50.85572708782765,48.51057757142477,12.43753247303448,19.94397418323176,0.0,4.274227696670838,-1.4,9.236100170605994,256.4870235203212,-490.43799024013595,-184.0514878238096,0.0,0.0,132.3221966033562,65.30042549868004,0.0,0.00652251650991541,0.0,0.0,0.3219044209002526,0.0,19.658498740774593,0.23759082699249692,9.909562554157285,0.003363326606426757,-9.969883149271643,1.2211895413548375,0.06571193110458713,-492.93422444983054,2.4962342096946077
2025-01-01 09:00:00,0.13771219339736968,0.09431171322429203,0.0,0.13771219339736968,0.09431171322429203,0.0,0.008871411636956133,0.0,0.12884078176041353,0.0,0.0,0.0,0.09431171322429203,0.0,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0023670333059210525,0.0,0.006504378331035081,0.0,0.0030918307946907766,0.0,0.08511549696335066,0.06383662272251298,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,480.9296933333333,0.0,0.0,34.42435016695095,51.66666666666668,46.10666666666668,0.0,50.529369493625296,0.0,0.0,0.0,34.42435016695095,49.003695167380315,50.529369493625296,48.240858004257824,12.43753247303448,19.461175221320183,-0.0681136518871145,4.099349365371526,-0.85,9.236100170605994,4.284947519610336,-422.43639062274804,-169.6393693171067,0.0,0.0,131.75410860993514,143.88978514473212,0.0,0.006321870318295205,0.0,0.0,0.3120019705160863,0.0,42.1702082267819,0.24441488371094877,9.68842715119373,0.003356132795683503,-2.8744829174889053,1.223823522541379,0.06471340719699774,-423.7383190067231,1.3019283839750695
