Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.8896568164970621,0.17791962077959647,0.5076575,0.8896568164970621,0.17791962077959647,0.5076575,0.020321179989230796,0.22706855317449795,0.5922670833333333,0.05,0.0,0.5076575,0.0,0.16333628744626313,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031860399916240616,0.023895299937180457,0.0,0.0,0.004021034356725146,0.0,0.01630014563250565,0.0,0.009286836579480384,0.0,0.18592131667877695,0.13944098750908268,0.0,0.0,9237.406172298888,20.0555555555556,0.3733333333333334,3257.240718145556,14.877974758888886,0.5922670833333333,0.4666666666666667,11902.37980711111,25505.099586666667,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,15522.21832888889,0.0,0.0,66.66122771144163,51.66666666666668,46.10666666666668,0.0,48.444264672433924,0.0,0.0,0.0,104.15816829912752,47.6079805275391,48.444264672433924,47.189838455091696,12.43753247303448,19.777091841372247,-0.06003133651677507,10.648965948647673,2.8,9.236100170605994,4062.99273297582,1524.258673458377,-5390.467998493346,0.0,0.0,359.77450801843656,0.0,1.9,0.2435952036376565,0.0,0.0,2.2798100966652792,125.39926702222222,-143.71994884815857,0.18735677360739658,9.001506725415938,0.0026200718315540733,-103.6381402693214,1.2229886397608598,0.1370797695083078,-1404.4058634078863,-328.5761812792924
2025-01-01 01:00:00,0.7404919580890683,0.17732223828116694,0.41099674910296424,0.7404919580890683,0.17732223828116694,0.41099674910296424,0.02001960241247641,0.22627204317659194,0.44420031249999997,0.05,0.03025362410296422,0.380743125,0.0,0.1627389049478336,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031063889918334597,0.02329791743875094,0.0,0.0,0.0037194567799707597,0.0,0.01630014563250565,0.0,0.009286836579480384,0.0,0.18592131667877695,0.13944098750908268,0.0,0.0,6928.054629224166,19.222222222222253,0.2800000000000001,2442.930538609167,11.158481069166665,0.44420031249999997,0.35,8926.784855333333,25505.099586666667,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,15522.21832888889,703.3706666666666,0.0,67.93245765253499,51.66666666666668,46.10666666666668,0.0,47.965233784858285,0.0,0.0,703.3706666666666,106.14446508208592,47.29106880497065,47.96538212279484,46.953837977090274,12.43753247303448,18.969407990058244,-0.0517380480186624,10.249199184583983,2.5,9.236100170605994,2414.6816539057822,1005.5665004365239,-4762.466705371533,0.0,0.0,365.27638186599836,0.0,2.0,0.22189551473457456,0.0,0.0,2.076722477874027,131.99922844444444,-116.18265181284953,0.19571615684474483,8.606178189540069,0.0026025516629926667,-57.82792352485521,1.2264426757600149,0.11692384529329337,-1170.8890112888141,-266.4750268838289
2025-01-01 02:00:00,0.845457427257829,0.17672485578273747,0.47139624999999996,0.845457427257829,0.17672485578273744,0.47139625,0.02001960241247641,0.2254755331786859,0.5499622916666667,0.05,0.0,0.47139624999999996,0.0,0.1621415224494041,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03026737992042858,0.02270053494032143,0.0,0.0,0.0037194567799707597,0.0,0.01630014563250565,0.0,0.009286836579480384,0.0,0.18592131667877695,0.13944098750908268,0.0,0.0,8577.59144570611,19.222222222222253,0.34666666666666673,3024.5806668494447,13.815262276111108,0.5499622916666667,0.43333333333333335,11052.20982088889,25505.099586666667,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,15522.21832888889,0.0,0.0,77.91927438650386,51.66666666666668,46.10666666666668,0.0,51.43922625719301,0.0,0.0,0.0,121.74886622891226,51.47184204446749,51.48814993810474,51.43922625719301,12.43753247303448,18.91020060678108,-0.06711761485339825,10.872777066902385,1.6500000000000001,9.236100170605994,4140.892550585461,1534.2994307880558,-4682.415176573352,0.0,0.0,364.47987186809235,0.0,2.0,0.20717026379666656,0.0,0.0,1.9389086980341401,131.99922844444444,-118.76359041539033,0.19597487567395655,8.571368947124709,0.0025963591470110343,1.7734332649975153,1.2266958494574738,0.09959496868308987,-1204.7059470856307,-285.5752889757579
2025-01-01 03:00:00,0.8233074697087533,0.17612747328430794,0.453265625,0.8233074697087533,0.17612747328430794,0.453265625,0.019818550694640155,0.2246790231807799,0.5288098958333334,0.05,0.0,0.453265625,0.0,0.1615441399509746,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029470869922522562,0.022103152441891916,0.0,0.0,0.003518405062134503,0.0,0.01630014563250565,0.0,0.009286836579480384,0.0,0.18592131667877695,0.13944098750908268,0.0,0.0,8247.684082409722,19.444444444444457,0.33333333333333337,2908.250641201389,13.28390603472222,0.5288098958333334,0.4166666666666667,10627.12482777778,25505.099586666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,15522.21832888889,0.0,0.0,74.92437921541104,51.66666666666668,46.10666666666668,0.0,50.49013473635032,0.0,0.0,0.0,117.06934252407974,50.518863078739585,50.53322724993422,50.49013473635032,12.43753247303448,19.208836337656628,-0.0560955738303494,11.343054177868137,1.6500000000000001,9.236100170605994,3474.025097409823,1187.1249464279654,-5005.587094425253,0.0,0.0,363.4823101523501,0.0,2.0,0.2179674000100207,0.0,0.0,2.039959210469065,131.99922844444444,-131.55420072699567,0.19230837726479302,8.710036478577106,0.002595598760010528,-82.3288530919495,1.2254435987419385,0.1118813918220329,-1412.60419054118,-308.5215042322435
2025-01-01 04:00:00,0.8648157513775142,0.17553009078587842,0.48952687500000003,0.8648157513775141,0.17553009078587842,0.48952687500000003,0.019818550694640155,0.22388251318287392,0.5711146874999999,0.05,0.0,0.48952687500000003,0.0,0.16094675745254508,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028674359924616546,0.021505769943462403,0.0,0.0,0.003518405062134503,0.0,0.01630014563250565,0.0,0.009286836579480384,0.0,0.18592131667877695,0.13944098750908268,0.0,0.0,8907.498809002498,19.444444444444457,0.3600000000000001,3140.9106924975,14.346618517499998,0.5711146874999999,0.45,11477.294813999999,25505.099586666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,15522.21832888889,0.0,0.0,72.96454128313526,51.66666666666668,46.10666666666668,0.0,49.566722156263005,0.0,0.0,0.0,114.00709575489886,49.59749867668574,49.612886936897105,49.566722156263005,12.43753247303448,19.106380751269633,-0.07473996315966401,11.009653333183191,0.55,9.236100170605994,3717.5062520593224,1358.7795290989618,-5436.136405528198,0.0,0.0,362.6858001544441,0.0,2.0,0.2230240064157078,0.0,0.0,2.0872840434969584,131.99922844444444,-116.54195156942374,0.19180982874287533,8.633085454414623,0.00257356674101887,35.51914307827223,1.2253140352840401,0.10989661999216957,-1486.4487099713435,-295.68245342719484
2025-01-01 05:00:00,0.8827992726537155,0.18737761241142767,0.5319034982059284,0.8827992726537155,0.18737761241142767,0.5319034982059284,0.03614883903591023,0.2466881419511386,0.5499622916666667,0.05,0.06050724820592844,0.47139624999999996,0.0,0.17279427907809436,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028674359924616546,0.021505769943462403,0.0,0.0,0.0039205084978070175,0.0,0.032228330538103214,0.0,0.01629576984701275,0.0,0.20171801217950933,0.15128850913463196,0.0,0.0,8577.59144570611,19.444444444444457,0.34666666666666673,3024.5806668494447,13.815262276111108,0.5499622916666667,0.43333333333333335,11052.20982088889,25505.099586666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,15522.21832888889,1406.7413333333332,0.0,73.17541758511395,51.66666666666668,46.10666666666668,0.0,50.63198128468229,0.37618487999452416,1010.447294952696,1406.7413333333332,114.33658997674053,49.69731295206448,50.649381676435446,49.21257839400242,12.43753247303448,19.172516133304626,-0.055780062519782625,10.980642495830327,-0.25000000000000006,9.236100170605994,3164.7303644093327,1138.7585413666077,-5697.418119457666,0.0,0.0,400.7159485789277,0.0,2.0,0.22279137969000823,0.0,0.0,2.0851068875017487,131.99922844444444,-116.15891041803997,0.19313378406887385,8.694523177845896,0.002603499249830971,55.93923908737704,1.2243998827116462,0.10541779905378659,-1551.5031094192477,-334.31901606358946
2025-01-01 06:00:00,1.0810367917756667,0.21090278466063092,0.5817357801287053,1.0810367917756667,0.2109027846606309,0.5817357801287053,0.09840521479117516,0.2980597019844915,0.634571875,0.05,0.03781703012870528,0.54391875,0.0,0.19631945132729756,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03026737992042858,0.02270053494032143,0.0,0.0,0.00442313779239766,0.0,0.0939820769987775,0.0,0.036300433548094715,0.0,0.23149188851596827,0.17361891638697616,0.0,0.0,9897.220898891666,19.444444444444457,0.4000000000000001,3489.900769441667,15.940687241666664,0.634571875,0.5,12752.549793333334,25505.099586666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,15522.21832888889,879.2133333333333,0.0,75.15174697563421,51.66666666666668,46.10666666666668,0.0,51.89392361354409,0.32540152502428943,892.4431801078682,879.2133333333333,117.42460464942845,50.49272725088154,51.89392361354409,49.79212906955027,12.43753247303448,19.129809210037884,-0.07461415833370513,10.53536499116067,0.3,9.236100170605994,4778.031448341332,1705.4555644097281,-5500.293533662627,0.0,0.0,502.35977089066006,0.0,1.85,0.2222617622410963,0.0,0.0,2.080150192175368,122.09928631111111,-121.25568777836767,0.192657542392979,8.659027235098359,0.00259006227450095,-86.28094105151142,1.2245888839271037,0.1092230321632837,-1470.7094814096251,-313.7357236223135
2025-01-01 07:00:00,0.8930180670090601,0.18815439077025423,0.47139624999999996,0.8930180670090602,0.18815439077025423,0.47139625,0.04343367615286278,0.24962209918953068,0.5499622916666667,0.05,0.0,0.47139624999999996,0.0,0.1735710574369209,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031860399916240616,0.023895299937180457,0.0,0.0,0.004121560215643275,0.0,0.03931211593721951,0.0,0.01819402260696943,0.0,0.19956767666632064,0.14967575749974044,0.0,0.0,8577.59144570611,19.444444444444457,0.34666666666666673,3024.5806668494447,13.815262276111108,0.5499622916666667,0.43333333333333335,11052.20982088889,25505.099586666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,15522.21832888889,0.0,0.0,71.88427945785868,51.66666666666668,46.10666666666668,0.0,51.18301976932505,0.03972711450514246,108.51634681710291,0.0,112.3191866529042,49.1500050823386,51.18301976932505,48.133497738845385,12.43753247303448,19.165685815770775,-0.06425865542402397,10.65182962549608,-0.55,9.236100170605994,2823.9603943874413,1032.7617105583424,-5938.162637275495,0.0,0.0,302.1859029535288,6.198894109053502,0.35,0.22837434178330795,0.0,0.0,2.137357888997398,23.099864977777777,-117.6543169967027,0.19116017366602242,8.659156357401251,0.0025756350048932943,-25.249611315389576,1.2244492696250366,0.1126073860136114,-1667.658868172538,-324.16008811856415
2025-01-01 08:00:00,0.9953105729313716,0.17851700327802597,0.598310625,0.9953105729313715,0.17851700327802597,0.598310625,0.01941644725896764,0.227865063172404,0.6980290625,0.05,0.0,0.598310625,0.0,0.16393366994469263,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032656909914146624,0.02449268243560996,0.0,0.0,0.0031163016264619883,0.0,0.01630014563250565,0.0,0.009286836579480384,0.0,0.18592131667877695,0.13944098750908268,0.0,0.0,10886.942988780833,19.444444444444457,0.4400000000000001,3838.8908463858334,17.53475596583333,0.6980290625,0.55,14027.804772666666,25505.099586666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,15522.21832888889,0.0,0.0,69.57111984917069,51.66666666666668,46.10666666666668,0.0,50.161471425056824,0.0,0.0,0.0,108.70487476432919,48.1537433598661,50.161471425056824,47.14987932727073,12.43753247303448,19.14230411523994,-0.07166027680617842,10.405860518484609,-1.4,9.236100170605994,4672.916002108845,1670.467996676016,-6413.856555708881,0.0,0.0,234.2670182638572,334.73162628418777,0.0,0.23612941245776747,0.0,0.0,2.209937677761566,0.0,-34.437449226964866,0.19245557386270964,8.666374615640256,0.002588152777225752,168.37053727889764,1.2251130823566352,0.11765462570091904,-1838.9741405678903,-329.44870914192757
2025-01-01 09:00:00,0.8889454386111962,0.17851700327802597,0.5379111241029642,0.8889454386111961,0.17851700327802597,0.5379111241029643,0.018813292105458866,0.227865063172404,0.5922670833333333,0.05,0.03025362410296422,0.5076575,0.0,0.16393366994469263,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032656909914146624,0.02449268243560996,0.0,0.0,0.0025131464729532165,0.0,0.01630014563250565,0.0,0.009286836579480384,0.0,0.18592131667877695,0.13944098750908268,0.0,0.0,9237.406172298888,19.444444444444457,0.3733333333333334,3257.240718145556,14.877974758888886,0.5922670833333333,0.4666666666666667,11902.37980711111,25505.099586666667,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,15522.21832888889,703.3706666666666,0.0,69.51158061405837,51.66666666666668,46.10666666666668,0.0,49.682729875093365,0.0,0.0,703.3706666666666,108.61184470946621,48.09285120228777,49.683262273686765,47.29737946729158,12.43753247303448,19.1390037904873,-0.06254740436532949,10.40105005144654,-0.85,9.236100170605994,3476.00732807006,1247.4959014009357,-6134.687037889233,0.0,0.0,233.66386311034842,1028.0411435179874,0.0,0.2323352719523314,0.0,0.0,2.1744282764954947,0.0,139.6243305500556,0.19673886610036223,8.73349224934057,0.002644157010842763,365.8130785516718,1.2257001845657243,0.1157447597337752,-1722.8724665451216,-286.87235019949856
