Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.30359363512438053,0.1877629874633292,0.4566180732960112,0.005059893918739676,0.00312938312438882,0.007610301221600186,0.014194663993724562,0.23939897113065595,0.0,0.05,0.4566180732960112,0.0,0.0,0.17317965412999586,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.010684685923549124,0,On,0.008492765623994758,0,On,0.1912638113580055,0.14344785851850408,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,17982.257235555557,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9192.1754,On,10550.56,0,52.34200775868143,51.666666666666686,46.10666666666668,0.0,50.987932136269244,0.0,0.0,10550.56,81.78438712293973,50.33622234116066,50.987932136269244,50.01036744360638,12.43753247303448,16.277693556956862,0.0,8.22216072381691,2.8,9.236100170605994,-1057.2222608025809,-2691.2219842411405,-1426.9480523924178,-0.0,-0.0,438.2040109959868,0.0,3.0,0.08124093883592587,0.0,0,1.0513424312778523,197.99884266666666,-68.47821940614985,0.25908178700585355,7.677005859062625,0.002917749552853593,12.49502700265441,1.234006867833831,0.38648559896517853,-2731.0104052068823,39.78842096574183
2025-01-01 00:01:00,0.30359363512438053,0.1877629874633292,0.4566180732960112,0.005059893918739676,0.00312938312438882,0.007610301221600186,0.014194663993724562,0.23939897113065595,0.0,0.05,0.4566180732960112,0.0,0.0,0.17317965412999586,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.010684685923549124,0,On,0.008492765623994758,0,On,0.1912638113580055,0.14344785851850408,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,17982.257235555557,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9192.1754,On,10550.56,0,54.02854089781409,51.666666666666686,46.10666666666668,0.0,51.380131122064824,0.0,0.0,10550.56,84.41959515283452,51.38013112206482,51.380131122064824,51.380131122064824,12.43753247303448,16.18475750180664,0.0,8.156743140777222,2.8,9.236100170605994,-1041.5265578918502,-2655.741179163165,-1412.049173497166,-0.0,-0.0,438.2040109959868,0.0,3.0,0.08095089631196521,0.0,0,1.0475889786875199,197.99884266666666,-67.68139539067097,0.26138876444166814,7.654163984781816,0.002917808882507288,12.998173494600877,1.2380090456311081,0.3862660847875907,-2696.5287291801255,40.787550016960736
2025-01-01 00:02:00,0.30359363512438053,0.1877629874633292,0.0,0.005059893918739676,0.00312938312438882,0.0,0.014194663993724562,0.23939897113065595,0.0,0.05,0.0,0.0,0.0,0.17317965412999586,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.010684685923549124,0,On,0.008492765623994758,0,On,0.1912638113580055,0.14344785851850408,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,17982.257235555557,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9192.1754,Off,0.0,0,54.975766473130264,51.666666666666686,46.10666666666668,0.0,52.42377712946961,0.0,0.0,0.0,85.89963511426603,52.42377712946961,52.42377712946961,52.42377712946961,12.43753247303448,16.094436026678114,-0.07223063998857171,8.09543088612211,2.8,9.236100170605994,-1026.4673146846449,-2622.515750593063,-1397.629526626386,-0.0,-0.0,438.2040109959868,0.0,3.0,0.08066859568696978,0.0,0,1.0439357143396846,197.99884266666666,-67.0417990542456,0.26290561142072316,7.610741423838402,0.0029178704017106113,13.487027296635688,1.2383955889688625,0.38606023307081677,-2664.2441731338276,41.728422540765116
2025-01-01 00:03:00,0.30359363512438053,0.1877629874633292,0.0,0.005059893918739676,0.00312938312438882,0.0,0.014194663993724562,0.23939897113065595,0.0,0.05,0.0,0.0,0.0,0.17317965412999586,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.010684685923549124,0,On,0.008492765623994758,0,On,0.1912638113580055,0.14344785851850408,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,17982.257235555557,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9192.1754,Off,0.0,0,55.095669375483865,51.666666666666686,46.10666666666668,0.0,52.414624226701875,0.0,0.0,0.0,86.08698339919354,52.4152115257459,52.41550517526793,52.414624226701875,12.43753247303448,16.00661549658549,-0.1600511700811964,8.037939064126387,2.8,9.236100170605994,-1012.0743500178631,-2591.411140676185,-1383.6660497446262,-0.0,-0.0,438.2040109959868,0.0,3.0,0.08039371526221062,0.0,0,1.0403784751174663,197.99884266666666,-66.61231126922375,0.2643902902157948,7.5686456733222816,0.0029179342146913446,13.962138308501977,1.2387716577223065,0.3858671084300122,-2634.0005071622827,42.58936648609773
2025-01-01 00:04:00,0.30359363512438053,0.1877629874633292,0.0,0.005059893918739676,0.00312938312438882,0.0,0.014194663993724562,0.23939897113065595,0.0,0.05,0.0,0.0,0.0,0.17317965412999586,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.010684685923549124,0,On,0.008492765623994758,0,On,0.1912638113580055,0.14344785851850408,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,17982.257235555557,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9192.1754,Off,0.0,0,55.21192408934042,51.666666666666686,46.10666666666668,0.0,52.40545153688557,0.0,0.0,0.0,86.2686313895944,52.40662724032275,52.40721509204134,52.40545153688557,12.43753247303448,15.921187059792794,-0.24547960687389114,7.984006078703741,2.8,9.236100170605994,-997.1939651710499,-2562.2463672206254,-1370.1368495620732,-0.0,-0.0,438.2040109959868,0.0,3.0,0.08012594560055974,0.0,0,1.0369132565818826,197.99884266666666,-65.26112660496344,0.2658439155654217,7.527245182441511,0.002918000255573606,14.42407813448034,1.2391376992388388,0.38568585060667077,-2605.6546868858163,43.408319665191044
2025-01-01 00:05:00,1.1983978017910475,0.1877629874633292,0.7669750000000001,0.019973296696517456,0.00312938312438882,0.012782916666666668,0.014194663993724562,0.23939897113065595,0.894804166666667,0.05,0.0,0.7669750000000001,0.0,0.17317965412999586,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.010684685923549124,0,On,0.008492765623994758,0,On,0.1912638113580055,0.14344785851850408,On,0,0,Off,On,13781.035247565262,16.666666666666686,0.8,5096.026154656964,22.477821544444446,0.894804166666667,1,17982.257235555557,17982.257235555557,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9192.1754,Off,0.0,0,55.32464517731532,51.666666666666686,46.10666666666668,0.0,52.39625966773719,0.0,0.0,0.0,86.44475808955518,52.398024841613065,52.398907428551006,52.39625966773719,12.43753247303448,15.838075580213149,-0.3285910864535371,7.933393369694965,2.8,9.236100170605994,12799.375068286321,2561.0900933733947,-1357.0257246571073,-0.0,-0.0,438.2040109959868,0.0,3.0,0.07986508060546461,0.0,0,1.0335373916287154,197.99884266666666,-62.83846561781855,0.2672670823941937,7.487079402153107,0.0029180684612762566,14.87323258206888,1.239494017848279,0.3855156740451542,-2579.0765771154433,44.140515831874566
2025-01-01 00:06:00,1.1983978017910475,0.1877629874633292,0.7669750000000001,0.019973296696517456,0.00312938312438882,0.012782916666666668,0.014194663993724562,0.23939897113065595,0.894804166666667,0.05,0.0,0.7669750000000001,0.0,0.17317965412999586,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.010684685923549124,0,On,0.008492765623994758,0,On,0.1912638113580055,0.14344785851850408,On,0,0,Off,On,13781.035247565262,16.666666666666686,0.8,5096.026154656964,22.477821544444446,0.894804166666667,1,17982.257235555557,17982.257235555557,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9192.1754,Off,0.0,0,54.91063428509606,51.666666666666686,46.10666666666668,0.0,52.38704920788796,0.0,0.0,0.0,85.79786607046259,52.38940488018015,52.39058271632625,52.38704920788796,12.43753247303448,16.103023973978072,-0.06364269268861378,8.140051895528904,2.8,9.236100170605994,12745.837893090295,2449.0577624178177,-1398.9980245383044,-0.0,-0.0,438.2040109959868,0.0,3.0,0.08069545516390003,0.0,0,1.0442833039685506,197.99884266666666,-74.4033409326493,0.2627855413863024,7.615396541657667,0.0029181387706331244,13.370163531402142,1.2383586204113992,0.38621005593810814,-2687.736610699526,40.768218460379785
2025-01-01 00:07:00,1.1983978017910475,0.1877629874633292,0.7669750000000001,0.019973296696517456,0.00312938312438882,0.012782916666666668,0.014194663993724562,0.23939897113065595,0.894804166666667,0.05,0.0,0.7669750000000001,0.0,0.17317965412999586,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.010684685923549124,0,On,0.008492765623994758,0,On,0.1912638113580055,0.14344785851850408,On,0,0,Off,On,13781.035247565262,16.666666666666686,0.8,5096.026154656964,22.477821544444446,0.894804166666667,1,17982.257235555557,17982.257235555557,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9192.1754,Off,0.0,0,54.50976458300956,51.666666666666686,46.10666666666668,0.0,52.37790785313191,0.0,0.0,0.0,85.17150716095244,52.380849424500724,52.38232021018514,52.37790785313191,12.43753247303448,16.359353008967,0.0,8.333079711129704,2.8,9.236100170605994,12694.565555351697,2344.390525837838,-1440.0907936525975,-0.0,-0.0,438.2040109959868,0.0,3.0,0.081495429817376,0.0,0,1.0546358098504023,197.99884266666666,-84.5829095569529,0.25852952850958777,7.7390145328456335,0.0029182020325691487,11.922929529246346,1.2372621413619194,0.38685751227003334,-2789.5593992677773,37.923770448651595
2025-01-01 00:08:00,1.1983978017910475,0.1877629874633292,0.7669750000000001,0.019973296696517456,0.00312938312438882,0.012782916666666668,0.014194663993724562,0.23939897113065595,0.894804166666667,0.05,0.0,0.7669750000000001,0.0,0.17317965412999586,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.010684685923549124,0,On,0.008492765623994758,0,On,0.1912638113580055,0.14344785851850408,On,0,0,Off,On,13781.035247565262,16.666666666666686,0.8,5096.026154656964,22.477821544444446,0.894804166666667,1,17982.257235555557,17982.257235555557,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9192.1754,Off,0.0,0,54.12120336616581,51.666666666666686,46.10666666666668,0.0,52.36883341422044,0.0,0.0,0.0,84.56438025963408,52.37235642708671,52.37411793351984,52.36883341422044,12.43753247303448,16.607610904658124,0.0,8.513633266278871,2.8,9.236100170605994,12644.339601369218,2246.159642495293,-1480.3426578929243,-0.0,-0.0,438.2040109959868,0.0,3.0,0.08226707606695909,0.0,0,1.064621716657333,197.99884266666666,-94.55699929910432,0.25448076205438935,7.858283698075436,0.00291825849680355,10.527831477118298,1.2362020404871183,0.3874621479874397,-2885.089532605434,35.22302044376353
2025-01-01 00:09:00,1.1983978017910475,0.1877629874633292,0.7669750000000001,0.019973296696517456,0.00312938312438882,0.012782916666666668,0.014194663993724562,0.23939897113065595,0.894804166666667,0.05,0.0,0.7669750000000001,0.0,0.17317965412999586,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.010684685923549124,0,On,0.008492765623994758,0,On,0.1912638113580055,0.14344785851850408,On,0,0,Off,On,13781.035247565262,16.666666666666686,0.8,5096.026154656964,22.477821544444446,0.894804166666667,1,17982.257235555557,17982.257235555557,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9192.1754,Off,0.0,0,53.74429674617756,51.666666666666686,46.10666666666668,0.0,52.35982384058418,0.0,0.0,0.0,83.97546366590244,52.36392397019116,52.36597403499465,52.35982384058418,12.43753247303448,16.84822784438703,0.0,8.682688957693363,2.8,9.236100170605994,12595.316639373385,2153.940381478894,-1519.7787470262979,-0.0,-0.0,438.2040109959868,0.0,3.0,0.08301205644166829,0.0,0,1.0742625392478113,197.99884266666666,-104.14387216156484,0.2506240336608795,7.97348589258918,0.0029183083969315272,9.18189849598457,1.2351763034099323,0.3880274257142797,-2974.787586126099,32.7018129480291
